#PaschalDonohoe	unknown-#PaschalDonohoe-party	unknown-#PaschalDonohoe-dob	unknown-#PaschalDonohoe-constituency	speech	unkown-language	2017-04-06 00:00:00	Public Sector Standards Bill 2015: Committee Stage	16	No, absolutely not.
#JohnMcGuinness	unknown-#JohnMcGuinness-party	unknown-#JohnMcGuinness-dob	unknown-#JohnMcGuinness-constituency	speech	unkown-language	2017-04-06 00:00:00	Public Sector Standards Bill 2015: Committee Stage	17	Because of what I consider to be the importance of the Bill, I do not believe we should rush it. Opposition members did not submit amendments to the Bill and in the course of this discussion with the Minister and his officials we may well find areas of agreement but also areas of disagreement that might need to be addressed by way of amendments. I suggest we do that. I understand we have to go through each of the sections.
#JohnMcGuinness	unknown-#JohnMcGuinness-party	unknown-#JohnMcGuinness-dob	unknown-#JohnMcGuinness-constituency	speech	unkown-language	2017-04-06 00:00:00	Public Sector Standards Bill 2015: Committee Stage	18	Amendments Nos. 1 to 10, inclusive, 12, 13, 16 to 19, inclusive, 23, 24, 31, 34 to 36, inclusive, 42, 43, 86 and 87 are related technical amendments and may be discussed together.
#PaschalDonohoe	unknown-#PaschalDonohoe-party	unknown-#PaschalDonohoe-dob	unknown-#PaschalDonohoe-constituency	speech	unkown-language	2017-04-06 00:00:00	Public Sector Standards Bill 2015: Committee Stage	19	I move amendment No. 1:In page 9, line 26, after “1997” to insert the following:“or, as the case may be, section 2(1) of the Local Elections (Disclosure of Donations and Expenditure) Act 1999”.Amendment No. 1, which I have tabled at the request of the Department of Housing, Planning, Community and Local Government, is to ensure that the definition of "donation" in section 2 of the Bill is fully comprehensive. In terms of where it originated, we have many different items of legislation - electoral Acts and local authority Acts - in this area and we are looking to come up with a single definition of "donation" in this Bill. Section 2(1) currently provides that donations shall be construed in accordance with section 22 of the Act of 1997. Section 22 of the Electoral Act of 1997 provides that "donation" means any contribution given for political purposes to a political party, a Member of either House of the Oireachtas, a representative in the European Parliament or a third party or a candidate at a Dáil, Seanad or European election. However, this does not cover a donation to a member of a local authority. This amendment is being proposed to ensure that if one is a member of a local authority, one is subject to the force of this Bill in the same way as if one is a Member of the Dáil or any other parliamentary body. I am proposing amendment No. 2 to explain that the requirement for the existence of a public service pension scheme relates to both a subsidiary and a company in section 6(1)(k). This is a technical amendment to ensure clarity around this provision. Amendments Nos. 3 and 4 are technical amendments to sections 6(3) and 6(6) to ensure consistency regarding the reference to committee of the Oireachtas throughout the Bill. Amendment No. 5 relates to section 7 of the Bill. It is a technical amendment I am proposing for clarification purposes. This amendment reiterates the source of income concept, which is provided for in the first line of section 7(2). Amendment No. 6 is a technical amendment. I am proposing it on the advice of the Attorney General's office to ensure clarity and because the existing text is somewhat colloquial.  Amendment No. 7 is a minor clarification provided to section 7 to ensure a new subsection in order that a political group of the European Parliament and a political party are defined for the purposes of section 7(11). Amendment No. 8 is a minor text amendment to close the bracket after "1997" in section 9(2). Amendments Nos. 9 and 10 are being proposed on the advice of the Attorney General to ensure, as is appropriate, that the saver in section 11(2) should cover not just section 11(1) but the other provisions of that section as well. I am proposing amendment No. 12 to ensure that the prohibition on the use of confidential information in section 14 is comprehensive in its application. This amendment has been included at the request of the Standards in Public Office Commission and will ensure that confidential information is not used improperly to further the interests of any person and not just a connected person. The insertion of the word "than" in amendment No. 13 gives section 16(4) its proper meaning. This is correcting a typographical error. Amendment No. 16 refers to closing a bracket. I am proposing a technical amendment to ensure the words "in which" in amendment No. 17 to section 23(4) are inserted for clarification purposes. I am proposing the minor amendment No. 18 as there is no definition of "officeholder" in the Bill. To be consistent with section 25(1), therefore, the reference in subsection (1)(b) should be to the Minister of the Government rather than the officeholder. A similar approach is taken in amendment No. 19. Amendment No. 23 in section 27(1) is a minor textual change that inserts the word "the". The text now refers to the "Office of the Commissioner". Amendment No. 24 is a technical change so that the Deputy Public Sector Standards Commissioner is referred to in the Bill as the Deputy Commissioner. I am proposing amendment No. 31 at the request of the Standards in Public Office Commission in order that the new standards commissioner will be allowed to directly lay his or her annual report before the Oireachtas. Amendment No. 34 in section 32 provides for the deletion of lines 31 and 32. That was determined by the Office of the Attorney General as this piece of legal text did not seem to serve any purpose. Amendments Nos. 35 and 36 in section 33 are minor text and technical changes to fully reflect the terms "complainant" and "respondent". Amendments Nos. 42 and 43 in section 39 change the word "finds" to "find". Amendment No. 86 in section 62 is a minor text change in order to give the text a proper meaning. Amendment No. 87 in section 64 is a minor change to provide the correct title as the Minister for Housing, Planning and Local Government on foot of a change in the Department's name in 2016.
#JohnMcGuinness	unknown-#JohnMcGuinness-party	unknown-#JohnMcGuinness-dob	unknown-#JohnMcGuinness-constituency	speech	unkown-language	2017-04-06 00:00:00	Public Sector Standards Bill 2015: Committee Stage	20	In the main, all of these are technical amendments.
#PaschalDonohoe	unknown-#PaschalDonohoe-party	unknown-#PaschalDonohoe-dob	unknown-#PaschalDonohoe-constituency	speech	unkown-language	2017-04-06 00:00:00	Public Sector Standards Bill 2015: Committee Stage	21	The reason we have agreed the grouping of these amendments in this way with the committee is all of them refer to either changing a word or the drafting of the Bill. There is little in them that prompts any substantive change in the Bill.
#DaraCalleary	unknown-#DaraCalleary-party	unknown-#DaraCalleary-dob	unknown-#DaraCalleary-constituency	speech	unkown-language	2017-04-06 00:00:00	Public Sector Standards Bill 2015: Committee Stage	22	On amendment No. 1, does that subject councillors to the full requirements of declaration in the same way Members of the Oireachtas are subjected to them? They have that at the moment.
#PaschalDonohoe	unknown-#PaschalDonohoe-party	unknown-#PaschalDonohoe-dob	unknown-#PaschalDonohoe-constituency	speech	unkown-language	2017-04-06 00:00:00	Public Sector Standards Bill 2015: Committee Stage	23	They have that at the moment under the local government legislation.
#DaraCalleary	unknown-#DaraCalleary-party	unknown-#DaraCalleary-dob	unknown-#DaraCalleary-constituency	speech	unkown-language	2017-04-06 00:00:00	Public Sector Standards Bill 2015: Committee Stage	24	So they submit their returns to their local authority. This Bill will require them to submit the return to the new commissioner.
#PaschalDonohoe	unknown-#PaschalDonohoe-party	unknown-#PaschalDonohoe-dob	unknown-#PaschalDonohoe-constituency	speech	unkown-language	2017-04-06 00:00:00	Public Sector Standards Bill 2015: Committee Stage	25	Yes.
#DaraCalleary	unknown-#DaraCalleary-party	unknown-#DaraCalleary-dob	unknown-#DaraCalleary-constituency	speech	unkown-language	2017-04-06 00:00:00	Public Sector Standards Bill 2015: Committee Stage	26	Will they need to submit two returns or one?
#PaschalDonohoe	unknown-#PaschalDonohoe-party	unknown-#PaschalDonohoe-dob	unknown-#PaschalDonohoe-constituency	speech	unkown-language	2017-04-06 00:00:00	Public Sector Standards Bill 2015: Committee Stage	27	One return. The Bill provides that if any public official believes he or she has received a donation, for example, or performed an act of some kind that is inconsistent with the implementation of this legislation, he or she must make what is called an ad hoc declaration. He or she has to inform the relevant body within a reasonable period of that happening. At the moment, it is done on a retrospective basis. That is an important change in this Bill.
#DaraCalleary	unknown-#DaraCalleary-party	unknown-#DaraCalleary-dob	unknown-#DaraCalleary-constituency	speech	unkown-language	2017-04-06 00:00:00	Public Sector Standards Bill 2015: Committee Stage	28	That has changed for Members of the Oireachtas as well, I suppose.
#PaschalDonohoe	unknown-#PaschalDonohoe-party	unknown-#PaschalDonohoe-dob	unknown-#PaschalDonohoe-constituency	speech	unkown-language	2017-04-06 00:00:00	Public Sector Standards Bill 2015: Committee Stage	29	Yes.
#DaraCalleary	unknown-#DaraCalleary-party	unknown-#DaraCalleary-dob	unknown-#DaraCalleary-constituency	speech	unkown-language	2017-04-06 00:00:00	Public Sector Standards Bill 2015: Committee Stage	30	What are the practical implications of this amendment? At the moment as Members of the Oireachtas, we make an annual return to the current Standards in Public Office Commission, SIPO, every January.
#PaschalDonohoe	unknown-#PaschalDonohoe-party	unknown-#PaschalDonohoe-dob	unknown-#PaschalDonohoe-constituency	speech	unkown-language	2017-04-06 00:00:00	Public Sector Standards Bill 2015: Committee Stage	31	It will mean that if a Member were to receive a donation or gift that was not consistent with the implementation of this legislation, he or she would have to declare it within a reasonable period of that happening. Members will not be able to declare such occurrences at the end of the year.
#DaraCalleary	unknown-#DaraCalleary-party	unknown-#DaraCalleary-dob	unknown-#DaraCalleary-constituency	speech	unkown-language	2017-04-06 00:00:00	Public Sector Standards Bill 2015: Committee Stage	32	What is being defined as a reasonable period?
#PaschalDonohoe	unknown-#PaschalDonohoe-party	unknown-#PaschalDonohoe-dob	unknown-#PaschalDonohoe-constituency	speech	unkown-language	2017-04-06 00:00:00	Public Sector Standards Bill 2015: Committee Stage	33	The standards commissioner will have to draft a code of practice which can deal with that matter.
#DaraCalleary	unknown-#DaraCalleary-party	unknown-#DaraCalleary-dob	unknown-#DaraCalleary-constituency	speech	unkown-language	2017-04-06 00:00:00	Public Sector Standards Bill 2015: Committee Stage	34	We are leaving it very vague. The Minister's ideas and mine of reasonable could be very different things. We are giving an outside body the power to define what is reasonable. Surely we should tighten it up or give guidelines.
#PaschalDonohoe	unknown-#PaschalDonohoe-party	unknown-#PaschalDonohoe-dob	unknown-#PaschalDonohoe-constituency	speech	unkown-language	2017-04-06 00:00:00	Public Sector Standards Bill 2015: Committee Stage	35	I would be happy to deal with a proposal in that regard on Report Stage. In essence, this Bill is looking to ensure that we have a standards commissioner with a higher level of power and oversight than is currently the case.
#DaraCalleary	unknown-#DaraCalleary-party	unknown-#DaraCalleary-dob	unknown-#DaraCalleary-constituency	speech	unkown-language	2017-04-06 00:00:00	Public Sector Standards Bill 2015: Committee Stage	36	I accept and agree with that. It is fine for Members of the Oireachtas. We are generally full-time public representatives. Members of local authorities are not. They are trying to keep down a job in many cases. They do not have the kind of backup we have. Has there been engagement about this provision with local authority members or their representative bodies?
#PaschalDonohoe	unknown-#PaschalDonohoe-party	unknown-#PaschalDonohoe-dob	unknown-#PaschalDonohoe-constituency	speech	unkown-language	2017-04-06 00:00:00	Public Sector Standards Bill 2015: Committee Stage	37	I do not know about engagement with representative bodies. This legislation went through the drafting process of a policy paper and has been available in the Oireachtas and in the public domain for almost a year. Up to this point, short of Deputy Calleary raising the issue, we have not received any communication from anybody who is looking to change it in respect of its application to local authority members.
#DaraCalleary	unknown-#DaraCalleary-party	unknown-#DaraCalleary-dob	unknown-#DaraCalleary-constituency	speech	unkown-language	2017-04-06 00:00:00	Public Sector Standards Bill 2015: Committee Stage	38	They are not looking for changes until they see where the Minister is going with it. Let us be practical about legislation as well. We are leaving it vague with the phrase "reasonable period" and we are putting a more detailed reporting requirement on people who may not have the backup to do that and certainly are not aware that this is coming at them. I want to signal my concerns over "reasonable" and allowing a non-elected body to come up with definitions around that.
#PaschalDonohoe	unknown-#PaschalDonohoe-party	unknown-#PaschalDonohoe-dob	unknown-#PaschalDonohoe-constituency	speech	unkown-language	2017-04-06 00:00:00	Public Sector Standards Bill 2015: Committee Stage	39	This is an unelected body. We are going to have a single person within the standards in public office body, who will be a standards commissioner. That office is unelected for good reason, which the Deputy is accepting. I accept that. We will ask that person to put together a code of practice. It is required in a different section of the Bill that he or she consult with stakeholders on what that code of practice is going to be. In many cases, we are not changing any particular definition. We are looking to have a single framework within which all of this can be dealt with. That is the purpose of the Bill. There is a section of the Bill that requires the standards commissioner to go through a period of consultation with relevant stakeholders. Maybe that is a way in which this matter could be dealt with. If the Deputy can identify a way in which we can improve the Bill in this area, I am very open to considering it. In light of what the Deputy has said, I am willing to consider this on Report Stage if I can. There is a specific section in the Bill that requires the standards commissioner to consult with stakeholders. Those stakeholders could of course include local authority bodies.
#SeanSherlock	Labour	16192	Cork East	speech	unkown-language	2017-04-06 00:00:00	Public Sector Standards Bill 2015: Committee Stage	40	The standards commissioner, as I understand it, will be able to appoint - a board will be appointed, if I am not mistaken. May I seek a clarification on that? It would be necessary in my view to ensure that there is a representative on that board who is either a former Oireachtas Member or former councillor, somebody within that new arrangement who would speak to the dynamic that exists for public representatives.
#PaschalDonohoe	unknown-#PaschalDonohoe-party	unknown-#PaschalDonohoe-dob	unknown-#PaschalDonohoe-constituency	speech	unkown-language	2017-04-06 00:00:00	Public Sector Standards Bill 2015: Committee Stage	41	It is actually the other way around. I can offer some explanation as to why the Deputy is saying that. At the moment, we have a board within the Standards in Public Office Commission. If a particular matter needs to be considered or action taken, the board has to be assembled. We are now vesting the power in this area in a single individual who is referred to in this Bill as the standards commissioner, and who can also have a deputy. We are looking to move it in the other direction. Where the Deputy might be getting that idea from, though, is that we have an outside appointments board through which that person can give consideration to whether somebody should be taking up a role. Maybe in respect of that board the Deputy's point could be considered. In terms of this Bill, we are looking to move it in the opposite direction in that we would have a single person and a deputy whose role it would be to oversee the implementation of this legislation.
#JohnMcGuinness	unknown-#JohnMcGuinness-party	unknown-#JohnMcGuinness-dob	unknown-#JohnMcGuinness-constituency	speech	unkown-language	2017-04-06 00:00:00	Public Sector Standards Bill 2015: Committee Stage	42	For clarification, may I ask the Minister if the Standards in Public Office Commission will remain? There will be a person there known as the standards commissioner, who will be responsible for the implementation of the legislation. Is that right?
#PaschalDonohoe	unknown-#PaschalDonohoe-party	unknown-#PaschalDonohoe-dob	unknown-#PaschalDonohoe-constituency	speech	unkown-language	2017-04-06 00:00:00	Public Sector Standards Bill 2015: Committee Stage	43	That is mostly right, Chairman. The commission itself will be dissolved to deal with this issue of having to assemble a meeting to deal with a particular matter. Then the latter part of what the Chairman said is correct. We would then have a single individual, who will have a deputy, and they will be vested with the powers to implement this Bill.
#JohnMcGuinness	unknown-#JohnMcGuinness-party	unknown-#JohnMcGuinness-dob	unknown-#JohnMcGuinness-constituency	speech	unkown-language	2017-04-06 00:00:00	Public Sector Standards Bill 2015: Committee Stage	44	What concerns me is that we are giving this person a considerable amount of power. He or she would have to be extremely well briefed on the role of councillors, for example, to take up Deputy Calleary's point, who are not familiar with completing all of these forms or the consequences of signing off on them, as we are here in this House. One is presented with all sorts of forms to complete and sign and sometimes, in my opinion, Members do not understand the consequences of those signatures - not that they are doing anything wrong. It is a pretty onerous task to go through all of that paperwork. We have not consulted with the councillors to get their view on it. I think that consultation is also necessary in respect of what Members of the Parliament think about all of those forms. My understanding of the Standards in Public Office Commission, and I engage with it, is that some Members do not fully understand its purpose. It is not there to catch us out but to help us. I would be very concerned about the forms, and the lack of consultation in respect of all of that.
#DaraCalleary	unknown-#DaraCalleary-party	unknown-#DaraCalleary-dob	unknown-#DaraCalleary-constituency	speech	unkown-language	2017-04-06 00:00:00	Public Sector Standards Bill 2015: Committee Stage	45	I put my hands up. I did not engage with this Bill properly but why are we replacing a commission with one individual? Where did that come out of? Is there international best practice? In fairness to the Standards in Public Office Commission, it comprises a group of people with expertise and practical knowledge. Surely a commission, comprising a group of people with expertise and experience, would not be less effective than one person.
#PaschalDonohoe	unknown-#PaschalDonohoe-party	unknown-#PaschalDonohoe-dob	unknown-#PaschalDonohoe-constituency	speech	unkown-language	2017-04-06 00:00:00	Public Sector Standards Bill 2015: Committee Stage	46	On the first question, the reason for that is that we are more compliant with what we believe to be international best practice the area. We have looked at work that has been done elsewhere, in particular work has been done by the OECD and the World Bank and they have looked at what best practice is in other jurisdictions. We have based our thinking in this area on what they have said that best practice is. That is why we are looking to vest it in a single individual. To help the committee, I can supply some of the information regarding what best practice looks like in other jurisdictions in advance of Report Stage. On the Chairman's point about the role of councillors, we have consulted with the Department of Housing, Planning, Community and Local Government. It is very supportive of what we are doing in seeking to implement a report which includes many of the recommendations of the Mahon tribunal. To deal directly with the Chairman's point about the number of forms that can be generated, most of the time our colleagues in the Standards in Public Office Commission try to help colleagues to make sure forms are filled in and all their duties are discharged accurately. There is a section later on in this Bill that requires a period of consultation with key stakeholders on the development of a code of practice. That is the way an issue like that could be dealt with.
#JohnMcGuinness	unknown-#JohnMcGuinness-party	unknown-#JohnMcGuinness-dob	unknown-#JohnMcGuinness-constituency	speech	unkown-language	2017-04-06 00:00:00	Public Sector Standards Bill 2015: Committee Stage	47	I will not labour it, but I would just like to underline the concern. Is it correct that consulting with the Department means consulting with the officials?
#PaschalDonohoe	unknown-#PaschalDonohoe-party	unknown-#PaschalDonohoe-dob	unknown-#PaschalDonohoe-constituency	speech	unkown-language	2017-04-06 00:00:00	Public Sector Standards Bill 2015: Committee Stage	48	It is consulting with the officials and the Minister. To date, and this may change as a result of this debate, neither I nor my Department have been approached directly by a local authority body expressing concern about the implementation of this.
#DaraCalleary	unknown-#DaraCalleary-party	unknown-#DaraCalleary-dob	unknown-#DaraCalleary-constituency	speech	unkown-language	2017-04-06 00:00:00	Public Sector Standards Bill 2015: Committee Stage	49	In the spirit of being constructive, can I suggest that the Minister writes to the local authority representative associations to draw their attention to this Bill and the new requirements it places on its members and ask for feedback?
#PaschalDonohoe	unknown-#PaschalDonohoe-party	unknown-#PaschalDonohoe-dob	unknown-#PaschalDonohoe-constituency	speech	unkown-language	2017-04-06 00:00:00	Public Sector Standards Bill 2015: Committee Stage	50	Sure.
#DaraCalleary	unknown-#DaraCalleary-party	unknown-#DaraCalleary-dob	unknown-#DaraCalleary-constituency	speech	unkown-language	2017-04-06 00:00:00	Public Sector Standards Bill 2015: Committee Stage	51	If they do not give feedback at least they had the opportunity. We are struggling to get people to serve in local government and this is another requirement on people they need to be aware of. I would not wait for them to talk to the Minister. He should talk to them.
#PaschalDonohoe	unknown-#PaschalDonohoe-party	unknown-#PaschalDonohoe-dob	unknown-#PaschalDonohoe-constituency	speech	unkown-language	2017-04-06 00:00:00	Public Sector Standards Bill 2015: Committee Stage	52	I would be very happy to do that. In many cases, what we are looking to do is to align with legislation that is already there but that being said, we are vesting new powers in the standards commissioner, as we have discussed. There will be a change in how we expect public officials and elected members to perform. In that spirit, I will take up Deputy Calleary's suggestion and write to the local authority representative bodies to notify them of this. If they have any further concerns, we will take them on board.
#JohnMcGuinness	unknown-#JohnMcGuinness-party	unknown-#JohnMcGuinness-dob	unknown-#JohnMcGuinness-constituency	speech	unkown-language	2017-04-06 00:00:00	Public Sector Standards Bill 2015: Committee Stage	53	It would be fair to clarify that no one is opposed to reasonable standards. It is just that we are all aware how long it takes to complete all these forms, maintain all the paperwork and then have it ready for the Houses of the Oireachtas should it be inspected. Many councillors are sent from pillar to post with all of these strategic policy committees, district meetings and so on. The Minister is putting a huge burden on them. That is my only concern.
#PaschalDonohoe	unknown-#PaschalDonohoe-party	unknown-#PaschalDonohoe-dob	unknown-#PaschalDonohoe-constituency	speech	unkown-language	2017-04-06 00:00:00	Public Sector Standards Bill 2015: Committee Stage	54	I am crystal clear about where everyone is coming from. In that spirit, the Chairman and the members are looking to make sure that we end up with a Bill which can be properly implemented. My Department will write to the local authority representative bodies and ask them for any further input on the Bill. We will complete that before we move to Report Stage and I will notify the committee of any input that I receive from local authority members. I take the Chairman's point.
#JohnMcGuinness	unknown-#JohnMcGuinness-party	unknown-#JohnMcGuinness-dob	unknown-#JohnMcGuinness-constituency	speech	unkown-language	2017-04-06 00:00:00	Public Sector Standards Bill 2015: Committee Stage	55	Members are reminded to switch their mobile phones off if they are on their desks. We are being told that there is interference.
#PaschalDonohoe	unknown-#PaschalDonohoe-party	unknown-#PaschalDonohoe-dob	unknown-#PaschalDonohoe-constituency	speech	unkown-language	2017-04-06 00:00:00	Public Sector Standards Bill 2015: Committee Stage	56	I have mine switched off.
#JohnMcGuinness	unknown-#JohnMcGuinness-party	unknown-#JohnMcGuinness-dob	unknown-#JohnMcGuinness-constituency	speech	unkown-language	2017-04-06 00:00:00	Public Sector Standards Bill 2015: Committee Stage	57	The question I have to put now is how stands the amendment. Is the amendment agreed?
#DaraCalleary	unknown-#DaraCalleary-party	unknown-#DaraCalleary-dob	unknown-#DaraCalleary-constituency	speech	unkown-language	2017-04-06 00:00:00	Public Sector Standards Bill 2015: Committee Stage	58	Do we have to go through the Bill section by section? I have a lot of queries.
#JohnMcGuinness	unknown-#JohnMcGuinness-party	unknown-#JohnMcGuinness-dob	unknown-#JohnMcGuinness-constituency	speech	unkown-language	2017-04-06 00:00:00	Public Sector Standards Bill 2015: Committee Stage	59	We have to dispose of the amendments first. We are on amendment No. 1 to section 2. Is the amendment agreed to?
#DaraCalleary	unknown-#DaraCalleary-party	unknown-#DaraCalleary-dob	unknown-#DaraCalleary-constituency	speech	unkown-language	2017-04-06 00:00:00	Public Sector Standards Bill 2015: Committee Stage	60	I am happy to agree to the amendment on the basis of the commitments given by the Minister but I am going to come back to this on Report Stage because I fear we are putting a big reporting requirement on people who genuinely may not have the backup to support that. I know they have to do this already for their own local authority but now they are being required to provide a lot more information here. In advance of Report Stage, we all need to engage with the Bill. I am happy to support the amendment.
#PaschalDonohoe	unknown-#PaschalDonohoe-party	unknown-#PaschalDonohoe-dob	unknown-#PaschalDonohoe-constituency	speech	unkown-language	2017-04-06 00:00:00	Public Sector Standards Bill 2015: Committee Stage	61	I contend that we are going the opposite way in that we are making it clearer to local authority members what it is they have to do. As I have said, I am happy to help with any concerns that colleagues might have and notify the local authority representative bodies of the Bill and what we are doing. If they have any concerns about it, we will come back to the committee.
#JohnMcGuinness	unknown-#JohnMcGuinness-party	unknown-#JohnMcGuinness-dob	unknown-#JohnMcGuinness-constituency	speech	unkown-language	2017-04-06 00:00:00	Public Sector Standards Bill 2015: Committee Stage	62	If I put the question on the amendment and it is agreed to and members have an unease or concern about the amendment, it sends a signal that we have agreed to that particular amendment when, in fact, there are concerns about it.
#PaschalDonohoe	unknown-#PaschalDonohoe-party	unknown-#PaschalDonohoe-dob	unknown-#PaschalDonohoe-constituency	speech	unkown-language	2017-04-06 00:00:00	Public Sector Standards Bill 2015: Committee Stage	63	There will be an opportunity to undo or reverse this on Report Stage.
#DaraCalleary	unknown-#DaraCalleary-party	unknown-#DaraCalleary-dob	unknown-#DaraCalleary-constituency	speech	unkown-language	2017-04-06 00:00:00	Public Sector Standards Bill 2015: Committee Stage	64	I am happy to support the amendment but I think this has been landed on us. The Bill was introduced in January 2016 when our minds may have been elsewhere. There is probably a lot more work to be done in terms of informing members. As we go through it, I have many queries about section 7 and I now have queries about declarable interests. It places a whole new sheaf of reporting requirements to which I do not object but in terms of the day-to-day practicalities, let us make this Bill effective. I am happy to support the amendment but ahead of Report Stage, there needs to be engagement not just with local authority members but Members of the House around provisions of the Bill.
