#PatCarey	unknown-#PatCarey-party	unknown-#PatCarey-dob	unknown-#PatCarey-constituency	speech	unkown-language	2010-01-26 00:00:00	Prelude	10	There is certainly anecdotal evidence that it is proving extremely difficult to compile census data from, for example, gated communities and others.  Anything up to a half dozen attempts would have been made in the previous census by enumerators to collect census forms.  A substantial majority of the forms were ultimately collected and the information collated.  I will find out for the Deputy the estimate for non-returned forms in the last census.  I do not believe it will be possible using the 2011 census to establish the level of unoccupied dwellings in the State.  It may, however, be possible by matching other data.  Matching the €200 levy on second homes with local authority returns might for example be a way of getting some of the information required.  Some mechanism of establishing the extent of unoccupied dwellings in the State will have to be found, be it through organisations such as the universities, the Economic and Social Research Institute, Central Statistics Office or Revenue Commissioners.  While everybody is required by law to participate in the census, I will try to establish the level of participation in the last census and will forward the information to the Deputy.
#LizMcManus	unknown-#LizMcManus-party	unknown-#LizMcManus-dob	unknown-#LizMcManus-constituency	speech	unkown-language	2010-01-26 00:00:00	Prelude	11	That would be helpful.  However, I believe the Government needs to take a more structured proactive approach to this.  We need to know how many empty dwellings there are in the country.  Clearly, we have a surfeit and it would be immensely valuable if we knew the extent of that surfeit.  For the Minister of State to simply say that he will try to establish the number of non-returnable forms is to not get the nub of the issue.  Is it part and parcel of the project that an assessment is made of the number of dwellings that are unoccupied and that all the resources available are used to track under-occupancy across the country?  I do not know whether it is possible under data protection legislation to utilise information held by utility companies.  There is a big difference between an enumerator giving up and saying he or she cannot gain access to a particular area such as a gated community and one who, having gone through various procedures, reaches the conclusion that a building is unoccupied.I suggest that if we do not have this information we will be losing an opportunity to finally understand the extent of the problems that have arisen out of the building boom and where we are now.  It would be unfortunate if, following this whole process, a Minister is not in a position to provide this House with the number of unoccupied dwellings and spare capacity in the country and to set out where they are in terms of the regions.
#PatCarey	unknown-#PatCarey-party	unknown-#PatCarey-dob	unknown-#PatCarey-constituency	speech	unkown-language	2010-01-26 00:00:00	Prelude	12	It will not be possible to compile that type of information in the proposed census survey.  The Deputy will have seen on the database, in terms of household characteristics, the type of categories of questions that must be answered.  The type of information required includes the type of accommodation, the year the house was built, the nature of occupancy of the household, rent paid, number of rooms, central heating, water supply, sewage facilities, number of cars and vans, PC ownership and Internet connectivity.  These are the questions that are honed in on.  While most of them are covered by EU regulation others including the type of accommodation, whether the property is rented or purchased, whether it has central heating, the number of cars and vans, PC ownership and Internet connectivity are chosen by member states.  The specific information which Deputy McManus seeks to be sought is not covered in the already agreed questions for the 2011 census.
#LizMcManus	unknown-#LizMcManus-party	unknown-#LizMcManus-dob	unknown-#LizMcManus-constituency	speech	unkown-language	2010-01-26 00:00:00	Prelude	13	I am sorry to labour the point but I do not believe the Minister of State is accepting the argument as it is made.  I have no problem with the questions chosen for the 2011 census or with whether they are set down by the EU or chosen by member states.  All of that information is helpful.  However, at some point an enumerator gives up.  It would be immensely useful for local authorities, health services, social policy makers and us if an enumerator, having gone through a certain amount of effort, can reach the conclusion that 10% of dwellings in a particular county are unoccupied.  What happens otherwise?  Are the forms thrown out?  I am asking the Minister of State to again take up this matter with the CSO.  Will the Minister of State go back to the CSO and make the point that unlike many other countries in the EU, we had this massive building explosion and people are now emigrating?  All one must do is go into a well-established housing estate to see houses where the curtains are discreetly closed or the shutters are discreetly pulled over, and know that they are no longer occupied but, because they cannot sell the houses, they are not up for sale.  That is the common experience, quite apart from the big new estates that are three quarters empty.It is crazy for us to embark on such a sophisticated fact-finding mission and omit that piece of the jigsaw.  I acknowledge it is difficult, but all I ask the Minister of State to accept is that if it can be done — the work of enumerators is meticulous and forensic — we should have that kind of information brought in to ensure that we have some picture of Ireland today, including the surfeit of building stock that exists all over the country.
#PatCarey	unknown-#PatCarey-party	unknown-#PatCarey-dob	unknown-#PatCarey-constituency	speech	unkown-language	2010-01-26 00:00:00	Prelude	14	It may well be possible in the analysis of the returns for that kind of information to be elicited.  It would be worthwhile.  However, I have already stated that the questions have been set and it is gone to the stage where the Government has taken a decision.
#LizMcManus	unknown-#LizMcManus-party	unknown-#LizMcManus-dob	unknown-#LizMcManus-constituency	speech	unkown-language	2010-01-26 00:00:00	Prelude	15	I have no difficulty with that.
#PatCarey	unknown-#PatCarey-party	unknown-#PatCarey-dob	unknown-#PatCarey-constituency	speech	unkown-language	2010-01-26 00:00:00	Prelude	16	I agree with Deputy McManus that it would be interesting, and probably essential, for us to find a way, but she mentioned that some of the utilities — it is entirely possible, if we go down the road of installing water meters in every household unit in the State — would provide a way of finding out how many are occupied.  The ESB, gas companies and the like could provide data.  However, at this stage, while it may well be desirable, it will not be feasible to put in such a question,——
#LizMcManus	unknown-#LizMcManus-party	unknown-#LizMcManus-dob	unknown-#LizMcManus-constituency	speech	unkown-language	2010-01-26 00:00:00	Prelude	17	That is not the question.
#PatCarey	unknown-#PatCarey-party	unknown-#PatCarey-dob	unknown-#PatCarey-constituency	speech	unkown-language	2010-01-26 00:00:00	Prelude	18	——but in the analysis of the returns it just may be possible.  I will try to establish with the CSO if that is possible.
#LizMcManus	unknown-#LizMcManus-party	unknown-#LizMcManus-dob	unknown-#LizMcManus-constituency	speech	unkown-language	2010-01-26 00:00:00	Prelude	19	Great, I thank the Minister of State.
#SeanBarrett	unknown-#SeanBarrett-party	unknown-#SeanBarrett-dob	unknown-#SeanBarrett-constituency	speech	unkown-language	2010-01-26 00:00:00	Prelude	20	If the Minister of State is arranging with the CSO to address one of the committees, perhaps his office would notify the Deputies present because we will not be aware of which committee will take it.
#PatCarey	unknown-#PatCarey-party	unknown-#PatCarey-dob	unknown-#PatCarey-constituency	speech	unkown-language	2010-01-26 00:00:00	Prelude	21	I will find that out first.
#EamonRyanGP	unknown-#EamonRyanGP-party	unknown-#EamonRyanGP-dob	unknown-#EamonRyanGP-constituency	speech	unkown-language	2010-01-26 00:00:00	Prelude	22	A smart economy requires that the underlying infrastructure supports enterprises based on knowledge and innovation.  For this, an ability to collate and assess data spatially is a prerequisite and postcodes can play a key role and can deliver economic and social benefits across the whole economy.Ireland is the only country in the EU that does not have such a postal code in place, but as the Deputy is aware, the Government has now approved the implementation of a postcode system as recommended by the National Postcode Project Board.This board, which comprised representatives from Departments, together with public and private sector organisations, was established to recommend the most technically appropriate postcode system for Ireland, design an implementation plan and assess the costs and benefits of postcodes.In the course of its deliberations, the board looked at a number of postcode models and technologies including postal sector models and a number of spatial and hybrid postcode models taking into account several factors including memorability, likely uptake by the public and ability to adapt to emerging technologies.  The model recommended, and since approved by Government, is an alpha-numeric, publicly available and accessible postal code model.Each postcode will have a geo-coordinate at its centre and consequently, would be compatible with global positioning or navigation systems, allowing integration with GPS and other global navigation satellite technologies.  Applications based on such systems become much more readily accessible to the public through the use of a postcode.In arriving at this model, the technical and economic consultants who assisted the board engaged in a series of stakeholder consultations.  These consultations revealed overwhelming support for the introduction of postcodes across public, private and voluntary sectors and identified that postcodes would not only deliver benefits for the postal sector, but assist in the delivery of public services and contribute to the development of a knowledge economy and the country's overall competitiveness.My officials and I are currently working to address the next steps in this project.  A competition will be launched shortly to select a body that will assist the Department in managing the delivery of a working postcodes system.  That delivery will be effected by way of a competitive tender process.  It is expected that postcodes will be assigned and in use by the end of 2011.
#SimonCoveney	unknown-#SimonCoveney-party	unknown-#SimonCoveney-dob	unknown-#SimonCoveney-constituency	speech	unkown-language	2010-01-26 00:00:00	Prelude	23	I thank the Minister for his answer, which is almost identical to the answer he gave in November.  The reason I tabled the question is because I believe the Minister is making a big mistake.  He is correct to suggest a geo-coordinates based system would allow some compatibility with a GPS, global positioning system, but the problem is the coordinates used would be in the middle of a district relevant to between 20 and 50 houses.  This was outlined in the Minister's report.  It will cost approximately €15 million to implement a new postal code system in Ireland after all the work is done and the money spent.  I strongly support the idea but there are issues for a HSE ambulance, a courier or a postman that does not know the area.  Is it not the case that the new post code system the Minister proposes to introduce will not bring the person with a letter or service directly to a person's door or address without having local knowledge of the area?  If this is the case, is it not a waste of money to introduce a post code system that merely slightly improves what is in place at present — which requires local knowledge for postal delivery — when there is an alternative available which can pinpoint a person's property accurately through a GPS based model and that is being introduced on a commercial basis anyway by the private sector?  Couriers are buying in and the HSE is examining such a system.
#EamonRyanGP	unknown-#EamonRyanGP-party	unknown-#EamonRyanGP-dob	unknown-#EamonRyanGP-constituency	speech	unkown-language	2010-01-26 00:00:00	Prelude	24	I must be careful because within a week we will start a competitive process which should deliver quickly in terms of the exact system we introduce.  Given that it will be within a competitive process I must be careful not to skew the result one way or the other.  The case is not as set out by Deputy Coveney.  I agree with the Deputy that post codes are right for this country and that as well as providing an effective postal code system they should have capability to provide location code facilities for a range of applications that will develop as the smart economy evolves.  I agree fully this must be one of the components within the system we develop and deliver.  However, the exact mechanism and format will depend on the competitive process.  I am not ruling out any one technology but we maintain it should fit within the characteristics set out as a result of the work done over the years in terms of having memorability, accessibility and the ability to evolve into a whole range of other uses which will bring benefits to our economy.  The competitive process will determine which technological solution will best provide this.  The solution will have to provide both location code services as well as a postal code service and I am committed to delivering this quickly.
#SimonCoveney	unknown-#SimonCoveney-party	unknown-#SimonCoveney-dob	unknown-#SimonCoveney-constituency	speech	unkown-language	2010-01-26 00:00:00	Prelude	25	The Minister and I agree that we must introduce a post code system.  However, the point on which the Minister and I disagree and where I believe he and the Government are making a big mistake is that the tendering process being introduced has only invited tenders according to criteria setting out an area based system.  He and others have already stated several times that the post code system would only pinpoint areas of the country on the basis of a code down to the nearest 20 to 50 properties.  If such a system were introduced to rural Ireland with the ability to narrow down to between 20 and 50 properties such a service would be no better than that which currently exists with the use of local districts or townlands.  This is the problem.  The tendering process the Minister intends to launch will not facilitate what is known as a one-to-one solution that will bring accuracy in terms of delivery.  The Minister may wish to correct me but my understanding is the reason the Minister decided on the model in question was based on one letter written in 2006 by the Data Protection Commissioner, Mr. Billy Hawkes, that outlines his view that there would be data protection issues with a post code system that pinpoints people's premises.  I fundamentally disagree with him on that.  There is much evidence to the contrary.  Will the Minister outline his reason for rejecting the accurate pinpointing of property in a new post code system based on GPS or some other accurate system for the area based coding which he is introducing?
#EamonRyanGP	unknown-#EamonRyanGP-party	unknown-#EamonRyanGP-dob	unknown-#EamonRyanGP-constituency	speech	unkown-language	2010-01-26 00:00:00	Prelude	26	I am not rejecting any accurate system.  It will be up to the competitive tendering process to decide on which system.  I have had several good conversations with the Data Protection Commissioner, who has the important job of protecting people from invasion of privacy.  That can be done while still delivering a system with the level of accuracy we need for locational code purposes and in the postal code system.  It must be done to the satisfaction of the Data Protection Commissioner and I believe it can be done.  It must also deliver a range of different services as well as the postal code service.  That is what we are seeking in the tendering system, to deliver the best technical solution at the best cost while giving us the services we need.
