#EndaKenny	unknown-#EndaKenny-party	unknown-#EndaKenny-dob	unknown-#EndaKenny-constituency	speech	unkown-language	2010-06-23 00:00:00	Prelude	0	Yesterday, the Taoiseach admitted that his statement in the House that the taxpayer would not be liable for the consequences of the introduction of the bank guarantee was not true, and that the vast majority of the €22 billion pumped into Anglo Irish Bank will never be seen again.  The taxpayer is therefore liable.  The lives of the next generation have been mortgaged.  Today, I notice in the national newspapers selected briefings by the Department of Finance that the Government now intends to introduce a punitive property tax ranging from €250 to €3,000.  This is grossly unfair.  I ask the Taoiseach to confirm — "Yes" or "No" — whether the Government is planning to introduce a property tax in the budget at the end of this year.
#BrianCowen	unknown-#BrianCowen-party	unknown-#BrianCowen-dob	unknown-#BrianCowen-constituency	speech	unkown-language	2010-06-23 00:00:00	Prelude	1	That is a budgetary matter that will be decided at the time of the budget.  The Deputy will know that a site value tax is mentioned in the programme for Government, and the Commission on Taxation has suggested a need to widen the tax base.  However, no decisions have been taken on these matters.  I cannot comment on speculation.
#EndaKenny	unknown-#EndaKenny-party	unknown-#EndaKenny-dob	unknown-#EndaKenny-constituency	speech	unkown-language	2010-06-23 00:00:00	Prelude	2	The reports in today's papers were not straws in the wind.  They were deliberate briefings to the media as the Government flies another kite.There are 300,000 families in negative equity at the moment and more than 430,000 people on the unemployment register.  Families cannot have any confidence unless there is clarity about the future of their incomes.  People who are not yet in negative equity are struggling to meet their mortgage payments.  Many people will not be in a position to make pension provisions for themselves.  Yet there is no clarity from the Government on whether it is its intention to introduce a property tax in the budget at the end of this year.The introduction of such a tax would be grossly unfair.  Mr. McCarthy made a series of recommendations to the Government, fewer than one in ten of which have been implemented.  There is plenty of scope there to reduce borrowing without the introduction of a property tax in this year's budget.  It is the same old story.  The Government will present straw men when it feels like it, saying there is no alternative to a property tax.  There is an alternative.  What the Government is now proposing is grossly unfair.
#SeamusKirk	unknown-#SeamusKirk-party	unknown-#SeamusKirk-dob	unknown-#SeamusKirk-constituency	speech	unkown-language	2010-06-23 00:00:00	Prelude	3	Does the Deputy have a question?
#EndaKenny	unknown-#EndaKenny-party	unknown-#EndaKenny-dob	unknown-#EndaKenny-constituency	speech	unkown-language	2010-06-23 00:00:00	Prelude	4	On the basis of the circumstances in which we find ourselves, the introduction of a property tax in this year's budget would be unfair, and I will oppose it.  I ask the Taoiseach again for confirmation that the intention of the Department of Finance is to prepare a plan for the introduction of a property tax in this year's budget.
#BrianCowen	unknown-#BrianCowen-party	unknown-#BrianCowen-dob	unknown-#BrianCowen-constituency	speech	unkown-language	2010-06-23 00:00:00	Prelude	5	I explained to the Deputy already that any introduction of a property tax would represent a major structural change in the taxation system and would clearly have to take into account the total tax impact on individuals.  No decision has been taken on this matter.  The Government will consider its budgetary strategy in the normal way and the Minister for Finance will consider the position.  I refer the Deputy to the programme for Government and the report of the Commission on Taxation.  We want to make sure we have a clear view of the impact of any such proposal.  It would represent a major structural change and will need to be considered in that context.
#BernardJDurkan	unknown-#BernardJDurkan-party	unknown-#BernardJDurkan-dob	unknown-#BernardJDurkan-constituency	speech	unkown-language	2010-06-23 00:00:00	Prelude	6	It is not going to happen.
#EndaKenny	unknown-#EndaKenny-party	unknown-#EndaKenny-dob	unknown-#EndaKenny-constituency	speech	unkown-language	2010-06-23 00:00:00	Prelude	7	The Taoiseach is refusing to rule it out.
#EamonGilmore	unknown-#EamonGilmore-party	unknown-#EamonGilmore-dob	unknown-#EamonGilmore-constituency	speech	unkown-language	2010-06-23 00:00:00	Prelude	8	To date, €33 billion has been handed over or committed to the banks.  Last week, the chief executive of Anglo Irish Bank said that the lion's share of the €22 billion that bank had received would never be seen again.  Yesterday, the Taoiseach eventually confirmed that this was in fact the case.  The money is gone.It was a condition of the recapitalisation that banks would agree to extend credit to businesses so that jobs could be sustained and people could go back to work.  This week, the Irish Small and Medium Enterprises Association, ISME, published a report of a survey in which it interviewed 834 small and medium-sized businesses.  Of these, 55% said they had been refused credit in the past three months.  ISME has accused the banks of putting thousands of businesses and their employees at risk.  It reports that banks are illegally requesting family homes as collateral for the extension of credit.  It describes the actions of the bankers as giving a "two fingered policy response" to the Government and it calls for an investigation by the Central Bank into SME lending by the banks.Can the Taoiseach tell the House what is being done to require the banks to extend credit to businesses?  They have the money.  As we now know, we will never again see the bulk it.  It was a condition for the very large amounts of taxpayers' money that has been committed to sorting out the banks that they would lend to business.  A report has stated that 55% of companies that applied for credit were turned down.  What is the Taoiseach going to do to require the banks to deliver on the condition that was attached to the recapitalisation money, that they should lend to business in a normal way?
#JoanBurtonLAB	unknown-#JoanBurtonLAB-party	unknown-#JoanBurtonLAB-dob	unknown-#JoanBurtonLAB-constituency	speech	unkown-language	2010-06-23 00:00:00	Prelude	23	It was not given to businesses.
#BrianCowen	unknown-#BrianCowen-party	unknown-#BrianCowen-dob	unknown-#BrianCowen-constituency	speech	unkown-language	2010-06-23 00:00:00	Prelude	24	——to provide sufficient capital in the banks so that they could access funds for the purpose of providing credit.  The Government has asked for plans from both Bank of Ireland and Allied Irish Banks.  They have to provide €3 billion each for new or increased credit facilities for SMEs this year——
#JoanBurtonLAB	unknown-#JoanBurtonLAB-party	unknown-#JoanBurtonLAB-dob	unknown-#JoanBurtonLAB-constituency	speech	unkown-language	2010-06-23 00:00:00	Prelude	25	They are roll-overs.
#BrianCowen	unknown-#BrianCowen-party	unknown-#BrianCowen-dob	unknown-#BrianCowen-constituency	speech	unkown-language	2010-06-23 00:00:00	Prelude	26	——and in 2011.  We are in the process of making sure that the sectoral plans and the geographic plans they bring will be adequate to meet that requirement. That has not yet been met, so far as Government is concerned and we will continue to engage very directly with those banks to ensure that this is the case.  The Deputy should stop putting out the trite comment that people got money so that they could give it out.  The money was put into the banks for the purpose of having sufficient capital so that they can access funds in international markets to have a business.
#BernardJDurkan	unknown-#BernardJDurkan-party	unknown-#BernardJDurkan-dob	unknown-#BernardJDurkan-constituency	speech	unkown-language	2010-06-23 00:00:00	Prelude	27	So that they could give it out.
#BrianCowen	unknown-#BrianCowen-party	unknown-#BrianCowen-dob	unknown-#BrianCowen-constituency	speech	unkown-language	2010-06-23 00:00:00	Prelude	28	That is what that is about.  The Deputy's usual trite, simplistic comments in no way reflect the facts of the situation.
#SeamusKirk	unknown-#SeamusKirk-party	unknown-#SeamusKirk-dob	unknown-#SeamusKirk-constituency	speech	unkown-language	2010-06-23 00:00:00	Prelude	29	The Select Committee on Environment, Heritage and Local Government has completed its consideration of the Planning and Development (Amendment) Bill 2009 and has made amendments thereto.
#SeamusKirk	unknown-#SeamusKirk-party	unknown-#SeamusKirk-dob	unknown-#SeamusKirk-constituency	speech	unkown-language	2010-06-23 00:00:00	Prelude	30	The Select Committee on Justice, Equality, Defence and Women's Rights has completed its consideration of the following Estimates for Services for the service of the year ending 31 December 2010: Votes Nos. 19, 20, 21, 22 and 23.
#BrianCowen	unknown-#BrianCowen-party	unknown-#BrianCowen-dob	unknown-#BrianCowen-constituency	speech	unkown-language	2010-06-23 00:00:00	Prelude	31	I propose to answer Questions Nos.1 to 13, inclusive, together.The report of the Bloody Sunday inquiry was published on Tuesday, 15 June.  I met with families and representatives of the victims of Bloody Sunday on Wednesday, 16 June and congratulated them on the success of their long and difficult campaign.  As Deputies will be aware, we will have an opportunity in the House next week to have a detailed discussion of the report.I met with the Secretary of State for Northern Ireland, Owen Paterson, on 2 June and congratulated him on his appointment.  The Secretary of State stressed the commitment of the new British Government to the Good Friday Agreement and all that has followed and to continued close co-operation between both Governments.On the morning of 3 June, I received a courtesy call from the former First Minister of the Northern Ireland Executive, Dr. Ian Paisley and his wife, Baroness Paisley.  Later that day, with the Minister for Foreign Affairs, I met with an SDLP delegation led by the party leader, Margaret Ritchie and which also included Northern Ireland Minister for Social Development, Alex Attwood MLA, and the MPs for South Belfast and Foyle, Alasdair McDonnell MP and Mark Durkan MP.I also met with a Sinn Féin delegation led by the party leader Gerry Adams and the Deputy First Minister, Martin McGuinness MLA.  It also included the Northern Ireland Minister for Agriculture, Michelle Gildernew MLA.At both meetings I congratulated the MPs on their recent electoral success.  We reflected on the outcome of the recent election, with a particular emphasis on the positive results that saw all constituencies returning pro-Agreement representatives.  I also briefed the party delegations on the Government's initial contact with the new British Government and looked forward to my first formal meeting with the British Prime Minister, David Cameron, which will take place later today.We identified a number of new challenges and opportunities following the Westminster election and the successful completion of the devolution of policing and justice.  These include working together to deal with the economic crisis, with a more ambitious approach to co-operation in delivering improved public services on an all-island basis against a background of fiscal restraint, North and South.  We also discussed the increased interdependencies between both parts of the island in the economic sphere and the need to proactively develop the island economy.  I also emphasised the need to continue to develop relationships with unionism, including in the context of the forthcoming commemorations, following on from my recent speech on the subject of a shared history.  We also discussed the shared concerns of the Government and the Northern Ireland parties on the situation in Gaza.  The publication of the Saville report into the events of Bloody Sunday was also discussed.During 2008, the Government consulted with the social partners and various cross-Border and North-South groups on the establishment of the North-South consultative forum.  Following on from this, we formally communicated our proposals to the Northern Ireland Executive on the role, format, membership and operation of the forum.On 15 October 2009, the Government facilitated a consultative conference in Farmleigh involving the social partners and other civil society groups from across the island.  I gave the opening address at that event.  Participants from across the island came from all traditions, including representatives from business, the trade union movement, agriculture and the community and voluntary sector.  There was a wide-ranging discussion on the role of civil society and its capacity to contribute meaningfully to cross-Border co-operation.  There was strong support for further such engagement to explore specific areas for co-operation, North and South, at the level of civil society.Following on from the October event, a second consultative conference took place in Dublin on 26 May.  The event was well attended, with over one hundred representatives from civil society from both parts of the island in attendance.  The Deputy First Minister of the Northern Ireland Executive, Martin McGuinness MLA, addressed the conference.  There were presentations and discussions on the key themes of the conference: sport and young people, and innovation.I addressed a conference organised by the Institute for British-Irish Studies in University College Dublin on 20 May last on the theme, A Decade of Centenaries: Commemorating Our Shared History.  I am arranging for Members of the Oireachtas to receive a copy of my speech.  The conference was also addressed by the Minister for Culture, Arts and Leisure in the Northern Ireland Executive, Nelson McCausland MLA.In the course of my address, I set out the principles which will guide the Government's approach.  We want to see full acknowledgment of the totality of the island's history and the legitimacy of all the traditions on the island which draw their identity and collective memory from our shared history.  We want the process of commemoration to recognise the totality of the history of the period and all the diversity that this encompasses.    We believe that mutual respect should be central to all commemorative events and that historical accuracy should be paramount.  Based on those principles, we will engage in a programme of outreach to all those who are interested in commemorating our history, in all its dimensions, with pride and respect.  That will, of course, include all of the political parties on the island, as well as leaders of civic society and cultural institutions.  The parties in the Oireachtas have already been working together on these issues through the all-party Oireachtas consultation group on the centenary of the Easter Rising.In 2010, the Government commemorated the 94th anniversary of the Easter Rising on 4 April, Easter Sunday.  The first annual commemoration in memory of Daniel O'Connell took place at the refurbished Glasnevin Cemetery on Sunday, 19 May.  On Sunday, 16 May, the annual famine commemoration was held in Mayo.  The annual national day of commemoration to commemorate all those who died in past wars or in service with the United Nations will take place on Sunday, 11 July, at the Royal Hospital Kilmainham.Latin American countries celebrate the 200th anniversary of their independence this year.  Many Irishmen and women were associated with the achievement of independence, including Admiral William Brown, the "father of the Argentine Navy".  The Government, in accordance with established precedent, acknowledged the significance of this anniversary and the links that Ireland has with these countries by sending the Irish Naval Service vessel, the LE Niamh, on a ten-week mission to Latin America, visiting Brazil, Argentina, Chile and Mexico.  The voyage will also include the first transit through the Panama Canal by an Irish Naval Service vessel.  The LE Niamh is due back into Cork on 14 July.
#EamonGilmore	unknown-#EamonGilmore-party	unknown-#EamonGilmore-dob	unknown-#EamonGilmore-constituency	speech	unkown-language	2010-06-23 00:00:00	Prelude	32	The Taoiseach has taken questions Nos. 1 to 13 together.  These cover a wide range of issues, including commemorations, Northern Ireland and various meetings he has had or will have.  With regard to his meeting with the British Prime Minister later today, can he tell the House what matters he expects to discuss with Prime Minister Cameron? On behalf of the Labour Party, I wish him well in those discussions.  Is it his intention to discuss the Saville report on Bloody Sunday and what views will he express to the Prime Minister on it?  Does he intend to have any discussion with the Prime Minister in respect of the security situation in Northern Ireland and, in particular, the activities of dissident republican groups?  Recently, a large bomb, which, fortunately did not go off, was detected in Aughnacloy.  This activity is a worrying development.  Does the Taoiseach intend to have any discussion with Prime Minister Cameron on the implications of yesterday's UK budget for Northern Ireland, both in respect of public expenditure in Northern Ireland and in respect of the future of the tax regime, particularly with regard to VAT and corporation tax?On commemorations, I read the speech the Taoiseach gave recently and welcome its contents and the approach outlined with regard to how the decade of commemorations should progress.  However, while I know that in an address of that sort not everything can be included and there can be omissions, I was a little surprised that there was no reference to the 1913 lock-out, an event in the labour history of this country which should be remembered and reflected upon.  I was also surprised that there was no specific mention of the first Dáil.  I appreciate we commemorated the first Dáil recently, but in the context of the centenary commemorations, it should be included.  The Taoiseach referred to the all-party committee.  I understand the committee does not meet regularly and the most recent meeting was last December.  Does the Government intend that the commemorations that are due to take place over the course of the next decade will be organised and managed on an all-party basis?
#BrianCowen	unknown-#BrianCowen-party	unknown-#BrianCowen-dob	unknown-#BrianCowen-constituency	speech	unkown-language	2010-06-23 00:00:00	Prelude	33	The meeting this afternoon will be an opportunity for me to meet the new British Prime Minister in a formal bilateral meeting.  I met him informally at the European Council meeting and referred to the statement he made in the House of Commons on the Saville inquiry report.  I told him that what he said and the spirit in which he said it was appreciated by the families and I commended him in that respect.  The issues that will emerge will include those relating to Northern Ireland, the general bilateral relationship between Britain and Ireland and any European issues of concern to us that we wish to discuss.  That will be the general context of the meeting.I thank the Deputy for his comments regarding my speech on 20 May.  I did not set out a comprehensive list of what is to be commemorated, but simply indicated to the British-Irish studies group that issues such as the First World War, the establishment of the State, their own rising and similar matters were all issues that would be commemorated and that we would seek to address them in as inclusive a way as possible consistent with historical accuracy.  Various traditions place varying emphasis on various issues, but we should seek to commemorate these traditions in a way that is mutually respectful of our shared history.  On the question of the all-party committee, I understand it is concerned with the commemoration of the Easter Rising and does not have a wider remit.  Any input parties wish to have on these matters over the next decade will be appreciated and welcome.
#EamonGilmore	unknown-#EamonGilmore-party	unknown-#EamonGilmore-dob	unknown-#EamonGilmore-constituency	speech	unkown-language	2010-06-23 00:00:00	Prelude	34	I thank the Taoiseach for that reply.  He has said he is open to suggestions from all parties on commemorations and I would put one suggestion to him.  One of the things that is missing from our historic records is a definitive list of all of those who were killed during the period from 1916 to the end of the Civil War.  There are various lists such as members of the security forces, volunteers or innocent people who were killed for one reason or another.  However, there has never been a compilation of the names of all of those who were killed during the period.  I suggest that in the context of that commemorative period, a definitive list should be drawn up of all those who were killed.With regard to the North-South bodies, the Taoiseach has referred to civic discussions that have taken place between representatives of civic society North and South.  The Good Friday Agreement proposed the establishment of a North-South civic forum.  Is it intended to establish that forum on a structured basis and when might that happen?  I understand some progress has been made with regard to the establishment of a North-South parliamentary body and I am aware a meeting was held in Belfast on that last Monday.  What is the latest position with regard to the establishment of a North-South parliamentary body?
#BrianCowen	unknown-#BrianCowen-party	unknown-#BrianCowen-dob	unknown-#BrianCowen-constituency	speech	unkown-language	2010-06-23 00:00:00	Prelude	35	I note what the Deputy had to say regarding the period 1916 to 1922 and will inquire whether something can be achieved on that matter in the context of the commemoration and the issues that will arise in the course of the preparations for it.  On the North-South civic forum, we have been seeking the establishment of this forum for some time and there has been much work and effort to generate enthusiasm on both sides for the establishment of such a forum.  We continue to work on this.  A North-South Ministerial Council meeting will take place soon and these issues will arise, with a view to trying to get people to commit to the establishment of these bodies, which are mentioned in the Good Friday Agreement.As for the establishment of a North-South parliamentary body, the Ceann Comhairle and the Speaker of the Assembly have been working to ascertain how quickly that can be moved along.  While it is a matter for the Oireachtas and the Assembly to bring that about, the Government obviously is encouraging of its establishment as soon as possible.  I understand good progress has been made but I have not received an update on the Monday meeting.
#CaoimhglinOCaolain	unknown-#CaoimhglinOCaolain-party	unknown-#CaoimhglinOCaolain-dob	unknown-#CaoimhglinOCaolain-constituency	speech	unkown-language	2010-06-23 00:00:00	Prelude	36	As has been indicated, the coming decade from now until 2020 certainly could be regarded as a decade of many historic milestones, including a series of centenaries. I refer to the centenaries of the aforementioned great lockout in 2013, the Easter Rising in 2016, the Sinn Féin general election victory in 2018 and the first meeting of Dáil Éireann in 2019.  These are all important centenaries.  An bhfuil clár cuimhneacháin á ullmhú ag an Rialtas do na hocáidí sin uilig?For Sinn Féin, and I expect for all parties, these centenaries do not simply represent a recall or a commemoration of great historic events.  They are of course occasions that can offer an opportunity to assist progress towards the full achievement of the goal of those generations who were the front-line participants in those major historical events.  Certainly for them and for me, that goal is a truly independent and united Ireland, a united people — I lay particular emphasis on that — and a Republic worthy of the name across the 32 counties of Ireland.  One should not ever feel that referencing, promoting or encouraging this is in any way to deflect from the importance of reconciliation and the building of mutual respect.  The two are not mutually exclusive and it is about encouragement and about working and developing relations and understandings.While this is only a suggestion on which no major work has been done, when considering the individual centenaries to which I have referred, such as, for instance, that of the great lockout in 2013, would it not be appropriate to have made progress on legislation providing for mandatory recognition of trade union membership by 2013?  Would this not be a highly valid and appropriate achievement on the centenary of the 1913 lockout?  Will the Government consider such a process?  We in Sinn Féin and others have argued for this repeatedly and I moot the idea with the Taoiseach this morning.
#SeamusKirk	unknown-#SeamusKirk-party	unknown-#SeamusKirk-dob	unknown-#SeamusKirk-constituency	speech	unkown-language	2010-06-23 00:00:00	Prelude	37	Can we have a question Deputy?
#CaoimhglinOCaolain	unknown-#CaoimhglinOCaolain-party	unknown-#CaoimhglinOCaolain-dob	unknown-#CaoimhglinOCaolain-constituency	speech	unkown-language	2010-06-23 00:00:00	Prelude	38	It is a question.  Moreover, as we enter this decade of centenaries that ends in 2020, which will mark the centenary of the partition Act that divided our country, would it not be appropriate for the Government to consider preparing a Green Paper on Irish unity?  Again, in the spirit of what I have already indicated, this would be an appropriate contribution.  I refer to planning in a systematic and structured way towards the achievement of a united Ireland, including, very especially and importantly, a dialogue with all views across the island of Ireland and, clearly critically, with those who have not held to a Nationalist or republican outlook throughout all these years.  If we are to achieve the unity of the island and the unity of people to which I referred, we must embark on such an engagement.  We should do so not in any weak, nervous or uncertain way, but with the certainty of what it is we hope to achieve——
#SeamusKirk	unknown-#SeamusKirk-party	unknown-#SeamusKirk-dob	unknown-#SeamusKirk-constituency	speech	unkown-language	2010-06-23 00:00:00	Prelude	39	I ask the Deputy to put a question, please.
#CaoimhglinOCaolain	unknown-#CaoimhglinOCaolain-party	unknown-#CaoimhglinOCaolain-dob	unknown-#CaoimhglinOCaolain-constituency	speech	unkown-language	2010-06-23 00:00:00	Prelude	40	——will represent for all the people who share this island today.Does the Taoiseach agree that addressing Irish unity over the course of these centenaries and in advance of the centenary of the first Dáil threatens no section of the people on the island of Ireland and does not in any way take from the agreements that have been entered into, namely, the Good Friday Agreement, the St. Andrews Agreement, etc.?  Rather, it recognises that both provide for progress to be made on the basis of consent, for which I again assert my support.
