#MichaelMcCarthy	unknown-#MichaelMcCarthy-party	unknown-#MichaelMcCarthy-dob	unknown-#MichaelMcCarthy-constituency	speech	unkown-language	2014-05-07 00:00:00	Current Housing Demand: Discussion (Resumed)	0	Táimíd ar ais.  We are here to discuss the topic of meeting the current housing demand with representatives from Dún Laoghaire-Rathdown County Council, the Irish Council for Social Housing, Limerick City Council, the Peter McVerry Trust and Roscommon County Council.  I advise members that in order to complete the business in a timely and efficient manner questions should be brief.  Blocks of ten minutes each have been allowed for questions and replies to those questions.  Whoever is in possession in the tenth minute will asked to conclude.  Any extra information may be forwarded in writing to the member.  Those members not given ten minute slots will be allowed five minutes each.  I welcome Ms Kathleen Holohan, county manager and Mr. Tom McHugh, director of housing and community, Dún Laoghaire-Rathdown County Council; Mr. Donal McManus, executive director and Ms Kathleen McKillion, head of development, Irish Council for Social Housing; Ms Kathleen Leddin, mayor of Limerick and Ms Caroline Curley, director of services, Mr. Brian Geaney, senior executive officer, home and social development, on behalf of Limerick City Council and Limerick County Council; Mr. Pat Doyle, chief executive officer, Mr. Francis Doherty, communications and advocacy manager, Mr. Brian Friel, head of services, the Peter McVerry Trust; Mr. Martin Connaughton, mayor of Roscommon County Council and Mr. Tommy Ryan, assistant county manager of Roscommon County Council.  I also welcome Ms Christina Fannin and Ms Catherine Finlay on behalf of Roscommon County Council.  I propose taking opening statements in the order I have called witnesses, which is in alphabetical order.  I advise the witnesses that, by virtue of section 17(2)(l) of the Defamation Act 2009, witnesses are protected by absolute privilege in respect of their evidence to this committee.  If they are directed by the committee to cease giving evidence on a particular matter and they continue to so do, they are entitled thereafter only to qualified privilege in respect of their evidence.  They are directed that only evidence connected with the subject matter of these proceedings is to be given.  They are asked to respect the parliamentary practice to the effect that, where possible, they should not criticise or make charges against any person or persons or entity by name or in such a way as to make him, her or it identifiable.  Members are reminded of the long-standing ruling of the Chair to the effect that they should not comment on, criticise or make charges against a person outside the Houses or any official by name or in such a way as to make him or her identifiable.  The opening statements and any other documents submitted to the committee may be published on the committee's website at the conclusion of the meeting.   The issue of housing is of particular interest to the members of the committee.  There have been fluctuations in the housing market for many years and the demand for housing seems to be growing again, in particular, in the Dublin region.  We need to develop a housing policy which while meeting a demand in a sustainable manner also reflects the issues.  We wish to avoid at all costs the creation of another property bubble.  This is the second of a number of meetings of the committee with various stakeholders on this important topic.  We have invited various voluntary housing organisations and local authorities to engage with us on the topic.  We intend to invite representatives from both the Department of the Environment, Community and Local Government and officials from the Department of Social Protection to assist us with our deliberations.  We hope to explore the relevant issues in order to have a comprehensive exchange of views with all the stakeholders in order to compile and publish a report.  This committee is an adjunct of the Oireachtas and is not an extension of the Government.  It is a cross-party committee comprised of Members of the Dáil and Seanad.  In line with previous reports we hope to achieve a fairly good, sound, solid report based on the exchanges with all the witnesses.  I will invite the delegation from Dún Laoghaire-Rathdown County Council to make its opening statement.
#	unknown-#-party	unknown-#-dob	unknown-#-constituency	speech	unkown-language	2014-05-07 00:00:00	Current Housing Demand: Discussion (Resumed)	1	I thank the committee for this opportunity to make a presentation.  The council's submission has been forwarded to the committee.  The main focus of this presentation will be on meeting the current housing demand but we can answer questions on the general scheme of the Housing (Miscellaneous Provisions) Bill.  Dún Laoghaire-Rathdown County is spatially by far the smallest county in the State with a population of almost 207,000, an increase of 7,000 in the 2011 census.  The age profile in the county differs from the national average in that there are fewer people aged under 14 years and more people aged over 65 years.In common with other counties, the rate of house completion in the county has reduced significantly, from 3,000 in 2007 to only 200 in 2012. The most recent population targets suggest a requirement of 2,500 residential units per annum. There are almost 640 ha. of zoned residential land in the county, of which almost half are currently unserviced. With regard to social housing, the council manages a stock of more than 4,200 social housing units and 543 rental accommodation scheme, RAS, units, 396 of which are private rented tenancies and 147 are voluntary housing. We also have 156 dwellings leased under the various social leasing models and 76 properties have been made available on the rent-to-buy scheme. We currently have 4,319 applicants on the council social housing support list. The housing needs assessment carried out in May 2013 showed the majority of those on the list - 83% - had a general housing need, with relatively small demand for disability, homeless, Traveller specific and age related categories of need. Most of those on the list - 55% - are currently living in private rented accommodation and a further 20% are living with parents. The council uses all the various schemes available to meet demand for social housing in the county. For households not in priority position to receive an offer under the schemes, the alternative option has been to source private rented accommodation, with or without rent supplement. However, in recent years, with the recession and accompanying reduction in numbers of dwellings being completed, demand for private rented accommodation, particularly in Dún-Laoghaire-Rathdown has far exceeded supply and the rents demanded have escalated. This has had the knock-on effect of reducing the efficacy of rent supplement as a housing solution, as the rent supplement caps, which were revised in June 2013, are well below the average rent rates for family homes in the county.  The current housing demand has also been affected by an increasing number of households presenting as homeless. This has occurred for a number of reasons, including banks foreclosing and forcing sales, home owners finding themselves in unsustainable mortgage arrears, householders being unable to afford rents and rent increases and a general decrease in supply and affordability of private rented accommodation. The increase in current housing demand is caused largely by the lack of supply of dwellings. Low supply is particularly acute in Dún Laoghaire-Rathdown, as is the increase in rent rates. While the council is using all the social housing scheme options available to it, the problem will not be solved by the provision of an increase in social housing supply only. An increase in the supply of dwellings is required through restarting construction activity.  The submission circulated by the City and County Managers' Association outlines a number of options for consideration in the context of developing a more strategic and integrated approach to meet housing need, which would include all stakeholders, including financial institutions. Working in partnership with other public and private stakeholders, Dún Laoghaire-Rathdown County Council will continue to play a key role in meeting housing needs at local level, whether through direct social housing provision or alternative social housing models.  The role local authorities play in providing a broad range of housing supports to marginal communities is often unrecognised as they are often responsible for providing housing solutions where other options may have failed. Therefore, in devising any new social housing policy, it is extremely important to ensure there is clarity on the future role of local authorities to achieve a positive policy outcome. It is also necessary for policy-makers to clarify systems of prioritisation in the provision of social housing supports, specifically in terms of disability and congregated settings, medical needs, Traveller accommodation, homelessness, including the provision of supports to homeless families, residential care and the release of sexual offenders. While the new housing assistance payment arrangements may have resourcing implications for Dún Laoghaire-Rathdown County Council, the council welcomes the provisions included in the general scheme of the Housing (Miscellaneous Provisions) Bill 2014, particularly the sections dealing with procedures for termination of tenancies. We note, however, that the position regarding the protection of identities of persons giving information regarding anti-social behaviour will need detailed consideration and provisions.  Dún Laoghaire-Rathdown County Council has a strong record of working in partnership with a variety of agencies and stakeholders to deliver social housing. It is through working together that we must address the issue of meeting current housing need. 
#	unknown-#-party	unknown-#-dob	unknown-#-constituency	speech	unkown-language	2014-05-07 00:00:00	Current Housing Demand: Discussion (Resumed)	2	I thank the Chairman and members for extending an invitation to the Irish Council for Social Housing, ICSH, to address the joint committee.  Rather than reading through the submission we circulated, I propose to focus on three key issues, namely, the role the non-profit sector can play in addressing housing needs, the way in which the sector has responded to the financial environment since 2008 and proposals that would assist in enabling the sector to do more to meet current housing demand.  The Irish Council for Social Housing was established in 1982 and now counts more than 270 member housing associations.  The not-for-profit sector manages 27,000 homes occupied by families, people with disabilities, older people and former homeless households.  Approximately half the housing managed by the sector is occupied by families, with the remainder focused on groups with special needs.   Housing associations are based throughout the country and the sector includes large, small and medium sized associations.  The profile of the sector is shown in Appendix 1.  Since the 1980s, the number of homes managed by the sector has increased from approximately 2,000 to approximately 27,000.  This expansion occurred as a result of increased State investment, better co-ordination of policies and the use of the sector's own resources, including financial resources, land and property and a significant voluntary input.  Housing associations have been involved in promoting good housing management for 30 years.  We have a programme in place to promote outcomes in the areas of rent collection, repairs and maintenance, voids and landlord-tenant relations.  We hope this will form part of the new regulatory framework.   In terms of the response of the voluntary housing sector since 2008, the collective output of not-for-profit housing associations reached a peak in 2009 when 2,000 new homes were completed.  This included a number of mixed tenure schemes where housing associations were involved in the management of the social housing element of mixed Part V agreements with local authorities and developers.  Since then the annual output of new social housing units by housing associations has declined to under 500.  Part of the shortfall has been filled by leasing initiatives and associated activities.    Since the downturn, capital expenditure for the sector has reduced from more than €400 million in 2008 to approximately €40 million in 2014.  This reduction has resulted in a shift from bricks and mortar to revenue based schemes.  In that context, the new mixed funding environment allows interested housing associations to raise loan finance from the Housing Finance Agency or private institutions.  While the financing arrangements provided finance for acquisitions, it has become patently obvious that the number of properties which are fit for purpose for social housing and available on the private market is negligible.  This option is no longer available.  The range of schemes in which housing associations are involved and have been actively pursuing in recent years is illustrated in appendix 2.  It includes mortgage-to-rent schemes, regeneration, refurbishment and a limited number of stock transfers.  Most of these initiatives have relied on co-operation with third parties such as property developers.  Reliance on third parties makes predicting the supply of social housing extremely difficult.    In some schemes, it has taken up to 40 weeks to secure approval for funding.  These delays in drawing down funding for schemes need to be addressed because, having invested considerable effort in the various schemes, housing associations find that the process of securing sanction takes too long in some cases.   The new regulatory framework will provide reassurance to financial institutions entering the housing sector.  A development capacity survey carried out by the ICSH in November 2013 found that members believed they had the capacity to develop more than 4,860 new homes in the next three years provided three conditions are met.  These are the introduction of a development programme with targets, a clear funding scheme with conditions and loan finance with reasonable terms.    Proposals have been made for the not-for-profit sector to take an enhanced role by working with local authorities to meet housing need.  One of the current structural deficits is the absence in the Department of a dedicated delivery unit.  Such a unit was in place until 2009 and should be reinstated to allow for better co-ordination of funding and policy arrangements to increase supply.  A development programme for the not-for-profit housing sector linked to the capital advance leasing facility, CALF, would be a more proactive mechanism to ensure supply and incentivise associations that are seeking to develop new housing projects. 
#CaitKeane	unknown-#CaitKeane-party	unknown-#CaitKeane-dob	unknown-#CaitKeane-constituency	speech	unkown-language	2014-05-07 00:00:00	Current Housing Demand: Discussion (Resumed)	12	I will have to leave at 1 p.m. but we have had a very important discussion about housing in general.  A house is a person's castle but if one does not have a house, one has nothing.  The Government has recognised that and by inviting the groups' submissions today, the committee has done the same.  We must digest them further.  Housing is the most important item on the agenda, although jobs are also important.  If children are not in a house and they do not have a good start in life in a home, they are on a slippery slope to nowhere.  We must recognise that.  A €68 million fund was announced last month, but has that helped in any way?  Should it be utilised differently?  Everybody must prioritise in our current position.  Deputy Catherine Murphy asked about HAP.  I was a member of South Dublin County Council for 20 years so has HAP improved the process?  What other improvements could be brought about?  Mr. McManus mentioned the shift from bricks and mortar to revenue-based schemes, so can he elaborate on this to see how feasible it would be?  Landlords withdrawing from schemes is a major problem and rent rates are increasing.  The Minister of State, Deputy Jan O'Sullivan, has spoken of how rent is linked to GDP in other countries, so the matter is being considered, although I do not know what will come from it.  It is an important concept.  If a scheme is capped, there may be an exodus and developers may decide not to build any more houses if there is no incentive or it cannot be rented at market value.  How could we balance the scales in favour of people who need a home?  The process has been linked to GDP in other countries but how can that be balanced from a bottom-up approach?  The witnesses have experience and could give this advice.  Capital acquisition means turnaround of houses can occur in three to four months, which compares favourably with the building method.  People in one bedroom apartments which are not suitable want to move up the ladder.  This applies particularly to local authorities and shared ownership schemes, and for example, people may have bought a one bedroom apartment but they could have two children.  How could they be moved to a two bedroom property?  Could there be a negotiation or strategy involving local authorities and the parties involved?The person who has taken the loan with the authority is bearing the brunt. Naturally, one cannot bankrupt a local authority by making it take some of the pain as well. That is a question that is on my mind because everyone is taking some of the pain but I accept it might not be feasible. The lack of involvement of members of non-governmental organisations dealing with the homeless community is one of the issues we will raise with the Minister. I am sure it is not written in stone that there could not be one other member. Perhaps there are reasons for that. Such an input to the high level group would be important. Early intervention is the best way. I attended a presentation on early intervention in child care this morning. Such intervention is important to prevent anti-social behaviour and to ensure a person does not become homeless. Pat Doyle spoke about the issue. Could the witnesses specify one thing that local authorities could do to facilitate early intervention and so stop the rot before it happens in terms of homelessness? I refer to financial and social reasons.
#MichaelMcCarthy	unknown-#MichaelMcCarthy-party	unknown-#MichaelMcCarthy-dob	unknown-#MichaelMcCarthy-constituency	speech	unkown-language	2014-05-07 00:00:00	Current Housing Demand: Discussion (Resumed)	13	I suggest the Senator would direct those questions to other organisations that have not spoken yet, for example, the Peter McVerry Trust or Roscommon or Limerick local authorities.
#CaitKeane	unknown-#CaitKeane-party	unknown-#CaitKeane-dob	unknown-#CaitKeane-constituency	speech	unkown-language	2014-05-07 00:00:00	Current Housing Demand: Discussion (Resumed)	14	I am happy that whoever can respond would do so.  I am sure the witnesses are all very capable and able.
#MichaelMcCarthy	unknown-#MichaelMcCarthy-party	unknown-#MichaelMcCarthy-dob	unknown-#MichaelMcCarthy-constituency	speech	unkown-language	2014-05-07 00:00:00	Current Housing Demand: Discussion (Resumed)	15	I will ask the witnesses from the Peter McVerry Trust and perhaps Roscommon County Council to respond to Senator Keane.
#CaitKeane	unknown-#CaitKeane-party	unknown-#CaitKeane-dob	unknown-#CaitKeane-constituency	speech	unkown-language	2014-05-07 00:00:00	Current Housing Demand: Discussion (Resumed)	16	I am happy as long as the questions are answered from the perspective of the local authority position on homelessness.
#	unknown-#-party	unknown-#-dob	unknown-#-constituency	speech	unkown-language	2014-05-07 00:00:00	Current Housing Demand: Discussion (Resumed)	17	In regard to the high level working group on homelessness, we have been calling for the Irish Council for Social Housing to be the fourth pillar.  It represents most of the voluntary housing associations and is very much linked with the homeless associations as well.  If the issue could be brought to the attention of the Minister of State, Deputy Jan O’Sullivan, we would be very happy for the council to take up the seat representing the voluntary sector.  The question of the one intervention we could take to prevent children becoming homeless is a complex one.  Every time a decision is made in the Department of Education and Skills, it affects homelessness.  We always try to ram the point home.  Although it might not happen in the lifetime of the Government, if the Minister for Education and Skills were to increase class sizes or take other measure that would impact on the poorest children, it would affect homelessness.  What is synonymous with young people becoming homeless is that they are all early school leavers.  The first major departmental group with which they engage is the Department of Education and Skills.  In the long term, we need to do more to prevent children from leaving school.  We have done a lot to improve literacy skills in recent years.  Previous Governments removed book grants and one does not see the impact of such measures until years later.  Education is a key area.  Family support agencies in the health area are also important.  If we take €50 million out of the mental health budget, that will affect homelessness in the future.  We always say that the housing and homeless strategy needs to be a Government strategy as well as a strategy of the Department of the Environment, Community and Local Government.  In the same way as legislation is gender-proofed, we almost need to homeless-proof, as it were, budgets.  I stated earlier that the number of families becoming homeless is increasing.  Since January 2013 there have been 16 new presentations of families a month.  The number jumped to 48 this month.  Repossessions of buy-to-lease properties are beginning to happen.  The banks are going after them.  When the banks take them back, they want vacant possession, which will bring families into what is currently a very overcrowded service.  I am in favour of resourcing families when they need to be housed but when they present in greater numbers, more single people who cannot get access to housing will end up on the street.  I have tried to answer the questions.
#	unknown-#-party	unknown-#-dob	unknown-#-constituency	speech	unkown-language	2014-05-07 00:00:00	Current Housing Demand: Discussion (Resumed)	18	In regard to the cap on the rent supplement, the effect it has depends on supply and demand.  For parts of County Roscommon – the smaller rural villages - the cap is not a problem but in the areas located nearer to urban centres such as Roscommon town and Monksland, which is on the outskirts of Athlone, it is impossible to get accommodation for the level of rent provided for in the rent supplement.  For example, we have to rent houses from the private sector under the rental accommodation scheme.  We cannot obtain houses for less than the cap set out in the rent supplement and we have to pay in excess of it when we go to the market or we will not get houses for our tenants.  There must be a revision of the cap on rent supplement under the housing assistance payment, HAP.  In terms of acquisition versus new build, that depends again on where the houses are located and if they are in a suitable location.  In a county like Roscommon that has a large geographic spread – it is approximately 60 miles from north to south and 40 miles from east to west – sometimes where the houses are available for sale does not correspond to the location of our housing applicants.  Acquisition rather than new build might not solve the problem.  One needs both approaches.  If one is to have a capital programme for the provision of housing, one needs to develop a construction programme as well as an acquisition programme.  I accept it will take longer to get the construction programme up and running but if one plans it in time, it will be successful.  Homelessness is not a major issue in Roscommon but we work very closely with the other agencies, in particular with community welfare officers.  We can sort matters out fairly quickly for anyone presenting as homeless in Roscommon in terms of providing private rented accommodation.  The main issue that arises is emergency accommodation for a few nights.  I do not know if that covers everything that was asked.
#CaitKeane	unknown-#CaitKeane-party	unknown-#CaitKeane-dob	unknown-#CaitKeane-constituency	speech	unkown-language	2014-05-07 00:00:00	Current Housing Demand: Discussion (Resumed)	19	Perhaps Mr. McManus would comment?
#	unknown-#-party	unknown-#-dob	unknown-#-constituency	speech	unkown-language	2014-05-07 00:00:00	Current Housing Demand: Discussion (Resumed)	20	In terms of the issue Senator Keane raised about bricks and mortar, there has been a shift from 100% funding for bricks and mortar to some State money and some private money.  There will be bricks and mortar but it will be spread between some limited State money and some private finance.  With the new mixed funding arrangement, one could build three new houses compared with one house in the past for 100% finance.  That is the shift.  There is nothing inherently wrong with moving from 100% capital to revenue as long as it is balanced.  That goes back to what Deputy Murphy mentioned about drawing down the money.  The drawdown process is more complicated and the hurdles need to be overcome in that respect, but the shift from 100% funding to 60% or 70% is doable.  It has happened throughout the world and does mean one is providing three social houses with bricks and mortar for one through 100% funding.
#DessieEllis	unknown-#DessieEllis-party	unknown-#DessieEllis-dob	unknown-#DessieEllis-constituency	speech	unkown-language	2014-05-07 00:00:00	Current Housing Demand: Discussion (Resumed)	21	I have other meetings to attend.  We know there is a massive housing crisis, and a homelessness crisis in particular.  Since 2008 we have had cuts of €1 billion in the housing budget.  We should not mask the figures.  Even last year €60 million was cut from the housing budget.  We keep hearing that more funding is being added but that is not the case.  We should put that in the context of the previous cuts.  Reference was made to Part V of the Planning and Development Act 2000 and what we got in housing in terms of the 20% when schemes were built.  I would like to hear the opinion of witnesses in that regard.  The voids have built up as a result of the natural turnover in most local authorities.  One moved and one dealt with the voids, but because of the lack of funding, a huge build-up developed – more than 1,800 across the country - and we are now getting funding for 900.  We are only catching up on what should have been a natural progression.  That is why the lists have been getting bigger.  Comments were made about the cap on rent supplement.  Unless we put rent control in place we will ask for more trouble because all we will see is an increase in rent.  We need a system of rent control whether it is tied to inflation or the cost of living.  There is no way around that. I know that many voluntary housing groups are represented here. In the past, the local authorities were the main providers of housing. I wonder what would happen if the local authorities were set up in the same way as the voluntary housing groups in terms of accessing funding. Does anyone have an opinion on whether that could work? The Minister has indicated that it could work. When I spoke to officials in Dublin City Council, they said it could not work. I would like to hear why it could not work. Why should the local authorities not be able to access the open market to add to their housing stock? Why should they not be able to borrow on that basis, through the Housing Finance Agency or otherwise? I would like to know whether people think that can be done. I agree with everyone that evictions should stop. I believe we need to find a solution to this problem. We are going to have more and more mortgages getting into deep trouble. We are heading into a further crisis. Approximately 180 people are being housed in hotels every day at a cost of much more than €14,000 a day. That money is being thrown away. We are fighting every day to chase places in hotels. If one or two families are put out, the local authorities cannot even house them. It is an absolutely crazy situation. A new tenant purchase scheme is about to start. I believe the moneys in question should be ring-fenced for housing and not put to any other use. I would like to hear people's opinions on that. In the past, these moneys have been used for various things. That is a scandal. It should be ring-fenced. I would like to speak about the issue of financial contributions. In my own area of Finglas, more than 100 people who are on a list to go to senior citizens accommodation or otherwise are waiting for financial contributions. There is a source of revenue that can be utilised if it can be brought on stream again. There is a danger in this regard, however. We have to make sure this does not add to the property bubble and cause prices to be put up. That is why rent controls are so important. We must put them in place in order that increases do not happen. I want to ask about what happens to couples who own properties when they separate. A different rule seems to apply in rural Ireland compared with Dublin City Council and the main local authorities. Dublin City Council will accept that someone has a housing need if he or she can prove that he or she is separated and cannot afford a property. If such a person moves back to Dublin from another area, he or she can get a letter stating that he or she has a housing need. If the property is sold, the funds accruing from that will go towards the local authority, if necessary. Some local authorities do not seem to act in this manner. I have received mixed reports from Cork and places like that. I would like to hear about the experience in the local authorities that are represented at this meeting. Is there a block of people who end up in these situations? I have told the Minister that solutions are needed. We have identified through parliamentary questions that €1 billion is available to be used under the strategic investment fund, or the old pension fund. We need to start building more social housing. I know people have said it is not the be-all and end-all, but it sets the parameters for the control of housing. There are many positives associated with the construction of social housing. It can be used to take people off the rent supplement or rental accommodation schemes. The savings that accrue from building social housing and putting people into it are important, as are the moneys gathered by the local authorities as a result. There are many pluses in this regard. I would like to say a few words about the issue of homelessness. More than 5,000 people are on the homeless waiting list. Many people are presenting as homeless. It has been mentioned that 46 families presented themselves in a single month. That is mad. There is no way we will end the homeless strategy in such circumstances. I would like to hear people explain how the present policies will solve the homeless situation. I cannot see it. When I spoke to a manager in Dublin City Council the other day, he told me that the council is being told to direct homeless cases as priorities. It is all very well and good to direct most of the housing that is coming on stream to this sector, and I agree with such an approach, but we have to watch what we do thereafter. People on the housing list or on rent supplement can have a housing need that is every bit as bad. They could eventually end up on the homeless list. It is going to be a vicious circle. I think we need to be careful about how we do things.
#MichaelMcCarthy	unknown-#MichaelMcCarthy-party	unknown-#MichaelMcCarthy-dob	unknown-#MichaelMcCarthy-constituency	speech	unkown-language	2014-05-07 00:00:00	Current Housing Demand: Discussion (Resumed)	22	The Deputy might ask two specific groups to respond to his points.
#DessieEllis	unknown-#DessieEllis-party	unknown-#DessieEllis-dob	unknown-#DessieEllis-constituency	speech	unkown-language	2014-05-07 00:00:00	Current Housing Demand: Discussion (Resumed)	23	I addressed a couple of questions to the local authorities.
#MichaelMcCarthy	unknown-#MichaelMcCarthy-party	unknown-#MichaelMcCarthy-dob	unknown-#MichaelMcCarthy-constituency	speech	unkown-language	2014-05-07 00:00:00	Current Housing Demand: Discussion (Resumed)	24	Will I start with the officials from Dún Laoghaire-Rathdown County Council?  Maybe the officials from Limerick or Roscommon might join in.
#	unknown-#-party	unknown-#-dob	unknown-#-constituency	speech	unkown-language	2014-05-07 00:00:00	Current Housing Demand: Discussion (Resumed)	25	We will try to answer the questions between us.  The Deputy spoke about the Part V system.  I can only speak about the experience of Dún Laoghaire-Rathdown County Council.  There were difficulties associated with it in our county at the height of the boom when developers wanted to give us money and did not want to give us units.  By the time the collapse had come, they wanted to give us units but they did not want to give us money.  It had turned around.  We achieved nearly 600 units between social and affordable housing in that period.  It took an awful lot of complex work.  By the time the developer applied for planning permission, he might have been quite a long way down the road in terms of design, etc.  This meant we did not have as much control over the design of the units as we might have liked, or would have had we been building the units ourselves.  We got a developer to build a halting site for us.  Various things like that were useful.  The Part V system certainly had its place and had a role to play.  I would not like to see it disappear completely.
#DessieEllis	unknown-#DessieEllis-party	unknown-#DessieEllis-dob	unknown-#DessieEllis-constituency	speech	unkown-language	2014-05-07 00:00:00	Current Housing Demand: Discussion (Resumed)	26	The issue here is that it is being watered down.
#	unknown-#-party	unknown-#-dob	unknown-#-constituency	speech	unkown-language	2014-05-07 00:00:00	Current Housing Demand: Discussion (Resumed)	27	Yes.
#	unknown-#-party	unknown-#-dob	unknown-#-constituency	speech	unkown-language	2014-05-07 00:00:00	Current Housing Demand: Discussion (Resumed)	28	It has been mentioned that the Irish Council for Social Housing, the four Dublin local authorities and the voluntary housing bodies are trying to work together to alleviate the current severe homelessness situation.  It is not acceptable for anybody - the housing applicants or the housing authorities - that a number of people are living in hotel accommodation.  We are working closely with the Dublin Region Homeless Executive to try to alleviate that situation.  The Deputy mentioned the prioritisation of homeless cases by local authorities.  This is one way of alleviating the problem.  If we can try to get some more units made available to us through the voluntary housing bodies, that might get us over the current situation with regard to those in hotels.  As we said in our submission, the basic problem at the moment is housing supply.  It has been made much worse by the current situation - the increased number of people on the waiting list and the increased number of people presenting themselves as homeless.  The prioritisation of homeless cases by the local authorities, together with the provision of additional units from voluntary housing bodies that we are hoping for, will at least get those families out of hotels and into more suitable accommodation.
#MichaelMcCarthy	unknown-#MichaelMcCarthy-party	unknown-#MichaelMcCarthy-dob	unknown-#MichaelMcCarthy-constituency	speech	unkown-language	2014-05-07 00:00:00	Current Housing Demand: Discussion (Resumed)	29	Does Mr. Ryan wish to speak on behalf of Roscommon County Council?
#	unknown-#-party	unknown-#-dob	unknown-#-constituency	speech	unkown-language	2014-05-07 00:00:00	Current Housing Demand: Discussion (Resumed)	30	Deputy Ellis referred to the sending of letters to partners who are in the process of separating.  Roscommon County Council does not issue letters saying that such people qualify for social housing.  However, we have an arrangement with the Department of Social Protection and the community welfare officers whereby they look favourably on any applications for rent supplement made by such people.  While we do not formally issue letters to such people telling them they qualify for social housing until the issue of the ownership of the family home has been resolved, there is still an arrangement in place with the community welfare officers to ensure they are not left in a position in which they are unable to provide accommodation for themselves.
#DessieEllis	unknown-#DessieEllis-party	unknown-#DessieEllis-dob	unknown-#DessieEllis-constituency	speech	unkown-language	2014-05-07 00:00:00	Current Housing Demand: Discussion (Resumed)	31	The problem we have with this issue is that the rules seem to differ across the various local authorities.  Some local authorities are adopting a hardline attitude to the owners of properties and will not move until the issue of ownership is resolved.  Dublin City Council has been much more flexible in the sense that it accepts there is a housing need.  It will allow a person to access rent supplement without putting him or her on the housing list.  This does not seem to be working elsewhere.  It is a serious problem.  People cannot stay in their homes.  It depends on which county one is in.  One is better off in one county than in another.  That is the point I am making.
#	unknown-#-party	unknown-#-dob	unknown-#-constituency	speech	unkown-language	2014-05-07 00:00:00	Current Housing Demand: Discussion (Resumed)	32	They can access rent supplement in Roscommon.  They do not get a letter putting them on the social housing list but they can certainly access rent supplement.  There is no issue with people not being able to get accommodation for themselves in the case of a family separation and the ownership of the family home being sorted.
#DessieEllis	unknown-#DessieEllis-party	unknown-#DessieEllis-dob	unknown-#DessieEllis-constituency	speech	unkown-language	2014-05-07 00:00:00	Current Housing Demand: Discussion (Resumed)	33	My point is that some local authorities are not even doing that.
#MarcellaCorcoranKennedy	unknown-#MarcellaCorcoranKennedy-party	unknown-#MarcellaCorcoranKennedy-dob	unknown-#MarcellaCorcoranKennedy-constituency	speech	unkown-language	2014-05-07 00:00:00	Current Housing Demand: Discussion (Resumed)	34	I thank the delegations for attending the committee to help us in our consideration of this matter.  Do the local authorities see a value in the re-introduction of the shared ownership scheme which assisted people in the past in acquiring their own homes?  The Fr. Peter McVerry Trust stated that homelessness doubled in the boom time when there was much building.  Has it any means of accounting for how and why that happened?  The Irish Council for Social Housing stated the nominations protocol which was agreed between the four Dublin local authorities is not fully implemented.  Why is this the case and how can it be improved?  Could the council also give us more detail about the use of the leasing model for small housing associations?  What are the views of the delegations on rent controls?
#	unknown-#-party	unknown-#-dob	unknown-#-constituency	speech	unkown-language	2014-05-07 00:00:00	Current Housing Demand: Discussion (Resumed)	35	There have been difficulties with leasing for small housing associations, especially bodies which have to raise finance.  There has been some uptake of social leasing by small associations but it has been difficult for them to raise finance.  We recommend they use social finance companies.  Leasing tends to be used by the more active associations.
#	unknown-#-party	unknown-#-dob	unknown-#-constituency	speech	unkown-language	2014-05-07 00:00:00	Current Housing Demand: Discussion (Resumed)	36	The nominations process was developed several years ago with the four Dublin local authorities to prioritise homeless nominations for casual vacancies that occur within housing association stock.  It, however, does not seem to be implemented on the ground.  We ask our members about nominations they receive but they are unable to identify them or it has not been clear they have been prioritised.  There seems to have been some recent improvement in that.  We do need to address this current situation in homelessness but it needs to be balanced by ensuring mixed and sustainable communities.  There has been some talk about rent controls.  There is an issue of rising rents, particularly in Dublin.  I have evidence of it personally with getting 28 days’ notice of a significant rent increase.  There is very little one can do about that when the market is moving that way. It certainly causes serious issues for those on rent supplement.  We all see the advertisements for letting which state applicants on rent supplement are not welcome.  There needs to be a review of the caps.  The whole move to HAP, housing assistance payment, appears to be workable.  It makes sense to have a long-term housing support in the place of the local authority.  We have not, however, been included in the proposed direct deduction of source from welfare as the local authorities have.  We do need to have a role and know what impact it might have.  It appears to suggest it will increase housing provision and that there is money available.  We need to know about that.  We certainly feel the housing list may reduce if people accommodated through HAP are deemed to be adequately housed.
#	unknown-#-party	unknown-#-dob	unknown-#-constituency	speech	unkown-language	2014-05-07 00:00:00	Current Housing Demand: Discussion (Resumed)	37	Our experience to date of shared ownership schemes has been that the majority of our loan arrears are caused by those with shared ownership loans.  I would urge caution in further rolling that out.
