#MaryMWhite	unknown-#MaryMWhite-party	unknown-#MaryMWhite-dob	unknown-#MaryMWhite-constituency	speech	unkown-language	2012-01-18 00:00:00	Prelude	13	The Senator should be a professor in a university.
#PaddyBurke	unknown-#PaddyBurke-party	unknown-#PaddyBurke-dob	unknown-#PaddyBurke-constituency	speech	unkown-language	2012-01-18 00:00:00	Prelude	14	Senator Leyden to continue, without interruption, please.
#TerryLeyden	unknown-#TerryLeyden-party	unknown-#TerryLeyden-dob	unknown-#TerryLeyden-constituency	speech	unkown-language	2012-01-18 00:00:00	Prelude	15	The Seanad was very progressive from 2002 to 2007 when this Bill was approved and supported by Fine Gael and the Labour Party in this House.  However, the Bill was at that stage awaiting Dáil support, having been printed, published and approved.
#FidelmaHealyEames	unknown-#FidelmaHealyEames-party	unknown-#FidelmaHealyEames-dob	unknown-#FidelmaHealyEames-constituency	speech	unkown-language	2012-01-18 00:00:00	Prelude	16	That is not correct.
#TerryLeyden	unknown-#TerryLeyden-party	unknown-#TerryLeyden-dob	unknown-#TerryLeyden-constituency	speech	unkown-language	2012-01-18 00:00:00	Prelude	17	The Bill should be passed by this House.  I hope to influence the Minister and, in particular, the Taoiseach in this regard.  While we now have in place registration in respect of septic tanks, the household charge in respect of private residences and land and a requirement to have licences for televisions and dogs, we do not have in place a registration system in respect of wills, which are important.  Wills are being lost and mislaid and people are being deprived of their entitlements.  Introduction of this registration system will not cost anything but will be revenue raising for Government——
#FidelmaHealyEames	unknown-#FidelmaHealyEames-party	unknown-#FidelmaHealyEames-dob	unknown-#FidelmaHealyEames-constituency	speech	unkown-language	2012-01-18 00:00:00	Prelude	18	On a point of order, the Senator is misleading the House.  This Bill was brought before the House in 2011 and was not supported by Fine Gael or the Labour Party.
#PaddyBurke	unknown-#PaddyBurke-party	unknown-#PaddyBurke-dob	unknown-#PaddyBurke-constituency	speech	unkown-language	2012-01-18 00:00:00	Prelude	19	That is not a point of order.  The Senator must resume her seat.
#FidelmaHealyEames	unknown-#FidelmaHealyEames-party	unknown-#FidelmaHealyEames-dob	unknown-#FidelmaHealyEames-constituency	speech	unkown-language	2012-01-18 00:00:00	Prelude	20	The record must be corrected.
#DarraghOBrien	unknown-#DarraghOBrien-party	unknown-#DarraghOBrien-dob	unknown-#DarraghOBrien-constituency	speech	unkown-language	2012-01-18 00:00:00	Prelude	21	Senator Healy Eames is very vocal today.  She must be getting a hard time from rural schools.  She is very jumpy this morning.  She must have had a tough weekend.
#FidelmaHealyEames	unknown-#FidelmaHealyEames-party	unknown-#FidelmaHealyEames-dob	unknown-#FidelmaHealyEames-constituency	speech	unkown-language	2012-01-18 00:00:00	Prelude	22	Senator Leyden is misleading the House.
#PaddyBurke	unknown-#PaddyBurke-party	unknown-#PaddyBurke-dob	unknown-#PaddyBurke-constituency	speech	unkown-language	2012-01-18 00:00:00	Prelude	23	Senator Leyden to continue, without interruption, please.
#DarraghOBrien	unknown-#DarraghOBrien-party	unknown-#DarraghOBrien-dob	unknown-#DarraghOBrien-constituency	speech	unkown-language	2012-01-18 00:00:00	Prelude	24	The rural schools must be giving Senator Healy Eames a hard time.
#TerryLeyden	unknown-#TerryLeyden-party	unknown-#TerryLeyden-dob	unknown-#TerryLeyden-constituency	speech	unkown-language	2012-01-18 00:00:00	Prelude	25	The Senator is very inexperienced——
#FidelmaHealyEames	unknown-#FidelmaHealyEames-party	unknown-#FidelmaHealyEames-dob	unknown-#FidelmaHealyEames-constituency	speech	unkown-language	2012-01-18 00:00:00	Prelude	26	But very honest.
#PaddyBurke	unknown-#PaddyBurke-party	unknown-#PaddyBurke-dob	unknown-#PaddyBurke-constituency	speech	unkown-language	2012-01-18 00:00:00	Prelude	27	Does Senator Leyden have a question for the Leader?
#TerryLeyden	unknown-#TerryLeyden-party	unknown-#TerryLeyden-dob	unknown-#TerryLeyden-constituency	speech	unkown-language	2012-01-18 00:00:00	Prelude	28	Yes.  The Leader will confirm that the Bill was debated last year but was not put to a vote.  Let us be clear about it and let us correct the record.  I will give Senator Healy Eames an opportunity to withdraw her remarks, which were unfair.  Support is decided when the vote is taken.  One cannot anticipate what would have been the result had the Bill been put to a vote in this House.  Let us be clear about that.  The Senator has been around for some time.  I hope I have been of some help to the Senator in regard to her parliamentary responsibility.
#FidelmaHealyEames	unknown-#FidelmaHealyEames-party	unknown-#FidelmaHealyEames-dob	unknown-#FidelmaHealyEames-constituency	speech	unkown-language	2012-01-18 00:00:00	Prelude	29	I led the debate and can confirm there was no support for the Bill.
#TerryLeyden	unknown-#TerryLeyden-party	unknown-#TerryLeyden-dob	unknown-#TerryLeyden-constituency	speech	unkown-language	2012-01-18 00:00:00	Prelude	30	I ask that the Leader consider this matter.  I will be lobbying Ministers in this regard.  I would like the Government to introduce this Bill.  I do not want the kudos of having the Bill introduced in my name.  I would prefer if the Government introduced it and will lobby councillors throughout the country in this regard.
#PaddyBurke	unknown-#PaddyBurke-party	unknown-#PaddyBurke-dob	unknown-#PaddyBurke-constituency	speech	unkown-language	2012-01-18 00:00:00	Prelude	31	The Senator is way over time.
#SusanOKeeffe	unknown-#SusanOKeeffe-party	unknown-#SusanOKeeffe-dob	unknown-#SusanOKeeffe-constituency	speech	unkown-language	2012-01-18 00:00:00	Prelude	32	I welcome the announcement by the Minister for Transport, Tourism and Sport, Deputy Varadkar, that €100 million will be spent on road improvements.  While it is acknowledged that it is difficult to proceed with large road projects at this time, improving roads throughout the country will bring much needed safety and better surfaces.  However — there is always a "however"— I am extraordinarily disappointed, if not dismayed, to discover that not a single euro will be spent in Sligo, in particular on the N4.  Many Members in this and the other House will be aware——
#DarraghOBrien	unknown-#DarraghOBrien-party	unknown-#DarraghOBrien-dob	unknown-#DarraghOBrien-constituency	speech	unkown-language	2012-01-18 00:00:00	Prelude	33	They should get themselves a couple of decent representatives and they might then get a few quid for the roads in Sligo.
#SusanOKeeffe	unknown-#SusanOKeeffe-party	unknown-#SusanOKeeffe-dob	unknown-#SusanOKeeffe-constituency	speech	unkown-language	2012-01-18 00:00:00	Prelude	34	——that the N4 has been deemed one of the most dangerous roads in the country.  Some 29 people have died on one particular stretch of that road over a short number of years.  It is one of the only roads in Ireland on which white crosses mark each of those deaths.  While they serve as some indication that people should slow down, I am pretty certain no one in the House will agree that they are a replacement for decent and proper upgrading of the road.  We all understand that the promised reconstruction of the road has been delayed but much other work could be done on it.I ask the Leader to ask the Minister, Deputy Varadkar, why the N4, given that it has been deemed by the county coroner to be one of the most unsafe roads in Ireland and by the head of the IDA, Mr. Barry O'Leary, to be a disadvantage in attracting foreign direct investment into Sligo, was omitted from the road improvements programme when everyone in Sligo understood it was at the top of the list.
#JohnCrown	unknown-#JohnCrown-party	unknown-#JohnCrown-dob	unknown-#JohnCrown-constituency	speech	unkown-language	2012-01-18 00:00:00	Prelude	35	I ask the Leader to consider the holding of a formal debate in this House, with appropriate ministerial presence, on the critical importance, future and threat to the biopharmaceutical manufacturing sector in this country, which is an extraordinarily important part of our economy that gives us a set of international comparators which are in the superlative range in terms of where we are in league tables.  Some €49 billion worth of chemicals and pharmaceuticals were exported from Ireland in 2010, which accounts for 55% of all merchandise exports.  It is estimated that in 2011 that figure will be 58%.  Some €1 billion in corporation tax was generated by this sector, which accounts for one quarter of all corporation tax in 2010, a figure which approximates to 70% to 80% of the stamp duty take at the height of the real estate bubble.The problem that arises in the pharmaceutical sector is that while drugs have patent copyright life cycles of approximately 20 years, they are not commercially available during the initial years but in various phases of clinical trials.  As such, the commercial phase during which the drugs can be sold is typically between ten and 15 years.  A problem arises in that seven of the top ten drugs in the world, which are made in Ireland, will be coming off or have come off patency between 2010 and 2014.  It is estimated that sales of these drugs worldwide will decrease as a result, from €27 billion to €13 billion.  Obviously, not all of that loss will be directly felt at manufacturing level as there are various stages to the value adding process.  However, this will present a major revenue problem and, more important, a threat to employment in one of the largest sectors in this country.We need a little forward planning in this regard.  We need to put in place a strategy along two lines.  We need to consider further tax incentives to retain manufacture of some of these drugs if they go off patent and become generic in this country and to incentivise companies — there are new drugs coming on stream all the time — to continue the trend of developing new manufacturing plants for new drugs here.I wonder if the drugs were made here and if the skills and established trade relationships were here, if it would be possible, as drugs come off patent and go the route of generics, for us to reinvigorate our native generic drug sector.  If we have the people——
#PaddyBurke	unknown-#PaddyBurke-party	unknown-#PaddyBurke-dob	unknown-#PaddyBurke-constituency	speech	unkown-language	2012-01-18 00:00:00	Prelude	36	Does the Senator have a question for the Leader?
#JohnCrown	unknown-#JohnCrown-party	unknown-#JohnCrown-dob	unknown-#JohnCrown-constituency	speech	unkown-language	2012-01-18 00:00:00	Prelude	37	My question was posed at the outset of my contribution.  I ask that we schedule a debate on the future of the biopharmaceutical sector and its industrial base.  We will discuss the issue in more detail on Thursday when we have a debate on job creation, but this specific sector is of critical importance.
#PatONeill	unknown-#PatONeill-party	unknown-#PatONeill-dob	unknown-#PatONeill-constituency	speech	unkown-language	2012-01-18 00:00:00	Prelude	38	I, too, wish to be associated with the expressions of sympathy.I acknowledge the announcement made by the Minister for Transport today that there will not be any new tolls during his time in the Department of Transport.  I ask the Leader, however, to provide time for a major debate on fuel costs.  On energy costs, we talk about alternative sources such as wind and wave energy, biomass and so on, but they are for development in the long term.  One of the pressing issues is the effect of the cost of fuel and a weaker euro on the cost of running cars, trucks, tractors, trains and even aeroplanes.  We are all suffering.  Recommendations have been made by associations, including the Irish Road Haulage Association, regarding a fuel rebate, but the matter is not as simple as that.  The Leader should arrange a debate on fuel costs.  To retain our competitiveness we must reduce transport costs.
#DavidCullinane	unknown-#DavidCullinane-party	unknown-#DavidCullinane-dob	unknown-#DavidCullinane-constituency	speech	unkown-language	2012-01-18 00:00:00	Prelude	39	I, too, wish to be associated with the expressions of sympathy.I call for a debate on the health service plan published yesterday by the Minister for Health.  It is critical that we have a discussion on the impact the cuts to health services will have in regional and local hospitals.  A total of €750 million has been taken from the health budget.  A total of €1 billion was taken from it last year.  Some 60 beds will be removed from public nursing homes, while 3,000  staff members will be lost across the health service.  The Minister has indicated these cuts will have an impact on front-line services.  The health service plan states the bulk of the reductions the Health Service Executive is required to deliver this year will impact directly on front-line services, despite the fact the Government promised us it would protect such services, deal with waste and the layers of bureaucracy and management in the system and issues such as the use of branded drugs without impacting on patient care.Having attended a meeting of staff members at Waterford Regional Hospital I am aware that cancer and critical care services in the hospital are at breaking point.  There is not even a 24 hour cardiology care service in Waterford or the region, yet we will see a curtailment of services.  Surgical wards may close.  I am sure the position is the same in every hospital; rather than protect front-line services, the Government, through the cuts made, is putting at risk patient care.  Is the Leader prepared to stand over the cuts that will impact on hospitals in his area?  Is he prepared to arrange a debate in which Members can challenge the Minister for Health on the impact the cuts will have on front-line services in every hospital?
#JohnKelly	unknown-#JohnKelly-party	unknown-#JohnKelly-dob	unknown-#JohnKelly-constituency	speech	unkown-language	2012-01-18 00:00:00	Prelude	40	In recent weeks many other Senators and I have raised the issue of delays in processing medical card application since the function was transferred to the primary care reimbursement service, PCRS, in Finglas.  On a related matter, I recently found out that persons participating in the farm assist scheme were automatically entitled to a medical card and that had been the position for years.  They are considered to be persons on social welfare and as a result, regardless of the fact that all social welfare payments exceed the medical card guidelines, entitled to a medical card.  The same applies to a married couple in receipt of invalidity pension, although both of them could be in receipt of €460 a week.  The guidelines include a figure of €266, but because such persons are on social welfare they receive a medical card.  I am now led to believe farm assist scheme recipients are being means-tested and that because their social welfare payment exceeds the medical card guidelines, they are being refused a medical card.Another issue of which I have been made aware recently is that sons and daughters up to the age of 25 years who are living at home and on the maximum rate of unemployment assistance for that age category are being brought into a means-tested category in that their parents will also be means-tested.  In order to receive a social welfare payment the family income has to be assessed.  They receive the full amount which means the family does not have——
#ThomasByrne	unknown-#ThomasByrne-party	unknown-#ThomasByrne-dob	unknown-#ThomasByrne-constituency	speech	unkown-language	2012-01-18 00:00:00	Prelude	41	All Members opposite voted for the budget.
#JohnKelly	unknown-#JohnKelly-party	unknown-#JohnKelly-dob	unknown-#JohnKelly-constituency	speech	unkown-language	2012-01-18 00:00:00	Prelude	42	Their mothers and fathers are being brought into a means-tested category, which is wrong.  That did not happen in the past.
#ThomasByrne	unknown-#ThomasByrne-party	unknown-#ThomasByrne-dob	unknown-#ThomasByrne-constituency	speech	unkown-language	2012-01-18 00:00:00	Prelude	43	The Senator voted for the budget.
#JohnKelly	unknown-#JohnKelly-party	unknown-#JohnKelly-dob	unknown-#JohnKelly-constituency	speech	unkown-language	2012-01-18 00:00:00	Prelude	44	This has only happened since the service was taken over by the PCRS.  Rather than raise this matter on the Adjournment, I ask the Leader to ask the Minister for Health what has changed and who has given a directive to the PCRS to deal with people in this manner.
#JimWalsh	unknown-#JimWalsh-party	unknown-#JimWalsh-dob	unknown-#JimWalsh-constituency	speech	unkown-language	2012-01-18 00:00:00	Prelude	45	As others have said, a good meeting was held this morning organised by the Library and Research Service, together with the Central Statistics Office.  The entire economic remit was covered, particularly statistics from the CSO.  Senator Crown articulated well one of the issues affecting the pharmaceuticals sector in that seven of the ten major drugs on which we rely heavily in terms of the importance of the pharmaceuticals sector will go off patent between now and 2014.  The issue of pensions and the inadequate provision made in that regard was also raised.  The third point made had to do with a new problem group — the 30 to 39 year age group which is carrying serious debt.  I support the call made by Senator Darragh O'Brien for a debate on the issue.  We could usefully have a weekly debate on specific aspects of the economy.  It has been identified that a considerable number of people in that cohort account for €7.1 billion of the negative equity figure in the housing market.  The nearest group — the 40 to 49 year age category — account for a figure of €2.1 billion.  Urgency is required in tackling this issue.  On a number of occasions in the House I have been critical of the failure of leaders at European level to show the urgency required to arrest the stagnation and decline across the eurozone, but it behoves the Government to be super-active in tackling these issues.  However, I do not see that level of urgency and would like to the House to reflect on the matter.  There are many Members with the required expertise who could make valuable contributions and we should hone in on one area of the economy on a weekly basis.
#MichaelComiskey	unknown-#MichaelComiskey-party	unknown-#MichaelComiskey-dob	unknown-#MichaelComiskey-constituency	speech	unkown-language	2012-01-18 00:00:00	Prelude	46	I wish to be associated with the expressions of sympathy.I raise the issue of carbon monoxide poisoning.  As Members will be aware, there was a terrible tragedy in Sligo just before Christmas when a father and his two children were lost.  There was also a near miss last week when a family from Donegal were admitted to Sligo General Hospital.  I congratulate the students who invented the alarm linked to one's mobile phone.  However, more work could be done in that regard.  It should be possible to build a smoke and a carbon monoxide alarm that could be given to older or vulnerable people.  It would make an ideal gift for them.  It is important the very good publicity campaign being run is continued to make sure such tragedies do not occur in the future.
#MarkDaly	unknown-#MarkDaly-party	unknown-#MarkDaly-dob	unknown-#MarkDaly-constituency	speech	unkown-language	2012-01-18 00:00:00	Prelude	47	I ask the Leader to organise a debate on the forthcoming European Union treaty and the proposals that will be made in the coming days to Ireland and other member states.  It beggars belief that the interdepartmental group has not met and that Ireland has not formulated a position on the issue.  It appears all we will be doing when we enter the negotiations is accepting what is put in front of us.  The Government appears to be shying away from the idea of holding a referendum.  This is the most serious treaty to be put before the people since the foundation of the State.  When we are handing over sovereignty——
#PaddyBurke	unknown-#PaddyBurke-party	unknown-#PaddyBurke-dob	unknown-#PaddyBurke-constituency	speech	unkown-language	2012-01-18 00:00:00	Prelude	48	Does the Senator have a question for the Leader.
