#Bertie	unknown-#Bertie-party	unknown-#Bertie-dob	unknown-#Bertie-constituency	speech	unkown-language	2006-02-28 00:00:00	Prelude	0	I propose to take Questions Nos. 1 to 5, inclusive, together.I refer the Deputy to the reply which I gave to a similar question on 25 October 2005, ref. 24237/05. The following table shows the appointments made since.State Board or AgencyName of AppointeeDate of AppointmentNational Economic and Social CouncilMr. Danny McCoy, IBECOctober 2005National Economic and Social ForumNo appointments since October 2005National Statistics BoardNo appointments since October 2005National Centre for Partnership and PerformanceMr. Peter Cassells, Chairperson7 November 2005Mr. Philip Kelly, Deputy Chairperson, Department of the Taoiseach24 January 2006Mr. Ciarán Connolly, Department of Finance24 January 2006Mr. John Walsh, Department of Enterprise, Trade and Employment24 January 2006Mr. Brendan McGinty, IBEC24 January 2006Mr. Liam Doherty, IBEC24 January 2006Mr. Eddie Keenan, CIF24 January 2006Ms Irene Canavan, Arnotts24 January 2006Mr. Fergus Whelan, ICTU24 January 2006Mr. Jerry Shanahan, AMICUS24 January 2006Ms Catherine Byrne, INTO24 January 2006Mr. Gerry McCormack, SIPTU24 January 2006Prof. Joyce O’Connor, National College of Ireland24 January 2006Ms Dorothy Butler Scally, Independent Human Resources Consultant24 January 2006Dr. Catherine Kavanagh, UCC24 January 2006Law Reform CommissionNo appointments since October 2005
#Bertie	unknown-#Bertie-party	unknown-#Bertie-dob	unknown-#Bertie-constituency	speech	unkown-language	2006-02-28 00:00:00	Prelude	11	Over the years there has always been an effort to include northern input and representation on the board of NESC and other bodies, maybe not a high number but it would not justify a high number. That has been done by successive Governments and it is still the position. We should include such representation on State boards in general, particularly where there is an economic, social or cultural dimension. We are in favour of greater cross-Border all-Ireland economy joint initiatives and collaborations in the health and education areas. I have no difficulty saying that should be a representative group across knowledge, foresight and professionalism. Recently a number of business, education and cultural representatives from Northern Ireland have been put on State boards, which is an important practice.It would not necessarily require changes in legislation but it would be helpful, particularly in my area, if the social partnership groups were to pick a Northern representative. Most of them could do that because they have close associations in business, and the Irish Congress of Trade Unions is an all-island organisation. They are not bad at doing that. As distinct from what I said earlier to them about the gender balance, they keep strong representation from Northern Ireland in their executives and in their committee delegations.
#TrevorSargent	unknown-#TrevorSargent-party	unknown-#TrevorSargent-dob	unknown-#TrevorSargent-constituency	speech	unkown-language	2006-02-28 00:00:00	Prelude	12	We have heard reference to gender balance and all-island dimensions. Maidir le cúrsaí Gaeilge, an bhfuil aon chritéir nó ceist mar gheall ar chumas na Gaeilge in aon duine a ainmnítear d'aon bhord Stáit? What is the provision for somebody dealing with the State bodies through Irish? Is that dealt with separately to the appointments of which we are speaking?Does the issue of disabilities come into play in appointments to State boards? The question arises from the news item that referred to 3% being too low for the number of people with disabilities employed in Departments. Has the Taoiseach given that any thought, given the number of people with disabilities, for example, qualified graduates, who cannot get jobs is much higher than that in the wider population?Is there a code of practice in the operation of State boards that would include, for example, a requirement to take minutes of meetings? It is not under his Department's remit but obviously the stories concerning Bord na gCon bring the question to mind.
#RoryOHanlon	unknown-#RoryOHanlon-party	unknown-#RoryOHanlon-dob	unknown-#RoryOHanlon-constituency	speech	unkown-language	2006-02-28 00:00:00	Prelude	13	It does not arise out of these questions.
#TrevorSargent	unknown-#TrevorSargent-party	unknown-#TrevorSargent-dob	unknown-#TrevorSargent-constituency	speech	unkown-language	2006-02-28 00:00:00	Prelude	14	It does not for Bord na gCon but it does arise for the board.
#RoryOHanlon	unknown-#RoryOHanlon-party	unknown-#RoryOHanlon-dob	unknown-#RoryOHanlon-constituency	speech	unkown-language	2006-02-28 00:00:00	Prelude	15	I ask Deputy Sargent to confine himself to the five questions before us.
#TrevorSargent	unknown-#TrevorSargent-party	unknown-#TrevorSargent-dob	unknown-#TrevorSargent-constituency	speech	unkown-language	2006-02-28 00:00:00	Prelude	16	I am and I will continue to.
#RoryOHanlon	unknown-#RoryOHanlon-party	unknown-#RoryOHanlon-dob	unknown-#RoryOHanlon-constituency	speech	unkown-language	2006-02-28 00:00:00	Prelude	17	The question of minutes of any meeting, even in the Taoiseach's Department, does not arise out of these five questions.
#TrevorSargent	unknown-#TrevorSargent-party	unknown-#TrevorSargent-dob	unknown-#TrevorSargent-constituency	speech	unkown-language	2006-02-28 00:00:00	Prelude	18	It might be useful for nominees to know if they are expected to keep minutes.
#RoryOHanlon	unknown-#RoryOHanlon-party	unknown-#RoryOHanlon-dob	unknown-#RoryOHanlon-constituency	speech	unkown-language	2006-02-28 00:00:00	Prelude	19	The Deputy should submit a question.
#Bertie	unknown-#Bertie-party	unknown-#Bertie-dob	unknown-#Bertie-constituency	speech	unkown-language	2006-02-28 00:00:00	Prelude	20	There is a number of people either working or on the committees of NESF and all of those boards who are fluent and who would deal with Irish. They have a fairly high proportion of such people because of their interests.Disability does not really apply to these boards but the National Disability Council has a strong board and there are others where disabilities are well represented. Some of the nominees to some of these organisations feed into some of the wider social partnership groups, where disabilities groups are strongly represented in their pillar, and also NESC, NESF and NCPP include people who have an interest. The 3% issue relates to employees and it is not relevant to these questions. However, it is relevant that it is important to people who have an interest and the knowledge.
#PatRabbitte	unknown-#PatRabbitte-party	unknown-#PatRabbitte-dob	unknown-#PatRabbitte-constituency	speech	unkown-language	2006-02-28 00:00:00	Prelude	21	I refer back to the question on the participation of women and the fact that the rate of such participation is going backwards from the days the former Deputy, Mervyn Taylor, was Minister for Equality and Law Reform and sought to ensure the 40% participation requirement was applied. Does the Taoiseach agree that as long as his Government acquiesces in representative organisations not putting forward women for these appointments, the position is unlikely to improve? Has the time come for the Taoiseach to give a lead in his Department and say if organisations such as the IFA and the ICTU do not put forward a more representative sample of women to participate on boards under the aegis of his Department, he will not make the appointments? Would that not quickly bring them to heel? The suggestion that women cannot be found in the trade union movement, the farming community or business who are suitable to function on one of these boards in 2006 lacks credibility and the time has come for the Government to take a tougher line with representative organisations.
#Bertie	unknown-#Bertie-party	unknown-#Bertie-dob	unknown-#Bertie-constituency	speech	unkown-language	2006-02-28 00:00:00	Prelude	22	Generally, the figure has remained high and across most boards it is fairly good. With regard to the representative groups, it continues to be a problem. In so far as I engage in these appointments, I put pressure on my Department. The last appointment in January was to the board of the National Centre for Partnership and Performance and the point raised by the Deputy was relevant. We have argued this previously. Five out of 12 or 13 people appointed to boards under the aegis of my Department are women. It is a battle with the social partners to keep up their 50% and time and again the Government is left in the position of trying to improve the balance. The Government includes many women in its nominees and, while there is nothing wrong with that, it would be better if the social partners appointed a higher proportion of women.I take the Deputy's point that many relevant people in the trade union movement and the employer's group can do this. Financial groups do not have this problem and they get a strong representation of high quality people who are prepared to give their time voluntarily to the IFSC and other statistical matters and they do not receive allowances or so on, unlike appointees to NESC or other boards. We will continue to do that. The recent appointment was an approved position but it is a permanent battle to get the social partners to put forward women.
#PatRabbitte	unknown-#PatRabbitte-party	unknown-#PatRabbitte-dob	unknown-#PatRabbitte-constituency	speech	unkown-language	2006-02-28 00:00:00	Prelude	23	Is the Taoiseach prepared to appoint to a board under his aegis a person disqualified from functioning as a director in the private sector? Does he think that is appropriate?
#Bertie	unknown-#Bertie-party	unknown-#Bertie-dob	unknown-#Bertie-constituency	speech	unkown-language	2006-02-28 00:00:00	Prelude	24	I think not. There is a screening process. If somebody were disqualified from a business perspective, he or she would not get through. I do not know of such an individual off the top of my head but if somebody were disqualified from business, he or she would hardly get through as an IBEC or Chambers of Commerce of Ireland representative, which are normally the representative groups involved.
#PatRabbitte	unknown-#PatRabbitte-party	unknown-#PatRabbitte-dob	unknown-#PatRabbitte-constituency	speech	unkown-language	2006-02-28 00:00:00	Prelude	25	I asked if the Government would make such an appointment, not whether IBEC would nominate such a person.
#RoryOHanlon	unknown-#RoryOHanlon-party	unknown-#RoryOHanlon-dob	unknown-#RoryOHanlon-constituency	speech	unkown-language	2006-02-28 00:00:00	Prelude	26	These questions refer to the Taoiseach's Department.
#Bertie	unknown-#Bertie-party	unknown-#Bertie-dob	unknown-#Bertie-constituency	speech	unkown-language	2006-02-28 00:00:00	Prelude	27	If someone was disqualified or knocked off a register, it is unlikely the person would come through the process. The Deputy obviously has a particular case in mind.
#PatRabbitte	unknown-#PatRabbitte-party	unknown-#PatRabbitte-dob	unknown-#PatRabbitte-constituency	speech	unkown-language	2006-02-28 00:00:00	Prelude	28	It has happened. One Minister has appointed such a person. It happened in the case of Bord na gCon.
#RoryOHanlon	unknown-#RoryOHanlon-party	unknown-#RoryOHanlon-dob	unknown-#RoryOHanlon-constituency	speech	unkown-language	2006-02-28 00:00:00	Prelude	29	That does not arise under this question. I suggest the Deputy find another way of raising it.
#PatRabbitte	unknown-#PatRabbitte-party	unknown-#PatRabbitte-dob	unknown-#PatRabbitte-constituency	speech	unkown-language	2006-02-28 00:00:00	Prelude	30	I did not ask the Taoiseach about a specific case, I merely asked him a generic——
#RoryOHanlon	unknown-#RoryOHanlon-party	unknown-#RoryOHanlon-dob	unknown-#RoryOHanlon-constituency	speech	unkown-language	2006-02-28 00:00:00	Prelude	31	The Deputy mentioned a specific board that is not under the aegis of the Taoiseach.
#PatRabbitte	unknown-#PatRabbitte-party	unknown-#PatRabbitte-dob	unknown-#PatRabbitte-constituency	speech	unkown-language	2006-02-28 00:00:00	Prelude	32	The Taoiseach asked me if I had a particular case in mind. I asked him a generic question about——
#RoryOHanlon	unknown-#RoryOHanlon-party	unknown-#RoryOHanlon-dob	unknown-#RoryOHanlon-constituency	speech	unkown-language	2006-02-28 00:00:00	Prelude	33	I call Deputy Deenihan.
#PatRabbitte	unknown-#PatRabbitte-party	unknown-#PatRabbitte-dob	unknown-#PatRabbitte-constituency	speech	unkown-language	2006-02-28 00:00:00	Prelude	34	With respect, I merely asked the Taoiseach a generic question as to whether he considers it appropriate to appoint someone to a State board who was disqualified from functioning in the private sector as a result of a decision of the High Court.
#RoryOHanlon	unknown-#RoryOHanlon-party	unknown-#RoryOHanlon-dob	unknown-#RoryOHanlon-constituency	speech	unkown-language	2006-02-28 00:00:00	Prelude	35	The Deputy moved on to the area of another Minister.
#Bertie	unknown-#Bertie-party	unknown-#Bertie-dob	unknown-#Bertie-constituency	speech	unkown-language	2006-02-28 00:00:00	Prelude	36	I will look at the case. In the normal position I would not appoint someone who was disqualified.
#JimmyDeenihan	unknown-#JimmyDeenihan-party	unknown-#JimmyDeenihan-dob	unknown-#JimmyDeenihan-constituency	speech	unkown-language	2006-02-28 00:00:00	Prelude	37	In circumstances where the social partners are not involved and where the Government has sole responsibility for the appointment of directors of State boards, will the Taoiseach explain why there is no female member, nor has there been for some time, on the seven-man board of Bord na gCon?
#RoryOHanlon	unknown-#RoryOHanlon-party	unknown-#RoryOHanlon-dob	unknown-#RoryOHanlon-constituency	speech	unkown-language	2006-02-28 00:00:00	Prelude	38	That does not arise out of this question. The Deputy's question refers to a specific board and the Deputy will have to find another way of raising the matter. I have ruled Deputies Sargent and Rabbitte out of order.
#JimmyDeenihan	unknown-#JimmyDeenihan-party	unknown-#JimmyDeenihan-dob	unknown-#JimmyDeenihan-constituency	speech	unkown-language	2006-02-28 00:00:00	Prelude	39	With regard to general Government policy, I wish to point out to the Taoiseach that there has been no female member on the seven-member board of Bord na gCon for a number of years.
#RoryOHanlon	unknown-#RoryOHanlon-party	unknown-#RoryOHanlon-dob	unknown-#RoryOHanlon-constituency	speech	unkown-language	2006-02-28 00:00:00	Prelude	40	I suggest the Deputy submit a question to the appropriate Minister.
#JimmyDeenihan	unknown-#JimmyDeenihan-party	unknown-#JimmyDeenihan-dob	unknown-#JimmyDeenihan-constituency	speech	unkown-language	2006-02-28 00:00:00	Prelude	41	If the Taoiseach goes to Shelbourne Park, he will see that 50% of the people there are women.
#Bertie	unknown-#Bertie-party	unknown-#Bertie-dob	unknown-#Bertie-constituency	speech	unkown-language	2006-02-28 00:00:00	Prelude	42	They cannot be blamed for causing any of the arguments if there is none of them on the board.
#JimmyDeenihan	unknown-#JimmyDeenihan-party	unknown-#JimmyDeenihan-dob	unknown-#JimmyDeenihan-constituency	speech	unkown-language	2006-02-28 00:00:00	Prelude	43	We would not have the problem if they were.
#Bertie	unknown-#Bertie-party	unknown-#Bertie-dob	unknown-#Bertie-constituency	speech	unkown-language	2006-02-28 00:00:00	Prelude	44	I propose to take Questions Nos. 6 to 9, inclusive, together.The total costs incurred by my Department in respect of the Moriarty tribunal from 1997 to 31 January 2006 is €22,587,982. This includes fees paid to counsel for the tribunal and administration costs incurred since its establishment. The total payment made to the legal team was €17,134,415 up to 31 January 2006. The total cost incurred by my Department in respect of this tribunal during 2005 was €3,437,023. The total cost for 2006 to 31 January is €507,710.
#EndaKenny	unknown-#EndaKenny-party	unknown-#EndaKenny-dob	unknown-#EndaKenny-constituency	speech	unkown-language	2006-02-28 00:00:00	Prelude	45	This tribunal has dragged on for over eight years at a cost of €22 million. It is absurd that having set up the Moriarty tribunal for a particular purpose this House has never had an opportunity to debate even an interim report from the tribunal nor has it any concept of when it may conclude its deliberations. I understand the date originally envisaged for the application of new fees was 11 January 2006. There were to be reduced fees for legal personnel involved and that was calculated on the basis that the tribunal's programme of work as it stood in mid-2004 would be concluded in or around that date. The tribunal then discussed the matter with the Government and the date was extended to 13 June 2006, an extra five and a half months.What is the estimated closure date of the Moriarty tribunal? Does the Taoiseach have a figure for the estimated cost of the extension in respect of the higher legal fees that apply until the new ones kick in? Looking back, in 1997 the cost was €553,000. This rose to €1.6 million in 1998, €2.1 million in 1999, €2.17 million in 2000, €2.24 million in 2001, €2.79 million in 2002, €3.4 million in 2003, €3.6 million in 2004 and €2.7 million up to the end of September 2005. The public is weary of this tribunal and others. While everyone wants to seek the truth, in this case, it has dragged on for eight years with no finding whatsoever brought to bear. Will the Taoiseach indicate when it is expected to conclude so that at least one of these tribunals would present its deliberations and the House can have a debate on its findings, whatever they might be?
#Bertie	unknown-#Bertie-party	unknown-#Bertie-dob	unknown-#Bertie-constituency	speech	unkown-language	2006-02-28 00:00:00	Prelude	46	As I understand it, the Moriarty tribunal was due to end its public hearings and the report was to be written and delivered in or around the end of the year. I think that is what I told the House on a previous occasion. I do not have any information other than that. As Deputy Kenny has correctly said, the Moriarty tribunal was given an extension at the higher fee rates up to 30 June next. I do not know if it will finish its public hearings in that period. The previous Minister for Finance had agreed a period, in consultation with the Attorney General and the chairman, after which the new fees were to become applicable. To the best of my knowledge, and I do not have anything telling me otherwise, that remains the position.
#CaoimhglinOCaolain	unknown-#CaoimhglinOCaolain-party	unknown-#CaoimhglinOCaolain-dob	unknown-#CaoimhglinOCaolain-constituency	speech	unkown-language	2006-02-28 00:00:00	Prelude	47	Does the Taoiseach recall that 11 January was the original date by which the new, lower fees were to have kicked in? We have already had an exchange here with regard to the extension of the higher rate until the end of June. There is obviously an ongoing cost to the Taoiseach's Department relating to the extension, not only of the tribunal sittings but also of the higher fees for the period until the end of June. If the Taoiseach does not have the information to hand to answer the questions before him, will he revert to the Deputies later and advise them of same?There must be some indication as to when the business of the Moriarty tribunal will conclude. Will the Taoiseach be more specific when speaking of a report expected by the end of the year? Will he be more specific about the conclusion of the public hearings and when it is expected that the report will be presented?With regard to other tribunals that may present in the future, what methodology will be employed in the determination of costs in those cases?
#RoryOHanlon	unknown-#RoryOHanlon-party	unknown-#RoryOHanlon-dob	unknown-#RoryOHanlon-constituency	speech	unkown-language	2006-02-28 00:00:00	Prelude	48	The questions refer specifically to the Moriarty tribunal.
#CaoimhglinOCaolain	unknown-#CaoimhglinOCaolain-party	unknown-#CaoimhglinOCaolain-dob	unknown-#CaoimhglinOCaolain-constituency	speech	unkown-language	2006-02-28 00:00:00	Prelude	49	I appreciate that, but from the lessons learned from the Moriarty tribunal, will fees be decided by negotiation or will the Taoiseach set a standard for fees that would apply in all cases——
#RoryOHanlon	unknown-#RoryOHanlon-party	unknown-#RoryOHanlon-dob	unknown-#RoryOHanlon-constituency	speech	unkown-language	2006-02-28 00:00:00	Prelude	50	That does not arise out of these questions.
#CaoimhglinOCaolain	unknown-#CaoimhglinOCaolain-party	unknown-#CaoimhglinOCaolain-dob	unknown-#CaoimhglinOCaolain-constituency	speech	unkown-language	2006-02-28 00:00:00	Prelude	51	——thereby mitigating the cost to the Exchequer and to the individuals who may be obliged to present themselves before tribunals?
#Bertie	unknown-#Bertie-party	unknown-#Bertie-dob	unknown-#Bertie-constituency	speech	unkown-language	2006-02-28 00:00:00	Prelude	52	In July 2004 the Government decided to apply a new scale of legal fees payable in respect of any new tribunals and inquiries established on or after 1 September 2004. The effect of the scale was to reduce substantially the costs of legal representation at new tribunals and inquiries. In September of 2004, the Government decided that the new scale would also be applied to existing tribunals and inquiries as and from certain dates which were specified in respect of each tribunal and inquiry. The dates were based in each case on the expected date of conclusion of the work of each tribunal of inquiry and were agreed between the Attorney General and each of the relevant tribunals.At the time of the two Government decisions, there was no statutory power to reduce the fees payable to lawyers in the existing tribunals and inquiries. It was envisaged that a short Act to amend the tribunals legislation would be enacted which would confer a specific power to limit the fees payable to existing tribunals and inquiries. A Bill to this end was drafted by the Office of the Attorney General prior to the publication of the Law Reform Commission report on tribunals of inquiry. It was decided to await publication of the commission's recommendations before any legislative proposal would be published. After the publication of the commission's report the earlier draft Bill was subsumed into a much larger and more comprehensive Bill to consolidate and reform all the tribunals legislation. This larger Bill will be published within the next few weeks. Therefore, there is no statutory power to reduce the fees payable to the lawyers in the various tribunals and inquiries and there will not be any such statutory power until the Tribunals of Inquiry Bill 2005 is enacted by the Houses.The original date envisaged for the application of fees to the Moriarty tribunal was 11 January 2006. This was calculated on the basis that the tribunal's programme of work as it stood at mid-2004 would be concluded on or about that date. Due to unforeseen circumstances that have since arisen, the extensive nature of its terms of reference and ongoing inquiries and litigation by parties involved in the tribunal, the tribunal has requested that it be given an additional amount of time to complete its work. That matter was discussed with the tribunal and, given the relevant imminence of the conclusion of the tribunal's work, it is believed it is was reasonable to facilitate the continuance of work until the end of June. This represents an extension of five and a half months from the previous expected completion date. It must be borne in mind that the tribunal has been in operation for eight years and is nearing completion.It is expected that the new tribunals legislation will be enacted before this summer. Therefore, there should be no obstacle to reducing fees payable to lawyers appearing before the Moriarty tribunal after that date in the event that the tribunal has not completed its work by then.Deputy Ó Caoláin's last question was about the procedure for the future. This will come under the Tribunals of Inquiry Bill which is entirely different legislation. The Bill provides that much of the work will be done in private and the entire system of dealing with the tribunal will be very different from that currently in operation. It will be built around the Commissions of Investigation Act. The two forms of investigation are different models of investigation. Each will have a particular purpose depending on the wishes of the Oireachtas. The main distinction between a commission of investigation and a tribunal is that the commission will conduct its investigation in private. The other significant feature is that the witnesses will make their application for fees at the end of the investigation.The legislation underpinning commissions of investigation is designed to provide a cost effective and speedy response where situations arise and require detailed and focused investigation. It gives the State and the Oireachtas a much more flexible investigation mechanism which focuses on taking evidence in private and may ultimately lead to the establishment of a tribunal of inquiry. It is believed it will be much quicker, speedier, less cumbersome and less costly on the State.
#TrevorSargent	unknown-#TrevorSargent-party	unknown-#TrevorSargent-dob	unknown-#TrevorSargent-constituency	speech	unkown-language	2006-02-28 00:00:00	Prelude	53	It would not be difficult to be quicker in this case. Is it true that the cost so far is more than €22.5 million? For a tribunal that has sat for eight years and five months, that amounts to just under €3 million per year. Has the Taoiseach a firm conviction that this tribunal will definitely not exceed the new extension date of the end of June 2006? Is that a definite date or another target date for the ending of the tribunal? Given that the perception is that the tribunals are insulating the body politic from even discussing, as we have discovered in the House, many of the details or the ramifications or the evidence, is it not the case that the courts should be let deal with issues of misdemeanours and——
#RoryOHanlon	unknown-#RoryOHanlon-party	unknown-#RoryOHanlon-dob	unknown-#RoryOHanlon-constituency	speech	unkown-language	2006-02-28 00:00:00	Prelude	54	We cannot discuss the content of what happens at the tribunal. As the Deputy is well aware Standing Order 56 precludes us from setting up a tribunal and then discussing its proceedings.
#TrevorSargent	unknown-#TrevorSargent-party	unknown-#TrevorSargent-dob	unknown-#TrevorSargent-constituency	speech	unkown-language	2006-02-28 00:00:00	Prelude	55	Absolutely. The Ceann Comhairle has proved my point very ably once again. Have lessons been learned from this eight year and five month tribunal and is the end of June a firm date or another target?
#Bertie	unknown-#Bertie-party	unknown-#Bertie-dob	unknown-#Bertie-constituency	speech	unkown-language	2006-02-28 00:00:00	Prelude	56	The figure the Deputy mentioned is correct. He will appreciate I can only outline to him the assessment given to me. I am not responsible for the tribunal and can only give the date I am given, but I do not know how firm that date will be.
#PatRabbitte	unknown-#PatRabbitte-party	unknown-#PatRabbitte-dob	unknown-#PatRabbitte-constituency	speech	unkown-language	2006-02-28 00:00:00	Prelude	57	Deputy Sargent stated the total cost amounts to €22.5 million. Does that include all third party costs to date? Am I to understand from what the Taoiseach is saying that the commitment to reduce the fees from 11 January 2006 has not been enforced but that he still anticipates that the tribunal will finish its work by the end of June? Is he saying that if it continues beyond June, the commitment to reduce the fees will still not be enforced?
#Bertie	unknown-#Bertie-party	unknown-#Bertie-dob	unknown-#Bertie-constituency	speech	unkown-language	2006-02-28 00:00:00	Prelude	58	The costs to date amount to €22.5 million. The tribunal received an extension, which was deemed reasonable based on work it had to do in addition to that on its existing schedule. A case was made to the relevant Department and the Attorney General in this regard and thus the timeframe was extended to the end of June. If the work is not completed at the end of June, the tribunal legislation must be passed because it gives the State the power to amend the fees schedule. That would have to be done first because we do not have the statutory power.I understand the tribunal hopes to be finished in public session by summer, after which its report is to be presented. As I said previously, it was expected that the tribunal would complete its work towards the end of the year.On Deputy Rabbitte's question whether the sum of €22.5 million includes third party costs, he raised that issue previously. To the best of knowledge, when I checked the figure I noted it did not cover any of those costs. The costs are based on the fees to date. I am subject to correction, but I understand the third party decisions have not been made in the case of this tribunal so any costs granted in the case of third parties will be in addition to the figures I have put on the record.
