#MichaelMcCarthy	unknown-#MichaelMcCarthy-party	unknown-#MichaelMcCarthy-dob	unknown-#MichaelMcCarthy-constituency	speech	unkown-language	2015-06-30 00:00:00	Urban Regeneration and Housing Bill 2015: Committee Stage	0	This meeting has been convened for the purpose of the consideration of Committee Stage of the Urban Regeneration and Housing Bill 2015. The meeting will continue, if necessary, until 9.30 p.m. Is that agreed? Agreed. The aim of this Bill is to prevent land in areas in which housing is required, or areas that are in need of renewal, from lying idle or remaining vacant, to establish a register of vacant sites in those areas, to provide for a vacant sites levy, to amend the Derelict Sites Act 1990, to amend Parts II, III and V of the Planning and Development Act 2000 and to provide for related matters. I welcome the Minister of State at the Department of the Environment, Community and Local Government, Deputy Paudie Coffey.
#PaudieCoffey	unknown-#PaudieCoffey-party	unknown-#PaudieCoffey-dob	unknown-#PaudieCoffey-constituency	speech	unkown-language	2015-06-30 00:00:00	Urban Regeneration and Housing Bill 2015: Committee Stage	1	I move amendment No. 1:In page 6, lines 29 and 30, to delete “other than land owned by a housing authority”.Section 4 sets out the land to which the vacant site levy will apply, and an amendment is required to the application provided in the published Bill. It currently provides that the levy shall apply to residential land or regeneration land other than land owned by a housing authority. Amendment No. 1 provides that this latter exemption will now no longer apply to such land by the removal of the text “other than land owned by a housing authority”. This means that all residential or regeneration land, regardless of ownership, be it public or private, will be subject to the levy if it meets the criteria for a vacant site as provided for in section 5. This will ensure that all owners of vacant sites will be treated equally. For example, local authorities will have the same responsibilities under this legislation as private land owners. Accordingly, it will also encourage local authorities that may be in possession of suitable sites for the provision of housing to develop those sites.In this regard, I have considered the comments and contributions of Deputies. Deputy Mulherin felt quite strongly about this on Second Stage debate. This amendment will allow for the application of the vacant site levy in a fair and equitable manner to all owners of vacant sites, either public or private.
#BrianStanley	unknown-#BrianStanley-party	unknown-#BrianStanley-dob	unknown-#BrianStanley-constituency	speech	unkown-language	2015-06-30 00:00:00	Urban Regeneration and Housing Bill 2015: Committee Stage	2	The amendment is nonsensical. The myth is that local authorities are sitting on huge tracts of land they do not want to develop, as opposed to not having the means to develop. The unused sites I have come across are not owned by local authorities or by housing associations. I can think of one housing association that has a site that is unused and there are still cattle grazing on it. It is not the end of the world and it is not a derelict site. If there is a problem with a site owned by the local authority, if a local authority member, a community group or a Member of the Houses contacts the local authority, he or she will get a resolution to that straight away. It is not fair to lump public bodies, which are already under serious pressure in terms of housing, which are dealing with homeless people walking through their doors every day of the week and which have huge pressure on their resources, in with developers who are sitting on pots of land waiting for it to go up in value. If local authorities have land, they want to, and they do, use it.
#CatherineMurphy	unknown-#CatherineMurphy-party	unknown-#CatherineMurphy-dob	unknown-#CatherineMurphy-constituency	speech	unkown-language	2015-06-30 00:00:00	Urban Regeneration and Housing Bill 2015: Committee Stage	3	I am open to persuasion on this but I cannot get my head around it. The levy would be applied by, and paid to, the local authority, so it would have to go through a regime to do that. Local authorities do not have huge independent means for the development of these sites. Could the Minister of State envisage a situation in which the local authority is forced to develop one particular site in a county, as opposed to in a location where there is a greater housing need? If that is the case, I am not sure how forcing its hand in that way is a good idea. It may well also force local authorities to sell on sites at less than the potential market value at a better time. I can see problems with it.
#MichelleMulherin	unknown-#MichelleMulherin-party	unknown-#MichelleMulherin-dob	unknown-#MichelleMulherin-constituency	speech	unkown-language	2015-06-30 00:00:00	Urban Regeneration and Housing Bill 2015: Committee Stage	4	I welcome this amendment. I spoke on this on Second Stage and I outlined my reasons but for the benefit of the committee, I will reiterate my views. It is assumed that the vacant site levy will get at developers hoarding land. That is all very well where there is a housing need, as we know there is. However, this will impact on ordinary people who may have a site that is under-utilised. In some cases, they may not be able to get a loan to do it up, or there may not be a market for the particular property, because a shortage of housing is not a problem in every part of the country. In my constituency, the local authority has long-term voids that are almost derelict. I agree with one sentiment expressed by previous speakers. In some cases, the local authorities do not have money but equally there are ordinary individuals, private property owners, who have inherited properties. It might be an old family home belonging to parents in the centre of town. They might not have money to do it up and the market that prevails may mean they cannot sell it. Why should they be penalised when the local authority will not be penalised? The one great benefit of this will be that it will bring a certain sobriety to an overzealous county manager who has plans for housing or regeneration and might decide to slap vacant site levies on private property owners without the same measure applying to the local authority itself. What is sauce for the goose is sauce for the gander. There must be more sympathy for the ordinary individual who might be put in an unforeseen and unintentional predicament. The sentiment of providing more housing and developing under-utilised land is good but there are people who could be caught out by this.  This measure will bring more sobriety to any deliberations by a council which might think it can shove a major responsibility onto private property owners without considering the ramifications for that property owner. It will consider it if it has to face the same ramifications. The issue of local authorities not having the means to develop sites is an issue but it is also one which a private person might face, so this measure is welcome. My only question is about who will levy the council. The council has its own budget, so to whom will it pay the levy and how will that be implemented?
#PaudieCoffey	unknown-#PaudieCoffey-party	unknown-#PaudieCoffey-dob	unknown-#PaudieCoffey-constituency	speech	unkown-language	2015-06-30 00:00:00	Urban Regeneration and Housing Bill 2015: Committee Stage	5	I thank the Deputies for their contributions. We might pose the question as to why we have the vacant site levy at all. This Bill is targeted at incentivising urban regeneration and the provision of housing in core areas of our cities and towns. We must start where infrastructure already exists. We all know cities and towns in this country that have sites in their centres which have public services on the footpaths outside them and which have been lying vacant for many years while pressure is coming on the suburbs of those same towns and cities for development. Pressure is being put on the taxpayer to provide infrastructure and services when we should be focused on regenerating and redeveloping the cores of our cities and towns. In general, this Bill is adopting a carrot and stick approach. This is the stick element of it, where we are proposing, given due process, to introduce a vacant site levy to stimulate the development of these sites and to bring them back into beneficial use. Nobody could disagree with that rationale in the first instance. How do we go about it? Why are we now applying it to public bodies and local authorities as well as private bodies? If we look honestly at the property registers of many cities and towns, public bodies own substantial tracts of land there. With that ownership comes responsibilities. If a person who is proud of their community looks at a site, it should not matter to him or her who owns the site once it is put into use for the benefit of the citizens of that community. Local authorities have a responsibility, like everyone else, in this regard. For those reasons, they are being included.  At the very least, the proposal that a vacant site, whether publicly or privately owned, will be designated as vacant will stimulate debate in the local authority chamber where the elected members are being given a new power to identify and designate such sites according to the needs of their areas. Ultimately, the local authority will decide but it will be difficult for any local authority to target any particular site while neglecting sites in its ownership. It will incentivise the development of those sites. For that reason, we propose the amendment and I hope we will get support for it.
#TonyMcLoughlin	unknown-#TonyMcLoughlin-party	unknown-#TonyMcLoughlin-dob	unknown-#TonyMcLoughlin-constituency	speech	unkown-language	2015-06-30 00:00:00	Urban Regeneration and Housing Bill 2015: Committee Stage	6	I have one question as the other questions I wanted to ask have already been answered. I agree that there are local authorities which have huge land banks but with money being so scarce in local authorities at present, how does the Minister of State propose to impose fines on these authorities?
#MichelleMulherin	unknown-#MichelleMulherin-party	unknown-#MichelleMulherin-dob	unknown-#MichelleMulherin-constituency	speech	unkown-language	2015-06-30 00:00:00	Urban Regeneration and Housing Bill 2015: Committee Stage	7	I assume the local authority cannot levy itself. Who will levy the local authority? I know we have an opportunity to submit amendments up until tomorrow. On Second Stage I raised a question on the considerable number of development sites that NAMA controls. I wish to ensure that any property under the care and control of NAMA is treated in the same way as if NAMA owned the property. We know that in many instances developers are restricted in what they can do. NAMA is part of the key to addressing the housing shortage, and it can play a major role. NAMA controls property and it should be working with developers and funding them to that end.  NAMA has been in existence for seven years and does not really have much to show in terms of addressing the housing shortage. What was envisaged by Government, in view of the report commissioned by the Department of Finance which showed that we need to build 30,000 houses per annum, was that NAMA would address that need. NAMA is clapping itself on the back after announcing that 4,500 houses would be built in the greater Dublin area by 2016, with the possibility of an additional 20,000 houses around the country in the next five years or so. This is a drop in the ocean when one considers the housing need. It is important that NAMA comes within the definition of "owner" and that it is clarified that NAMA will be held liable when vacant site charges are placed on properties.
#MichaelMcCarthy	unknown-#MichaelMcCarthy-party	unknown-#MichaelMcCarthy-dob	unknown-#MichaelMcCarthy-constituency	speech	unkown-language	2015-06-30 00:00:00	Urban Regeneration and Housing Bill 2015: Committee Stage	8	May I remind members to speak on the amendment? I will not accept Second Stage speeches.
#CatherineMurphy	unknown-#CatherineMurphy-party	unknown-#CatherineMurphy-dob	unknown-#CatherineMurphy-constituency	speech	unkown-language	2015-06-30 00:00:00	Urban Regeneration and Housing Bill 2015: Committee Stage	9	I am not against the vacant site levy. It is a good idea, if it is applied correctly. Under the provisions of amendment No. 1, however, the local authority will be levying itself. It is placing an administrative burden on one department to levy another department. I understand it is a reserved function, so one could have a situation in which councillors decide that a particular area can be brought into play and a site might be sold rather than developed because the local authority does not have the funding. That is what concerns me about this amendment. I think there is a certain nonsensical aspect to a local authority levying itself.
#RobertDowds	unknown-#RobertDowds-party	unknown-#RobertDowds-dob	unknown-#RobertDowds-constituency	speech	unkown-language	2015-06-30 00:00:00	Urban Regeneration and Housing Bill 2015: Committee Stage	10	I support this amendment. I think it is a good idea. However, I forgot to say in my Second Stage contribution that I have concerns about its practicality. Will the Minister respond in that regard? Are we depending on the local elected members to impose strictures on the staff of the council to ensure they do a deal on the vacant sites for which they are responsible? As has been indicated, vacant derelict sites can be controlled by councils, and councils can often be slow to ensure they are occupied.
#BrianStanley	unknown-#BrianStanley-party	unknown-#BrianStanley-dob	unknown-#BrianStanley-constituency	speech	unkown-language	2015-06-30 00:00:00	Urban Regeneration and Housing Bill 2015: Committee Stage	11	It is nonsensical to expect the local authority to levy itself. Let us be clear: where a housing authority has land, it will want to use it. There is all this palaver about devolving powers to local authorities, but in this Bill we are cutting a stick and handing it to them to beat themselves with it. The money to pay the levy will not drop out of the sky; it will come from rates in the administrative area of the local authority. That is the last thing people in the community will want. They will want a solution. The 949 local councillors will respond to pressure from the people to bring the land into use. Local councillors, regardless of political persuasion, are very responsive to local pressure and local needs There are good things in the Bill, but some aspects of Part 5 needs to be revised. The site levy is a good idea. I brought forward a derelict sites Bill last year because of the urgent need to address the issue, but this Bill is taking the wrong direction. There is no compelling case for it. It is Big Brother handing a stick to a weak local authority. Rather than trying to strengthen and empower the local authority, the Government is giving it a stick with which to beat itself. It is the ratepayers in the area who will pay for the beating. I think that is terrible.
#DenisNaughten	unknown-#DenisNaughten-party	unknown-#DenisNaughten-dob	unknown-#DenisNaughten-constituency	speech	unkown-language	2015-06-30 00:00:00	Urban Regeneration and Housing Bill 2015: Committee Stage	12	The reason a local authority has a vacant site in the first place is that it is not in a position to develop it. The major problem is gaining access to capital to develop the site. It owns the site. With the numbers on the housing list increasing, the pressure is on public representatives to ensure the sites are developed. I am aware that investors are willing to develop local authority land and lease back the resulting properties back to the local authority. One thing that is causing a problem is that a local authority can only enter into a lease-back arrangement for a maximum of 20 years. The legislation needs to be amended to increase this to 30 years. I think it would act as an incentive for investors to come in to develop some of the local authority sites and lease them back to the local authority over a period of time. It would address the problem by building houses rather than putting a levy and an administrative burden on local authorities.
#RichardBoydBarrett	unknown-#RichardBoydBarrett-party	unknown-#RichardBoydBarrett-dob	unknown-#RichardBoydBarrett-constituency	speech	unkown-language	2015-06-30 00:00:00	Urban Regeneration and Housing Bill 2015: Committee Stage	13	My point follows on from Deputy Naughten's point. This amendment might make sense if the Government gave us a commitment and a cast-iron guarantee that the capital will be provided by the Government when the local authorities come up with plans to develop sites that are suitable for social housing where there is a social housing need.
#PaudieCoffey	unknown-#PaudieCoffey-party	unknown-#PaudieCoffey-dob	unknown-#PaudieCoffey-constituency	speech	unkown-language	2015-06-30 00:00:00	Urban Regeneration and Housing Bill 2015: Committee Stage	27	I will make a very clear distinction between what is categorised as a derelict site and a vacant site. As we all know, there are shortcomings with the Derelict Sites Act and people may get frustrated within communities because of them. Essentially, if there is window dressing in the form of paint or nice boarding on a site, the issue can be seen as resolved. The criteria in this Bill go much further in a strengthened process to ensure a vacant site is one of high potential. A key criterion to be aware of is that a site can only be designated where there is a deficit of housing in a particular area. Where there is surplus housing or adequate provision in an area, this Bill would not allow a site in the area to be designated. Section 6 deals with the register of vacant sites and section 6(4)(d) refers to "whether the number of habitable houses available for purchase or rent was less than 5% of the total number of houses in the area.". It is only where there is much pressure for housing that a site can be deemed vacant. This cannot happen willy-nilly all over the country in towns and villages, and these strict criteria must be met. These criteria give the Bill its teeth, and by interfering with that we would lessen its impact and its ability to deliver more housing, which is what we are all trying to achieve.
#MichaelMcCarthy	unknown-#MichaelMcCarthy-party	unknown-#MichaelMcCarthy-dob	unknown-#MichaelMcCarthy-constituency	speech	unkown-language	2015-06-30 00:00:00	Urban Regeneration and Housing Bill 2015: Committee Stage	28	Amendments Nos. 3, 4, 6 and 7 are related and will be discussed together.
#CatherineMurphy	unknown-#CatherineMurphy-party	unknown-#CatherineMurphy-dob	unknown-#CatherineMurphy-constituency	speech	unkown-language	2015-06-30 00:00:00	Urban Regeneration and Housing Bill 2015: Committee Stage	29	I move amendment No. 3:In page 7, to delete line 1 and substitute the following:"(iii) an area of the site greater than 0.08 hectares is vacant or idle,".
#MickWallace	unknown-#MickWallace-party	unknown-#MickWallace-dob	unknown-#MickWallace-constituency	speech	unkown-language	2015-06-30 00:00:00	Urban Regeneration and Housing Bill 2015: Committee Stage	30	Is it correct that the Government will reduce this to 500 sq. m?
#PaudieCoffey	unknown-#PaudieCoffey-party	unknown-#PaudieCoffey-dob	unknown-#PaudieCoffey-constituency	speech	unkown-language	2015-06-30 00:00:00	Urban Regeneration and Housing Bill 2015: Committee Stage	31	That is correct.
#MickWallace	unknown-#MickWallace-party	unknown-#MickWallace-dob	unknown-#MickWallace-constituency	speech	unkown-language	2015-06-30 00:00:00	Urban Regeneration and Housing Bill 2015: Committee Stage	32	I commend the Government on this as I thought I would have a better chance of putting in 0.08 ha than 0.05 ha. I made the point in the Chamber that there are so many infill sites in large towns and cities in the country and some are very valuable. This is definitely a good move and I will support the Government's intention to change the value to 0.05 ha.
#BrianStanley	unknown-#BrianStanley-party	unknown-#BrianStanley-dob	unknown-#BrianStanley-constituency	speech	unkown-language	2015-06-30 00:00:00	Urban Regeneration and Housing Bill 2015: Committee Stage	33	I do not want to hold up the show but I indicated that I wished to speak on the last amendment. It should not depend on whether there is a housing need in the area as there may be other needs in a location. The Government amendment is good, as there are many small sites that are unused and which cause problems. I agree with the Minister in that we must differentiate between derelict and unused sites, as there is a clear difference. The derelict sites legislation must be strengthened. It is a good amendment and I will support it over Deputy Murphy's, which stipulates a bigger area. It is a good move by the Government and it takes into consideration the real position on the ground in many towns, particularly in the centres, which can have many small sites. They are important and problems can be caused if they are unused.
#PaudieCoffey	unknown-#PaudieCoffey-party	unknown-#PaudieCoffey-dob	unknown-#PaudieCoffey-constituency	speech	unkown-language	2015-06-30 00:00:00	Urban Regeneration and Housing Bill 2015: Committee Stage	34	I move amendment No. 6:In page 7, line 10, to delete "0.1 hectares" and substitute "0.05 hectares".I thank the Deputies for their contributions, the support for the amendment and for withdrawing their own amendments.Deputy Wallace is not the only Deputy with a background in construction. A few more of us have that also. The Government listens as do I. Deputy Wallace made a rational argument on Second Stage for a lesser plot size for sites and I agreed with the argument he made. Subsequently, the Government brought forward an amendment to reduce it to 0.5 hectares on the plot size. This is about targeting what we have been speaking about. We know that sites in our towns and cities are causing urban blight and problems. Sometimes there are ownership issues. There is a variety of reasons that they are not being developed and we need to get to the crux of them. The Bill will provide local authorities with the power to focus on these sites and regenerate them. As such, I welcome the support for the amendment. I am a bit confused as to Deputy Stanley's position. He referred with regard to the last amendment to "other needs". I am not sure what other needs he is speaking about. We are trying to address the housing need and urban regeneration where there is a high demand for housing and a deficit of housing. Strict criteria are there to address that. As such, I am not sure what he means by "other needs". He may want to explain.
#BrianStanley	unknown-#BrianStanley-party	unknown-#BrianStanley-dob	unknown-#BrianStanley-constituency	speech	unkown-language	2015-06-30 00:00:00	Urban Regeneration and Housing Bill 2015: Committee Stage	35	The question is about where there is a need for a public body to provide a local primary care centre, for example. The point was well made by Deputy Mulherin that many facilities and housing were pushed out to the edge of towns and we need to get them back in. We agree fully with the Government on this. The Minister of State referred to sweating these important sites. It might not be the best term and I would probably prefer the word "consolidate". We should be aiming to consolidate town cores. While I do not want people living on top of each other, one sees that the heart of every town one drives through is derelict. They are coming apart and the centre is not holding. We need to look at this seriously. While a great deal of what is being proposed is good in the general scheme of things, it could be about bringing in a primary care centre or other important facility.
#RichardBoydBarrett	unknown-#RichardBoydBarrett-party	unknown-#RichardBoydBarrett-dob	unknown-#RichardBoydBarrett-constituency	speech	unkown-language	2015-06-30 00:00:00	Urban Regeneration and Housing Bill 2015: Committee Stage	36	I have not tabled an amendment to the section, but I suggest the following for consideration given the possibility that I might put something in on Report Stage. I refer to section 5(2). When we are talking about the definitions of "site" and "home" on page 7, we are excluding what are described as "homes". Obviously, there is a very good reason to do that in most cases. One does not want to be lashing levies on people who might have a house or what is defined as a "home" empty for a period for understandable and legitimate reasons. However, there is an issue of which I am aware, albeit I have to do a bit more research. In fact, the Minister of State may be in a position to enlighten us. I understand that in London and other European cities if a house is empty for a very prolonged period without good reason, there are laws which provide that those sites can either be taken by local authorities or that levies will apply to them. One might not be able to take them here, but levies might be possible. I would like to hear the Minister of State on this. While one would obviously have to be careful and there would have to be a great deal of consideration as to how it might be done, it is wrong if there are built houses just sitting there for long period, whether they are in public or private ownership, when there are people in need of places to live. We need to consider whether a provision should be included in the Bill to address that issue. It may be that we could look at how the issue is dealt with in other jurisdictions, particularly in Europe, where legislation is in place to ensure that empty properties are used for housing for people who need it.
#PaudieCoffey	unknown-#PaudieCoffey-party	unknown-#PaudieCoffey-dob	unknown-#PaudieCoffey-constituency	speech	unkown-language	2015-06-30 00:00:00	Urban Regeneration and Housing Bill 2015: Committee Stage	37	I am happy to clarify for the Deputy that the definition of "home" in the section he refers to refers to a dwelling where a person ordinarily resides or lives. Essentially, he is right that we do not want to target a home where somebody is living. The Deputy made some points regarding other jurisdictions where there are vacant houses in which no one is living. I know where he is coming from and that he wants to get them back into use. However, in the Irish situation, we would be in danger of contravening Article 43 of the Constitution which refers to property rights and the right of people to own property. I am not sure that we could introduce here provisions applying in other jurisdictions without a change in the Constitution. We would be happy to clarify it for the Deputy, but I think that is the position.
#RichardBoydBarrett	unknown-#RichardBoydBarrett-party	unknown-#RichardBoydBarrett-dob	unknown-#RichardBoydBarrett-constituency	speech	unkown-language	2015-06-30 00:00:00	Urban Regeneration and Housing Bill 2015: Committee Stage	38	Arguably, if there was a constitutional impediment, that could equally apply to the levy. If the levy can apply to land, I do not see why it cannot apply to vacant properties. It may be something we need to look at. I have not thought it out fully or put down an amendment, but it is something we should look at and consider. I am certainly going to do so. If there is any way to have a measure to push buildings and houses which are not being used back into use for those who need them, we should consider including it in the Bill.
#MichelleMulherin	unknown-#MichelleMulherin-party	unknown-#MichelleMulherin-dob	unknown-#MichelleMulherin-constituency	speech	unkown-language	2015-06-30 00:00:00	Urban Regeneration and Housing Bill 2015: Committee Stage	39	Is Deputy Boyd Barrett suggesting that if someone has a second home-----
#MichaelMcCarthy	unknown-#MichaelMcCarthy-party	unknown-#MichaelMcCarthy-dob	unknown-#MichaelMcCarthy-constituency	speech	unkown-language	2015-06-30 00:00:00	Urban Regeneration and Housing Bill 2015: Committee Stage	40	I do not have a clue. I call Deputy Dowds.
#RobertDowds	unknown-#RobertDowds-party	unknown-#RobertDowds-dob	unknown-#RobertDowds-constituency	speech	unkown-language	2015-06-30 00:00:00	Urban Regeneration and Housing Bill 2015: Committee Stage	41	I would be very interested in a note from the Minister of State on this subject, but my understanding is that there is a facility whereby a local authority can take over a dwelling where the owner cannot be identified. I have asked that a particular dwelling be taken over because we cannot find the owner of it. From a conversation I had with Deputy Emmet Stagg on a previous occasion, I understand that the library on Main Street, Maynooth, was acquired that way because they could not find the owner. Deputy Murphy might know about that.
#CatherineMurphy	unknown-#CatherineMurphy-party	unknown-#CatherineMurphy-dob	unknown-#CatherineMurphy-constituency	speech	unkown-language	2015-06-30 00:00:00	Urban Regeneration and Housing Bill 2015: Committee Stage	42	I would not be sure.
#RobertDowds	unknown-#RobertDowds-party	unknown-#RobertDowds-dob	unknown-#RobertDowds-constituency	speech	unkown-language	2015-06-30 00:00:00	Urban Regeneration and Housing Bill 2015: Committee Stage	43	I would be interested in a note although I anticipate it is probably a long and drawn out process.
#CatherineMurphy	unknown-#CatherineMurphy-party	unknown-#CatherineMurphy-dob	unknown-#CatherineMurphy-constituency	speech	unkown-language	2015-06-30 00:00:00	Urban Regeneration and Housing Bill 2015: Committee Stage	44	Unfortunately, Article 43 tends to be interpreted according to the first part of the provision. In fact, there is a second part of it that refers to the common good. It is not in the common good if there are a lot of vacant properties around the place while there are people without homes. It is interesting to note that one of the locations where this is done is the USA, where foreclosures have left a great deal of dereliction. "Use it or lose it" was the rule and public authorities were able to take over those houses. It is not something one might find in Eastern Europe; it is actually in places one might not expect to find it. It is how they have dealt with some of the dereliction in the USA.
#BrianStanley	unknown-#BrianStanley-party	unknown-#BrianStanley-dob	unknown-#BrianStanley-constituency	speech	unkown-language	2015-06-30 00:00:00	Urban Regeneration and Housing Bill 2015: Committee Stage	45	It is the Tea Party and Reaganomics.
#PaudieCoffey	unknown-#PaudieCoffey-party	unknown-#PaudieCoffey-dob	unknown-#PaudieCoffey-constituency	speech	unkown-language	2015-06-30 00:00:00	Urban Regeneration and Housing Bill 2015: Committee Stage	46	There is no doubt that it is an interesting debate and discussion. I have already outlined the situation with regard to the Constitution. Deputy Catherine Murphy makes a good point regarding the common good at which the Bill, in essence, is targeted. It is aimed at the common good of providing houses where there is a high demand and where services exist. Deputy Dowds referred to the CPO measure under the Derelict Sites Act. If something is a blight on the landscape and goes on the register and there is due process, the local authority can CPO the site. This Bill is not about taking property from people or grabbing land.It is a targeted approach with a studied and deep analysis of urban areas by a local authority in a measured, fair and balanced fashion. It will give due process to the owners of sites and the time for them to outline their plans for them. If, at the end of all of this they cannot meet the criteria, then the local authority has the power to designate it as a vacant site and apply the levy. We will take it one step at a time. This provision is more than useful and it needs to be given a chance to see how it works. I hope it will bring benefits for regeneration and the provision of housing in our urban centres.
#MichaelMcCarthy	unknown-#MichaelMcCarthy-party	unknown-#MichaelMcCarthy-dob	unknown-#MichaelMcCarthy-constituency	speech	unkown-language	2015-06-30 00:00:00	Urban Regeneration and Housing Bill 2015: Committee Stage	47	Amendments Nos. 8 and 14 to 17, inclusive, are related and may be discussed together.
#CatherineMurphy	unknown-#CatherineMurphy-party	unknown-#CatherineMurphy-dob	unknown-#CatherineMurphy-constituency	speech	unkown-language	2015-06-30 00:00:00	Urban Regeneration and Housing Bill 2015: Committee Stage	48	I move amendment No. 8:In page 7, line 18, to delete “1 January 2017” and substitute “1 January 2016”.These amendments deal with the register of vacant sites. The dates for the completion of this have been pushed out into the future, however. Given the urgency of actually getting this up and running, I do not understand why the timeline has been pushed out as far as it has been. Each of these amendments proposes to bring forward the dates for the setting up of the register, giving notice of inclusion on it and when the levy should be paid. My amendment No. 17 proposes the date for when the levy should be paid should be 2018 rather than 2019, as suggested in the Bill.
#BrianStanley	unknown-#BrianStanley-party	unknown-#BrianStanley-dob	unknown-#BrianStanley-constituency	speech	unkown-language	2015-06-30 00:00:00	Urban Regeneration and Housing Bill 2015: Committee Stage	49	These amendments are good. One of the major weaknesses in the Derelict Sites Act 1990 is the amount of time it takes for its provisions to kick in. Deputy Michelle Mulherin made a good point earlier about a pensioner who owns a derelict site and does not have the means to develop it. There is a clause to cater for that. However, some owners with the means can drag it out, leading the local authorities around in circles. I have been engaged with the Derelict Sites Act over the years and it has been the bane of my life at times. I do not want to see the same dragging out over time occur with this legislation. To allow until January 2017 to establish a register or 2018 to given written notice or 2019 for the payment of arrears is just too long. We have to tighten these up because some developers will drag it out forever and a day, making the legislation ineffectual.
#MickWallace	unknown-#MickWallace-party	unknown-#MickWallace-dob	unknown-#MickWallace-constituency	speech	unkown-language	2015-06-30 00:00:00	Urban Regeneration and Housing Bill 2015: Committee Stage	50	These amendments are self-explanatory. The wheels of bureaucracy move slowly. However, the timelines for registering and the levy should be brought forward by one year. The onus should be put on the owner of a site to register rather than the local authority having to seek out the owner. The same principle was used with the local property tax. I cannot understand why it cannot be used for sites. I can guarantee local authorities will struggle to find all vacant sites. Accordingly, the onus should be on the owners to register.
#PaudieCoffey	unknown-#PaudieCoffey-party	unknown-#PaudieCoffey-dob	unknown-#PaudieCoffey-constituency	speech	unkown-language	2015-06-30 00:00:00	Urban Regeneration and Housing Bill 2015: Committee Stage	51	I am opposing amendments Nos. 8 and 14 to 17, inclusive, whose collective purpose is to bring the implementation of the vacant site levy forward by one year. While in certain circumstances the Constitution allows the State to delimit the property rights of individuals in the interest of the common good, such restrictions on landowners’ property rights must be reasonable and proportionate to the ends that the legislation seeks to achieve. In particular, measures such as the vacant site levy must be introduced in line with the principles of fair procedures and administration. In this regard, the Bill provides the timeframe for key actions by the planning authority in the implementation of the levy. Adequate time needs to be given for lead-in for such legislation and for due process. Realistically, the local authorities need time to study their respective urban areas. It should be noted once this Bill is passed, they can commence with identifying candidate sites. That in itself will send a strong signal to the owners of these sites that they need to get their houses in order and need to start preparing plans. There are already positive signs of what is in the pipeline. For the first quarter of this year, planning applications are up 30% on last year. We need to see more of that, preferably in our towns and cities and urban sites. We need to exploit the public services that already exist. Deputy Catherine Murphy explained this about transport, public sewerage and water systems, broadband and so forth. We have sites that can be brought back into beneficial use. The whole thrust of the vacant site levy is to stimulate that.
#MickWallace	unknown-#MickWallace-party	unknown-#MickWallace-dob	unknown-#MickWallace-constituency	speech	unkown-language	2015-06-30 00:00:00	Urban Regeneration and Housing Bill 2015: Committee Stage	52	In the environment Bill which will debated later this week, it is proposed a landlord will be given 20 days to re-register new tenants for the purposes of water bills while the owner of a vacant site will get a year and a half to register it. That does not sound fair to me. The Government should revise its timelines in this section.
#CatherineMurphy	unknown-#CatherineMurphy-party	unknown-#CatherineMurphy-dob	unknown-#CatherineMurphy-constituency	speech	unkown-language	2015-06-30 00:00:00	Urban Regeneration and Housing Bill 2015: Committee Stage	53	I move amendment No. 9:In page 7, to delete lines 27 to 38.Most local authorities will have to prepare a register on housing need. Essentially, this amendment seeks to remove the requirement for a planning authority to determine a housing need for the purposes of preparing this register. It may well be the case where a local authority has not prepared a housing need, it could drag this out longer. This amendment aims to change this.
#MickWallace	unknown-#MickWallace-party	unknown-#MickWallace-dob	unknown-#MickWallace-constituency	speech	unkown-language	2015-06-30 00:00:00	Urban Regeneration and Housing Bill 2015: Committee Stage	54	Setting aside the duration of 12 months issue and focusing on the matter that the majority of the site has to be vacant, if I had a development site that would come under this levy, I would make sure it was not vacant and put something on it. What is a vacant site? If I put a car park on more than half a site, does that mean it is no longer vacant? It is a dangerous path to go down. If I buy a development site with the intention of putting housing on it at some point but put it to an alternative use in the meantime, that does not escape the fact that I am land-banking and should be paying tax on it.
#PaudieCoffey	unknown-#PaudieCoffey-party	unknown-#PaudieCoffey-dob	unknown-#PaudieCoffey-constituency	speech	unkown-language	2015-06-30 00:00:00	Urban Regeneration and Housing Bill 2015: Committee Stage	55	I am opposing amendment No. 9, which proposes to remove section 6(4), which provides the specific criteria to be used by a planning authority, or An Bord Pleanála on appeal, in determining whether there is a need for housing in an area, with reference to the following: housing strategy and the core strategy of the planning authority; house prices and the costs of renting houses in the area; the number of households qualified for social housing support that have specified the area as an area of choice, and any changes to that number since the adoption of the development plan; and whether the number of houses available for purchase or rent in the area is less that 5% of the total number of houses in the area. These are the criteria that give teeth to the whole Bill. It would be a mistake to delete them. In any process, Deputies will agree, we should have an appeals mechanism. Otherwise, we are opening ourselves up to the risk of legal challenge. This section in the Bill is intended to further elaborate and strengthen the definition of a vacant site consisting of residential land in section 5. It provides clarity and justification for the identification of vacant sites and the provision of housing on such sites in areas where there is a housing need. The removal of this provision, as proposed in this amendment, would diminish the legislation.
