#BrendanHowlin	unknown-#BrendanHowlin-party	unknown-#BrendanHowlin-dob	unknown-#BrendanHowlin-constituency	speech	unkown-language	2008-03-06 00:00:00	Prelude	0	Before coming to the Order of Business, I propose to deal with a notice under Standing Order 32.  I call Deputy Bannon.
#JamesBannon	unknown-#JamesBannon-party	unknown-#JamesBannon-dob	unknown-#JamesBannon-constituency	speech	unkown-language	2008-03-06 00:00:00	Prelude	1	I seek the adjournment of the Dáil under Standing Order 32 to raise a matter of national importance, namely, the unrealistic rise of 40% in school transport charges which will adversely affect parents and pupils and place an untenable burden on families half way through the school year.
#BrendanHowlin	unknown-#BrendanHowlin-party	unknown-#BrendanHowlin-dob	unknown-#BrendanHowlin-constituency	speech	unkown-language	2008-03-06 00:00:00	Prelude	2	Having considered the matter, it is not in order under Standing Order 32.
#JoanBurtonLAB	unknown-#JoanBurtonLAB-party	unknown-#JoanBurtonLAB-dob	unknown-#JoanBurtonLAB-constituency	speech	unkown-language	2008-03-06 00:00:00	Prelude	13	——it will now be privatised.
#JohnCreganFF	unknown-#JohnCreganFF-party	unknown-#JohnCreganFF-dob	unknown-#JohnCreganFF-constituency	speech	unkown-language	2008-03-06 00:00:00	Prelude	14	It will make more places available.
#ArthurMorganSF	unknown-#ArthurMorganSF-party	unknown-#ArthurMorganSF-dob	unknown-#ArthurMorganSF-constituency	speech	unkown-language	2008-03-06 00:00:00	Prelude	15	I object to the guillotine on the Finance Bill.  It is an interesting debate but at our current rate of progress we will not even get to the crucial amendment referred to by the previous speaker.  On the roll-out of this, just yesterday it was disclosed that land at Beaumont Hospital was gifted to private developers as well.  This was instead of developing a necessary psychiatric unit for people in this city and State.  I hope the Tánaiste will provide extra time for this important debate.
#BrianCowen	unknown-#BrianCowen-party	unknown-#BrianCowen-dob	unknown-#BrianCowen-constituency	speech	unkown-language	2008-03-06 00:00:00	Prelude	16	We wish to conclude Report Stage today at 1 p.m. and we will put that to the House.  It is unfortunate the issue referred to by Deputy Burton is being portrayed in the way it is.  This is very much supportive of the hospice movement and it is a proposal supported by the voluntary hospice managers' association, which is involved in the hospice movement.
#ArthurMorganSF	unknown-#ArthurMorganSF-party	unknown-#ArthurMorganSF-dob	unknown-#ArthurMorganSF-constituency	speech	unkown-language	2008-03-06 00:00:00	Prelude	17	The Tánaiste knows we all support the hospice movement.
#BrianCowen	unknown-#BrianCowen-party	unknown-#BrianCowen-dob	unknown-#BrianCowen-constituency	speech	unkown-language	2008-03-06 00:00:00	Prelude	18	I take some exception to the idea that my motivation is other than to be supportive of the hospice and those who manage the hospice movement.
#MartinCullen	unknown-#MartinCullen-party	unknown-#MartinCullen-dob	unknown-#MartinCullen-constituency	speech	unkown-language	2008-03-06 00:00:00	Prelude	19	Hear, hear.
#JohnCreganFF	unknown-#JohnCreganFF-party	unknown-#JohnCreganFF-dob	unknown-#JohnCreganFF-constituency	speech	unkown-language	2008-03-06 00:00:00	Prelude	20	Hear, hear.
#MichaelJWoods	unknown-#MichaelJWoods-party	unknown-#MichaelJWoods-dob	unknown-#MichaelJWoods-constituency	speech	unkown-language	2008-03-06 00:00:00	Prelude	21	Hear, hear.
#JoanBurtonLAB	unknown-#JoanBurtonLAB-party	unknown-#JoanBurtonLAB-dob	unknown-#JoanBurtonLAB-constituency	speech	unkown-language	2008-03-06 00:00:00	Prelude	22	In reply to the Tánaiste——
#BrendanHowlin	unknown-#BrendanHowlin-party	unknown-#BrendanHowlin-dob	unknown-#BrendanHowlin-constituency	speech	unkown-language	2008-03-06 00:00:00	Prelude	23	I must put the question——
#JoanBurtonLAB	unknown-#JoanBurtonLAB-party	unknown-#JoanBurtonLAB-dob	unknown-#JoanBurtonLAB-constituency	speech	unkown-language	2008-03-06 00:00:00	Prelude	24	——this amendment only concerns investors or investment in private hospice development.  That is the wording.
#BrendanHowlin	unknown-#BrendanHowlin-party	unknown-#BrendanHowlin-dob	unknown-#BrendanHowlin-constituency	speech	unkown-language	2008-03-06 00:00:00	Prelude	25	Is the proposal for dealing with No. 13a, statements on the World Trade Organisation, agreed?  Agreed. 
#EndaKenny	unknown-#EndaKenny-party	unknown-#EndaKenny-dob	unknown-#EndaKenny-constituency	speech	unkown-language	2008-03-06 00:00:00	Prelude	26	I will not have the opportunity to speak on Report Stage of the Finance Bill 2008 but wish to refer to amendment No. 24.  We should not divide the country into regions according to death rates.  In respect of hospice provisions, the amendment states "not less than 20 in-patient beds".  There are hospices throughout the country with fewer than 20 inpatient beds.  We do not want a situation where a hospice in County Wexford or County Cork is approved but one in County Louth or County Offaly is not.  If the Tánaiste and Minister for Finance amended the amendment to state "more than 12 or 14 in-patient beds", it would be very beneficial and there would be equality across the board.  It would also give a sense of dignity and respect to those who are terminally ill and who must go into hospices.I understand that at the meeting of the Joint Oireachtas Committee on Health and Children a few moments ago, it emerged, and was confirmed by the HSE, that a letter was written by Mr. Peter Naughton to the Tánaiste's successor in the Department, the Minister, Deputy Michéal Martin, in 2002. The Irish Times sought evidence of such a letter under the Freedom of Information Act but it did not emerge.  Deputy Reilly asked the Minister for Health and Children in the Dáil if there was such a letter but she said not according to her information.  By confirming that such a letter existed and by making it public, it now appears that somebody tampered with this file which is evidence of an attempt to cover up a request for information made to the Tánaiste’s successor about a very serious matter in Portlaoise hospital.Political accountability should take place in this Chamber and I will request that time is allocated next week for a full discussion on this issue and the way it was handled.  This is too important for nobody to be blamed, for it to be considered a systems failure and for the buck to be passed again.  I will make a request, through our Whip, for a full scale debate on this issue because if somebody removed, covered up or altered that file or dictated that the evidence therein not be presented in the face of a freedom of information request by Deputy Reilly, it is scandalous and disgraceful and we need to find out the truth.  Political accountability should occur in this Chamber.I welcome the fact the Tánaiste and Minister for Finance, or his office, has given an instruction to the Minister for Education and Science to sort out the problem in regard to autism.  If she agrees to sort it out, any announcement about a change in Government policy in regard to facilities for autistic children should be made in the House.  On three occasions in the past week, I have asked the Taoiseach to give me a report on the opening of the autistic unit at Castleknock Educate Together school.  The Tánaiste will be aware that this situation has arisen on foot of a difficulty that exists between the Ministers for Education and Science and Health and Children.  The child at the centre of this matter has been offered a place at a facility which is located two hours' journey from the family home.  That is an appalling response, particularly when one considers that said journey would have to be made through Dublin traffic.
#BrendanHowlin	unknown-#BrendanHowlin-party	unknown-#BrendanHowlin-dob	unknown-#BrendanHowlin-constituency	speech	unkown-language	2008-03-06 00:00:00	Prelude	27	I am anxious to allow other Members to raise matters.  I have given the Deputy a great deal of latitude.
#EndaKenny	unknown-#EndaKenny-party	unknown-#EndaKenny-dob	unknown-#EndaKenny-constituency	speech	unkown-language	2008-03-06 00:00:00	Prelude	28	There is one further matter I wish to raise.  In the murder case that came to a conclusion before the courts yesterday, the presiding judge was constrained with regard to allowing the family involved to make a victim impact statement.  Is it the Government's intention to bring forward a legislative measure to ensure that victim impact statements could be made in cases of this nature?
#BrendanHowlin	unknown-#BrendanHowlin-party	unknown-#BrendanHowlin-dob	unknown-#BrendanHowlin-constituency	speech	unkown-language	2008-03-06 00:00:00	Prelude	29	I do not want to open a discussion on matters that will be dealt with in the context of the Report Stage debate on the Finance Bill.
#JoanBurtonLAB	unknown-#JoanBurtonLAB-party	unknown-#JoanBurtonLAB-dob	unknown-#JoanBurtonLAB-constituency	speech	unkown-language	2008-03-06 00:00:00	Prelude	30	I wish to comment on the same issue as that raised by Deputy Kenny.
#BrendanHowlin	unknown-#BrendanHowlin-party	unknown-#BrendanHowlin-dob	unknown-#BrendanHowlin-constituency	speech	unkown-language	2008-03-06 00:00:00	Prelude	31	Deputy Kenny raised a number of issues.  Perhaps Deputy Burton will allow the Tánaiste to reply before she poses her questions.  As already stated, I do not want us to engage in a debate on the Finance Bill.  Deputy Kenny requested a debate on issues that have arisen before the Joint Committee on Health and Children this morning and inquired about promised legislation in the form of an amendment to the Criminal Justice Act.  Perhaps the Tánaiste will comment on the latter two matters.
#BrianCowen	unknown-#BrianCowen-party	unknown-#BrianCowen-dob	unknown-#BrianCowen-constituency	speech	unkown-language	2008-03-06 00:00:00	Prelude	32	When the Report Stage debate on the Finance Bill adjourned, we were on amendment No. 14.  There is no reason that we will not reach and debate amendment No. 24.  The issue is that there is a requirement to work in accordance with existing policy.  Pre-approval would be required from the HSE.  However, I will go into that in detail when Report Stage resumes.  This matter has been portrayed in an incorrect way and I do not know whether this was by mistake or on purpose.  I would welcome the opportunity to deal with it comprehensively on Report Stage.I am not aware of what is happening at the meeting of the Joint Committee on Health and Children.  Deputy Kenny has drawn a rather extreme conclusion with regard to whatever has arisen at the meeting in respect of an item of correspondence.  I would not necessarily accept that what he said is the case.  It is rather premature to come to the conclusion reached by the Deputy.  The question of the business that will be taken in the House next week is a matter for the Whips.On the subject of autism, the Minister for Education and Science has done a great deal of work in respect of that issue and she continues to be committed to its development as part of the improved provision for special needs within the mainstream educational system.  The specific matter relating to Castleknock will have to be taken up with the line Department because I am not au fait with it.
#BrendanHowlin	unknown-#BrendanHowlin-party	unknown-#BrendanHowlin-dob	unknown-#BrendanHowlin-constituency	speech	unkown-language	2008-03-06 00:00:00	Prelude	33	Is there promised legislation in the area of victim impact statements?
#BrianCowen	unknown-#BrianCowen-party	unknown-#BrianCowen-dob	unknown-#BrianCowen-constituency	speech	unkown-language	2008-03-06 00:00:00	Prelude	34	I am not aware of any promised legislation in that area.  Perhaps the Deputy could table a parliamentary question to the Minister for Justice, Equality and Law Reform.
#JoanBurtonLAB	unknown-#JoanBurtonLAB-party	unknown-#JoanBurtonLAB-dob	unknown-#JoanBurtonLAB-constituency	speech	unkown-language	2008-03-06 00:00:00	Prelude	35	On the various reports into breast cancer services at Portlaoise, Harry S. Truman had a sign on his desk which said "The buck stops here".  It appears that for the Government the buck stops anywhere other than on the desks of those who occupy the Front Bench.  Will the Government facilitate a debate on a motion by means of which we might seek to identify who was responsible in respect of this matter?  We encourage teenagers getting ready for later life to take responsibility.  Are those in Government just a bunch of teenagers who could do with some parental advice on taking responsibility for some of the messes over which they have presided?Saturday next is International Women's Day.  This is a sombre time.  What happened to the women at Portlaoise is upsetting for every female, particularly in the context of what it implies in the context of being tested and then receiving false positive or false negative results.  This is a difficult time for families throughout the country.  The idea that the Government is trying to skirt around this issue makes matters doubly difficult.Given the advent of International Women's Day, it is important to note that 138 women have been murdered — most of them, apparently, by their partners and husbands — since 1996.  Is the Government giving consideration to introducing legislation to allow the presentation of victim impact statements in cases where people have died——
#BrendanHowlin	unknown-#BrendanHowlin-party	unknown-#BrendanHowlin-dob	unknown-#BrendanHowlin-constituency	speech	unkown-language	2008-03-06 00:00:00	Prelude	36	That question has already been answered.
#JoanBurtonLAB	unknown-#JoanBurtonLAB-party	unknown-#JoanBurtonLAB-dob	unknown-#JoanBurtonLAB-constituency	speech	unkown-language	2008-03-06 00:00:00	Prelude	37	——or to bringing into being a harm-reduction strategy in order to reduce the number of murders of women?
#BrendanHowlin	unknown-#BrendanHowlin-party	unknown-#BrendanHowlin-dob	unknown-#BrendanHowlin-constituency	speech	unkown-language	2008-03-06 00:00:00	Prelude	38	Is there any legislation promised in this regard?
#BrianCowen	unknown-#BrianCowen-party	unknown-#BrianCowen-dob	unknown-#BrianCowen-constituency	speech	unkown-language	2008-03-06 00:00:00	Prelude	39	I am not aware of any such promised legislation.  I cannot comment on the case with which the courts dealt yesterday.  It is important that we should tackle these matters in the cold light of day and not in the context of the specific tragic cases being dealt with by the courts.  We should not say anything here which might impinge upon the independence of the courts' adjudication on these matters.  I am not aware of any specific legislation in this area.As stated earlier, I do not accept the precipitative and serious conclusion drawn by Deputy Kenny.  Such conclusions should not be bandied about in the House, particularly when one considers that discussions are ongoing.  It is, therefore, a matter for the Whips to decide what business will be taken next week.
#EmmetStagg	unknown-#EmmetStagg-party	unknown-#EmmetStagg-dob	unknown-#EmmetStagg-constituency	speech	unkown-language	2008-03-06 00:00:00	Prelude	40	On a point of order, is the Tánaiste saying that the Government Chief Whip may proceed, in conjunction with the other Whips, to arrange a debate?
#BrendanHowlin	unknown-#BrendanHowlin-party	unknown-#BrendanHowlin-dob	unknown-#BrendanHowlin-constituency	speech	unkown-language	2008-03-06 00:00:00	Prelude	41	That is not quite a point of order.  However, the Tánaiste may wish to reply.
#EmmetStagg	unknown-#EmmetStagg-party	unknown-#EmmetStagg-dob	unknown-#EmmetStagg-constituency	speech	unkown-language	2008-03-06 00:00:00	Prelude	42	It is a very important point.
#BrianCowen	unknown-#BrianCowen-party	unknown-#BrianCowen-dob	unknown-#BrianCowen-constituency	speech	unkown-language	2008-03-06 00:00:00	Prelude	43	I will make the general and obvious observation that the ordering of business is usually dealt with through the Whips.
#RuairiQuinn	unknown-#RuairiQuinn-party	unknown-#RuairiQuinn-dob	unknown-#RuairiQuinn-constituency	speech	unkown-language	2008-03-06 00:00:00	Prelude	44	I welcome the publication of the Twenty-Eighth Amendment of the Constitution Bill, the purpose of which is to enable the State to ratify the Lisbon reform treaty.  The convention is that there would usually be a two-week period of reflection for the Opposition.  However, in view of the widespread concern that the House has not discussed this matter since the treaty was signed in Lisbon on 13 December, would it be possible to introduce the Bill on Wednesday or Thursday next in order that the debate on it might commence prior to the two-week Easter recess?
#BrianCowen	unknown-#BrianCowen-party	unknown-#BrianCowen-dob	unknown-#BrianCowen-constituency	speech	unkown-language	2008-03-06 00:00:00	Prelude	45	I welcome the support of some parties — particularly Labour and Fine Gael — in respect of the general thrust of the Twenty-Eighth Amendment of the Constitution Bill.  The work done by those parties' spokespersons with the relevant Ministers on the legislation is appreciated by the Government.On the urgent need for the debate to commence, I agree with Deputy Quinn that this is an important matter which requires, as soon as is practicable, the full attention and consideration of the House.  Having an unrestricted Second Stage debate in order that as many Members as possible might place their views on the record would be of great assistance to the wider public in the context not only of awareness, but also in respect of the general issues involved.  The expertise that resides on all sides of this House should be put to good use in such a debate.As already stated, the legislation should be dealt with as soon as is practicable.  The Taoiseach and the Minister for Foreign Affairs will be attending the spring European Council meeting next week.  It may, therefore, be difficult to arrange to commence the debate then.  I accept the motivation behind the Deputy's question, namely, to have the debate on the legislation begin within the Dáil as soon as possible.  It may well be that this matter will take centre stage in our deliberations in plenary session immediately after the recess.  The White Paper should be published by the end of the month and this will also help to inform the debate.
#SeymourCrawford	unknown-#SeymourCrawford-party	unknown-#SeymourCrawford-dob	unknown-#SeymourCrawford-constituency	speech	unkown-language	2008-03-06 00:00:00	Prelude	46	We were promised, literally years ago, that the attachment of fines Bill would be——
#BrendanHowlin	unknown-#BrendanHowlin-party	unknown-#BrendanHowlin-dob	unknown-#BrendanHowlin-constituency	speech	unkown-language	2008-03-06 00:00:00	Prelude	47	Perhaps the Deputy will switch off his mobile phone.
#SeymourCrawford	unknown-#SeymourCrawford-party	unknown-#SeymourCrawford-dob	unknown-#SeymourCrawford-constituency	speech	unkown-language	2008-03-06 00:00:00	Prelude	48	I apologise.  We were promised some time ago that the attachment of fines Bill, which would allow gardaí to be deployed on the beat as opposed to being obliged to collect fines, would be introduced.  Is it possible that this legislation, the intoxicating liquor Bill and the sale of alcohol Bill will be introduced in order that we might discuss that major issue?On the row between the pharmacists and the Government, when will the pharmacy (No. 2) Bill be introduced in order that we can discuss that important matter?
#BrianCowen	unknown-#BrianCowen-party	unknown-#BrianCowen-dob	unknown-#BrianCowen-constituency	speech	unkown-language	2008-03-06 00:00:00	Prelude	49	The Fines Bill is before the Seanad at present.  There is also the enforcement of fines Bill, for which there is, as yet, no publication date.  The intoxicating liquor Bill and the sale of alcohol Bill are expected to be taken during the course of this year.  I understand that no legislation is promised in respect of the other matter.
#PatBreen	unknown-#PatBreen-party	unknown-#PatBreen-dob	unknown-#PatBreen-constituency	speech	unkown-language	2008-03-06 00:00:00	Prelude	50	I have a question about a forthcoming Bill to which I will come shortly.  There are strong rumours in my constituency this morning.
#BrendanHowlin	unknown-#BrendanHowlin-party	unknown-#BrendanHowlin-dob	unknown-#BrendanHowlin-constituency	speech	unkown-language	2008-03-06 00:00:00	Prelude	51	The Deputy should speak on legislation.
#PatBreen	unknown-#PatBreen-party	unknown-#PatBreen-dob	unknown-#PatBreen-constituency	speech	unkown-language	2008-03-06 00:00:00	Prelude	52	This is about forthcoming legislation, to which I will get to in a second.  There are strong rumours this morning in the constituency that when the strategic review of health services in County Clare is published soon, there will be recommendations on the downgrading of Ennis General Hospital.
#BrendanHowlin	unknown-#BrendanHowlin-party	unknown-#BrendanHowlin-dob	unknown-#BrendanHowlin-constituency	speech	unkown-language	2008-03-06 00:00:00	Prelude	53	That is not relevant to the Order of Business.
#PatBreen	unknown-#PatBreen-party	unknown-#PatBreen-dob	unknown-#PatBreen-constituency	speech	unkown-language	2008-03-06 00:00:00	Prelude	54	It is because it concerns the health information Bill.  Capital funding will not be forthcoming for the project.  I seek clarification, particularly in respect of this project.
#BrianCowen	unknown-#BrianCowen-party	unknown-#BrianCowen-dob	unknown-#BrianCowen-constituency	speech	unkown-language	2008-03-06 00:00:00	Prelude	55	I cannot clarify rumours.
#BrendanHowlin	unknown-#BrendanHowlin-party	unknown-#BrendanHowlin-dob	unknown-#BrendanHowlin-constituency	speech	unkown-language	2008-03-06 00:00:00	Prelude	56	The Tánaiste was asked about the health information Bill.
#PatBreen	unknown-#PatBreen-party	unknown-#PatBreen-dob	unknown-#PatBreen-constituency	speech	unkown-language	2008-03-06 00:00:00	Prelude	57	They are very strong rumours from reliable sources.
#BrendanHowlin	unknown-#BrendanHowlin-party	unknown-#BrendanHowlin-dob	unknown-#BrendanHowlin-constituency	speech	unkown-language	2008-03-06 00:00:00	Prelude	58	The Deputy might allow the Tánaiste to reply to the question.
#PatBreen	unknown-#PatBreen-party	unknown-#PatBreen-dob	unknown-#PatBreen-constituency	speech	unkown-language	2008-03-06 00:00:00	Prelude	59	Despite promises from Ministers that the €39 million promised for Ennis General Hospital would be forthcoming — I even have a letter from the Health Service Executive to the same effect — we hear that this is not happening.
#BernardJDurkan	unknown-#BernardJDurkan-party	unknown-#BernardJDurkan-dob	unknown-#BernardJDurkan-constituency	speech	unkown-language	2008-03-06 00:00:00	Prelude	60	Where is it now?
#PatBreen	unknown-#PatBreen-party	unknown-#PatBreen-dob	unknown-#PatBreen-constituency	speech	unkown-language	2008-03-06 00:00:00	Prelude	61	What is happening with regard to the hospital?  We have people from——
#BrendanHowlin	unknown-#BrendanHowlin-party	unknown-#BrendanHowlin-dob	unknown-#BrendanHowlin-constituency	speech	unkown-language	2008-03-06 00:00:00	Prelude	62	I have called the Tánaiste.
#PatBreen	unknown-#PatBreen-party	unknown-#PatBreen-dob	unknown-#PatBreen-constituency	speech	unkown-language	2008-03-06 00:00:00	Prelude	63	The Leas-Cheann Comhairle should hold on for a second.  This is a very serious matter.  I do not stand in the House very often, unless I have a very serious matter to raise.  This is a serious issue.
#BrendanHowlin	unknown-#BrendanHowlin-party	unknown-#BrendanHowlin-dob	unknown-#BrendanHowlin-constituency	speech	unkown-language	2008-03-06 00:00:00	Prelude	64	Of course, it is, which is why it should be taken seriously.
#BrianCowen	unknown-#BrianCowen-party	unknown-#BrianCowen-dob	unknown-#BrianCowen-constituency	speech	unkown-language	2008-03-06 00:00:00	Prelude	65	The health information Bill has receded into the distance.
#BernardJDurkan	unknown-#BernardJDurkan-party	unknown-#BernardJDurkan-dob	unknown-#BernardJDurkan-constituency	speech	unkown-language	2008-03-06 00:00:00	Prelude	66	Where has the money gone?
#PatBreen	unknown-#PatBreen-party	unknown-#PatBreen-dob	unknown-#PatBreen-constituency	speech	unkown-language	2008-03-06 00:00:00	Prelude	67	Is there some other means of raising the issue?
#BrendanHowlin	unknown-#BrendanHowlin-party	unknown-#BrendanHowlin-dob	unknown-#BrendanHowlin-constituency	speech	unkown-language	2008-03-06 00:00:00	Prelude	68	Has the Deputy submitted a request to raise the matter on the Adjournment?
#PatBreen	unknown-#PatBreen-party	unknown-#PatBreen-dob	unknown-#PatBreen-constituency	speech	unkown-language	2008-03-06 00:00:00	Prelude	69	I have.
#BrendanHowlin	unknown-#BrendanHowlin-party	unknown-#BrendanHowlin-dob	unknown-#BrendanHowlin-constituency	speech	unkown-language	2008-03-06 00:00:00	Prelude	70	That is the way to deal with the matter.
#PatBreen	unknown-#PatBreen-party	unknown-#PatBreen-dob	unknown-#PatBreen-constituency	speech	unkown-language	2008-03-06 00:00:00	Prelude	71	Will the Leas-Cheann Comhairle give me permission to raise it on the Adjournment?
#BrendanHowlin	unknown-#BrendanHowlin-party	unknown-#BrendanHowlin-dob	unknown-#BrendanHowlin-constituency	speech	unkown-language	2008-03-06 00:00:00	Prelude	72	That will depend on how hard things are pushed right now.
#PatBreen	unknown-#PatBreen-party	unknown-#PatBreen-dob	unknown-#PatBreen-constituency	speech	unkown-language	2008-03-06 00:00:00	Prelude	73	This is high priority.
#BrendanHowlin	unknown-#BrendanHowlin-party	unknown-#BrendanHowlin-dob	unknown-#BrendanHowlin-constituency	speech	unkown-language	2008-03-06 00:00:00	Prelude	74	I understand that.  I call Deputy Flanagan.
#SeymourCrawford	unknown-#SeymourCrawford-party	unknown-#SeymourCrawford-dob	unknown-#SeymourCrawford-constituency	speech	unkown-language	2008-03-06 00:00:00	Prelude	75	When will the Hanly report be rolled out?
#BernardJDurkan	unknown-#BernardJDurkan-party	unknown-#BernardJDurkan-dob	unknown-#BernardJDurkan-constituency	speech	unkown-language	2008-03-06 00:00:00	Prelude	76	Well done, Leas-Cheann Comhairle.
#BrendanHowlin	unknown-#BrendanHowlin-party	unknown-#BrendanHowlin-dob	unknown-#BrendanHowlin-constituency	speech	unkown-language	2008-03-06 00:00:00	Prelude	77	Deputy Flanagan is not offering.
