#RoryKiely	unknown-#RoryKiely-party	unknown-#RoryKiely-dob	unknown-#RoryKiely-constituency	speech	unkown-language	2002-12-12 00:00:00	Prelude	0	I have received notice from Senator Brennan that, on the motion for the Adjournment of the House today, he proposes to raise the following matter:The need for the Minister for Education and Science to make funding available to Mary Immaculate College, Limerick, to address teacher shortages and the infrastructural work required.I have also received notice from Senator Browne on the following matter:The need for the Minister for Health and Children to make a statement regarding the restricted availability of smear kits to perform cervical smear tests in the South Eastern Health Board area.I regard the matters raised by the Senators as suitable for discussion on the Adjournment and they will be taken at the conclusion of business.
#MaryORourke	unknown-#MaryORourke-party	unknown-#MaryORourke-dob	unknown-#MaryORourke-constituency	speech	unkown-language	2002-12-12 00:00:00	Prelude	1	The Order of Business today is No. 1, motion relating to the power of detention and re-arrest, a measure referred by the Seanad to the Joint Committee on Justice, Equality, Defence and Women's Rights which is returned following discussion, without debate; No. 2, motion to refer a proposal providing for heavier penalties for specific acts against the environment, for example bad oil spills, to the Joint Committee on the Environment and Local Government; No. 3, National Tourism Development Authority Bill, 2002 – Report Stage (Resumed) and Final Stage, to conclude not later than 12.30 p.m.; No. 4, Appropriation Bill, 2002 – All Stages, from 12.30 p.m. to 3 p.m., with the contributions of spokespersons not to exceed ten minutes and all other Senators not to exceed six minutes and on which Members may share time; and No. 5, Appropriation Bill, 2002 – motion for earlier signature, without debate, to be taken immediately upon the conclusion of No. 4.
#BrianHayes	unknown-#BrianHayes-party	unknown-#BrianHayes-dob	unknown-#BrianHayes-constituency	speech	unkown-language	2002-12-12 00:00:00	Prelude	2	I cannot agree to the Order of Business this morning unless the Leader can provide time today to allow the Minister for Health and Children to come before the House to make an urgent statement concerning the tragedy that occurred in the Cavan-Monaghan area in recent days. Members on both sides of the House are aware of the tragedy concerning a woman who was six months pregnant and lost her baby as a result of what would seem to be bureaucratic bungling between a number of hospitals in the region.While I am aware the Minister has launched an immediate investigation which will be carried out by the North Eastern Health Board, it would be entirely wrong for the House to adjourn today without the Minister coming here to make a statement on this important matter. It is not just important to the region, but it has significance to other hospitals throughout the country. As the Leader is aware, the Monaghan Hospital Action Group has been protesting on our doorstep for some months to highlight the difficulties concerning that hospital. It is only right that there should be a statement from either the Minister for Health and Children or one of the three Ministers of State at the Department. The Leader should allow for a debate between the Minister and a number of colleagues from all sides of the House. Unless provision is made now for such a debate, my group cannot support the Order of Business as proposed.
#RoryKiely	unknown-#RoryKiely-party	unknown-#RoryKiely-dob	unknown-#RoryKiely-constituency	speech	unkown-language	2002-12-12 00:00:00	Prelude	3	What is the Senator's proposal?
#BrianHayes	unknown-#BrianHayes-party	unknown-#BrianHayes-dob	unknown-#BrianHayes-constituency	speech	unkown-language	2002-12-12 00:00:00	Prelude	4	I am asking the Leader to respond to my suggestion. If we do not receive a positive response, we will oppose the Order of Business.
#ShaneRoss	unknown-#ShaneRoss-party	unknown-#ShaneRoss-dob	unknown-#ShaneRoss-constituency	speech	unkown-language	2002-12-12 00:00:00	Prelude	5	I will act as shop steward today, if that is acceptable.
#MaryORourke	unknown-#MaryORourke-party	unknown-#MaryORourke-dob	unknown-#MaryORourke-constituency	speech	unkown-language	2002-12-12 00:00:00	Prelude	6	The real shop steward is not present.
#ShaneRoss	unknown-#ShaneRoss-party	unknown-#ShaneRoss-dob	unknown-#ShaneRoss-constituency	speech	unkown-language	2002-12-12 00:00:00	Prelude	7	My colleagues and I have no rooted objections, other than those to which we might refer individually, to the Order of Business.I wish to ask the Leader a serious question, which follows on from an issue Senator Brian Hayes raised yesterday concerning the banks. Once again the banks are not passing on last week's ECB interest rate cut of 0.5%. This is a very important issue which continues to arise. The House needs to draw attention to the ingenuity and capacity of the major banks in this country to slip some of this money into their pockets along the way. I will not belabour the point, but the ECB cuts rates to give a boost to the European economy if it is sluggish. It does not do so in order that Irish banks can put their hands in the pockets of consumers here, but this is what is happening. They are doing this in all sorts of devious ways.There has been much discussion about tax by stealth. What the banks are doing to consumers is robbery by stealth. We should debate this matter in order to highlight what is happening and put these people under extreme pressure because they will otherwise continue to act in this way for as long as they are allowed to do so. Members of the public do not realise they are being deceived. When presented with a reduction in rates, people are not aware that it is not the full reduction.Even though it is not done with any malice aforethought, we seem to be limiting debate on important issues. I do not know from where the idea to limit speaking times on the Appropriation Bill to ten minutes and six minutes comes – I presume an agreement was reached between some of the parties – but the Bill is, to put it mildly, extremely wide ranging in that it covers all categories of Government expenditure. While most Senators may be able to confine their contribution to ten minutes, it is farcical to ask one to limit one's speech to six minutes.
#PaulCoghlan	unknown-#PaulCoghlan-party	unknown-#PaulCoghlan-dob	unknown-#PaulCoghlan-constituency	speech	unkown-language	2002-12-12 00:00:00	Prelude	22	I support Senator Brian Hayes in regard to the most unfortunate incident in County Monaghan. It appears there is a shocking shortfall, if not a total absence, of accident and emergency services in the county. Some well-informed medical professionals have stated this type of tragic incident could potentially occur in as many as 5% of cases.The Leader indicated either yesterday or on Tuesday that it would be necessary next week to take all Stages of some Bills on the same day. This is a most unusual practice. Will she indicate which Bills she has in mind?In view of the complex and multifaceted set of decisions due to be taken this weekend in the course of negotiations in Copenhagen on issues such as the Convention on the Future of Europe, not to mention EU membership for Turkey and Cyprus, the Rapid Reaction Force and relations with NATO, will the Leader indicate a definitive timeframe for holding a debate on Europe?
#MaryMWhite	unknown-#MaryMWhite-party	unknown-#MaryMWhite-dob	unknown-#MaryMWhite-constituency	speech	unkown-language	2002-12-12 00:00:00	Prelude	23	Before my recent visit to Colombia certain Senators registered a negative opinion of my decision. I told them outside I would—
#RoryKiely	unknown-#RoryKiely-party	unknown-#RoryKiely-dob	unknown-#RoryKiely-constituency	speech	unkown-language	2002-12-12 00:00:00	Prelude	24	We cannot revisit previous debates.
#MaryMWhite	unknown-#MaryMWhite-party	unknown-#MaryMWhite-dob	unknown-#MaryMWhite-constituency	speech	unkown-language	2002-12-12 00:00:00	Prelude	25	I wish to make my observations at an appropriate time.
#DavidNorris	unknown-#DavidNorris-party	unknown-#DavidNorris-dob	unknown-#DavidNorris-constituency	speech	unkown-language	2002-12-12 00:00:00	Prelude	26	There will be a Sinn Féin press conference at some stage.
#RoryKiely	unknown-#RoryKiely-party	unknown-#RoryKiely-dob	unknown-#RoryKiely-constituency	speech	unkown-language	2002-12-12 00:00:00	Prelude	27	That is not possible. The purpose of the Order of Business is to ask questions of the Leader and decide the business of the day.
#MaryMWhite	unknown-#MaryMWhite-party	unknown-#MaryMWhite-dob	unknown-#MaryMWhite-constituency	speech	unkown-language	2002-12-12 00:00:00	Prelude	28	Will the Cathaoirleach repeat that? I did not hear him.
#RoryKiely	unknown-#RoryKiely-party	unknown-#RoryKiely-dob	unknown-#RoryKiely-constituency	speech	unkown-language	2002-12-12 00:00:00	Prelude	29	The Senator may request that an item be ordered for future business or ask a question of the Leader.
#MaryMWhite	unknown-#MaryMWhite-party	unknown-#MaryMWhite-dob	unknown-#MaryMWhite-constituency	speech	unkown-language	2002-12-12 00:00:00	Prelude	30	I ask the Cathaoirleach to excuse me as I am new to the Seanad and still learning its procedures.
#BrianHayes	unknown-#BrianHayes-party	unknown-#BrianHayes-dob	unknown-#BrianHayes-constituency	speech	unkown-language	2002-12-12 00:00:00	Prelude	31	Any Member may speak on any matter at noon on Thursday.
#MaryMWhite	unknown-#MaryMWhite-party	unknown-#MaryMWhite-dob	unknown-#MaryMWhite-constituency	speech	unkown-language	2002-12-12 00:00:00	Prelude	32	Today?
#RoryKiely	unknown-#RoryKiely-party	unknown-#RoryKiely-dob	unknown-#RoryKiely-constituency	speech	unkown-language	2002-12-12 00:00:00	Prelude	33	There is a procedure for doing this. The Senator should call for a debate, refer to today's Order of Business or ask the Leader a question. We cannot discuss—
#MaryMWhite	unknown-#MaryMWhite-party	unknown-#MaryMWhite-dob	unknown-#MaryMWhite-constituency	speech	unkown-language	2002-12-12 00:00:00	Prelude	34	If it is appropriate, may I speak for two or three minutes at 12 o'clock today?
#RoryKiely	unknown-#RoryKiely-party	unknown-#RoryKiely-dob	unknown-#RoryKiely-constituency	speech	unkown-language	2002-12-12 00:00:00	Prelude	35	The Senator must contact the office and give written notice.
#MaryMWhite	unknown-#MaryMWhite-party	unknown-#MaryMWhite-dob	unknown-#MaryMWhite-constituency	speech	unkown-language	2002-12-12 00:00:00	Prelude	36	I must give notice in writing for next week?
#RoryKiely	unknown-#RoryKiely-party	unknown-#RoryKiely-dob	unknown-#RoryKiely-constituency	speech	unkown-language	2002-12-12 00:00:00	Prelude	37	The Senator may do so today if—
#MaryMWhite	unknown-#MaryMWhite-party	unknown-#MaryMWhite-dob	unknown-#MaryMWhite-constituency	speech	unkown-language	2002-12-12 00:00:00	Prelude	38	I must do so today.
#RoryKiely	unknown-#RoryKiely-party	unknown-#RoryKiely-dob	unknown-#RoryKiely-constituency	speech	unkown-language	2002-12-12 00:00:00	Prelude	39	Yes.
#MaryMWhite	unknown-#MaryMWhite-party	unknown-#MaryMWhite-dob	unknown-#MaryMWhite-constituency	speech	unkown-language	2002-12-12 00:00:00	Prelude	40	If I give written notice today, may I speak today?
#RoryKiely	unknown-#RoryKiely-party	unknown-#RoryKiely-dob	unknown-#RoryKiely-constituency	speech	unkown-language	2002-12-12 00:00:00	Prelude	41	The deadline for today has passed. It will have to be next Thursday.
#MaryMWhite	unknown-#MaryMWhite-party	unknown-#MaryMWhite-dob	unknown-#MaryMWhite-constituency	speech	unkown-language	2002-12-12 00:00:00	Prelude	42	Thank you, a Chathaoirligh.
#DavidNorris	unknown-#DavidNorris-party	unknown-#DavidNorris-dob	unknown-#DavidNorris-constituency	speech	unkown-language	2002-12-12 00:00:00	Prelude	43	I support Senator Brian Hayes's call for a discussion on the situation at Monaghan hospital. As he correctly stated, people have been campaigning outside the House for a considerable length of time and, obviously, there are strong feelings in this regard. The situation, where a woman was turned away from the hospital, is quite tragic. She was having a difficult time in labour and the ambulance had to stop. The child was born alive and survived until it reached Cavan hospital, but died shortly afterwards. There was a suggestion on radio this morning that the child might have lived had it been given appropriate medical treatment. That is an appalling prospect and a cruel thing for the mother. I hope she did not hear the report. It is appropriate that we should discuss the situation.I refer to what my colleague, Senator Ryan, said about the Minister for Education and Science, Deputy Dempsey. I understand the Minister is not restricting the number of special teachers but has instituted an audit. That is perfectly reasonable and more Departments should take action of this kind. We should not be afraid to face facts and the resources of the State, which are now limited, should be targeted and directed in the most appropriate—
#RoryKiely	unknown-#RoryKiely-party	unknown-#RoryKiely-dob	unknown-#RoryKiely-constituency	speech	unkown-language	2002-12-12 00:00:00	Prelude	44	The Senator is making a speech.
#DavidNorris	unknown-#DavidNorris-party	unknown-#DavidNorris-dob	unknown-#DavidNorris-constituency	speech	unkown-language	2002-12-12 00:00:00	Prelude	45	Am I really?
#RoryKiely	unknown-#RoryKiely-party	unknown-#RoryKiely-dob	unknown-#RoryKiely-constituency	speech	unkown-language	2002-12-12 00:00:00	Prelude	46	Yes.
#DavidNorris	unknown-#DavidNorris-party	unknown-#DavidNorris-dob	unknown-#DavidNorris-constituency	speech	unkown-language	2002-12-12 00:00:00	Prelude	47	I seem to do that so easily. I apologise.I wish to say something in a non-speechifying manner about a subject that is often raised here, that is, the coverage of the House by the media. I compliment RTÉ in one sense because, in its coverage of both Houses, particularly the Seanad, it no longer just relies on sound bites and allows sufficient time for Members to develop an argument. That is a welcome development. As well as criticising the media, we should recognise when it does things for the benefit of the Seanad and the public.Having said that, the Leader and I agreed yesterday evening that we had had an excellent and significant debate on the drinks industry. It was important that coverage should have been given to the debate so that young people, adults, parents and the authorities know what is being said on these subjects in the Oireachtas, but there was not a peep about it. One journalist, who has been praised before, attempted to have material printed in the newspapers but it was excised because it is easier to include the Minister's speech. That is not acceptable. There was not a whisper on RTÉ. I said RTÉ gives good coverage and I know there are time constraints, but yesterday's was a really significant debate on important issues that affect people's lives. The health and welfare of the country were raised but there was not a peep about the debate.I happened to glance at the proceedings of the Joint Committee on Agriculture and Food. I would not usually spend time viewing its proceedings, but they were actually superb. The contribution of Senator Callanan, in particular, was quite outstanding. It is a pity that contribution was not reported.
#RoryKiely	unknown-#RoryKiely-party	unknown-#RoryKiely-dob	unknown-#RoryKiely-constituency	speech	unkown-language	2002-12-12 00:00:00	Prelude	48	Those are matters for the broadcasting committee.
#DavidNorris	unknown-#DavidNorris-party	unknown-#DavidNorris-dob	unknown-#DavidNorris-constituency	speech	unkown-language	2002-12-12 00:00:00	Prelude	49	May I request that the broadcasting committee consider the matter because it would give it—
#MaryMWhite	unknown-#MaryMWhite-party	unknown-#MaryMWhite-dob	unknown-#MaryMWhite-constituency	speech	unkown-language	2002-12-12 00:00:00	Prelude	50	I object to Senator Norris making a speech.
#EamonScanlon	unknown-#EamonScanlon-party	unknown-#EamonScanlon-dob	unknown-#EamonScanlon-constituency	speech	unkown-language	2002-12-12 00:00:00	Prelude	51	I support Senator Ross's call that the House put whatever pressure it can on the banks. The ECB has awarded a 0.5% reduction in interest rates. However, if there had been an increase, everyone in the House and elsewhere would be paying it by now. It is regrettable that the banks have not passed on the 0.5% reduction and we should put whatever pressure we can on them to ensure they do so.
#JoeMcHugh	unknown-#JoeMcHugh-party	unknown-#JoeMcHugh-dob	unknown-#JoeMcHugh-constituency	speech	unkown-language	2002-12-12 00:00:00	Prelude	52	Will the Leader give serious consideration to moving No. 11, motion 7, on the Order Paper from non-Government business to Government business in light of the recent budget, the cutbacks in rural and western areas and the lone furrow Senator Paddy Burke has been ploughing in regard to the Border, midland and western region? Like Senator White, I am a newcomer to the House and I do not know whether it would be possible to hear the comments of the Minister for Enterprise, Trade and Employment on this matter as well. When I tabled the motion, it related to the Gaeltacht region but, three months later, the situation has changed. There is a feeling of neglect in rural areas and we need a debate as a matter of urgency. Will the Leader consider my request?
#JohnGerardHanafin	unknown-#JohnGerardHanafin-party	unknown-#JohnGerardHanafin-dob	unknown-#JohnGerardHanafin-constituency	speech	unkown-language	2002-12-12 00:00:00	Prelude	53	Senator Ross rightly mentioned the 0.5% reduction in ECB interest rates. On previous occasions the Oireachtas has obliged financial institutions by abolishing items such as redemption fees, which were iniquitous, and applications fees, which were unjust. Unless rates are voluntarily reduced on time, we should consider legislating so the banks pass on interest rate reductions immediately.The House should extend its thoughts to the workers of Miza. It is particularly poignant that they have lost their jobs at Christmas time. There is a guaranteed market for the product and I understand it is the overhang of a large amount debt which is causing problems for the company. Our thoughts are with the workers at this time.
#RoryKiely	unknown-#RoryKiely-party	unknown-#RoryKiely-dob	unknown-#RoryKiely-constituency	speech	unkown-language	2002-12-12 00:00:00	Prelude	54	Is the Senator calling for a debate?
#JohnGerardHanafin	unknown-#JohnGerardHanafin-party	unknown-#JohnGerardHanafin-dob	unknown-#JohnGerardHanafin-constituency	speech	unkown-language	2002-12-12 00:00:00	Prelude	55	I support the request by Senators Ross and Scanlon that the ECB interest rate reduction be passed on immediately.
#MaryHenry	unknown-#MaryHenry-party	unknown-#MaryHenry-dob	unknown-#MaryHenry-constituency	speech	unkown-language	2002-12-12 00:00:00	Prelude	56	I am delighted to see the Criminal Law (Insanity) Bill, 2002, on the Order Paper and I congratulate the Leader on bringing it before the Seanad because it will receive a good initial examination here. I join Senator Feeney in saying how glad I am that padded cells are being phased out of prisons. I do not know where these prisoners will be put because there are dreadful problems in the Central Mental Hospital, but it is good that the Minister for Justice, Equality and Law Reform is making an effort in this regard. I congratulate the Irish Penal Reform Trust on the work it has done in this area.
#LabhrasOMurchu	unknown-#LabhrasOMurchu-party	unknown-#LabhrasOMurchu-dob	unknown-#LabhrasOMurchu-constituency	speech	unkown-language	2002-12-12 00:00:00	Prelude	57	I support Senator Norris's comments on the lack of coverage of serious debates which take place in the House. I also agree with him in regard to the debate on alcohol abuse because we all know it is a serious problem. There was an informed debate here yesterday in which many Members participated. It should have been possible for the media to give some balanced coverage of that debate.I support the call for a debate on human rights. It is a pity we have to make a few rushed comments on human rights on the Order of Business. I particularly admire Senator White's tenacity in that regard. She went to Colombia, at great inconvenience to herself, and showed great courage while there. Any legislature would be delighted to have a person prepared to undertake such a mission. This is underlined by the fact former US President Carter received the Nobel peace prize, particularly for his work in the area of human rights. He was demonised for visiting Iraq and other places because it was not politically correct to do so, but he was, nonetheless, awarded the Nobel peace prize. I hope the Cathaoirleach will accommodate Senator White in arranging a debate on human rights in the near future. I would like to hear her report on the Colombia—
#RoryKiely	unknown-#RoryKiely-party	unknown-#RoryKiely-dob	unknown-#RoryKiely-constituency	speech	unkown-language	2002-12-12 00:00:00	Prelude	58	That is a matter for the Leader.
#LabhrasOMurchu	unknown-#LabhrasOMurchu-party	unknown-#LabhrasOMurchu-dob	unknown-#LabhrasOMurchu-constituency	speech	unkown-language	2002-12-12 00:00:00	Prelude	59	—and I would like to see that happen—
#RoryKiely	unknown-#RoryKiely-party	unknown-#RoryKiely-dob	unknown-#RoryKiely-constituency	speech	unkown-language	2002-12-12 00:00:00	Prelude	60	The Senator is seeking a debate on human rights.
#FrankFeighan	unknown-#FrankFeighan-party	unknown-#FrankFeighan-dob	unknown-#FrankFeighan-constituency	speech	unkown-language	2002-12-12 00:00:00	Prelude	61	There is a great deal of concern and anger in the west at the manner in which the Government has treated the Western Development Commission. I call on the relevant Minister to come to the House to outline what plans he has to secure the future of the commission, which is needed in the west.
#FeargalBrowne	unknown-#FeargalBrowne-party	unknown-#FeargalBrowne-dob	unknown-#FeargalBrowne-constituency	speech	unkown-language	2002-12-12 00:00:00	Prelude	62	Will the Leader ensure works are undertaken in the Chamber during the Christmas recess to make it more wheelchair accessible? I plan to bring a group to the House—
#MaryORourke	unknown-#MaryORourke-party	unknown-#MaryORourke-dob	unknown-#MaryORourke-constituency	speech	unkown-language	2002-12-12 00:00:00	Prelude	63	The House is wheelchair accessible.
#FeargalBrowne	unknown-#FeargalBrowne-party	unknown-#FeargalBrowne-dob	unknown-#FeargalBrowne-constituency	speech	unkown-language	2002-12-12 00:00:00	Prelude	64	I am not an architect, but given that the Press Gallery is not used all the time—
