#MichaelKitt	unknown-#MichaelKitt-party	unknown-#MichaelKitt-dob	unknown-#MichaelKitt-constituency	speech	unkown-language	2012-07-17 00:00:00	Prelude	0	As Deputy Cowen is not present and Deputy Ó Snodaigh is arriving in the Chamber I ask the Minister to respond to Question No. 16 in the name of Deputy Aengus Ó Snodaigh, after which we will return to Question No. 15.
#JoanBurtonLAB	unknown-#JoanBurtonLAB-party	unknown-#JoanBurtonLAB-dob	unknown-#JoanBurtonLAB-constituency	speech	unkown-language	2012-07-17 00:00:00	Prelude	1	The Government has provided €436 million for rent supplement in 2012.  Total expenditure on the scheme over the past five years from 2007 to 2011 was €2.36 billion.  At present, approximately 92,000 persons are in receipt of rent supplement, of whom approximately 37,000 are single persons.  The remaining 55,000 clients are couples, couples with children and single-parent households.New maximum rent payments reduced from 1 January 2012 based on a review of the most up-to-date market data available.  The emphasis of the rent review was to ensure value for money for tenants and taxpayers while ensuring people on rent supplement are not priced out of the market for private rented accommodation.  The revised limits are applicable to new rent supplement tenancies from January 2012 and existing tenancies on review.  Approximately 25,000 rent supplement claims have been awarded in 2012, of which 3,700 were awarded within the last month, indicating that accommodation can be secured within the new limits.When rents are in excess of the limit, clients are being asked to contact the landlord and renegotiate the rent.  Where landlords do not agree to reduce the rent within the limits, staff will discuss the options open to the tenant, including seeking alternative accommodation.  Statistics on the numbers who have secured alternative accommodation are not available.  Officials administering the scheme advise that customers are securing alternative accommodation within their locality.  Any customers who have specific issues with regard to relocating should discuss these issues with departmental officials, who continue to provide support and advice to customers in addressing their accommodation and other needs.  There will be no incidence of homelessness due to these changes.Additional information not given on floor of the House.Rent supplement is specifically for the benefit of the tenants to assist them with their accommodation needs.  The Department does not intend negotiating directly with landlords to reduce rents on behalf of a tenant.I have recently introduced powers of inquiry for appropriate staff to request formally and oblige landlords to provide information in respect of their rent supplement tenants, principally to verify the agreed rent and existence of the tenancy.  This measure will improve both the governance and oversight arrangements in place and complement existing compliance arrangements which the Department has in place with the Office of the Revenue Commissioners.
#AengusOSnodaighSF	unknown-#AengusOSnodaighSF-party	unknown-#AengusOSnodaighSF-dob	unknown-#AengusOSnodaighSF-constituency	speech	unkown-language	2012-07-17 00:00:00	Prelude	12	It is the exact opposite.
#JonathanOBrien	unknown-#JonathanOBrien-party	unknown-#JonathanOBrien-dob	unknown-#JonathanOBrien-constituency	speech	unkown-language	2012-07-17 00:00:00	Prelude	13	The Minister is living in a bubble.
#MichaelKitt	unknown-#MichaelKitt-party	unknown-#MichaelKitt-dob	unknown-#MichaelKitt-constituency	speech	unkown-language	2012-07-17 00:00:00	Prelude	14	Order, please.
#JoanBurtonLAB	unknown-#JoanBurtonLAB-party	unknown-#JoanBurtonLAB-dob	unknown-#JoanBurtonLAB-constituency	speech	unkown-language	2012-07-17 00:00:00	Prelude	15	We are in an exceptionally difficult financial position and Sinn Féin is suggesting the Department should push up private rents.
#AengusOSnodaighSF	unknown-#AengusOSnodaighSF-party	unknown-#AengusOSnodaighSF-dob	unknown-#AengusOSnodaighSF-constituency	speech	unkown-language	2012-07-17 00:00:00	Prelude	16	No, we are not suggesting that.
#MichaelKitt	unknown-#MichaelKitt-party	unknown-#MichaelKitt-dob	unknown-#MichaelKitt-constituency	speech	unkown-language	2012-07-17 00:00:00	Prelude	17	Will the Deputy, please, resume his seat?
#AengusOSnodaighSF	unknown-#AengusOSnodaighSF-party	unknown-#AengusOSnodaighSF-dob	unknown-#AengusOSnodaighSF-constituency	speech	unkown-language	2012-07-17 00:00:00	Prelude	18	I have suggested money should be spent on social housing and given to local authorities.
#MichaelKitt	unknown-#MichaelKitt-party	unknown-#MichaelKitt-dob	unknown-#MichaelKitt-constituency	speech	unkown-language	2012-07-17 00:00:00	Prelude	19	Deputy Ó Snodaigh, please resume your seat.
#AengusOSnodaighSF	unknown-#AengusOSnodaighSF-party	unknown-#AengusOSnodaighSF-dob	unknown-#AengusOSnodaighSF-constituency	speech	unkown-language	2012-07-17 00:00:00	Prelude	20	I have never suggested that private landlords or their like should get any extra funding.
#MichaelKitt	unknown-#MichaelKitt-party	unknown-#MichaelKitt-dob	unknown-#MichaelKitt-constituency	speech	unkown-language	2012-07-17 00:00:00	Prelude	21	Deputy Ó Snodaigh, please resume your seat.
#AengusOSnodaighSF	unknown-#AengusOSnodaighSF-party	unknown-#AengusOSnodaighSF-dob	unknown-#AengusOSnodaighSF-constituency	speech	unkown-language	2012-07-17 00:00:00	Prelude	22	The Minister is misrepresenting me, absolutely.
#MichaelKitt	unknown-#MichaelKitt-party	unknown-#MichaelKitt-dob	unknown-#MichaelKitt-constituency	speech	unkown-language	2012-07-17 00:00:00	Prelude	23	The time for this question is up.  We must move on to Question No. 15.
#JoanBurtonLAB	unknown-#JoanBurtonLAB-party	unknown-#JoanBurtonLAB-dob	unknown-#JoanBurtonLAB-constituency	speech	unkown-language	2012-07-17 00:00:00	Prelude	24	Deputy Ó Snodaigh has just made allegations-----
#AengusOSnodaighSF	unknown-#AengusOSnodaighSF-party	unknown-#AengusOSnodaighSF-dob	unknown-#AengusOSnodaighSF-constituency	speech	unkown-language	2012-07-17 00:00:00	Prelude	25	I have not made any allegations.
#JoanBurtonLAB	unknown-#JoanBurtonLAB-party	unknown-#JoanBurtonLAB-dob	unknown-#JoanBurtonLAB-constituency	speech	unkown-language	2012-07-17 00:00:00	Prelude	26	-----about staff in the Department of Social Protection.
#AengusOSnodaighSF	unknown-#AengusOSnodaighSF-party	unknown-#AengusOSnodaighSF-dob	unknown-#AengusOSnodaighSF-constituency	speech	unkown-language	2012-07-17 00:00:00	Prelude	27	I did not make any allegation against any member of the Department's staff.  Stop misrepresenting what I say.
#JoanBurtonLAB	unknown-#JoanBurtonLAB-party	unknown-#JoanBurtonLAB-dob	unknown-#JoanBurtonLAB-constituency	speech	unkown-language	2012-07-17 00:00:00	Prelude	28	Deputy Ó Snodaigh has not accepted that the staff in the Department of Social Protection are working very hard.
#AengusOSnodaighSF	unknown-#AengusOSnodaighSF-party	unknown-#AengusOSnodaighSF-dob	unknown-#AengusOSnodaighSF-constituency	speech	unkown-language	2012-07-17 00:00:00	Prelude	29	I did not say anything about the staff.  I said the Minister's Department was not doing its job, which is to negotiate with landlords.  I did not make any insinuation about the community welfare officers.
#JoanBurtonLAB	unknown-#JoanBurtonLAB-party	unknown-#JoanBurtonLAB-dob	unknown-#JoanBurtonLAB-constituency	speech	unkown-language	2012-07-17 00:00:00	Prelude	30	The staff are the Department.
#MichaelKitt	unknown-#MichaelKitt-party	unknown-#MichaelKitt-dob	unknown-#MichaelKitt-constituency	speech	unkown-language	2012-07-17 00:00:00	Prelude	31	We are moving to Question No. 15 in the name of Deputy Cowen.
#JoanBurtonLAB	unknown-#JoanBurtonLAB-party	unknown-#JoanBurtonLAB-dob	unknown-#JoanBurtonLAB-constituency	speech	unkown-language	2012-07-17 00:00:00	Prelude	32	The staff are the Department.  I am glad Deputy Ó Snodaigh has withdrawn his comment about them.
#MichaelKitt	unknown-#MichaelKitt-party	unknown-#MichaelKitt-dob	unknown-#MichaelKitt-constituency	speech	unkown-language	2012-07-17 00:00:00	Prelude	33	Order, please.
#JonathanOBrien	unknown-#JonathanOBrien-party	unknown-#JonathanOBrien-dob	unknown-#JonathanOBrien-constituency	speech	unkown-language	2012-07-17 00:00:00	Prelude	34	He has nothing to withdraw because he never made an allegation in the first place.
#AengusOSnodaighSF	unknown-#AengusOSnodaighSF-party	unknown-#AengusOSnodaighSF-dob	unknown-#AengusOSnodaighSF-constituency	speech	unkown-language	2012-07-17 00:00:00	Prelude	35	I have not withdrawn anything because I never made such a comment in the first place.  I cannot withdraw an allegation I did not make.
#MichaelKitt	unknown-#MichaelKitt-party	unknown-#MichaelKitt-dob	unknown-#MichaelKitt-constituency	speech	unkown-language	2012-07-17 00:00:00	Prelude	36	Deputy Ó Snodaigh, please.  We are moving to Question No. 15.
#AengusOSnodaighSF	unknown-#AengusOSnodaighSF-party	unknown-#AengusOSnodaighSF-dob	unknown-#AengusOSnodaighSF-constituency	speech	unkown-language	2012-07-17 00:00:00	Prelude	37	The Minister should stop misrepresenting me.  Every single time on Priority Questions she misrepresents me.  Maybe she needs to get her ears cleaned.
#MichaelKitt	unknown-#MichaelKitt-party	unknown-#MichaelKitt-dob	unknown-#MichaelKitt-constituency	speech	unkown-language	2012-07-17 00:00:00	Prelude	38	We are moving on to Question No. 15 in the name of Deputy Cowen.
#JoanBurtonLAB	unknown-#JoanBurtonLAB-party	unknown-#JoanBurtonLAB-dob	unknown-#JoanBurtonLAB-constituency	speech	unkown-language	2012-07-17 00:00:00	Prelude	39	Deputy Ó Snodaigh never objected before, so obviously he has been holding a lot of it back.
#AengusOSnodaighSF	unknown-#AengusOSnodaighSF-party	unknown-#AengusOSnodaighSF-dob	unknown-#AengusOSnodaighSF-constituency	speech	unkown-language	2012-07-17 00:00:00	Prelude	40	I did but the Minister does not listen.
#JoanBurtonLAB	unknown-#JoanBurtonLAB-party	unknown-#JoanBurtonLAB-dob	unknown-#JoanBurtonLAB-constituency	speech	unkown-language	2012-07-17 00:00:00	Prelude	41	From 2008 to 2011, inclusive, total expenditure on illness benefit, invalidity pension and disability allowance was €10.6 billion, of which €3.6 billion related to illness benefit.  It is estimated that expenditure on illness benefit in 2012 will be €847 million.  The introduction of a scheme of statutory sick pay, whereby employers would directly meet the costs of illness-related absence for an initial period of illness, is being considered in the context of the need to reform the social welfare system to bring it into line with practices in other countries in this area, the need to address the deficit in the social insurance fund and the need to limit progression from short-term illness to long-term illness or disability, as well as in the wider context of enhancing the health of the workforce and addressing absenteeism levels.Most other European countries, including all of our major competitors, oblige employers to pay for some sick pay costs.  The extent of this obligation varies considerably.  For example, it is two years in the Netherlands, 28 weeks in Northern Ireland and the UK, six weeks in Germany and nine days in Finland.  I will circulate a table with the Official Report which illustrates in a concise format the statutory sick pay arrangements in a range of other countries.A range of complex issues needs to be addressed before any decision can be taken by the Government on the possible introduction of such a scheme.  These include the extent of coverage, the duration of payment, the rate of payment, compensation mechanisms for smaller scale employers and how to ensure such a scheme would be enforced and policed.Earlier this year, I hosted a consultative forum on the feasibility and implications of introducing a scheme of statutory sick pay.  This afforded an opportunity to key stakeholders to discuss the complex issues involved.  All of these issues will be discussed in the course of the wider process associated with the preparation of the 2013 budget.Additional information not given on the floor of the House.Any decision which might be taken by the Government on the possible introduction of a scheme of statutory sick pay will be considered in that context.  One of my priorities in this regard is to promote wellness in the workplace and to address levels of absenteeism generally.Table: Statutory sick pay in a range of countriesCountryStatutory Sick PayDetailsAustraliaYes10 days per annumAustriaYes6 – 12 weeks on full pay plus 4 weeks at half payBelgiumYes4 weeks full payCzech RepublicYes2 weeks @ 60% of average payDenmarkYesTop-up of illness benefit to normal payFinlandYes9 daysFranceYesTop-up of illness benefit to normal payGermanyYes6 weeks on normal payHungaryYes15 days at 80% of salaryIcelandYes1 month at normal salaryItalyYes180 days  (6 months) per yearLuxembourgYes13 weeksNetherlandsYes2 years at a minimum of 70% of salary plus 1 year funding of disability benefitNew ZealandYes5 days for each year of serviceNorwayYes16 days at full payPolandYes33 days at 80% of pay based on previous 12 monthsSpainYes15 days (1st 4 unpaid)SwedenYes14 days at 80% of paySwitzerlandYes3 weeks at full pay, then 80% for up to 2 yearsUKYes28 weeks at sickness benefit rate
#BarryCowen	unknown-#BarryCowen-party	unknown-#BarryCowen-dob	unknown-#BarryCowen-constituency	speech	unkown-language	2012-07-17 00:00:00	Prelude	42	The Minister said there needs to be more consultation in Government on this proposal.  Is she aware, however, that some Government backbenchers and one Cabinet member have stated they do not agree with her proposal?  Last week, the Deputy behind the Minister, Deputy Harris, said that the sick leave situation in Departments was three times more serious than in the private sector.  He suggested this should be dealt with before we examine sick leave arrangements in the private sector.  Is the Minister aware that small businesses and the self-employed are still awaiting legislation on upward-only rent reviews and proposals for new methods by which rates are calculated, let alone paid?  Is she aware that many of those whom she implies should be brought into this sick pay arrangement - taxation by the back door – cannot afford an arrangement which could possibly amount to €89 million in new taxation?
#MichaelKitt	unknown-#MichaelKitt-party	unknown-#MichaelKitt-dob	unknown-#MichaelKitt-constituency	speech	unkown-language	2012-07-17 00:00:00	Prelude	43	Thank you, Deputy.
#BarryCowen	unknown-#BarryCowen-party	unknown-#BarryCowen-dob	unknown-#BarryCowen-constituency	speech	unkown-language	2012-07-17 00:00:00	Prelude	44	Earlier this month, the Minister said she was considering raising employer PRSI in the budget, a move which would further undermine confidence in the private sector and small and medium-sized enterprises.
#JoanBurtonLAB	unknown-#JoanBurtonLAB-party	unknown-#JoanBurtonLAB-dob	unknown-#JoanBurtonLAB-constituency	speech	unkown-language	2012-07-17 00:00:00	Prelude	45	I have stated on a number of occasions that in the context of the consultative forum held a short time ago, a statutory sick pay scheme would have to take into account the needs of different sectors of employment, particularly those small businesses, and other specific situations.  The costs relating to illness benefit, disability allowance and invalidity pension are enormous.  The number of people claiming these payments and the costs relating to them have soared in recent years.  I wish to put a point to Deputy Cowen.  All of our principal competitors have statutory sick pay systems and they have found - this is evident from published information and from conversations I have had with people from other countries - that it improves matters and provides for a much better atmosphere in places of work.  In other words, these systems lead to employers being interested in both the health and welfare of their employees and in promoting a wellness environment in the workplace.  The most up-to-date international research, including that compiled by the OECD over a protracted period, indicates that this is good for everybody.  It is a win-win situation for employers and employees.  It is particularly positive for employees who may develop problems and who, together with their employers, can actually access assistance in order to provide for their good health.
#BarryCowen	unknown-#BarryCowen-party	unknown-#BarryCowen-dob	unknown-#BarryCowen-constituency	speech	unkown-language	2012-07-17 00:00:00	Prelude	46	I welcome that there has been some movement on this issue.  That is evident from the Minister's initial reply and her comment to the effect that proposals in this regard will be categorised.  In other words, the scheme will be based on an ability to pay and the needs of different categories of businesses to which it apply will have to be taken into consideration.  She also indicated there would be a saving of €89 million if employers paid the first four weeks of sick pay.
#JoanBurtonLAB	unknown-#JoanBurtonLAB-party	unknown-#JoanBurtonLAB-dob	unknown-#JoanBurtonLAB-constituency	speech	unkown-language	2012-07-17 00:00:00	Prelude	47	Absolutely.
#BarryCowen	unknown-#BarryCowen-party	unknown-#BarryCowen-dob	unknown-#BarryCowen-constituency	speech	unkown-language	2012-07-17 00:00:00	Prelude	48	When the Minister first mentioned this matter last year, she stated the saving would be €150 million.
#JoanBurtonLAB	unknown-#JoanBurtonLAB-party	unknown-#JoanBurtonLAB-dob	unknown-#JoanBurtonLAB-constituency	speech	unkown-language	2012-07-17 00:00:00	Prelude	49	That is in a full year.  It would be introduced halfway through the year.
#BarryCowen	unknown-#BarryCowen-party	unknown-#BarryCowen-dob	unknown-#BarryCowen-constituency	speech	unkown-language	2012-07-17 00:00:00	Prelude	50	At this stage of the Minister's quest to bring this scheme forward, is it the case that, in light of the dissent that is obvious within the ranks of Government backbenchers and among some of her Cabinet colleagues, the saving involved has been watered down by half?  What is being proposed does not go far enough.  It is not enough to state that everything will be categorised.  How is it proposed to categorise the scheme?  Will a table be produced - well in advance of any decisions the Minister might make - which will give an indication of who exactly is going to be lumped with paying this?I return to my initial point that this is merely taxation by the back door.  What provision will be made in respect of PRSI contributions, over and above those statutorily required, for self-employed people whose businesses might fail and who may need to claim benefits from the Department?
#JoanBurtonLAB	unknown-#JoanBurtonLAB-party	unknown-#JoanBurtonLAB-dob	unknown-#JoanBurtonLAB-constituency	speech	unkown-language	2012-07-17 00:00:00	Prelude	51	The savings indicated have been exactly the same on every occasion on which I have commented on this matter.  As stated earlier, introducing a statutory sick pay scheme involves a series of very detailed steps and an in-depth examination must be carried out.  Both the dialogue and the consultation process which have taken place indicate that all sick pay schemes generally take into account the needs of smaller firms.  There is no doubt, and the OECD frequently reports this fact, that Ireland is probably the only country which does not have a statutory sick pay scheme.I reiterate what I stated previously, namely, that except where companies, Departments or whatever have sick pay schemes in place, most employees, regardless of whether they work for small or large employers, pay for the first three days of their illness.  There is no proposal to change that.  The first three days of sick leave are not paid for by the employer, they are paid for by the individual.  Following this initial period, an employee is obliged to obtain a medical certificate from his or her doctor to claim illness benefit.  One of the issues some employers raised during the consultation - individuals dealing with occupational health issues were among the most prominent speakers - was the perception among employers, which I share, that there were serious issues about the way in which some medical practitioners issued sick notes.  This emerged as a significant issue for employers during the consultation process.  Having examined what employer groups such as Retail Ireland have stated about this issue, it is an important point.  At the end of the day we want to have good sick pay schemes for persons who are ill, while reducing the overall level of absenteeism.  I acknowledge that absenteeism is a significant problem in large parts of the public sector, although generally not among all employees but often among less than 25% where a pattern has been formed.  This information gathering is part of the process of looking at this important issue.
#JoanBurtonLAB	unknown-#JoanBurtonLAB-party	unknown-#JoanBurtonLAB-dob	unknown-#JoanBurtonLAB-constituency	answer	unkown-language	2012-07-17 00:00:00	Prelude	52	I propose to take Questions Nos. 17 and 19 together.The Government is committed to tackling Ireland's economic crisis in a way that is fair, balanced and recognises the need for social solidarity.  The appropriate level of overall expenditure by the Department of Social Protection will be considered in the context of budget 2013 and subsequent budgets.  This consideration will be informed by the commitment in the programme for Government to maintain social welfare rates.Sustainable public finances are a prerequisite for future economic stability and growth, as well as being a prerequisite for maintaining and developing the social protection system.  The Government's priority is to secure economic recovery, promote growth and employment, and enhance our international reputation.  As Deputies will know, we are required to return to the 3% general Government deficit over a period of time, as set out in the Stability and Growth Pact.  The State must pursue a determined deficit reduction strategy.  Accordingly, there will be an ongoing requirement to curtail expenditure in 2013 and later years.There are a lot of challenges ahead and we want to protect, as far as possible, the key income supports and services operated by my Department.  These services and supports impact in some way on the lives of almost every single person in the State.  They are important to older people, children and those who have lost their employment following what was done to the banks by the previous Government.  The scope and scale of this expenditure play a key role in the wider economy.  Social welfare income support is widely recognised as being one of the most important forms of stimulus in European economies.There is no question of introducing changes by stealth.  If the Government decides to change eligibility rules or make other changes to achieve savings, any such measure will be announced in the budget and debated in this House.As regards the preparations for budget 2013, I will be holding a pre-budget forum in the autumn to which I will invite a wide range of organisations, including the Society of St. Vincent de Paul.  I will listen carefully to their submissions on the next budget.  In addition, I will take into account the views of the Money Advice and Budgeting Service which operates under the aegis of the Citizen's Information Board, an agency of my Department.  As part of the deliberative process for the next budget, the Department will analyse, in so far as possible, the distributive and poverty impact of possible welfare changes.  These impacts will be taken into account in arriving at final decisions on the budget.The Government's priority is to get the economy moving, restore confidence, fix the banking system and support the protection and creation of jobs.  The success of our economic plans will lay the foundations for the rest of our agenda for change.
#JohnHalligan	unknown-#JohnHalligan-party	unknown-#JohnHalligan-dob	unknown-#JohnHalligan-constituency	speech	unkown-language	2012-07-17 00:00:00	Prelude	53	The report released by Social Justice Ireland confirms what many Deputies are aware of, particularly those who represent constituencies with high unemployment levels.  The gap between Ireland's rich and poor is spiralling out of control.  The disposable income of Ireland's poorest households fell by 18% in a single year.  By comparison, the income of the richest in Ireland rose by 4%.
#MichaelKitt	unknown-#MichaelKitt-party	unknown-#MichaelKitt-dob	unknown-#MichaelKitt-constituency	speech	unkown-language	2012-07-17 00:00:00	Prelude	54	Will the Deputy, please, frame a question?
#JohnHalligan	unknown-#JohnHalligan-party	unknown-#JohnHalligan-dob	unknown-#JohnHalligan-constituency	speech	unkown-language	2012-07-17 00:00:00	Prelude	55	It is estimated that 10% of the population receive almost 14 times more in disposable income than the poorest who are experiencing the worst income distribution for over 30 years.  Some 200,000 children live in poverty.  My question is straightforward.  Based on the comments of organisation such as Social Justice Ireland and the Society of St. Vincent de Paul, a huge number of the people suffering from poverty are unemployed and in receipt of social welfare.  It is inconceivable to consider reducing social welfare rate based on much of what the Minister said when she was in opposition and what fine organisations such as Social Justice Ireland and the Society of St. Vincent de Paul have stated.  As we are in the final week of the Dáil session and before the Cabinet decides on the budget, I ask the Minister to relieve people's misery, because of the speculation and comment in some of the right-wing press that social welfare rates should be cut, by telling the 450,000 who rely on an income on which they can barely survive that their payments will not be touched or cut in the next budget.
#JoanBurtonLAB	unknown-#JoanBurtonLAB-party	unknown-#JoanBurtonLAB-dob	unknown-#JoanBurtonLAB-constituency	speech	unkown-language	2012-07-17 00:00:00	Prelude	56	I cannot make any commitment about what will or will not be included in the budget.  That is a matter to be decided by the Government.  The announcement of the budget will be made in this House.  I acknowledge and share the Deputies' concerns that during this very difficult period for the economy we should protect those who are most vulnerable, particularly the elderly and people who have retired.  However, for people of working age, the best way to get back to financial independence is for the Government to assist them to get a job.  Most of those who, unfortunately, are languishing on the live register would love to have an opportunity to return to work.  That must be the focus of policy.  For that reason, I am reforming the system in the Department of Social Protection to provide for a process that will not be passive, whereby we leave people alone when they receive social welfare payments, rather we should give them options.  It is difficult to get a job, but many could return to school, training or education and take opportunities provided by internships.  We must expand the range of options available, as well as providing, when we roll out the new Pathways to Work programme, a more dedicated one-on-one service for persons who are unemployed.
