#SeanOFearghaillFF	unknown-#SeanOFearghaillFF-party	unknown-#SeanOFearghaillFF-dob	unknown-#SeanOFearghaillFF-constituency	speech	unkown-language	2023-01-18 00:00:00	Gnó na Dála - Business of Dáil	0	Fáilte romhaibh go léir ar ais. Before we begin, I understand there is a business proposal to be put to the House by the Government Chief Whip.
#HildegardeNaughton	unknown-#HildegardeNaughton-party	unknown-#HildegardeNaughton-dob	unknown-#HildegardeNaughton-constituency	speech	unkown-language	2023-01-18 00:00:00	Gnó na Dála - Business of Dáil	1	It is proposed that notwithstanding anything in Standing Order 34(a) or in the ordinary routine of business as contained in Schedule 3 to Standing Orders, Leaders' Questions pursuant to Standing Order 36 shall be taken now, followed immediately by the Order of Business pursuant to Standing Order 35.
#SeanOFearghaillFF	unknown-#SeanOFearghaillFF-party	unknown-#SeanOFearghaillFF-dob	unknown-#SeanOFearghaillFF-constituency	speech	unkown-language	2023-01-18 00:00:00	Gnó na Dála - Business of Dáil	2	Is that agreed? Agreed.
#SeanOFearghaillFF	unknown-#SeanOFearghaillFF-party	unknown-#SeanOFearghaillFF-dob	unknown-#SeanOFearghaillFF-constituency	speech	unkown-language	2023-01-18 00:00:00	Gnó na Dála - Business of Dáil	3	I call Deputy McDonald. Tá fáilte romhat ar ais.
#MaryLouMcDonald	unknown-#MaryLouMcDonald-party	unknown-#MaryLouMcDonald-dob	unknown-#MaryLouMcDonald-constituency	speech	unkown-language	2023-01-18 00:00:00	Gnó na Dála - Business of Dáil	4	Go raibh míle maith agat. Happy new year to one and all. Today, the Taoiseach takes his first Leaders’ Questions and his Cabinet is mired in scandal. The two Deputies at the centre of these scandals - the former Minister of State, Deputy English, and the current Minister for Public Expenditure and Reform, Deputy Donohoe - reportedly received a round of applause for their efforts at last night’s meeting of the Fine Gael Parliamentary Party. Last week, Deputy English was forced to resign as Minister of State because he lied on a housing planning application. Tens of thousands of people were not able to build a one-off home because, unlike Deputy English, they were honest in filling out their forms. However, he believed those rules did not apply to him. The Minister, Deputy Donohoe, is embroiled in controversy for flouting election donation rules. There has been a concerted attempt by the Minister to trivialise the matter as an administrative error but you and I know it is far more serious than that. The truth is that in the 2016 general election, the Minister received a political donation from a businessman which he failed to declare, and which was above the amount allowable by law. The businessman who provided the donation of a postering service, Michael Stone, at that time headed the Construction Industry Federation, the organisation that represents developers. Mr. Stone was subsequently appointed by Fine Gael to the Land Development Agency outside of the normal process. This demonstrates again how politics work in Ireland. There is a cosy club culture that sees Fine Gael Ministers slip seamlessly out of government and into roles as financial lobbyists, allows vulture funds to run amok, and sees housing policy written for big developers and corporate landlords. Despite his best efforts, the Minister, Deputy Donohoe, cannot escape the fact that he broke the rules by receiving this donation. That is why he failed to correct his election return when the matter was brought to his attention as long ago as 2017. It is why he tried to convince members of the media that there was nothing to see here when he was questioned in November. It is why it took the Standards in Public Office Commission, SIPO, writing to the Minister last Friday for him to respond. Since then, the Minister has concocted a story that has changed so many times that its credibility lies in tatters. The Minister first claimed that the posters were erected at night but images published by the Irish Independent show workers - I can only assume employees of Mr. Stone’s - in their hard hats, using the company van to put up the Minister's posters in broad daylight, in the middle of their working day. Yet, the Minister, Deputy Donohoe, wants everyone to believe that this was not an unlawful political donation to him from a construction company. Nobody believes that story because it is not true. Bhris an tAire, an Teachta Donohoe, na rialacha nuair a fuair sé an síntiús seo. Tá a scéal dochreidte. Caithfidh sé an fhírinne a insint. This smacks of cronyism and of favours for insiders. It is time for the Minister to come clean. My questions are straightforward. What involvement has Mr. Stone had in any other Fine Gael election campaigns or in any other campaigns for the Minister, Deputy Donohoe? Can the Taoiseach explain why Mr. Stone was appointed by Fine Gael to the Land Development Agency outside of the normal processes? When did the Taoiseach first learn of this donation? Was it brought to his attention in November when the media first started asking questions? Does the Taoiseach accept that the Minister, Deputy Donohoe, broke the rules when he received this donation?
#SeanOFearghaillFF	unknown-#SeanOFearghaillFF-party	unknown-#SeanOFearghaillFF-dob	unknown-#SeanOFearghaillFF-constituency	speech	unkown-language	2023-01-18 00:00:00	Gnó na Dála - Business of Dáil	5	I call the Taoiseach. Fáilte ar ais.
#LeoVaradkar	unknown-#LeoVaradkar-party	unknown-#LeoVaradkar-dob	unknown-#LeoVaradkar-constituency	speech	unkown-language	2023-01-18 00:00:00	Gnó na Dála - Business of Dáil	6	Fáilte ar ais, Teachtaí, and a happy new year to everyone. Deputy McDonald, I believe Paschal Donohoe. I believe he is a man of integrity and a man of the highest standards. He is somebody I have known for a very long time and I believe he is somebody we can trust, and somebody who I believe. I think, deep down, everyone in this House knows that Paschal is a man of integrity and somebody who tells the truth. What happened here is that six years ago, a businessman who is a supporter of his paid six people less than €200 each to put up and take down posters. There was also the issue of a loan of a company van, and the amount, the value of that, was below the limit above which you must declare it as a donation. He did not know the full facts. He only knew the full facts himself recently. When he did know the full facts, he amended his return, as he explained on Sunday. He accepts that he should have done this much sooner. He does concede a mistake in that regard and has apologised for it. We have a system of accountability when it comes to the Electoral Act and the ethics Act here in Ireland and it is now up to the standards commission to examine this complaint. It is not for us to make definitive judgments. We have the standards commission to do that and it will look at it impartially and make a decision. Ultimately, this is a political chamber, a political place, and we all know how votes will fall if there is a vote. That is why we have an independent commission, a standards commission, to take it out of the political cut and thrust. That body will look at the information independently and it will decide whether to carry out a preliminary inquiry. It has not even decided that yet. If it decides to carry out a preliminary inquiry, that will happen; and only at that point will it decide whether it is appropriate to have a full investigation at all. I think it is important that we respect the ethics legislation we voted through in this House and that we allow the standards commission to do its work free from political interference, whether it is from Government or from Opposition. I think it is wrong to cast aspersions on Michael Stone. I do not know Michael Stone. I have met him. He is the chairman of the north-east inner city task force. Deputy McDonald knows the work that he has done in her constituency to help to improve the lives of people in the north-east inner city. She knows he does that without claiming any expenses or any salary or financial reward. She also knows that he served on the board of the Land Development Agency and did not take any expenses and did not claim the allowance that could have been given to him because he is genuinely somebody who wants to make the country a better place, believes in his community and wants to contribute. That, and for no other reason, is why he is a supporter of the Minister, Deputy Donohoe. The Deputy asked a question specifically of me. I only heard about this in the last couple of days. I could not tell her for sure whether it was Friday or Saturday but it was only in the last couple of days. I had no prior knowledge of it before that point. On the other questions she asks, I think she would have to ask them of the Minister, Deputy Donohoe, later today. He is willing to answer questions.
#MaryLouMcDonald	unknown-#MaryLouMcDonald-party	unknown-#MaryLouMcDonald-dob	unknown-#MaryLouMcDonald-constituency	speech	unkown-language	2023-01-18 00:00:00	Gnó na Dála - Business of Dáil	7	I am not casting aspersions on anyone. I am simply asking the logical, reasonable questions that arise from the recent turn of events.The story as told by the Minister, Deputy Donohoe, lacks any credibility whatsoever. The facts, as they have been established so far, are that this businessman, Mr. Stone, made a donation to the election campaign of Paschal Donohoe. The fact is that this donation was not declared. It is also a fact that it was only years later, when confronted with the letter from SIPO, that the Minister moved to clarify any matter. I have asked the Taoiseach, as Head of Government and the leader of Fine Gael, what I think are reasonable questions. Has he asked the Minister, Deputy Donohoe, whether Mr. Stone had any involvement in any of his other election campaigns, including the 2020 election campaign? Did he assist with postering services then?
#SeanOFearghaillFF	unknown-#SeanOFearghaillFF-party	unknown-#SeanOFearghaillFF-dob	unknown-#SeanOFearghaillFF-constituency	speech	unkown-language	2023-01-18 00:00:00	Gnó na Dála - Business of Dáil	8	The time is up.
#MaryLouMcDonald	unknown-#MaryLouMcDonald-party	unknown-#MaryLouMcDonald-dob	unknown-#MaryLouMcDonald-constituency	speech	unkown-language	2023-01-18 00:00:00	Gnó na Dála - Business of Dáil	9	What is the Taoiseach's view of a Minister that flouts rules and laws like these?
#LeoVaradkar	unknown-#LeoVaradkar-party	unknown-#LeoVaradkar-dob	unknown-#LeoVaradkar-constituency	speech	unkown-language	2023-01-18 00:00:00	Gnó na Dála - Business of Dáil	10	My view is that we should allow the standards commission to decide whether an investigation is appropriate, and to make a determination as to whether the rules were broken. This is a political chamber. We all know how this plays out if we allow it to become a party political matter. It should not be. We have ethics legislation and standards legislation. It is set up to be independent of this place. In my view, that body should be allowed to do its work, and we should not be so quick to rush to conclusions in that regard. I do not know all the details of Mr. Stone's support for Paschal Donohoe down the years. I think I recall him saying to me that he did not help with the postering in 2020, but I do not know that for sure. However, he is a supporter, and I am sure any donations that have been made since then were declared if they were above the limit. There is a not dissimilar situation here in relation to a €1,000 donation that Deputy McDonald accepted from Jon Dowdall, her friend, somebody who would have been one of her cronies-----
#MaryLouMcDonald	unknown-#MaryLouMcDonald-party	unknown-#MaryLouMcDonald-dob	unknown-#MaryLouMcDonald-constituency	speech	unkown-language	2023-01-18 00:00:00	Gnó na Dála - Business of Dáil	11	Which was declared.
#LeoVaradkar	unknown-#LeoVaradkar-party	unknown-#LeoVaradkar-dob	unknown-#LeoVaradkar-constituency	speech	unkown-language	2023-01-18 00:00:00	Gnó na Dála - Business of Dáil	12	On her declaration lodged in 2021, she claimed it was a personal donation to her. It has since been claimed by Deputy O'Reilly, Deputy McDonald and others that it was a donation to Sinn Féin. Does the Deputy not now need to correct that declaration? Was the donation to Deputy McDonald, which she took and spent, or was it to her party? There is a difference.
#SeanOFearghaillFF	unknown-#SeanOFearghaillFF-party	unknown-#SeanOFearghaillFF-dob	unknown-#SeanOFearghaillFF-constituency	speech	unkown-language	2023-01-18 00:00:00	Gnó na Dála - Business of Dáil	13	I thank the Taoiseach. His time is up.
#LeoVaradkar	unknown-#LeoVaradkar-party	unknown-#LeoVaradkar-dob	unknown-#LeoVaradkar-constituency	speech	unkown-language	2023-01-18 00:00:00	Gnó na Dála - Business of Dáil	14	I do not know if there is a SIPO complaint in about this, but somebody might consider doing that because she has questions to answer in that regard too.
#SeanOFearghaillFF	unknown-#SeanOFearghaillFF-party	unknown-#SeanOFearghaillFF-dob	unknown-#SeanOFearghaillFF-constituency	speech	unkown-language	2023-01-18 00:00:00	Gnó na Dála - Business of Dáil	15	I call Deputy Bacik. Fáilte romhat ar ais.
#IvanaBacik	unknown-#IvanaBacik-party	unknown-#IvanaBacik-dob	unknown-#IvanaBacik-constituency	speech	unkown-language	2023-01-18 00:00:00	Gnó na Dála - Business of Dáil	16	Go raibh maith agat, a Cheann Comhairle. I wish a happy new year to all. What has emerged in the past week about the conduct of not one, but two Fine Gael Ministers is deeply concerning. It raises fundamental questions about standards in public life, standards in public office, trust in politics, the rule of law and the integrity of our democracy. A Minister of State has already resigned without answering any questions and, further, the Minister responsible for ethics reform is now under investigation for undisclosed election donations. It is welcome that the Minister, Deputy Donohoe, will make a statement this afternoon in the Dáil and take questions, but it is regrettable that it appears there will be no facility for responses to our questions. The revelations are all the more concerning when a fringe minority is seeking to sow distrust and attack elected representatives to further a vicious far-right agenda. We all know the power of politics to transform the lives of people but, unfortunately, we know politics can have a dark side too. For many years, our political system was plagued with corruption and grubby deals. For decades, we in the Labour Party fought to stamp out corruption. We called out corruption in the planning system when it took place years ago. We sought to pass ethics laws. We ensured the passage of the right to freedom of information, protection for whistleblowers and a register for lobbyists. We ensured there would be limits on donations and on the power to purchase influence. However, on the necessary further ethics reform, unfortunately since 2016 this and the previous Government have sat on their hands. Both Fianna Fáil and Fine Gael have failed to move further with the necessary reforms. Deputy Brendan Howlin's Public Sector Standards Bill 2015, which would overhaul SIPO and give it the necessary extra powers it has long sought, was last debated in this Chamber exactly seven years ago, on 20 January 2016. It was then stalled and shelved by the Government in July 2020.When will the Taoiseach commit to introducing that Bill? Who will be responsible for taking it through the House? Will it be the Taoiseach? A Minister of State resigned last week when it was revealed that false information was submitted on a planning application. That cannot be the end of it. As leader of Fine Gael, can the Taoiseach say that this is behaviour his party tolerates? Does he
#MattCarthy	unknown-#MattCarthy-party	unknown-#MattCarthy-dob	unknown-#MattCarthy-constituency	speech	unkown-language	2023-01-18 00:00:00	Gnó na Dála - Business of Dáil	204	We cannot speak about climate action without speaking about forestry. I have repeatedly said in the House that if we fail on forestry, we will fail on climate action. The Government is failing dramatically.The programme for Government sets out an annual target of 8,000 ha per year in new afforestation, but instead the Government has overseen the near entire collapse of Irish forestry. We are now planting fewer trees than we were during the Second World War. Under a Fianna Fáil Minister and a Green Party Minister of State, forestry outputs have got worse since this Government came into office. Rather than engaging with the forestry and timber sectors, and farmers and local communities, to address the core issues that have led to the current dysfunction, Ministers have organised photocalls and press conferences and commissioned report after report, but all the while the crisis in forestry has intensified. In an all too familiar story, the answer of the Government appears to be to facilitate the sale of thousands of hectares of Irish land to a British investment vehicle. We are told the Green Party Minister of State knew, as far back as March 2021, about Coillte's plan to use such a private vehicle to acquire land. Yet following the recent formal announcement by Coillte of its proposed arrangement with the Gresham House funds, Ministers have pretended they are neutral observers. The Minister for Agriculture, Food and the Marine is the shareholder, on behalf of the Irish people, in Coillte and he can and should instruct Coillte to stall this plan immediately. The Government can and should state categorically that it will not permit the use of €2 billion plus of Irish taxpayers' money to facilitate this land grab. This joint venture is not about climate. It is not even about forestry. Gresham House has confirmed that 8,000 ha of its Irish portfolio will consist of existing forestry land and as little as 3,000 ha will be bare land for new tree planting. From the perspective of Gresham House, this is all about corporate profit. It is a typical approach that sums up the Green Party in government, an approach that points the finger at ordinary workers, families and communities, while the Government fails to reach every single climate objective it sets. A good forestry policy is one that delivers for the environment, for communities and for local economies. The Coillte joint venture with Gresham House will deliver in none of those areas, just as the Government has delivered in none of these areas. The Minister should, therefore, use this debate as an opportunity to confirm that the Government will stop this scandalous venture immediately.
#ChrisAndrews	unknown-#ChrisAndrews-party	unknown-#ChrisAndrews-dob	unknown-#ChrisAndrews-constituency	speech	unkown-language	2023-01-18 00:00:00	Gnó na Dála - Business of Dáil	205	Carbon emissions, climate change, the climate action plan, COP26, and COP27 are undoubtedly very important to us all, but they mean very little to those living in Dublin City Council flat complexes. The Government talks about this scheme and that scheme, but none of them impact on residents living in Countess Markievicz House or Whitefriar Gardens. The Government regularly announces how many schemes it has provided to help households to reduce emissions, but the tenants in Bishop Street or Rathmines Avenue do not see or feel any benefit from all these announcements. They are living in neglect and have been neglected for too long. I was in McDonagh House and Pearse House recently meeting with residents and, almost without exception, every flat had serious dampness and mould problems, the level of which has serious health impacts on young and old. One family had an elderly parent who was receiving dialysis three times per week. The seals are broken on the windows and the cost of heating is huge, and this is clearly not healthy for this gentleman. One parent in St. Andrews Court is living in completely overcrowded conditions and has a young child who has a cough that is more like a smoker's cough, which is caused by the mould. Climate measures have to make a difference to residents who have been neglected for years. Carbon emissions, reductions and schemes seem to be for the wealthy. That is what so many residents of flat complexes are telling me. Why not put solar panels on the roof of flats? The climate action plan does not affect families living in flat complexes and we need a change for those families. People living in the flats in Pearse House and Mercer House have been forgotten about and neglected. There needs to be an urgency around ensuring proper, adequate, decent retrofitting for residents living in flat complexes. Let us see real change for those living in flats. Let us see real improvements in the conditions of those living in the flat complexes across Dublin city.
#JenniferWhitmore	unknown-#JenniferWhitmore-party	unknown-#JenniferWhitmore-dob	unknown-#JenniferWhitmore-constituency	speech	unkown-language	2023-01-18 00:00:00	Gnó na Dála - Business of Dáil	206	I will always welcome talking about climate in this Chamber but today I wish we had the implementation plan for the climate action plan. The clue is in the title; we need to see action. It is not just me or other Members of the Opposition who are saying we need to move from talk to action. It is also being said by the Climate Change Advisory Council, CCAC, and the Environmental Protection Agency, EPA. Hopefully we will have statements again when the implementation plan is published because that is going to be very important. I also welcome the fact that the Minister of State with responsibility for the Office of Public Works was in the Chamber earlier talking about adaptation. Oftentimes, we forget adaptation when we talk about the climate. It is clear that climate change is happening. It is happening now and it is happening in Ireland. A major contribution must be in how we deal with and adapt to the changing climate and in preparing communities to deal with what is coming down the road. I only have six minutes, unfortunately, so I will quickly go through my key points. I have repeatedly raised, in this Chamber, my fears about the Government meeting the targets it sets. While the plans are very thorough and are welcome, we need to see the actual targets being met and the delivery of these measures, and that is key. The climate action plan talks about taxation policy. I was very disappointed that the Government did not take on board the Social Democrats' proposal of putting a zero-VAT rate on solar equipment and services. That was a real opportunity the Government missed. This is allowed for under an EU directive and the Government should have introduced a zero-VAT rate for solar. I again ask the Minister to reconsider investing properly in solar for communities and to look at the Social Democrats' policy on that. It would involve large State intervention when it comes to rolling out solar panels for houses across the country. It would help people dealing with their electricity bills, help with the pressures on our grid and help with our climate policies. This is very important. I would like to see someone with biodiversity experience on the CCAC. We cannot deal with climate and biodiversity separately. They are two issues so conjoined they need to be dealt with together. I understand there is not a biodiversity or ecologist specialist, particularly a terrestrial one, on the CCAC. There may be a marine biologist but there should be a greater focus within that committee on biodiversity. Today, I want to primarily talk about just transition, on which the climate action plan contains a large chapter. When the Government talks about climate action, it continually refers to just transition and how it is important to bring communities along with us when dealing with climate and introducing climate action measures. In fact, the climate action plan states that the Government will "maximise employment opportunities, and support persons and communities that may be negatively affected by the transition" to a zero-carbon economy. The plans by Coillte to partner with an international investment fund to plant forestry in Ireland, as a climate initiative, absolutely flies in the face of the whole concept of just transition in Ireland. The Government is using its funds through the Ireland Strategic Investment Fund, ISIF. It is subsidising this partnership between Coillte and a UK investment fund. Grant aid will also go to this investment fund to enable international investors to buy up land and profit from it. That will, without doubt, push up land prices for farming communities across this country. Coillte has said it does not believe this will happen. Without a doubt, it is going to happen because there is only so much land in Ireland. If UK investors are subsidised by a state government to purchase land, it will only push up prices.We need this Government to use some of the €5 billion in surplus this year to invest in rural communities, local grassroots climate action, our climate future and biodiversity. If we offshore this, we are essentially facilitating a land grab by international investors. It is similar to what we have seen in housing policy Fine Gael, Fianna Fáil and the Green Party have overseen over the past number of years. When it comes to health, we see prioritisation of large corporations and now, yet again, we will see this when it comes to climate action. It is not good enough. I am pleased to hear some of the backbenchers in Fianna Fáil and Fine Gael talk about this as well. I hope the Minister of State listens. I understand this is not primarily the portfolio of the Minister, Deputy Ryan, but it is a major issue. It is a climate action issue and the Minister needs to get involved. It is obviously the area of the Minister of State, Senator Hackett, as well. This plan cannot be allowed to happen. We need to invest in rural communities. We need to assist people who will be disadvantaged by climate measures we need to take. Without a doubt, it will be very difficult for our rural and farming communities to deal with this. The Government will expect changes of them which they will have to implement and such changes will impact them financially and socially unless the Government supports them. This is the very antithesis of supporting those communities. It is supporting international investors to take land away from them. I ask the Minister of State to have a conversation with the Minister, Deputy Ryan, and to sit down with the Minister of State, Senator Hackett, and the Minister, Deputy McConalogue, and knock this plan on the head. It is not how one deals with just transition or climate action within local and rural communities.
#BrianLeddin	unknown-#BrianLeddin-party	unknown-#BrianLeddin-dob	unknown-#BrianLeddin-constituency	speech	unkown-language	2023-01-18 00:00:00	Gnó na Dála - Business of Dáil	207	I welcome the climate action plan. It is the first statutory plan since the adoption of the Climate Action and Low Carbon Development (Amendment) Act 2021 and the agreement last year on the sectoral emissions ceilings. One of the critical pieces of the climate Act is that it provides for an annual revisable plan and should we find we are off track at any point, we can review and revise the plan such that we get back on track. That is one of the strongest elements of the Act. Achieving a decarbonised economy and a climate neutral Ireland will bring new sustainable opportunities but it will also be challenging and it will require significant changes across all and every sector. I was pleased to see the announcement yesterday by the Ministers, Deputies Ryan and Harris, on the significant progress being made in the number of participants in the near zero energy building, NZEB, and the retrofit upskilling and reskilling programmes. Following the opening of the education and training board, ETB, centres of excellence in retrofit training, there has been a continuous strong increase in the number of workers availing of the upskilling and reskilling opportunities. The increase from the initial 363 enrolments in 2020 to more than 2,000 last year puts us strongly on the path towards the target of retrofitting 500,000 homes by 2030. The centre of excellence for retrofit and NZEB skills in Roxboro in my own constituency of Limerick City will provide training for approximately 1,500 workers per year. Skills and resources have the power to underpin or, indeed, undermine our great effort. The skills challenge we face is not just directly in the area of renewables or retrofitting. Our whole planning system has to ramp up in order that, now that we as a State have set the ambition, we do not then get in the way. We have sent strong signals that Ireland will be a net exporter of energy, primarily utilising our west coast wind energy resource. This will be floating wind technology. Private industry throughout the world has heard the call and wishes to move fast and, within reason, we should not hold it back or get in its way. I have a serious concern that while we are sending these strong signals we are still constraining this sector. Concerns have been raised in recent days. I draw the Minister of State's attention to an article in The Connaught Telegraph published just this afternoon. The concern is that the west coast ambition in floating technology is to be scheduled behind the south coast in the upcoming policy statement on phase 2 of offshore wind with regard to floating wind deployment. This is a very bad message to be sending to the global wind energy development sector, when developers are telling us they are chomping at the bit to get involved in the west coast of Ireland. I ask the Minister of State to ensure the west is not scheduled behind the south coast and that we have a level playing field in the deployment of floating offshore wind technology.
#JamesOConnor	unknown-#JamesOConnor-party	unknown-#JamesOConnor-dob	unknown-#JamesOConnor-constituency	speech	unkown-language	2023-01-18 00:00:00	Gnó na Dála - Business of Dáil	208	I will make a point on the climate action plan I have made in the House before around the calculation of the emissions budgeting for different Departments and sectors of our economy. As we all know, according to what we released in the most recent census, Ireland has a rapidly growing population. As a consequence,we need to engage in very serious work around infrastructure development, whether it is roads and transportation infrastructure, rail or any of the climate friendly transportation projects. Unfortunately, the undertaking of these projects have very large emissions, as does the construction of housing and expansion in Irish agriculture. We have set ourselves a target to try to reduce our carbon budgeting to 2018 types of levels. However, I have highlighted a concern in the area of transport in particular. I was very dissatisfied by the response I got in this House from the Minister, Deputy Ryan, who went on quite an extensive speech about the planet burning rather than answering the question he was asked. This is about the current national development plan, NDP, the Government painstakingly tried to negotiate. I make the point to the Minister of State that if we are trying to calculate our carbon budgets on 2018 emissions for future development of infrastructure, there were very few major infrastructure projects under way. We are talking about several projects listed within the NDP, whether it is the Cork metropolitan area transport strategy, CMATS, around public transport infrastructure in Cork, the Cork-Limerick motorway or a number of important key rail and road developments including the construction of a €22 billion metro network in our capital city. The point has to be made that the 2018 targets are wholly unrealistic. I ask that the Departments of Transport and of the Environment, Climate and Communications go away to do the work, do an audit of the projects in the NDP and come up with some type of a palatable and realistic solution rather than coming in here to talk nonsense. I am very concerned by what is being presented as a backbencher supporting the Government through its legislation. It is a difficult place to be when one wishes to get a point across or when one has a problem with something. Perhaps the Minister, Deputy Ryan, may take up on that again in the new year. I wish all the staff and the Ceann Comhairle a very happy new year.
#PatrickCostello	unknown-#PatrickCostello-party	unknown-#PatrickCostello-dob	unknown-#PatrickCostello-constituency	speech	unkown-language	2023-01-18 00:00:00	Gnó na Dála - Business of Dáil	209	Few things we do in this House will be as fundamental as addressing and facing up to the challenge of climate change. It is, quite literally, an existential issue for life on this planet, not just for the human race. Biodiversity loss has been highlighted by several speakers already. We have to grasp this issue and challenge. We cannot simply sit on the fence or we cop out on this issue. It is not right to say we do not have the information and we will leave that to someone else. We all have a responsibility to act on this. The climate action plan is living up to that responsibility. It is driving forward the changes we need. It will be hard and difficult but the cross-cutting and cross-departmental nature of the plan really highlights the ambition as well as the complexity of this challenge we will have to address. It is important, however, this is done in a fair and just way. The phrase, "just transition", is used repeatedly through the plan. We need to focus on just transition, on what it means and what it is, rather than it becoming jargon or a simple buzzword to quote. If we look at the nature of the climate action plan in addressing the issue of fuel poverty through retrofitting homes, it shows we can address both climate and the challenge of decarbonisation while also addressing the challenge of fuel poverty. By building better, in the right way, we can address housing, homelessness and climate all at the one time. That cuts back to the complexity of this problem which is reflected in the complexity and comprehensiveness of this plan. It is fundamentally important that the element of social justice, alongside climate justice, not be lost. That must be the focus to deliver a climate plan that is fair for all.
#RichardBruton	Fine Gael	25511	unknown-#RichardBruton-constituency	speech	unkown-language	2023-01-18 00:00:00	Gnó na Dála - Business of Dáil	210	I welcome this plan. We spend far too much time in this House arguing about targets, mostly with the Opposition demanding higher targets than the Government has committed to, and not enough time looking at the innovative policy tools that we need to bring in to make a difference. I listened to the Opposition and, by and large, their contribution is finding fault with the measures that are already in the plan, not coming up with new ideas. I have also listened to people saying that 100% finance is needed for this. The reality is that if we cannot mobilise private capital as well as public capital, we will not achieve what is set out in the climate plan.
#ThomasGould	unknown-#ThomasGould-party	unknown-#ThomasGould-dob	unknown-#ThomasGould-constituency	speech	unkown-language	2023-01-18 00:00:00	Gnó na Dála - Business of Dáil	211	It is like the housing crisis.
#RichardBruton	Fine Gael	25511	unknown-#RichardBruton-constituency	speech	unkown-language	2023-01-18 00:00:00	Gnó na Dála - Business of Dáil	212	We have to look at ways of leveraging private investment as well as public investment. I know this is close to the heart of the Minister of State, Deputy Ossian Smyth. There are two areas with opportunities for fresh thinking. One is carbon farming, where we pay farmers for the sort of thing we need to do, such as rewetting and reducing livestock herding on some of these drained organic soils. It offers a significant opportunity but the incentives are not in place. There are other examples. The second matter is the circular economy and I know the Minister of State has done much work to contribute to that. The plan emphasises that there is much more to the circular economy than reducing waste, which tends to be the focus of the strategy at the moment. It is about the whole design of the supply chain. We all have responsibility, including those who design buildings, those who occupy them, those who produce food and those who consume. The ESRI has shown that we have 75% more emissions if we look at our consumption patterns than if we look solely at our production patterns. We throw away stuff with greater frequency. We buy expensive, high-end materials that we could use much more efficiently. We need much more efficient construction sites, use of our vehicle fleet, and so on. That is where we need to find ways to deliver. There is a new opportunity in those areas and we need to tap into them. We still need to see sectoral plans, which are crucial. I think we can deliver a much less adversarial approach to meeting our targets if we look at this through the prism of the circular economy rather than pointing the finger at data centres or farmers, which we are all too familiar with hearing people speak about. We need to change how we manage our whole supply chain if we want to achieve this. I get frustrated with people who want to find one scapegoat to blame for all the challenges faced. There must be genuine commitment by the public sector to lead. I do not see it yet in procurement or its patterns. We can only have a call to arms to the wider population if the public sector is seen to lead. The last point I want to make is that when land use is included, one discovers that land use is generating far more emissions than we thought. It has added another 3.3 million tonnes that have to be found under the climate plan. I do not see where that has been allocated or where it will be met. That needs to be clarified otherwise we will be revisiting the targets set for the different sectors, which will not be easy.
#PaulineTully	unknown-#PaulineTully-party	unknown-#PaulineTully-dob	unknown-#PaulineTully-constituency	speech	unkown-language	2023-01-18 00:00:00	Gnó na Dála - Business of Dáil	213	Sinn Féin supports the objective of cutting emissions but it is clear that the Government's approach is not working and that new ideas and climate action policies are needed. The current proposals are inequitable. Much of the Government's climate action plan puts a burden on ordinary workers and families, particularly family farmers and rural communities. Those living in rural Ireland find it difficult, if not impossible, to access services, whether employment, education or retail, without using a private car. A large proportion of our greenhouse gas emissions can be attributed to the transport sector. If we are to meet our overall emissions reduction target by 2030, we need a serious increase in investment in our public transport services to reduce the dependency on private cars and to accelerate the roll-out of rural bus services. We need to cut fares and make bus and train stations wheelchair accessible for disabled people. We also have to ensure there is sufficient capacity on existing services. We need to have a public service that is reliable, affordable and safe, with sufficient capacity. I particularly want to mention the 109X route from Cavan to Dublin. That route is oversubscribed nearly every day when going home. People are left waiting at the side of the road for hours for a bus to come eventually to bring them home. We encourage people to buy electric cars but it is too expensive for those who most need to do this. Those who have the oldest, dirtiest cars, who most need to replace them, cannot afford to do so. We need to consider looking at grants for second-hand electric cars to be rolled out. The grants to retrofit houses are generous but only if people have money in the first place. More investment in the warmer homes scheme is needed, as well as in local authorities, which inform me that they do not get even nearly enough funds to retrofit their own supply of houses. Some of those houses are quite old and most need to be retrofitted. Afforestation can play an important role in meeting our emissions targets. However, the Government is not doing enough to foster this sector. The programme for Government set a target of planting 8,000 ha. Only a quarter of that target was reached last year or the year before. There are ongoing problems with the licences. Farmers and private forestry companies have been deprived of licences to plant trees for some years now. The Government needs to look at and deal with those issues. It needs to support farmers in dealing with ash dieback instead of allowing a British company to come in and practically giving it land to invest in our country. Farmers and forestry companies here should be given the first option to invest.
