#JohnBrady	unknown-#JohnBrady-party	unknown-#JohnBrady-dob	unknown-#JohnBrady-constituency	speech	unkown-language	2022-03-10 00:00:00	Ceisteanna ar Sonraíodh Uain Dóibh - Priority Questions	0	Following the publication of the long-awaited report of the Commission on the Defence Forces, what is the timeline for its implementation? Key elements of it need to be implemented immediately, given the pressures relating to pay talks. I again ask the Minister to outline the implementation of the report. What will be the make-up of the implementation body, which will be instrumental in rolling out and implementing key elements?
#PaulMurphy	unknown-#PaulMurphy-party	unknown-#PaulMurphy-dob	unknown-#PaulMurphy-constituency	speech	unkown-language	2022-03-10 00:00:00	Ceisteanna ar Sonraíodh Uain Dóibh - Priority Questions	11	Yes, I have read the report and I disagree with it. I disagree with close to 50 mentions of NATO, all talking about the need for interoperability and so on. That makes me suspicious. I disagree with buying a squadron of jet aircraft or buying warships.
#SimonCoveney	unknown-#SimonCoveney-party	unknown-#SimonCoveney-dob	unknown-#SimonCoveney-constituency	speech	unkown-language	2022-03-10 00:00:00	Ceisteanna ar Sonraíodh Uain Dóibh - Priority Questions	12	That is not recommended.
#PaulMurphy	unknown-#PaulMurphy-party	unknown-#PaulMurphy-dob	unknown-#PaulMurphy-constituency	speech	unkown-language	2022-03-10 00:00:00	Ceisteanna ar Sonraíodh Uain Dóibh - Priority Questions	13	It absolutely is recommended in paragraph 6.11. It is recommended; the Government likes to shy away from it. I also see it in a certain context, which is that a war on neutrality is being launched by the Government and by right-wing media commentators. Military spending will be ramped up and as a logical consequence of that, it is going to be used for something. Instead, we are saying that we need to copper-fasten and protect neutrality. We will bring forward a Bill to insert neutrality into our Constitution. I will be interested in the Government's response to that. We think that is a much better way of going than engaging in this arms race that simply cannot be won and the only winner of which is the big military industrial complex.
#SimonCoveney	unknown-#SimonCoveney-party	unknown-#SimonCoveney-dob	unknown-#SimonCoveney-constituency	speech	unkown-language	2022-03-10 00:00:00	Ceisteanna ar Sonraíodh Uain Dóibh - Priority Questions	14	The report does not recommend that the Government moves to purchase a squadron of fighter aircraft. There are three options for the Government: level of ambition one. which is to stay as we are; level of ambition two, which is to add the kind of capacity that I just put on the record; and level of ambition three, which is to increase military capacity more significantly in line with what most countries, in fact virtually all countries of the EU, have been doing for many years. The recommendation in the report is for us to move to level of ambition two, which is what I itemised a few minutes ago. Let us not get into conspiracy theories about so-called right wing media commentators. I am not quite sure who the Deputy is talking about when he starts using that kind of ideological language. Ireland is rightly having a discussion right now, both publicly and within Government, on how we respond to changing security circumstances across the Continent of Europe, given the brutality and aggression that we are seeing coming from Russia at the moment.
#JohnBrady	unknown-#JohnBrady-party	unknown-#JohnBrady-dob	unknown-#JohnBrady-constituency	speech	unkown-language	2022-03-10 00:00:00	Ceisteanna ar Sonraíodh Uain Dóibh - Priority Questions	15	As there is increasing focus on military neutrality, my question is on our position and involvement on peacekeeping missions and our establishment numbers, mandate and responsibilities to these missions. I believe in active neutrality, which means taking active participation in these missions. What impact are the serious challenges around pay and retention having on our capability to honour our commitments to these missions?
#SimonCoveney	unknown-#SimonCoveney-party	unknown-#SimonCoveney-dob	unknown-#SimonCoveney-constituency	speech	unkown-language	2022-03-10 00:00:00	Ceisteanna ar Sonraíodh Uain Dóibh - Priority Questions	16	I am glad that this question was asked so that I can put some of the data on the record. As of 1 March, Ireland is contributing 569 personnel to nine different missions throughout the world. The main overseas missions in which Defence Forces personnel are currently deployed are the United Nations Interim Force in Lebanon, UNIFIL, with 344 personnel and the United Nations Disengagement Observer Force, UNDOF, in Syria with 132 personnel. In addition, three personnel are deployed to the MONUSCO stabilisation mission in the Democratic Republic of the Congo; 14 are in MINUSMA, the UN mission in Mali; five are with the EU-led operation in Bosnia and Herzegovina; 20 are deployed to the EU-led training mission, EUTM Mali; 13 are in the NATO-led mission KFOR in Kosovo; 12 are with UNTSO, the United Nations Truce Supervision Organisation in Israel and Syria; and three personnel are in the EU naval mission, Operation Irini. Ireland also contributes observers and staff to various UN and OSCE missions and personnel to staff appointments at UN, EU, NATO-PfP and OSCE headquarters.  With regard to any future deployments of Defence Forces personnel overseas, Ireland receives requests from time to time regarding participation in various missions and these are considered on a case-by-case basis. The changing nature of demands and potential future mission profiles need to be considered in the context of assets and capabilities that can be made available by the Defence Forces for overseas deployment, given existing operational demands at home and overseas.  I am aware that concerns have been raised, particularly with regard to overseas commitments. In this connection, I can advise that the Department of Defence and the Defence Forces jointly review the overseas deployment of Defence Forces personnel on an ongoing basis. Following a review of overseas deployments in 2021, a decision was taken to withdraw two Defence Forces personnel from the MINURSO mission on completion of their tour of duty in July 2021. This decision was taken in order for the Defence Forces to undertake a process of consolidation with regard to their overseas commitments.
#JohnBrady	unknown-#JohnBrady-party	unknown-#JohnBrady-dob	unknown-#JohnBrady-constituency	speech	unkown-language	2022-03-10 00:00:00	Ceisteanna ar Sonraíodh Uain Dóibh - Priority Questions	17	We have a very proud tradition of peacekeeping missions around the world, as the Minister noted. Many members of the Defence Forces have volunteered to participate efficiently and effectively in these missions. However, it has become increasingly challenging. Last year, RACO identified key challenges on members of the Defence Forces to volunteer for these missions. They have highlighted this with the Minister and nationally.This has led to a serious problem where many members of the Defence Forces, because of the shortage of specialist members, such as officers, are now being mandatorily selected for these missions. I ask the Minister to outline the number of Defence Forces members who have been mandatorily selected for these missions, given the challenges they have, like coming back from missions etc.
#SimonCoveney	unknown-#SimonCoveney-party	unknown-#SimonCoveney-dob	unknown-#SimonCoveney-constituency	speech	unkown-language	2022-03-10 00:00:00	Ceisteanna ar Sonraíodh Uain Dóibh - Priority Questions	18	What is happening with the review process, which is a civil-military process where we are looking at our presence overseas, is we are anticipating that later this decade we would like to be able to have the capacity to make contributions, primarily to UN missions, that are potentially more complex, particularly ones on the continent of Africa that may involve chapter 7 missions. In order to do that, there is of course a lead-in time with equipment, training and so on. It is no secret that because our numbers are not where they should be in the Defence Forces we must, in order to do that, prioritise where we focus those resources and look at our existing peacekeeping footprint around the world. That process is under way. One of the areas under consideration at the moment is Mali. We have two missions there. One is a training mission to which we have just given a renewed mandate for another 12 months. The other is a UN peacekeeping mission. Both are becoming more complicated because France has decided to pull out of Mali. Perhaps I will get a chance to come back on that.
#JohnBrady	unknown-#JohnBrady-party	unknown-#JohnBrady-dob	unknown-#JohnBrady-constituency	speech	unkown-language	2022-03-10 00:00:00	Ceisteanna ar Sonraíodh Uain Dóibh - Priority Questions	19	I thank the Minister. I appreciate that but I asked him specifically about the issue of mandatory selection. I asked him recently via a parliamentary question for the number of personnel of all ranks who have been mandatorily selected, those who have appealed the decision and the number of cases that have been upheld. I find it astonishing that information is not looked at or held within the Department in order that it might analyse the key challenges within the Defence Forces. I find that absolutely astonishing. It is true we are 1,000 members below the establishment figure but it is challenging for members of the Defence Forces and their families when they are selected again just after coming off a tour. Due to those challenges some decide to appeal it but we do not keep that information. It is not analysed to see how much of a challenge it actually is. That is a massive failure.
#SimonCoveney	unknown-#SimonCoveney-party	unknown-#SimonCoveney-dob	unknown-#SimonCoveney-constituency	speech	unkown-language	2022-03-10 00:00:00	Ceisteanna ar Sonraíodh Uain Dóibh - Priority Questions	20	That information is a topic of discussion. When I was in the United Nations Interim Force in Lebanon, UNIFIL, the last time, we had a number of conversations on mandatory selection, that is, where people are asked to serve overseas when they have not volunteered to do so. That is because there are pinch points with skill sets and specialists that are needed for overseas missions. That is not an ideal situation and is why, from a recruitment and retention perspective, we must increase the numbers in the Defence Forces overall but also increase specialties in certain areas. There may be a role for the Reserve Defence Force in this space as well, as within it we have significant skill sets that can perhaps plug some of the holes for overseas missions if we have a skill set shortage in a certain area. We would like not to have to ask people to serve overseas on a mandatory basis but in the short term that is necessary for maintaining the operability of some of those missions.
#CatherineConnolly	unknown-#CatherineConnolly-party	unknown-#CatherineConnolly-dob	unknown-#CatherineConnolly-constituency	speech	unkown-language	2022-03-10 00:00:00	Ceisteanna ar Sonraíodh Uain Dóibh - Priority Questions	21	The Select Committee on Finance, Public Expenditure and Reform, and Taoiseach has concluded its consideration of the Consumer Credit (Amendment) Bill 2018 and has made amendments thereto.
#CatherineConnolly	unknown-#CatherineConnolly-party	unknown-#CatherineConnolly-dob	unknown-#CatherineConnolly-constituency	speech	unkown-language	2022-03-10 00:00:00	Ceisteanna ar Sonraíodh Uain Dóibh - Priority Questions	22	The Select Committee on Foreign Affairs and Defence has completed its consideration of the following Revised Estimate for Public Services for the year ending on 31 December 2022: Votes 35 and 36 - Army Pensions and Defence, respectively.
#JohnBrady	unknown-#JohnBrady-party	unknown-#JohnBrady-dob	unknown-#JohnBrady-constituency	speech	unkown-language	2022-03-10 00:00:00	Ceisteanna ar Sonraíodh Uain Dóibh - Priority Questions	23	I ask the Minister about the many boarded-up houses in the Curragh Camp that were formally used as married quarters. What is the plan for the use of those houses? What is the plan to bring them back into use? Have any conversations taken place about changing the policy or indeed, have any taken place with Kildare County Council with a view to making the houses available to deal with the housing crisis we are experiencing?
#SimonCoveney	unknown-#SimonCoveney-party	unknown-#SimonCoveney-dob	unknown-#SimonCoveney-constituency	speech	unkown-language	2022-03-10 00:00:00	Ceisteanna ar Sonraíodh Uain Dóibh - Priority Questions	24	I propose to take Questions Nos. 6 and 21 together. The Deputy will be aware the provision of housing for members of the public is a matter primarily for the Minister for Housing, Local Government and Heritage, and my Department assists in any way it can in support of such applications for housing assistance, when requested to do so. Additionally, I point out my Department continues currently to occupy premises in a sympathetic manner on a case-by-case basis. It has been a long-standing policy to discontinue the provision of married quarters to serving Defence Forces personnel. It is not intended to reverse this long-standing policy which was introduced in the early 1990s and was implemented on a gradual basis in recognition of the sensitivities involved for those personnel and their families. With regard to former married quarters in the active military installation at the Curragh Camp, the future use of such buildings' facilities is primarily a matter for the Defence Forces to consider in the context of their operational and training requirements. To be clear, it is not intended to reverse the policy on the provision of married quarters. This is particularly relevant in the context of the Curragh Camp which is now a training centre and not a self-contained military community, as was the case in the past. Where appropriate and required it is open to the military authorities to consider their conversion to single living accommodation for serving personnel in the Defence Forces Training Centre. To this end, the Deputy will be aware that I recently announced the biggest allocation for the Defence Forces built infrastructure of €45 million for 2022, of which €35 million is specifically targeted at the progression of major capital projects. A further €10 million is being provided to the Defence Forces on a fully delegated basis for the purposes of maintenance of the current building stock. I assure the Deputy my Department will continue to resolve matters relating to those overholding in properties in a sensitive manner, particularly those properties that may be occupied by vulnerable persons.
#JohnBrady	unknown-#JohnBrady-party	unknown-#JohnBrady-dob	unknown-#JohnBrady-constituency	speech	unkown-language	2022-03-10 00:00:00	Ceisteanna ar Sonraíodh Uain Dóibh - Priority Questions	25	It is absolutely scandalous that in the midst of a housing crisis, any house should be left boarded up and lying vacant. This is especially true when we are dealing with, I believe, between 50 and 60 houses in the Curragh. Many of them have now been lying vacant for 30 years. That is a scandal in its own right. To hear there are absolutely no plans to look at bringing these back into use, either within the Department to be used for members of the Defence Forces or indeed by the local authority, is another scandal. I have spoken to many members of the Defence Forces. I have spoken to the representative bodies. They said because of the challenges within the Defence Forces, there are many young members who could use that accommodation. That could be when they are coming up for training in the camp. Many officers stationed there for up to a year could utilise that accommodation for their families as well. To hear there is no plan is a massive failure. It is shameful that anyone driving through the Curragh sees between 50 and 60 houses lying vacant in the midst of a housing crisis.
#PatriciaRyan	unknown-#PatriciaRyan-party	unknown-#PatriciaRyan-dob	unknown-#PatriciaRyan-constituency	speech	unkown-language	2022-03-10 00:00:00	Ceisteanna ar Sonraíodh Uain Dóibh - Priority Questions	26	I was asking the same question around the dereliction at the Curragh Camp in County Kildare. I am very disappointed to hear there are no plans. The Minister says it is the policy of the Minister with responsibility for housing but previously the Department of Defence said it had engaged with Kildare County Council about a number of houses in the Orchard Park estate on the Curragh and was prepared to work with the council on some remaining properties. I am asking whether it is in fact prepared to do so. We have a housing crisis in this country and must look at every opportunity available. I am dealing with people on the Curragh Camp and soldiers need homes too. We have 6,600 people on the housing list in County Kildare at present.When one visits the camp, it is disgraceful to see how badly run down it has become. It was once a vibrant town with many people and a great community. This issue needs to be sorted.
#SimonCoveney	unknown-#SimonCoveney-party	unknown-#SimonCoveney-dob	unknown-#SimonCoveney-constituency	speech	unkown-language	2022-03-10 00:00:00	Ceisteanna ar Sonraíodh Uain Dóibh - Priority Questions	27	The Curragh Camp is a military training facility and the decision was made many years ago by a previous Government that having married quarters with families on a military training facility was not appropriate. That is not to say that there are not individuals, some of whom are in vulnerable circumstances, still accommodated there. We are trying to deal with that situation and are speaking to Kildare County Council about their needs. That conversation is still open. Thirty-eight married quarter houses are occupied in the Curragh - 11 are occupied by military and 27 are occupied by overholders. We want to work with them on finding appropriate housing solutions for everyone. I agree that we need to change the dereliction of the Curragh, and we are changing it. We are investing heavily in the Curragh, but change will not happen overnight. I can outline in some detail the significant amount that we are planning on spending in the Curragh this year and again next year.
#JohnBrady	unknown-#JohnBrady-party	unknown-#JohnBrady-dob	unknown-#JohnBrady-constituency	speech	unkown-language	2022-03-10 00:00:00	Ceisteanna ar Sonraíodh Uain Dóibh - Priority Questions	28	The Minister stated that 38 houses were occupied, but his plan is to get everyone out of them and make them derelict as well. He has not answered the question as to how many houses are lying in a state of dereliction. Although we are focusing on the Curragh, I am conscious of the fact that married quarters are being closed down across the State, which means that hundreds of units that were formerly used for housing may be lying vacant now. That there is no plan whatsoever to bring them back into usage is shameful. Will the Minister outline the total number of current and former residential units in the Curragh? It is all well and good blaming a previous Government for the decision that was taken, but the Minister is in charge now and it is incumbent on him to act and put in place a policy to bring these units back into usage, be it for members of the Defence Forces or for the wider community.
#PatriciaRyan	unknown-#PatriciaRyan-party	unknown-#PatriciaRyan-dob	unknown-#PatriciaRyan-constituency	speech	unkown-language	2022-03-10 00:00:00	Ceisteanna ar Sonraíodh Uain Dóibh - Priority Questions	29	I visited the Curragh Camp three weeks ago and saw the dereliction at first hand. I am sure the Minister has visited it several times. He will be aware of the filling in of the hollow at Donnelly's Hollow there. It seems to contain the remains of demolished buildings, although there has been a cover-up subsequently. I have asked several parliamentary questions on this matter but am not waiting for a reply any time soon. The Curragh's community has suffered greatly and is now losing a school as well. We have soldiers sleeping in cars because they cannot afford to find anywhere else to live. I ask that this situation be dealt with, please.
#SimonCoveney	unknown-#SimonCoveney-party	unknown-#SimonCoveney-dob	unknown-#SimonCoveney-constituency	speech	unkown-language	2022-03-10 00:00:00	Ceisteanna ar Sonraíodh Uain Dóibh - Priority Questions	30	If the Deputy has evidence of soldiers sleeping in cars, I would like to hear it. I have heard that accusation before and it has never been followed up with me in terms of details.
#PatriciaRyan	unknown-#PatriciaRyan-party	unknown-#PatriciaRyan-dob	unknown-#PatriciaRyan-constituency	speech	unkown-language	2022-03-10 00:00:00	Ceisteanna ar Sonraíodh Uain Dóibh - Priority Questions	31	I certainly will. That will be no problem.
#SimonCoveney	unknown-#SimonCoveney-party	unknown-#SimonCoveney-dob	unknown-#SimonCoveney-constituency	speech	unkown-language	2022-03-10 00:00:00	Ceisteanna ar Sonraíodh Uain Dóibh - Priority Questions	32	If she has those details, I would like to speak to the individuals concerned and we will try to work with them. I have visited the Curragh and will continue to do so regularly, but the Deputies may wish to note that the following major capital projects are planned in the coming years at a combined cost of €32.7 million: the cadet school, which is scheduled to commence this year; engineering stores, scheduled to commence this year; communications and information services, CIS, workshops, scheduled to commence next year; the Army ranger wing headquarters, scheduled to commence in 2023; the military college auditorium suite; a new bonded warehouse; military freefall, MFF, facilities; and a medical school upgrade. We have a substantial plan of works for the Curragh and have in recent years been investing in upgrading buildings there. As the Deputies know, it is a large complex. The overall Curragh military facility is approximately 5,000 acres. We are incrementally going to upgrade the Curragh, deal with dereliction and ensure that it is an appropriate military training facility with a significant military community operating to modern standards. The Curragh is the headquarters and, in many ways, the flagship of the Army. I am conscious of that. There are too many derelict buildings in the Curragh and we are setting about addressing that, but I do not believe that the way to do so, which seems to be suggested by the Members opposite, is to put more and more housing into the middle of a military training facility. That would not make sense. Previous Governments have agreed with this policy position, unless Sinn Féin proposes to change it.
#JenniferCarrollMacNeill	unknown-#JenniferCarrollMacNeill-party	unknown-#JenniferCarrollMacNeill-dob	unknown-#JenniferCarrollMacNeill-constituency	speech	unkown-language	2022-03-10 00:00:00	Ceisteanna ar Sonraíodh Uain Dóibh - Priority Questions	33	I wish to ask about the role of the Defence Forces in responding to the Ukrainian refugee crisis. We have major financial and humanitarian programmes of support, but as we expect more and more people to come to Ireland, I would like the Minister to outline the anticipated role of the Defence Forces in the major logistical programmes of support.
#SimonCoveney	unknown-#SimonCoveney-party	unknown-#SimonCoveney-dob	unknown-#SimonCoveney-constituency	speech	unkown-language	2022-03-10 00:00:00	Ceisteanna ar Sonraíodh Uain Dóibh - Priority Questions	34	Ireland is continuing to provide strong political and practical support for Ukraine as we continue to assert Ukraine's sovereignty and territorial integrity. The Government has stated that Ireland will play its part in assisting people from Ukraine and has lifted visa requirements to allow people from there who want to seek safety in Ireland to do so as easily as possible. The European Union has agreed a package of €500 million in military assistance for Ukraine. While Ireland has constructively abstained on the lethal equipment element of that package, we are paying our full share - approximately €10 million - and our funding will go to non-lethal supports. The Taoiseach recently confirmed that the Government would provide a further €10 million in humanitarian aid, adding to the €10 million announced a few days earlier. The Government acknowledged the scale and scope of the potential implications for the State of the war in Ukraine and agreed that a co-ordinated, whole-of-government response would be essential to minimise those impacts. Discussions have taken place on the humanitarian response required to welcome people from Ukraine fleeing the war and seeking protection in Ireland. Significant planning and preparatory work is taking place across the Government to provide accommodation and other essential supports to those who have arrived here already as well as to the large number of further people expected to arrive. These include preparations on healthcare, education, social welfare and so on. The Government agreed that temporary crisis measures may need to be taken in order to deliver a response to this humanitarian emergency at the scale involved and within the short timeframe in which we have to operate. As part of these discussions, there has been engagement with my Department and the Defence Forces on land use and temporary shelter options. Logistical support that could be provided by the Defence Forces is also being explored. The Defence Forces, as always, stand ready to provide whatever assistance is necessary and possible within their capacity and capability. This is an evolving situation but the Defence Forces and the Department of Defence are very much involved in a cross-departmental response that is being assessed on a weekly basis.
