#CaoimhglinOCaolain	unknown-#CaoimhglinOCaolain-party	unknown-#CaoimhglinOCaolain-dob	unknown-#CaoimhglinOCaolain-constituency	speech	unkown-language	2010-06-15 00:00:00	Prelude	12	Before agreeing to the Order of Business, there are two items not signalled for address this week that require address by this House.  The first is the publication today of the Saville report and all that it represents for families who have waited since 1972.  I hope that the families' positions are vindicated by the text of that report.  I ask the Taoiseach whether he will accommodate an opportunity this week to have statements in this House on the publication of the Saville report.We have not yet addressed in this House the prenatal misdiagnoses of miscarriages.  It is imperative that we address this very important issue that has affected many thousands of women across the State and not just those women who have come forward and who have had fortunate outcomes.  Many thousands of women are going through a difficult and agonising period in their lives.
#SeamusKirk	unknown-#SeamusKirk-party	unknown-#SeamusKirk-dob	unknown-#SeamusKirk-constituency	speech	unkown-language	2010-06-15 00:00:00	Prelude	13	This is not appropriate for the Order of Business today.  The Deputy will have ample opportunity to articulate that point later on.
#CaoimhglinOCaolain	unknown-#CaoimhglinOCaolain-party	unknown-#CaoimhglinOCaolain-dob	unknown-#CaoimhglinOCaolain-constituency	speech	unkown-language	2010-06-15 00:00:00	Prelude	14	I ask the Taoiseach to ensure that an opportunity is provided on the floor of the Dáil to address this very important issue.
#FinianMcGrath	unknown-#FinianMcGrath-party	unknown-#FinianMcGrath-dob	unknown-#FinianMcGrath-constituency	speech	unkown-language	2010-06-15 00:00:00	Prelude	15	On a point of order, has any time been allocated to Independent Deputies to speak on this very important debate?  If not, why not?
#SeamusKirk	unknown-#SeamusKirk-party	unknown-#SeamusKirk-dob	unknown-#SeamusKirk-constituency	speech	unkown-language	2010-06-15 00:00:00	Prelude	16	I do not have any detail of any accommodation yet, but as the day proceeds, I am sure these matters can be considered.
#FinianMcGrath	unknown-#FinianMcGrath-party	unknown-#FinianMcGrath-dob	unknown-#FinianMcGrath-constituency	speech	unkown-language	2010-06-15 00:00:00	Prelude	17	Here we go again.  It is unacceptable that Members of the Oireachtas are not allowed to speak, especially when there is a long debate on a very important issue.  It is undemocratic, unfair, unjust and out of date.  We are all in here every day talking about Dáil reform, yet nothing ever happens.
#SeamusKirk	unknown-#SeamusKirk-party	unknown-#SeamusKirk-dob	unknown-#SeamusKirk-constituency	speech	unkown-language	2010-06-15 00:00:00	Prelude	18	We have noted the points made.
#BrianCowen	unknown-#BrianCowen-party	unknown-#BrianCowen-dob	unknown-#BrianCowen-constituency	speech	unkown-language	2010-06-15 00:00:00	Prelude	19	The Fine Gael Party put down a motion of no confidence in myself last Thursday, so we decided that we would clear the decks and deal with that.  Everyone will understand that it is a prerogative of the Government to do that, given the serious nature of the motion that was put down.The Saville report is being published today.  It is a very important day for the families and for everyone who has had concerns on these matters.  It is a very lengthy report and perhaps it might be best for people to read the report and consider it in the House next week.  I would be anxious that the House would have statements on the issue.The other matter raised by Deputy Ó Caoláin can be dealt with by the Minister for Health and Children and there is ongoing accountability to the House in respect of any of these health care issues.  We considered that the confidence motion must be confronted head on.
#CaoimhglinOCaolain	unknown-#CaoimhglinOCaolain-party	unknown-#CaoimhglinOCaolain-dob	unknown-#CaoimhglinOCaolain-constituency	speech	unkown-language	2010-06-15 00:00:00	Prelude	20	I welcome the Taoiseach's indication that he will accommodate an address of the matters arising from the Saville report in the coming week.
#SeamusKirk	unknown-#SeamusKirk-party	unknown-#SeamusKirk-dob	unknown-#SeamusKirk-constituency	speech	unkown-language	2010-06-15 00:00:00	Prelude	21	A division was challenged last Thursday on the question that the Health (Miscellaneous Provisions) Bill 2010 be read a Second Time.  In accordance with an order of the Dáil of 3 June 2010, that division must be taken now.
#	unknown-#-party	unknown-#-dob	unknown-#-constituency	speech	unkown-language	2010-06-15 00:00:00	Prelude	22	Vótáil.
#SeamusKirk	unknown-#SeamusKirk-party	unknown-#SeamusKirk-dob	unknown-#SeamusKirk-constituency	speech	unkown-language	2010-06-15 00:00:00	Prelude	23	Will the Deputies claiming a division please rise?Deputies Caoimhghín Ó Caoláin, Aengus Ó Snodaigh, Arthur Morgan, Martin Ferris, Finian McGrath and Maureen O'Sullivan rose.
#SeamusKirk	unknown-#SeamusKirk-party	unknown-#SeamusKirk-dob	unknown-#SeamusKirk-constituency	speech	unkown-language	2010-06-15 00:00:00	Prelude	24	As fewer than ten Members have risen I declare the question carried.  In accordance with Standing Order 70 the names of the Deputies dissenting will be recorded in the Journal of the Proceedings of the Dáil.
#MaryHarney	unknown-#MaryHarney-party	unknown-#MaryHarney-dob	unknown-#MaryHarney-constituency	speech	unkown-language	2010-06-15 00:00:00	Prelude	25	I move:That the Bill be referred to the Select Committee on Health and Children, in accordance with Standing Order 122(1) and paragraph 1(a)(i) of the Orders of Reference of that committee.
#BernardAllen	unknown-#BernardAllen-party	unknown-#BernardAllen-dob	unknown-#BernardAllen-constituency	speech	unkown-language	2010-06-15 00:00:00	Prelude	26	To clarify, did my colleague, Deputy Bernard Durkan——
#BernardAllen	unknown-#BernardAllen-party	unknown-#BernardAllen-dob	unknown-#BernardAllen-constituency	speech	unkown-language	2010-06-15 00:00:00	Prelude	27	Did Deputy Bernard Durkan get a red card or a yellow card last week?  I want to clarify the position.
#SeamusKirk	unknown-#SeamusKirk-party	unknown-#SeamusKirk-dob	unknown-#SeamusKirk-constituency	speech	unkown-language	2010-06-15 00:00:00	Prelude	28	To clarify the position, I asked him to leave the House and he graciously did so.  He was not named.
#SeamusKirk	unknown-#SeamusKirk-party	unknown-#SeamusKirk-dob	unknown-#SeamusKirk-constituency	speech	unkown-language	2010-06-15 00:00:00	Prelude	29	The speeches of the Taoiseach and the Leaders of Fine Gael, the Labour Party and Sinn Féin, or a Member nominated in their stead, who shall be called upon in that order, shall not exceed 30 minutes in each case.
#BrianCowen	unknown-#BrianCowen-party	unknown-#BrianCowen-dob	unknown-#BrianCowen-constituency	speech	unkown-language	2010-06-15 00:00:00	Prelude	30	I move:That Dáil Éireann has confidence in the Taoiseach and the Government.Inviting the Dáil to vote confidence in a Taoiseach and his Government is to invite them to reaffirm the mandate given by Dáil Éireann when a Taoiseach is elected to lead the executive authority of the State to discharge its duties in the interests of the people.  Confidence is, therefore, about confirming that it is right that a Government should continue to serve the people because it has the capacity and determination to do what is required to address the challenges that lie ahead.These are formidable challenges.  I will speak about the measures which we are pursuing to secure financial stability and accelerate economic recovery but the truth is that we are operating at a period of grave challenge for our currency, for Europe and for the global economic system.  It is a time when the capacity to sustain confidence abroad is just as important as the ability to deliver the correct policies at home.  This Government has demonstrated its capacity to do both, as affirmed by fair-minded observers at home and abroad.  The task is far from complete but the direction is set and the goal is clear.  The journey is daunting but the will and capacity to succeed, whatever the ultimate political consequences, are unshaken.Confidence is about the challenges of today and tomorrow.  That is not to ignore issues that derive from the past.  This Government, and I personally, do not seek to diminish or equivocate about our responsibilities, actions and decisions.  It is right that all are held to account for what has been done, as well as what was left undone.  Our determination in that regard is evident from our decision to appoint distinguished and independent experts to conduct a robust assessment of the reasons for the banking crisis which has dominated so much of the work of this Administration.  We are determined to continue the examination, analysis and reflection so that full and fair assessments can be made, lessons learned and the basis established for a full political assessment of performance and responsibility to be made in due course.I assert that the firm and unshakeable commitment to that process and that outcome is an integral part of the position from which this Government invites the Dáil to reassert its confidence.I will deal with some of these matters in more detail.  At this point, I wish merely to repeat my full acceptance of responsibility for the decisions I took, as Minister and Taoiseach.  I believe that the record, informed by the expert analysis published over recent days, demonstrates that I acted to correct imbalances in our tax relief system and to rebalance the focus of economic policy from an excessive dependence on property and construction towards a more balanced and sustainable economy.  That this was ultimately insufficient to prevent the vulnerabilities in our situation producing the critical situation in which we have found ourselves reflected severe failings in our banking and regulatory systems.  These were compounded by failings on the part of external authorities who gave false comfort about the performance of both.  This was all crystallised by the collapse in international financial markets to a degree which could scarcely have been anticipated.  Accepting due responsibility as I do does not, however, oblige me to accept the re-writing of history and the bare-faced denials on the part of the Opposition.I  pay tribute to all of my Cabinet colleagues and my colleagues in the Fianna Fáil Parliamentary Party, the Green Parliamentary Party and the Independent benches.  This has been the most volatile and demanding period in politics I have seen in over a quarter of a century in this House.  The Government has worked long and hard in an effort to get Ireland through the crisis and our track record has been acknowledged by international commentators to be the correct response for our circumstances.  The recent banking reports from Mr. Regling, Mr. Watson and Professor Honohan confirm that.The reports confirm the need for an extensive guarantee; confirm that Anglo Irish Bank was a systemic bank at the time of the guarantee; confirm that bank failure would have been disastrous for our economy; confirm that the timing of the nationalisation of Anglo Irish Bank did not result in higher costs; and confirm that steps have been taken to correct the main issues relating to regulation.Our efforts are paying off.  The most recent OECD Outlook has stated: "after a severe recession in 2009, the [Irish] economy appears to be close to a turning point".  While painful, the tough decisions we have taken are working.  I believe we have reached a turning point in our economy and the challenge we now face is to drive on with this approach in order that we can get more people back to work as quickly as possible.  Other countries are now facing up to their difficulties as we have already done.  It is clear that our determination to move early and decisively to address our public finances has generated approval and confidence abroad, from which we continue to benefit.   Recent turbulence in the eurozone is the most vivid demonstration of the necessity of the decisions we made and the effectiveness of the policies we pursued.The credit for this success lies squarely on the shoulders of Irish people.  They have understood the need for tough measures and adapted to the most difficult of circumstances.  While we face another difficult budget ahead, we are returning to growth and, with it, we are seeing an upturn in much needed confidence.  While continued turbulence in financial markets is a strong signal that we cannot be complacent, the hard won gains of the past two decades remain despite the severity of the recession.  This year, economic activity as measured by GDP will be around 30% higher than ten years ago and 150% higher than 20 years ago.Every day, as Taoiseach, I meet and hear how people are struggling because of this recession and about the sacrifices families have had to make.  I understand that.  The Government has worked hard to develop a plan for economic recovery and it is working.  The plan has four key parts, namely, to repair the banking system, restore order to the public finances, regain competitiveness and support enterprise to create jobs.Repairing the balance sheets of our banks is arguably one of the most significant financial challenges ever faced by the State.  However, the Government has faced this challenge for the simple reason that it is fundamental to getting credit flowing again, supporting economic recovery and creating jobs.The recent reports conclude that major responsibility for Ireland's banking crisis lies with the directors and senior management of the banks.  Anyone who denies that has not read the reports or is being deliberately mischievous.  The reports highlight a number of mistakes which were made.  This largely confirms my previous assessment of the key factors which were relevant, which were as follows.  Fundamental errors were made within the management of individual banks which led to excessive risk taking.  Banks became too dependent on wholesale funding.
#EmmetStagg	unknown-#EmmetStagg-party	unknown-#EmmetStagg-dob	unknown-#EmmetStagg-constituency	speech	unkown-language	2010-06-15 00:00:00	Prelude	31	On a point of order, will copies of the Taoiseach's speech be circulated?
#BrianCowen	unknown-#BrianCowen-party	unknown-#BrianCowen-dob	unknown-#BrianCowen-constituency	speech	unkown-language	2010-06-15 00:00:00	Prelude	32	Yes, I understand they will be.
#	unknown-#-party	unknown-#-dob	unknown-#-constituency	speech	unkown-language	2010-06-15 00:00:00	Prelude	33	Who wrote the Taoiseach's speech?
#SeamusKirk	unknown-#SeamusKirk-party	unknown-#SeamusKirk-dob	unknown-#SeamusKirk-constituency	speech	unkown-language	2010-06-15 00:00:00	Prelude	34	The Taoiseach should continue.
#BrianCowen	unknown-#BrianCowen-party	unknown-#BrianCowen-dob	unknown-#BrianCowen-constituency	speech	unkown-language	2010-06-15 00:00:00	Prelude	35	As a result, when the international credit market unexpectedly froze, the banks were vulnerable and in need of Government guarantees.  Inadequate financial regulatory controls were implemented in Ireland and other international economies based on a mistaken view of governance within banks.  There were property tax incentives in place over the period from the mid-1990s which, with the benefit of hindsight, should have been abolished many years prior to my decision in December 2005 to abolish them.  Individuals were left in dominant positions within individual financial institutions for too long a period.  There were stunning failures of corporate governance and not enough turnaround in management personnel in the institutions in question.There was a failure to impose international stability risk assessments and protection systems which took account of the interaction of global financial systems.  This was not a peculiarly Irish problem, as recent events in Europe have demonstrated.  There was also a failure to implement more intensive compliance regulation of those financial institutions which were too big to fail.  Auditors, regulators and governments all share part of this responsibility.  The higher capital requirements on speculative property loans in Irish banks which were introduced at the start of 2007 should have been imposed many years earlier before the rapid escalation in property lending took place.The lessons which have been highlighted in the independent reports have now been fully taken on board and policies implemented to ensure that a banking crisis can never happen again in Ireland.  While the Government shares and accepts its responsibility for its role in these mistakes, it is noteworthy that many of its strongest critics were proposing measures, such as higher spending and the radical reduction or abolition of stamp duty, which would have made the position much worse.In considering these two reports, I am fully aware that the Government's response to the banking crisis, while necessary, has not of itself been popular.  There has been justifiable anger about the conduct of the banks and it is anger I share.  I am, however, confident that the right calls have been made to deal with this distressing situation and I have noted that the Central Bank Governor, in his report, broadly confirms that.The Government response to the banking crisis has involved taking ten actions — the guarantee of Irish banking liabilities; the establishment of NAMA; the appointment of a new Governor of the Central Bank and a new Financial Regulator; the integration of the new Central Banking Commission and Financial Regulator structure; the setting of higher capital requirements for Irish banks by the regulator; the requirement of banks to increase lending to the enterprise sector; the restriction on bankers' pay——
#	unknown-#-party	unknown-#-dob	unknown-#-constituency	speech	unkown-language	2010-06-15 00:00:00	Prelude	36	By how much though?
#BrianCowen	unknown-#BrianCowen-party	unknown-#BrianCowen-dob	unknown-#BrianCowen-constituency	speech	unkown-language	2010-06-15 00:00:00	Prelude	37	——supporting the Garda and the legal system in their independent investigation and prosecution of any criminal actions in the banking sector; the introduction of a radically changed regulatory system; and new rules on bank directors and corporate governance.The Governor's report demolishes a number of mistaken views that have arisen which some have used in an attempt to damage the Government.  These include the incorrect suggestion that policy advice prior to the crisis suggested that banks were inadequately capitalised and that the property markets would collapse and that the Government ignored that advice; the mistaken view that a widespread guarantee of the Irish banking sector was not the correct decision; and the myth that the timing of the decision to nationalise Anglo Irish Bank resulted in significant losses for the taxpayer.  Due to the the damage to Ireland's reputation caused by these misconceptions it is important to review each of these in turn.I have previously argued that the balance of evidence and advice to the Government was that Irish banks had sufficient capital and that a soft landing to the property sector could be expected.  While this advice proved to be wrong, the suggestion that the Government was advised differently and ignored this advice never had any truth whatever.  I note also that the two reports confirm that the official advice to the Government both from the Central Bank and from the International Monetary Fund and OECD at the time was that the banks had sufficient capital to absorb the likely losses but that there were vulnerabilities and risks.We now know grave mistakes were made in the judgment of the capital adequacy of the Irish banks and the assessment of future loan losses and on the outlook for the property sector.  It is, however, important to note that no one in the independent authorities ever advised the Government that the capital requirements were not sufficient or that higher capital adequacy ratios should be imposed.  This is now confirmed by the independent reports and in the Governor's report he notes that the language of successive advice given was too reassuring throughout.The independent report by the Governor also vindicates the Government decision to introduce an extensive guarantee.
#JoanBurtonLAB	unknown-#JoanBurtonLAB-party	unknown-#JoanBurtonLAB-dob	unknown-#JoanBurtonLAB-constituency	speech	unkown-language	2010-06-15 00:00:00	Prelude	38	No.  The Government introduced a blanket one not an extensive one.
#BrianCowen	unknown-#BrianCowen-party	unknown-#BrianCowen-dob	unknown-#BrianCowen-constituency	speech	unkown-language	2010-06-15 00:00:00	Prelude	39	In particular, his report noted that:As regards the substance of the guarantee itself, it is hard to argue with the view that an extensive guarantee needed to be put in place, since all participants rightly felt that they faced the likely collapse of the Irish banking system within days in the absence of decisive immediate action.  Given the hysterical state of global financial markets in those weeks, failure to avoid this outcome would have resulted in immediate and lasting damage to the economy and society.An issue, however, raised by the Governor's report relates to the merits or otherwise of including subordinated debt holders in the initial guarantee.  The Governor's report indicates his views that the inclusion of existing subordinated debt in the coverage of the guarantee likely increased the potential share of the total losses borne by the State.  He, however, acknowledges that subordinated debt holders have suffered losses, given the buy-backs that have occurred at discounted prices.The Governor notes that in making this decision, considerations by the Government included the fact that:. . . since many of the subordinated debt bond holders were also holders of Government Paper, their exclusion could adversely affect Ireland's debt rating.  There was also concern that anything short of a comprehensive, simple to understand concept might cause confusion when markets opened and undermine the effectiveness of the Government's action.  CBFSAI representatives did not challenge these propositions.The decision to include Anglo Irish Bank in the Government guarantee has been one which has been a subject of understandable and critical debate.The Governor's independent report points out:There can be little doubt that a disorderly failure of Anglo would, in the absence of any other protective action, have had a devastating effect on the remainder of the Irish banks.  Given the other banks' reliance from day to day and week to week on the willingness of depositors and other lenders not to withdraw their funds, and the certainty that those lenders would infer from the failure of Anglo that all the other Irish banks might be in a comparable situation, in all likelihood the main banks would have run out of cash within days.  So either Anglo's disorderly bankruptcy had to be avoided or protective measures taken for the rest of the system, or — as was decided — both.The Governor's report also deals with the decision not to proceed with the nationalisation of Anglo Irish Bank on the night of the guarantee.  He indicated that two questions are raised.  First, should policy makers have had a greater sense that Anglo was facing not only a liquidity but also a potential solvency problem?  The answer is probably "Yes".  The second was whether nationalisation of Anglo on 30 September — compared with its nationalisation five months later — would have made a significant difference to the overall cost of the bank bailout to the taxpayer.  Here the Governor indicates that the answer is "Probably not".The second element of the Government's plan is to restore order to public finances.  Once again, people can have confidence that Ireland is back on track.  The good news is stability has been restored to our public finances and we have made a fiscal correction of 5% of GDP in 2009 and 2.5% in 2010.  Without these measures, our budget deficit would have ballooned to 20%.  Today we are held up as an example and people are talking about the Government's resolve and capacity to deal with problems we have been confronted with.  There is no room for complacency and we must persevere with the agreed deficit reduction programme over the coming years.Confidence in Ireland is rising and the decisive action we took means our economic outlook is better than would otherwise have been the case.  The ESRI has predicted that growth will return to the economy in the second half of this year and the European Commission is predicting that Ireland will grow at double the eurozone average next year.  The markets too can see this.  The Government's decisive action has brought us credibility.  This credibility is reflected in our reduced costs of borrowing, which is crucial to keep the country running.Money markets remain difficult and we must be constantly vigilant in this regard.  This recession has changed the financial world.  The lesson we need to take from it is that we are in a competitive global market and soft option solutions are not going to provide the basis for sustainable growth and the improvement of living standards we seek for the people.As a former Minister for Finance, I want to respond to the criticisms of fiscal policy in the banking reports and especially where this relates to the role of property-based tax incentives.  I want to emphasise that prior to the crisis, the Government took action to reduce the vulnerabilities of the economy to the property market, although I fully accept that in hindsight, it was not sufficient.  The independent reports identify four main areas where actions were taken as follows.These are the decisions in the budget I presented to Dáil Éireann in December 2005 to abolish a very wide range of property-based tax incentives; the refusal by the Government to abolish or dramatically reduce stamp duty; the decision of the regulator at the start of 2007 to increase the capital requirements on banks for speculative property lending from 100% to 150%; and the decision by the Government to allocate every year 1% of GNP into a National Pensions Reserve Fund.  Without these actions the crisis in the Irish economy would have been far worse and I believe this is consistent with the analysis of causes contained in the two independent reports.It is worth emphasising, in considering the role of various incentives given to the construction sector in contributing to the problem that in presenting the 2006 budget in December 2005, I decided to immediately restrict the use of property-based tax incentives by those on high incomes.  I introduced for the first time in that Finance Bill a measure to ensure that such taxpayers were no longer able to use property tax incentives or other measures to reduce their tax bill in any year below a certain level.  I subsequently announced the most radical abolition of property-based tax incentives made by any recent Minister for Finance.  I did this because I was concerned that these incentives were contributing to an overvaluation of property with resultant vulnerabilities.  This decision did not gain favour with many interested parties in the property market and it also represented a decisive policy shift because over a long period, successive Governments of all political persuasions had added more new property incentives rather than engage in a wholesale abolition of existing incentives.I also abolished the property based incentives for the general rental refurbishment scheme.  Similarly, the tax relief which was available for interest on loans taken out to acquire an interest in property rental companies was abolished for all new loans taken out after 7 December 2005.The Government accepts that there are independent policy lessons to be drawn from our experience and, in particular, we accept those set out in Part IV of the Regling and Watson report.  I agree with the assessment in the two reports that a more restrictive fiscal policy would have assisted in slowing the economy.  Hindsight is always clear and clearly we would have taken such a course if we had known of the scale of the property collapse which was facing the country.  I deeply regret that.
#PJSheenan	unknown-#PJSheenan-party	unknown-#PJSheenan-dob	unknown-#PJSheenan-constituency	speech	unkown-language	2010-06-15 00:00:00	Prelude	40	Blame those in the Galway tent.
#BrianCowen	unknown-#BrianCowen-party	unknown-#BrianCowen-dob	unknown-#BrianCowen-constituency	speech	unkown-language	2010-06-15 00:00:00	Prelude	41	The Regling and Watson report, in its consideration of the sources of some of the issues that arose for the economy during that decade, points out in some detail that joining the euro and not having access to an exchange rate policy — in the context of an open economy such as ours, which enjoyed substantially higher growth rates than those that obtained in other parts of the euro area — was an important factor in trying to deal with the situation.We must all be honest with the people in respect of this matter because history is being rewritten at present.
#TerenceFlanagan	unknown-#TerenceFlanagan-party	unknown-#TerenceFlanagan-dob	unknown-#TerenceFlanagan-constituency	speech	unkown-language	2010-06-15 00:00:00	Prelude	42	It is being rewritten on the Taoiseach's side of the fence.
#BrianCowen	unknown-#BrianCowen-party	unknown-#BrianCowen-dob	unknown-#BrianCowen-constituency	speech	unkown-language	2010-06-15 00:00:00	Prelude	43	Let us be clear about this matter and engage in a civilised debate about it.  During the decade to which I refer, demands that were made in this House in respect of increased spending in a range of areas, capital and current, are there for all to see.  What those demands reflected were the raised expectations of our people who saw, for the first time, a country that had finally come to grips with the historic problems of under-employment and under-investment.
#PadraicMcCormack	unknown-#PadraicMcCormack-party	unknown-#PadraicMcCormack-dob	unknown-#PadraicMcCormack-constituency	speech	unkown-language	2010-06-15 00:00:00	Prelude	44	What is the position now?
#BrianCowen	unknown-#BrianCowen-party	unknown-#BrianCowen-dob	unknown-#BrianCowen-constituency	speech	unkown-language	2010-06-15 00:00:00	Prelude	45	Does that in any way suggest that we were intent on being irresponsible in respect of any of these matters?
#	unknown-#-party	unknown-#-dob	unknown-#-constituency	speech	unkown-language	2010-06-15 00:00:00	Prelude	46	Yes.
#BrianCowen	unknown-#BrianCowen-party	unknown-#BrianCowen-dob	unknown-#BrianCowen-constituency	speech	unkown-language	2010-06-15 00:00:00	Prelude	47	Absolutely not.
#ShaneMcEntee	unknown-#ShaneMcEntee-party	unknown-#ShaneMcEntee-dob	unknown-#ShaneMcEntee-constituency	speech	unkown-language	2010-06-15 00:00:00	Prelude	48	The Government did not tell the people the truth.  It bought successive elections.
#BrianCowen	unknown-#BrianCowen-party	unknown-#BrianCowen-dob	unknown-#BrianCowen-constituency	speech	unkown-language	2010-06-15 00:00:00	Prelude	49	In the context of framing a budget, any Minister for Finance — this was the position for all of my predecessors and it will continue to apply in respect of my successors——
#PJSheenan	unknown-#PJSheenan-party	unknown-#PJSheenan-dob	unknown-#PJSheenan-constituency	speech	unkown-language	2010-06-15 00:00:00	Prelude	50	Most of the Taoiseach's predecessors as Minister for Finance were from Fianna Fáil.
#BrianCowen	unknown-#BrianCowen-party	unknown-#BrianCowen-dob	unknown-#BrianCowen-constituency	speech	unkown-language	2010-06-15 00:00:00	Prelude	51	——must consider three main factors, namely, the level of resources available; projections regarding how the economy is expected to develop; and societal needs, particularly in respect of the matters in respect of which action must be prioritised.  Successive Ministers for Finance — Members may consult their budgetary statements for as far back as they wish to go — have always set out the macro-economic position and the vulnerabilities and downside risks.  Those are the facts of the matter.I wish to make it clear to the House, in an honest and open manner, that I regret and am sorry about the outcomes that have come to pass.  However, let no one suggest — and everyone should be fair and reasonable about this — that there were people in this House who predicted the imminent financial and economic collapse that occurred in the developed world in 2008.  Let us all be fair to each other.
#AlanShatter	unknown-#AlanShatter-party	unknown-#AlanShatter-dob	unknown-#AlanShatter-constituency	speech	unkown-language	2010-06-15 00:00:00	Prelude	52	The Taoiseach is back to the Lehman Brothers defence, which has been completely discredited in both reports.
#SeamusKirk	unknown-#SeamusKirk-party	unknown-#SeamusKirk-dob	unknown-#SeamusKirk-constituency	speech	unkown-language	2010-06-15 00:00:00	Prelude	53	Deputy Shatter should allow the Taoiseach to continue.
#BrianCowen	unknown-#BrianCowen-party	unknown-#BrianCowen-dob	unknown-#BrianCowen-constituency	speech	unkown-language	2010-06-15 00:00:00	Prelude	54	I emphasise that I am not in any way trying to abdicate my sense of personal responsibility or my responsibility as a Minister in respect of any work that I have done.
#AlanShatter	unknown-#AlanShatter-party	unknown-#AlanShatter-dob	unknown-#AlanShatter-constituency	speech	unkown-language	2010-06-15 00:00:00	Prelude	55	The reports clearly indicate that the crisis was home-grown.
#BrianCowen	unknown-#BrianCowen-party	unknown-#BrianCowen-dob	unknown-#BrianCowen-constituency	speech	unkown-language	2010-06-15 00:00:00	Prelude	56	As stated previously, I will not accept that there was bad faith on my part in respect of doing the job to which I refer.  I am prepared to engage in democratic debate on the political choices or decisions that have been made.  However, I am not prepared to accept that others who at the time described my budgets as being measly, Scrooge-like or hopelessly inadequate can now suggest that we were spending too much during the period in question, when it is clear that the demands from the Opposition benches were to the contrary.  The record shows that contemporaneous fact.
#BernardJDurkan	unknown-#BernardJDurkan-party	unknown-#BernardJDurkan-dob	unknown-#BernardJDurkan-constituency	speech	unkown-language	2010-06-15 00:00:00	Prelude	57	That is total rubbish.
#ShaneMcEntee	unknown-#ShaneMcEntee-party	unknown-#ShaneMcEntee-dob	unknown-#ShaneMcEntee-constituency	speech	unkown-language	2010-06-15 00:00:00	Prelude	58	Fianna Fáil hid the truth.  That is why it stands at 17% in the opinion polls.
#SeamusKirk	unknown-#SeamusKirk-party	unknown-#SeamusKirk-dob	unknown-#SeamusKirk-constituency	speech	unkown-language	2010-06-15 00:00:00	Prelude	59	The Taoiseach, without interruption.
#PJSheenan	unknown-#PJSheenan-party	unknown-#PJSheenan-dob	unknown-#PJSheenan-constituency	speech	unkown-language	2010-06-15 00:00:00	Prelude	60	What about the involvement of those in the Galway tent?
