#JohnODonoghue	unknown-#JohnODonoghue-party	unknown-#JohnODonoghue-dob	unknown-#JohnODonoghue-constituency	speech	unkown-language	2008-04-03 00:00:00	Prelude	0	Before coming to the Order of Business I propose to deal with a number of notices under Standing Order 32.  I propose to deal with these topics separately and I will call on Deputies in the order in which they submitted their notices to my office.
#JamesBannon	unknown-#JamesBannon-party	unknown-#JamesBannon-dob	unknown-#JamesBannon-constituency	speech	unkown-language	2008-04-03 00:00:00	Prelude	12	The Tánaiste was singing last night.
#JohnODonoghue	unknown-#JohnODonoghue-party	unknown-#JohnODonoghue-dob	unknown-#JohnODonoghue-constituency	speech	unkown-language	2008-04-03 00:00:00	Prelude	13	There are no proposals to be put to the House today.
#EndaKenny	unknown-#EndaKenny-party	unknown-#EndaKenny-dob	unknown-#EndaKenny-constituency	speech	unkown-language	2008-04-03 00:00:00	Prelude	14	Sometimes the folders get mixed up.The legislative programme for this Dáil session published by the Chief Whip contains 17 Bills, seven of which were listed for the previous session and some others were on the list before that.  Has any analysis been carried out of how these targets are to be reached?  There is little point in publishing lists of Bills which do not make it through to publication, never mind as far as being debated in the House.In respect of the figures produced yesterday and with economic indicators going in the wrong direction in many ways, will the Tánaiste consider time for a debate next week, in view of the fact that tax revenue is €600 million short and we are heading for a deficit of more than €6 billion, which will be the largest ever?
#JohnODonoghue	unknown-#JohnODonoghue-party	unknown-#JohnODonoghue-dob	unknown-#JohnODonoghue-constituency	speech	unkown-language	2008-04-03 00:00:00	Prelude	15	We cannot deal with that matter now, as Deputy Kenny well knows.
#EndaKenny	unknown-#EndaKenny-party	unknown-#EndaKenny-dob	unknown-#EndaKenny-constituency	speech	unkown-language	2008-04-03 00:00:00	Prelude	16	I am just asking for an opportunity to debate the matter next week.The second report on the Rebecca O'Malley case, as referred to by Deputies Reilly and Gilmore, sets out very clearly that patient-centred care is not sufficiently embedded in the management process, that systems have delayed and avoided difficult decisions and priority was not given to those who needed it.  This is a major indictment of the capacity of the HSE to do the business for which it has been set up.  Are there any proposals from Government to deal with this situation in view of the fact that the O'Malley report follows the Fitzgerald report, both of which equally indict seriously the capacity of the HSE to do its job?
#JohnODonoghue	unknown-#JohnODonoghue-party	unknown-#JohnODonoghue-dob	unknown-#JohnODonoghue-constituency	speech	unkown-language	2008-04-03 00:00:00	Prelude	17	We cannot deal with that matter now.
#CaoimhglinOCaolain	unknown-#CaoimhglinOCaolain-party	unknown-#CaoimhglinOCaolain-dob	unknown-#CaoimhglinOCaolain-constituency	speech	unkown-language	2008-04-03 00:00:00	Prelude	18	On the same issue, a Cheann Comhairle, and it is relevant to the Order of Business.
#JohnODonoghue	unknown-#JohnODonoghue-party	unknown-#JohnODonoghue-dob	unknown-#JohnODonoghue-constituency	speech	unkown-language	2008-04-03 00:00:00	Prelude	19	If it is relevant to the Order of Business, but the last issue was not.
#CaoimhglinOCaolain	unknown-#CaoimhglinOCaolain-party	unknown-#CaoimhglinOCaolain-dob	unknown-#CaoimhglinOCaolain-constituency	speech	unkown-language	2008-04-03 00:00:00	Prelude	20	From what Deputy Kenny has raised, both in respect of the O'Malley report and the Barringtons Hospital report and the indictment of the HSE which they represent, will the Government facilitate an opportunity to have these reports debated and discussed in this House?
#JohnODonoghue	unknown-#JohnODonoghue-party	unknown-#JohnODonoghue-dob	unknown-#JohnODonoghue-constituency	speech	unkown-language	2008-04-03 00:00:00	Prelude	21	That is not in order.
#CaoimhglinOCaolain	unknown-#CaoimhglinOCaolain-party	unknown-#CaoimhglinOCaolain-dob	unknown-#CaoimhglinOCaolain-constituency	speech	unkown-language	2008-04-03 00:00:00	Prelude	22	I ask whether the Government will facilitate an opportunity to address these reports.  It is a legitimate question to ask and I am appealing that we are given that opportunity.  Let there be no mistake that significant concern arises out of these reports and other investigations under way, including in the north east.
#JohnODonoghue	unknown-#JohnODonoghue-party	unknown-#JohnODonoghue-dob	unknown-#JohnODonoghue-constituency	speech	unkown-language	2008-04-03 00:00:00	Prelude	23	Standing Orders relate to promised business.
#BrianCowen	unknown-#BrianCowen-party	unknown-#BrianCowen-dob	unknown-#BrianCowen-constituency	speech	unkown-language	2008-04-03 00:00:00	Prelude	24	On the question of what business can be taken and what debates can be held, that is a matter for the Whips to consider.  The House had a debate on the cancer care situation some weeks ago and I contributed to that debate.  The Taoiseach made the point yesterday in response to Deputy Gilmore and it is on the record that an interim policy and procedures have been adopted on the serious incident-management issue.  The Taoiseach gave a full account of the reaction by the HSE and HIQA to these recommendations and the need to ensure, in so far as is possible, there is not a repeat of the incidents such as those in Portlaoise, the case of Rebecca O'Malley, Barringtons Hospital and elsewhere.  Policies have been implemented by the Government.  The Health Information and Quality Authority is the mechanism by which we can seek much better quality assessment and quality provision of health care services generally and cancer care in particular in regard to the issues that have been raised this morning.  I refer both Deputies to what the Taoiseach said yesterday in what I thought was a full and informative reply on the present position on those matters.  It is a matter for the Whips to decide if they wish to take that debate further in plenary session in this House.On the issue raised by Deputy Kenny on Exchequer returns, it is important to point out that some of the downside risks referred to by me have perhaps started to materialise in terms of the high price of oil, the change in the sterling and dollar exchange rates and the downturn in the international economy, which will have its effect here as it will elsewhere throughout the developed world.   However, we are in a good position in terms of the public finances to withstand the pressures that are undoubtedly emerging as a result of that.  We have a very low GDP-debt ratio — it is only 15% net.  We will ensure that we control our public expenditure and current expenditure.  We will not resign on our investment plans, namely, the capital investment programme, which is important.  I said in my budget speech that we needed to borrow prudently to invest ambitiously, and we are doing that.  We should not change tack in that respect.  Our approach should be quite the contrary.  Where below potential growth is being achieved, as is happening internationally, that is the time to invest in a capital programme that will ensure we develop the productive side of the economy.  The Government is playing a role in that context in that, as part of the economic cycle, it is making an enhanced contribution in terms of the public expenditure and investment programme.Regarding legislation, nine of the 17 Bills on the spring A list of the legislative programme have been published.  There are seven Bills on the new A list, the Irish Sports Council amendment Bill, the broadcasting Bill, the chemicals regulation and enforcement Bill, the ombudsman amendment Bill, the adoption Bill, the health long-term residential care services Bill, the prevention of corruption amendment Bill and the Dublin Transport Authority Bill, which was before the Cabinet only this week and is being dealt with.  Therefore, there is a substantive body of legislation for this session and, hopefully, with the co-operation of everyone we can deal with it in a way that will enable Members on all sides of the House to make a contribution.
#EamonGilmore	unknown-#EamonGilmore-party	unknown-#EamonGilmore-dob	unknown-#EamonGilmore-constituency	speech	unkown-language	2008-04-03 00:00:00	Prelude	25	I wish to raise three matters.  The first one relates to the Exchequer figures.  I support Deputy Kenny's call for a debate in the House on those figures and on the changing position of the public finances.  The Tánaiste's reply to Deputy Kenny underscores the need for a debate because the Labour Party would not accept that the changing economic and public finance position is entirely due to international circumstances.  There is the issue of domestic decision-making and the Tánaiste's management of this area requires to be debated here.  The downturn in the revenues from capital gains tax, stamp duties and so on are intimately related to what has been happening in the property market.  That needs to the debated.  The Ceann Comhairle is shaking his head and I understand why, but this matter needs to be debated.
#NoelDempsey	unknown-#NoelDempsey-party	unknown-#NoelDempsey-dob	unknown-#NoelDempsey-constituency	speech	unkown-language	2008-04-03 00:00:00	Prelude	26	The Chair is indicating to the Deputy that he has made his point and should move on to the next one.
#JohnODonoghue	unknown-#JohnODonoghue-party	unknown-#JohnODonoghue-dob	unknown-#JohnODonoghue-constituency	speech	unkown-language	2008-04-03 00:00:00	Prelude	27	The main point is that we understand one another.
#EamonGilmore	unknown-#EamonGilmore-party	unknown-#EamonGilmore-dob	unknown-#EamonGilmore-constituency	speech	unkown-language	2008-04-03 00:00:00	Prelude	28	It is always advisable to be one step ahead of the Chair.  Are there any plans to introduce Supplementary Estimates arising from the changes that are occurring?The second matter I wish to raise concerns the civil unions Bill, on which a report is being prepared by the Government.  I recall that when the Labour Party's Civil Unions Bill was before the House it was promised that the heads of the Government's legislation would be published at the end of February or in March — I will not quibble about the month.  Is it still intended to publish the heads of the legislation and when will we have sight of them?The third matter I wish to raise is the electoral amendment Bill, which is listed for publication this session.  This Bill will introduce the revised Dáil and European Parliament constituencies.  On previous occasions when legislation of this kind was introduced to implement the report of a boundary commission, it was done on a stand-alone basis, in other words, simply in regard to the new constituencies.  I note from the list that what is intended on this occasion is to implement the recommendations of the Constituency Commission, to revise the procedures for the establishment of future commissions and to deal with other electoral matters requiring to be addressed in advance of the 2009 European and local elections.  I have two questions relating to that.  What are these other matters that are required to be addressed before the 2009 elections?  Why is the boundary commission report not being introduced on a stand-alone basis?
#BrianCowen	unknown-#BrianCowen-party	unknown-#BrianCowen-dob	unknown-#BrianCowen-constituency	speech	unkown-language	2008-04-03 00:00:00	Prelude	29	I will check for the Deputy the other issues referred to in the legislation.  On the question of the possible examination of how electoral commissions will work in the future, comments have been made by Members on all sides of the House on the impact of the constituency revisions that have been published in the report by the commission to the Minister for the Environment, Heritage and Local Government, which are meeting with varying degrees of enthusiasm on all sides.  This indicates that because of the huge shift in population etc. there was a greater degree of change on this occasion than was the case in the past.  We are simply presented with a fait accompli and practitioners of politics like ourselves do not have an input into what is happening.  The independence of the commission is in no way being challenged or compromised, but there is some merit in an interim report being published which would invite comments from the House on the workability of the efficacy of some of the proposals, which could be taken into account by the commission when it finalises the report and comes forward with its final position.  At present it is a fait accompli .I spoke to Deputies on all sides of the House and they would more than quibble with some of the decisions.  These are recommendations to this House.  The House has the right, if it so wishes and a consensus can be gained, to change any part of those.  The position since 1977 has been that we have always taken the recommendations in blanket form and we have not considered them.  I am aware that since the publication of this report Deputies on all sides of House have had serious reservations about provincial and county boundaries being breached.  Radical changes have been proposed vis-à-vis the previous arrangements and a great deal of dissatisfaction has been voiced throughout many parts of the country, including in County Leitrim——
#RuairiQuinn	unknown-#RuairiQuinn-party	unknown-#RuairiQuinn-dob	unknown-#RuairiQuinn-constituency	speech	unkown-language	2008-04-03 00:00:00	Prelude	30	Does the Tánaiste not understand the instructions?
#BrianCowen	unknown-#BrianCowen-party	unknown-#BrianCowen-dob	unknown-#BrianCowen-constituency	speech	unkown-language	2008-04-03 00:00:00	Prelude	31	——for which I have particular sympathy.
#JanOSullivan	unknown-#JanOSullivan-party	unknown-#JanOSullivan-dob	unknown-#JanOSullivan-constituency	speech	unkown-language	2008-04-03 00:00:00	Prelude	32	Will he do something about it?
#BrianCowen	unknown-#BrianCowen-party	unknown-#BrianCowen-dob	unknown-#BrianCowen-constituency	speech	unkown-language	2008-04-03 00:00:00	Prelude	33	It is open to this House to do what it wishes about it if we can get a consensus and perhaps a political will should be developed here to stand up for what we would regard as more common-sense solutions than those that are before us.  What we usually do is delegate the responsibility elsewhere, the report comes before the House and we do not have the political courage to sort something out when we know it is not right.
#	unknown-#-party	unknown-#-dob	unknown-#-constituency	speech	unkown-language	2008-04-03 00:00:00	Prelude	34	Hear, hear.
#BrianCowen	unknown-#BrianCowen-party	unknown-#BrianCowen-dob	unknown-#BrianCowen-constituency	speech	unkown-language	2008-04-03 00:00:00	Prelude	35	Because it is so politically correct, we do not interfere but stand back.  It could be open to people in this House to come up with solutions if they so wish.
#RuairiQuinn	unknown-#RuairiQuinn-party	unknown-#RuairiQuinn-dob	unknown-#RuairiQuinn-constituency	speech	unkown-language	2008-04-03 00:00:00	Prelude	36	Does the Tánaiste have a proposal?
#BrianCowen	unknown-#BrianCowen-party	unknown-#BrianCowen-dob	unknown-#BrianCowen-constituency	speech	unkown-language	2008-04-03 00:00:00	Prelude	37	I am very strongly of the view that if there is a will in this House, an all-party committee could meet to discuss whether a solution can be found.  Obviously one person's solution might be another person's problem.  We could arrange for a minimum 20-seat representation for the Labour Party and that should sort out the problem.
#JimOKeeffe	unknown-#JimOKeeffe-party	unknown-#JimOKeeffe-dob	unknown-#JimOKeeffe-constituency	speech	unkown-language	2008-04-03 00:00:00	Prelude	38	As long as it would not be the TDs from the gerrymander wing.
#BrianCowen	unknown-#BrianCowen-party	unknown-#BrianCowen-dob	unknown-#BrianCowen-constituency	speech	unkown-language	2008-04-03 00:00:00	Prelude	39	I have gone to my constituency's political meeting and asked the people of south Offaly for their views on this issue.
#JohnODonoghue	unknown-#JohnODonoghue-party	unknown-#JohnODonoghue-dob	unknown-#JohnODonoghue-constituency	speech	unkown-language	2008-04-03 00:00:00	Prelude	40	The Tánaiste knows he must take great care of his constituency.
#BrianCowen	unknown-#BrianCowen-party	unknown-#BrianCowen-dob	unknown-#BrianCowen-constituency	speech	unkown-language	2008-04-03 00:00:00	Prelude	41	I have gone with the Minister of State, Deputy Hoctor, who is a great friend of mine, to the vote in north Tipperary and vice versa.  One sees the camáin being taken out of the boots of cars.  I have given an undertaking to the people I represent.  That boundary has not been breached since the foundation of the State.
#JohnODonoghue	unknown-#JohnODonoghue-party	unknown-#JohnODonoghue-dob	unknown-#JohnODonoghue-constituency	speech	unkown-language	2008-04-03 00:00:00	Prelude	42	The Tánaiste knows we cannot go into this now.
#BrianCowen	unknown-#BrianCowen-party	unknown-#BrianCowen-dob	unknown-#BrianCowen-constituency	speech	unkown-language	2008-04-03 00:00:00	Prelude	43	It is possible for us as public representatives to galvanise ourselves and create some collective political will to deal with issues we know in our hearts and souls to be anomalous.  We will accept them if we have to but perhaps we should consider doing our job.
#EamonGilmore	unknown-#EamonGilmore-party	unknown-#EamonGilmore-dob	unknown-#EamonGilmore-constituency	speech	unkown-language	2008-04-03 00:00:00	Prelude	44	I ask the Tánaiste to respond to the other points I raised.  I also offer him the counsel that whatever promises he gives in the coming weeks, it would not be advisable to promise changes in constituency boundaries to any of his colleagues.
#BrianCowen	unknown-#BrianCowen-party	unknown-#BrianCowen-dob	unknown-#BrianCowen-constituency	speech	unkown-language	2008-04-03 00:00:00	Prelude	45	Deputy Gilmore would be surprised how much support he would find among those seated behind him for such an approach.  Perhaps I am speaking more often than he to those Members, but I know he is working on it.
#EamonGilmore	unknown-#EamonGilmore-party	unknown-#EamonGilmore-dob	unknown-#EamonGilmore-constituency	speech	unkown-language	2008-04-03 00:00:00	Prelude	46	I ask the Tánaiste, wherever he goes looking for support, not to look behind me.
#BrianCowen	unknown-#BrianCowen-party	unknown-#BrianCowen-dob	unknown-#BrianCowen-constituency	speech	unkown-language	2008-04-03 00:00:00	Prelude	47	Deputy Gilmore is held in high regard by those seated behind him.On the civil partnership Bill, it was stated in the Dáil that the Minister would bring his proposals to the Government by the end of March.  He has met that deadline.  The proposed scheme draws on the options identified by the working group on domestic partnership, under the chairmanship of Ms Anne Colley, and the recommendations of the Law Reform Commission in its report on the rights and duties of cohabitants.  The scheme will propose a statutory civil registration scheme for same sex partners and a redress scheme to provide certain legal protections for them and other cohabitants.  I understand the heads of the Bill are being drafted but I cannot give an exact date for publication.
#EamonGilmore	unknown-#EamonGilmore-party	unknown-#EamonGilmore-dob	unknown-#EamonGilmore-constituency	speech	unkown-language	2008-04-03 00:00:00	Prelude	48	When will we see the Bill?
#BrendanHowlin	unknown-#BrendanHowlin-party	unknown-#BrendanHowlin-dob	unknown-#BrendanHowlin-constituency	speech	unkown-language	2008-04-03 00:00:00	Prelude	49	What is the reason for the delay?
#BrianCowen	unknown-#BrianCowen-party	unknown-#BrianCowen-dob	unknown-#BrianCowen-constituency	speech	unkown-language	2008-04-03 00:00:00	Prelude	50	We will deal with the Bill this year.
#BrendanHowlin	unknown-#BrendanHowlin-party	unknown-#BrendanHowlin-dob	unknown-#BrendanHowlin-constituency	speech	unkown-language	2008-04-03 00:00:00	Prelude	51	Were the heads of the Bill brought to the Government?
#BrianCowen	unknown-#BrianCowen-party	unknown-#BrianCowen-dob	unknown-#BrianCowen-constituency	speech	unkown-language	2008-04-03 00:00:00	Prelude	52	No, they are being drafted.  The Minister said in the Dáil that he would bring his proposals on how to address this issue to the Government.  That was done.
#FergusODowdFG	unknown-#FergusODowdFG-party	unknown-#FergusODowdFG-dob	unknown-#FergusODowdFG-constituency	speech	unkown-language	2008-04-03 00:00:00	Prelude	53	On the question of the redrawing of constituencies, we all had an opportunity, which some of us exercised and others did not, to make a submission to the independent commission, which is chaired by a High Court judge.  We should leave it to the commission to make the decision, whatever that decision may be.  As much as we would like——
#JohnODonoghue	unknown-#JohnODonoghue-party	unknown-#JohnODonoghue-dob	unknown-#JohnODonoghue-constituency	speech	unkown-language	2008-04-03 00:00:00	Prelude	54	I cannot allow a discussion on this issue.
#FergusODowdFG	unknown-#FergusODowdFG-party	unknown-#FergusODowdFG-dob	unknown-#FergusODowdFG-constituency	speech	unkown-language	2008-04-03 00:00:00	Prelude	55	The Tánaiste has commented on this issue and I wish to respond.  It is a matter that must be left out of the political domain.  Let us make our submissions to the commission and let the commission decide.
#JohnODonoghue	unknown-#JohnODonoghue-party	unknown-#JohnODonoghue-dob	unknown-#JohnODonoghue-constituency	speech	unkown-language	2008-04-03 00:00:00	Prelude	56	We cannot have a debate on this issue.
#FergusODowdFG	unknown-#FergusODowdFG-party	unknown-#FergusODowdFG-dob	unknown-#FergusODowdFG-constituency	speech	unkown-language	2008-04-03 00:00:00	Prelude	57	It would be wrong for the Oireachtas to make changes to the commission's recommendations.
#BrianCowen	unknown-#BrianCowen-party	unknown-#BrianCowen-dob	unknown-#BrianCowen-constituency	speech	unkown-language	2008-04-03 00:00:00	Prelude	58	I wish to respond to that.
#JohnODonoghue	unknown-#JohnODonoghue-party	unknown-#JohnODonoghue-dob	unknown-#JohnODonoghue-constituency	speech	unkown-language	2008-04-03 00:00:00	Prelude	59	We cannot have a debate on this issue.
#BrianCowen	unknown-#BrianCowen-party	unknown-#BrianCowen-dob	unknown-#BrianCowen-constituency	speech	unkown-language	2008-04-03 00:00:00	Prelude	60	Deputy O'Dowd makes an important point and it is important that we are accurate about the statutory position.  Submissions can be made to the commission, as the Deputy observed.  The commission then brings forward its recommendations to this House and it is open to us to accept all, any or none of them.
#	unknown-#-party	unknown-#-dob	unknown-#-constituency	speech	unkown-language	2008-04-03 00:00:00	Prelude	61	Hear, hear.
#BrianCowen	unknown-#BrianCowen-party	unknown-#BrianCowen-dob	unknown-#BrianCowen-constituency	speech	unkown-language	2008-04-03 00:00:00	Prelude	62	It is time that this sovereign Parliament took upon itself the responsibilities arising in this area.  If we have a difficulty with the commission's recommendations and can devise a consensus around modifications or changes, why should we not do so on behalf of the constituents who are declaring such dissatisfaction?  Perhaps the difference between me and Deputy O'Dowd is that I never joined that politically correct club.
#MichaelRing	unknown-#MichaelRing-party	unknown-#MichaelRing-dob	unknown-#MichaelRing-constituency	speech	unkown-language	2008-04-03 00:00:00	Prelude	63	We feel the same way about the HSE.
#FergusODowdFG	unknown-#FergusODowdFG-party	unknown-#FergusODowdFG-dob	unknown-#FergusODowdFG-constituency	speech	unkown-language	2008-04-03 00:00:00	Prelude	64	The historical incidence of the gerrymandering of constituencies in other jurisdictions — I do not refer to this State — has proved to be an unworthy endeavour which has caused serious problems for the democratic process.  It is absolutely unacceptable that this House should begin to interfere with the determination of the independent commission.
#BrianCowen	unknown-#BrianCowen-party	unknown-#BrianCowen-dob	unknown-#BrianCowen-constituency	speech	unkown-language	2008-04-03 00:00:00	Prelude	65	The commission puts forward a recommendation.  We can agree to change that recommendation on the basis of consensus.  What is the problem with that?
#FergusODowdFG	unknown-#FergusODowdFG-party	unknown-#FergusODowdFG-dob	unknown-#FergusODowdFG-constituency	speech	unkown-language	2008-04-03 00:00:00	Prelude	66	Will it be changed on the basis of the Government's recommendation?
#JohnODonoghue	unknown-#JohnODonoghue-party	unknown-#JohnODonoghue-dob	unknown-#JohnODonoghue-constituency	speech	unkown-language	2008-04-03 00:00:00	Prelude	67	This debate could last all day.  I have called Deputy Charles Flanagan.
#CharlesFlanagan	unknown-#CharlesFlanagan-party	unknown-#CharlesFlanagan-dob	unknown-#CharlesFlanagan-constituency	speech	unkown-language	2008-04-03 00:00:00	Prelude	68	I advise the Tánaiste to exercise great care, having regard to the seat from which he rises, in proposing the establishment of an all-party committee with an input on constituency boundaries.  Any such committee would undoubtedly include a majority of Government Members.  The terms of reference of any such committee must be carefully considered.  This House should hesitate to go down that road.One of the most important items of proposed legislation heralded not only by the Minister for Justice, Equality and Law Reform but also by the Taoiseach in recent times is the sale of alcohol Bill.  We were assured that proposals in this regard would be published before the end of March and that the legislation would be processed and enacted by this House before the summer recess.  However, the latest legislative programme distributed by the Government Chief Whip indicates that publication of the Bill has been deferred to some time late this year.  What is the reason for this delay?
#BrianCowen	unknown-#BrianCowen-party	unknown-#BrianCowen-dob	unknown-#BrianCowen-constituency	speech	unkown-language	2008-04-03 00:00:00	Prelude	69	I understood from the Taoiseach's reply on yesterday's Order of Business that the Minister for Justice, Equality and Law Reform hopes to bring forward proposals on below-cost selling during this session.  It is my understanding that the more comprehensive general sale of alcohol legislation will be taken later.  The Minister is prioritising the below-cost selling aspect of the Holmes report which he received only this week, some four to six weeks after he commissioned it.  Yesterday's Official Report will clarify that point.I do not wish there to be any misunderstanding of my comments on the constituency issue.  I am simply making the point that if a political consensus can be devised, it is open to this House to modify a recommendation of the independent commission if it so wishes.  That is all I am saying.  Sometimes when we receive reports, we convince ourselves that we have no say in the matter.  Under the law, we have a say if we so wish.  If we cannot find agreement, there will be no change to the independent recommendation and the precedent will proceed.  Members on all sides of the House are aware of the problems and difficulties arising from this issue, including in the exalted constituency shared by Deputy Charles Flanagan and me.
#EmmetStagg	unknown-#EmmetStagg-party	unknown-#EmmetStagg-dob	unknown-#EmmetStagg-constituency	speech	unkown-language	2008-04-03 00:00:00	Prelude	70	I welcome the points made by the Tánaiste.  If they indicate a commitment to curb the quangoism in this State, they are most welcome.
#	unknown-#-party	unknown-#-dob	unknown-#-constituency	speech	unkown-language	2008-04-03 00:00:00	Prelude	71	Hear, hear.
#EmmetStagg	unknown-#EmmetStagg-party	unknown-#EmmetStagg-dob	unknown-#EmmetStagg-constituency	speech	unkown-language	2008-04-03 00:00:00	Prelude	72	Property management companies are unregulated and uncontrolled, with young families being ripped off to the tune of some €1,200 per year for no other service than to have the grass cut in their estates.  This problem is widespread in the new built-up estates in my constituency and elsewhere throughout the State.  The issue was debated at length in the House before the last election and we were given clear promises that legislation would be introduced.  We were told, however, that there was some complexity because three Departments would be involved and three separate Bills required.There is no indication in the new legislative programme that anything will be done about this before next October.  Before Christmas, the Minister for Justice, Equality and Law Reform promised primary legislation early this year, that is, in the last session.  Has the Government any intention of tackling this issue in respect of which Members on all sides of the House agree there is a requirement for statutory regulation and control?  There seems to be an incapacity to ensure the three Ministers concerned get this legislation through.  Why can this not be done quickly?  Everybody knows what the problem is and what the solution should be.  Legislation is required to implement that solution.
#BrianCowen	unknown-#BrianCowen-party	unknown-#BrianCowen-dob	unknown-#BrianCowen-constituency	speech	unkown-language	2008-04-03 00:00:00	Prelude	73	I understand from yesterday's Order of Business that the Minister for Justice, Equality and Law Reform provided some information to the Taoiseach in reply to questions on this issue from Fine Gael Members.  I cannot recall it accurately.
#EmmetStagg	unknown-#EmmetStagg-party	unknown-#EmmetStagg-dob	unknown-#EmmetStagg-constituency	speech	unkown-language	2008-04-03 00:00:00	Prelude	74	Two other Ministers will have to get involved.
#BrianCowen	unknown-#BrianCowen-party	unknown-#BrianCowen-dob	unknown-#BrianCowen-constituency	speech	unkown-language	2008-04-03 00:00:00	Prelude	75	Yes, but there is a specific aspect for the Minister for Justice, Equality and Law Reform and he indicated, through the Taoiseach, that he is making progress on that.
#MichaelDHiggins	unknown-#MichaelDHiggins-party	unknown-#MichaelDHiggins-dob	unknown-#MichaelDHiggins-constituency	speech	unkown-language	2008-04-03 00:00:00	Prelude	76	What is the timescale for the legislation?
