#BrendanHowlin	unknown-#BrendanHowlin-party	unknown-#BrendanHowlin-dob	unknown-#BrendanHowlin-constituency	speech	unkown-language	2012-01-24 00:00:00	Prelude	0	I propose to take Questions Nos. 46 and 47 together.Latest figures from across the public service, excluding the health sector, indicate that approximately 4,000 are expected to retire in the first two months of 2012.  In the health sector the data are based on the period September to February, with approximately 3,500 expected to retire in that timeframe.  These figures are based on data reported by all public service employers about the numbers of retirement applications received.  In some instances, staff will withdraw their application to retire owing to personal circumstances.  There are also cases in which individuals who wish to retire have not given the full three months notice requested by the employer.In the first instance, responsibility for operational planning in the context of reducing resources rests with the relevant public service body and its parent Department.  Public service organisations must fully use all mechanisms set out in the public service reform plan for discharging work, including reorganisation and redeployment of staff.  Only after this will the issue of recruitment for current or emerging business needs arise.  Should a Department identify a potential exception to the moratorium on recruitment the sanction of my Department must then be sought.  Exceptions to the moratorium may be granted on the following basis: where statutory posts must be filled for legal reasons; where failure to fill posts would result in a breach of EU or international regulations and impact upon exports, etc.; in safety-related posts where a failure to fill the post could leave the State open to potential legal liabilities or for security reasons; specialist and technical posts that ensure a continuity of operations such as legal officers, laboratory staff, maritime safety staff, etc.; and where continuity of front-line services must be ensured.  In the case of the education and health sectors, a number of grades are exempt from the moratorium in order to ensure vital services are maintained.Each sector in the public service has been establishing its own strategic workforce planning group to ensure sectoral employers develop plans to deal with the operational and strategic consequences arising from staffing reductions in the coming years.  The sectoral groups are liaising with the central strategic workforce planning forum under my Department.
#BrendanHowlin	unknown-#BrendanHowlin-party	unknown-#BrendanHowlin-dob	unknown-#BrendanHowlin-constituency	speech	unkown-language	2012-01-24 00:00:00	Prelude	11	In regard to education, the Minister for Education and Skills has announced that where teachers retiring between the end of last year and the end of February 2012 are teaching examination classes, either at junior or leaving certificate level, they may continue on the payroll up to the conclusion of the examinations.  It is important that we put people's minds at ease in that regard.In the case of front line services in the health sector, the Department of Health has its own team examining this issue.  We want to utilise the Croke Park agreement to the fullest in terms of redeployment, moving people from areas where there is no pressure to areas where they are needed.  That is the first port of call.  We will ensure there is flexibility that will allow front line services to be preserved.In regard to the two points raised by Deputy McDonald, we have already down-sized the public service by the order of 26,000 since 2008.
#MaryLouMcDonald	unknown-#MaryLouMcDonald-party	unknown-#MaryLouMcDonald-dob	unknown-#MaryLouMcDonald-constituency	speech	unkown-language	2012-01-24 00:00:00	Prelude	12	I am aware of that.
#BrendanHowlin	unknown-#BrendanHowlin-party	unknown-#BrendanHowlin-dob	unknown-#BrendanHowlin-constituency	speech	unkown-language	2012-01-24 00:00:00	Prelude	13	Our ambition is to effect a reduction of an additional 27,500 in the coming years.  By 2015 that quantum will, together with the levy, accrue a saving of €3.5 billion on the pensions bill in gross terms.  The pensions element is accounted for separately and would have to be paid in any event.
#BrendanHowlin	unknown-#BrendanHowlin-party	unknown-#BrendanHowlin-dob	unknown-#BrendanHowlin-constituency	speech	unkown-language	2012-01-24 00:00:00	Prelude	14	The troika views asset disposal as a structural reform measure, intended to improve efficiency and competition in the economy while offering the prospect of reducing overall debt levels.  The Government, views asset disposal as offering the potential to release value from State assets for use in employment generating initiatives in the economy, as set out clearly in the programme for Government.In our most recent discussions, which concluded last week, the troika signalled that in the context of Government pursuing an ambitious programme of asset disposal, it would be prepared to agree to the retention of a sizeable amount of proceeds from such disposal for investment in job creation initiatives in the economy.  This remains the policy of the Government.
#MickWallace	unknown-#MickWallace-party	unknown-#MickWallace-dob	unknown-#MickWallace-constituency	speech	unkown-language	2012-01-24 00:00:00	Prelude	15	When colleagues from the Technical Group and I asked representatives of the troika during our recent meeting about the proceeds of sales of State assets, we were told that, as per the bailout programme, the initial plan was that the moneys would go towards repaying the State's debts.  However, they further indicated that if there is potential for the creation of "real" jobs - I am not sure what they meant by this - they may consider some of the money being allocated for that purpose.  In principle, there is not much benefit in selling assets at this time given that there is no market for them.  The troika said it was not interested in fire sales - which suggests this is more ideologically driven than anything else - and is looking not alone for money but value.  Also, it appears to be of the view that the private sector does things better than the public sector.
#MichaelKitt	unknown-#MichaelKitt-party	unknown-#MichaelKitt-dob	unknown-#MichaelKitt-constituency	speech	unkown-language	2012-01-24 00:00:00	Prelude	16	A question, Deputy.
#MickWallace	unknown-#MickWallace-party	unknown-#MickWallace-dob	unknown-#MickWallace-constituency	speech	unkown-language	2012-01-24 00:00:00	Prelude	17	I would like to read into the record a quotation from Dr. Donal Palcic of the Department of Economics, University of Limerick.
#MichaelKitt	unknown-#MichaelKitt-party	unknown-#MichaelKitt-dob	unknown-#MichaelKitt-constituency	speech	unkown-language	2012-01-24 00:00:00	Prelude	18	It is not in order for the Deputy to do that.  This is Question Time.  I again remind the Deputy that he must ask a question of the Minister.
#MickWallace	unknown-#MickWallace-party	unknown-#MickWallace-dob	unknown-#MickWallace-constituency	speech	unkown-language	2012-01-24 00:00:00	Prelude	19	Does the Minister approve of the sale of State assets and does he believe the private sector does things better than the public sector?
#BrendanHowlin	unknown-#BrendanHowlin-party	unknown-#BrendanHowlin-dob	unknown-#BrendanHowlin-constituency	speech	unkown-language	2012-01-24 00:00:00	Prelude	20	There were a number of questions and assertions in Deputy Wallace's contribution.  A programme for Government was negotiated by the two parties in Government, namely, Fine Gael and the Labour Party.  People will be aware that both parties have different perspectives in regard to the sale of State assets.  However, we entered government in unprecedented economic times.  We are in an incredible hole.  The unified view of this Government is that we need to grow ourselves out of this terrible mess we inherited from our predecessor government and we need to create jobs.  However, we need resources to create jobs and do not domestically have those resources.NewERA, put forward during the last general election by Fine Gael, looks at what happened in the early years of this State when capital was not available for job creation and public capital was used to create the ESB, Bord na Móna, Aer Lingus and so on.  We need to have capital for the next generation.  The NewERA entity has been established, as has the strategic investment fund.  We need to have access to funds to resource these entities to create jobs, which is what we are doing.The previous Government accepted the troika's view that money had to be used to retire debt simpliciter.  We have said “no” to that.  It has taken a number of goes at it but we have moved the troika considerably.  The word I have used in the response to this parliamentary question is an agreed word with the troika, namely, “sizeable” amounts of money from the sale of State assets can be deployed.  Those discussions are ongoing.  I can assure the Deputy that there will be no fire sale.  We will do what is in the best interests of the economy and jobs.
#MickWallace	unknown-#MickWallace-party	unknown-#MickWallace-dob	unknown-#MickWallace-constituency	speech	unkown-language	2012-01-24 00:00:00	Prelude	21	Any independent economist would argue that the measures taken by this Government since coming into office have not resulted in jobs.  There has been a decline in job numbers.  The measures being taken are geared towards rebalancing the books to suit the fiscal arrangements.  It is not honest to say that the Government has worked towards job creation.  There is no investment and the banks are closed to people wishing to obtain loans.The Minister did not respond to my question in regard to whether he believes the private sector can do things better than the public sector.
#MichaelKitt	unknown-#MichaelKitt-party	unknown-#MichaelKitt-dob	unknown-#MichaelKitt-constituency	speech	unkown-language	2012-01-24 00:00:00	Prelude	22	Thank you, Deputy.
#MickWallace	unknown-#MickWallace-party	unknown-#MickWallace-dob	unknown-#MickWallace-constituency	speech	unkown-language	2012-01-24 00:00:00	Prelude	23	When will the Minister publish the report of the interdepartmental group which identified State assets and commercial State companies that could be sold and when will he publish the valuations of the NewERA group, both of which were considered by the Economic Management Council of which he is a member?
#BrendanHowlin	unknown-#BrendanHowlin-party	unknown-#BrendanHowlin-dob	unknown-#BrendanHowlin-constituency	speech	unkown-language	2012-01-24 00:00:00	Prelude	24	To answer the last question first, the Deputy will forgive me if I allow the Government to consider those reports first.  As soon as the deliberative process has been completed, the appropriate documentation will be published.The Deputy is wrong in indicating that we have a fiscal view that is only interested in balancing the budget.  The first thing we did was get permission to use €1 billion in a job creating initiative.  That is one of the first actions we took on taking up office.  We have to balance the books.  There is no question about that.
#ClareDaly	unknown-#ClareDaly-party	unknown-#ClareDaly-dob	unknown-#ClareDaly-constituency	speech	unkown-language	2012-01-24 00:00:00	Prelude	25	Where are the jobs?
#BrendanHowlin	unknown-#BrendanHowlin-party	unknown-#BrendanHowlin-dob	unknown-#BrendanHowlin-constituency	speech	unkown-language	2012-01-24 00:00:00	Prelude	26	Some 9,000 jobs were created last year through that initiative.
#ClareDaly	unknown-#ClareDaly-party	unknown-#ClareDaly-dob	unknown-#ClareDaly-constituency	speech	unkown-language	2012-01-24 00:00:00	Prelude	27	How many were lost?
#MickWallace	unknown-#MickWallace-party	unknown-#MickWallace-dob	unknown-#MickWallace-constituency	speech	unkown-language	2012-01-24 00:00:00	Prelude	28	Some 25,000 jobs were lost.
#BrendanHowlin	unknown-#BrendanHowlin-party	unknown-#BrendanHowlin-dob	unknown-#BrendanHowlin-constituency	speech	unkown-language	2012-01-24 00:00:00	Prelude	29	It is easy to be the naysayers and to engage in the Darby O'Gill economics that we do not have to balance the books and can continue to borrow €1.5 billion.
#MickWallace	unknown-#MickWallace-party	unknown-#MickWallace-dob	unknown-#MickWallace-constituency	speech	unkown-language	2012-01-24 00:00:00	Prelude	30	I did not say that.
#BrendanHowlin	unknown-#BrendanHowlin-party	unknown-#BrendanHowlin-dob	unknown-#BrendanHowlin-constituency	speech	unkown-language	2012-01-24 00:00:00	Prelude	31	I do not know who is going to provide us with that money.  The only people on earth willing to give us money, at the rates affordable to this State, is the troika, which has laid down hard and tough measures with which we must live.  We can tell them, as I heard some of the individuals opposite suggest, to take a hike.  If one wished to play Russian roulette with this country and its economy and destroy its economy, that is the sort of take one would have.  However, one must be honest with people in this regard.  The Government is working towards reducing Ireland's deficit to 3% by 2015 and has laid out the manner in which this will be done.  At the same time, however, it will take innovative job-creating measures.  Another jobs strategy will be published shortly by the Minister for Jobs, Enterprise and Innovation.
#ClareDaly	unknown-#ClareDaly-party	unknown-#ClareDaly-dob	unknown-#ClareDaly-constituency	speech	unkown-language	2012-01-24 00:00:00	Prelude	32	Another one.
#MickWallace	unknown-#MickWallace-party	unknown-#MickWallace-dob	unknown-#MickWallace-constituency	speech	unkown-language	2012-01-24 00:00:00	Prelude	33	Austerity does not create jobs.
#BrendanHowlin	unknown-#BrendanHowlin-party	unknown-#BrendanHowlin-dob	unknown-#BrendanHowlin-constituency	speech	unkown-language	2012-01-24 00:00:00	Prelude	34	Moreover, the Pathways to Work programme will be published shortly and will be implemented by the Minister for Social Protection.  In addition, I constantly am seeking innovative ways to access capital for sustainable projects to create sustainable jobs, and this is what the Government will continue to do.
#ClareDaly	unknown-#ClareDaly-party	unknown-#ClareDaly-dob	unknown-#ClareDaly-constituency	speech	unkown-language	2012-01-24 00:00:00	Prelude	35	No jobs.
#BrendanHowlin	unknown-#BrendanHowlin-party	unknown-#BrendanHowlin-dob	unknown-#BrendanHowlin-constituency	speech	unkown-language	2012-01-24 00:00:00	Prelude	36	The implementation body for the Croke Park agreement published its first annual progress report in June 2011.  The report examined the savings and reforms delivered in the first year of the agreement and found that sustainable pay bill savings in the order of €289 million had been achieved during the review period.  It also reported that solid and measurable progress had been made on implementing the action plans for reform in each sector, while pointing to certain issues that needed to be accelerated.  The interim report published by the body in November provided further evidence of progress on the delivery of change and reform right across the public service.The second annual review of the agreement is scheduled to take place after Easter 2012 and will assess the savings achieved in the second year of the agreement.  As before, it also will scrutinise the level of progress being made on implementing the reform programmes in each sector, and I look forward to the outcome of that review.The Government has indicated that the public service agreement represents a key enabler in meeting its fiscal targets under the obligations arising from the EU-IMF joint programme of assistance.  The quarterly returns made to date by the Government under the programme on public service numbers and the pay bill have indicated that the numbers of public servants are falling and are on track to meet the targets set by the Government.  As I announced in my Dáil speech, the Government has set a target of €400 million in payroll savings this year.  As I have stated, the Government aims to reduce the overall cost of paying public servants to deliver public services by €3.5 billion or approximately 20% in the seven-year period to 2015.  This will be achieved through substantially reduced numbers as well as through the pay cuts that were applied in 2010 and through ongoing pension related deductions.  The Croke Park agreement enables these ongoing reductions in pay bills to be delivered on a planned basis in an environment of industrial peace.The Government reaffirms its commitments under the Croke Park agreement on pay rates and job security for serving public servants.  I have stated repeatedly that these commitments are contingent on delivery of the necessary flexibilities and reforms that will be required.  Paragraph 1.28 of the Croke Park agreement states: "The implementation of this Agreement is subject to no currently unforeseen budgetary deterioration."  While I do not wish to speculate about what might happen into the future, I have no proposals to invoke that clause.
#SeanFleming	unknown-#SeanFleming-party	unknown-#SeanFleming-dob	unknown-#SeanFleming-constituency	speech	unkown-language	2012-01-24 00:00:00	Prelude	37	I thank the Minister.  A few minutes ago, the Minister referred to the Darby O'Gill school of economics, of which he is the best exponent present on this matter.  The Minister has stated his target for payroll savings under the Croke Park deal for 2012, as announced by him on budget day, is €400 million.  However, he omitted to mention the cost of €600 million in lump sums to be paid this year.  Although he lectured Members a moment ago about balancing books, I repeat my main criticism of the Minister, which is he only ever gives half the picture.  He mentions the savings but does not mention the cost of achieving those savings.  This year, he will spend the guts of €1 billion to achieve these savings.  Pensions must be paid to those who will retire from 1 March, as they no longer will be in employment, and there will be lump sum payments.  Consequently, it will cost approximately €1 billion to bring about the aforementioned staff reductions at the end of February.
#MichaelKitt	unknown-#MichaelKitt-party	unknown-#MichaelKitt-dob	unknown-#MichaelKitt-constituency	speech	unkown-language	2012-01-24 00:00:00	Prelude	38	A question please, Deputy.
#SeanFleming	unknown-#SeanFleming-party	unknown-#SeanFleming-dob	unknown-#SeanFleming-constituency	speech	unkown-language	2012-01-24 00:00:00	Prelude	39	In a nutshell, what is the Minister's definition of success?  I could be glib, as are some Members, by complaining about the Croke Park agreement in this Chamber.  However, one should acknowledge the remarkable level of industrial peace that exists.  What is the Minister's definition of success and in what circumstances would he pull the trapdoor and seek a return to the drawing board?
#BrendanHowlin	unknown-#BrendanHowlin-party	unknown-#BrendanHowlin-dob	unknown-#BrendanHowlin-constituency	speech	unkown-language	2012-01-24 00:00:00	Prelude	40	First, I welcome the Deputy's support for the Croke Park agreement.  It is important because I have heard many people assert the agreement is an impediment to progress.  I would like to be informed as to what the Croke Park agreement is preventing from happening.  If people are seeking a straightforward pay cut across the entire public service, let them spell this out.I am not sure what the Deputy is saying about the cost of pensions and lump sums.  Is he saying we should not pay them?
#SeanFleming	unknown-#SeanFleming-party	unknown-#SeanFleming-dob	unknown-#SeanFleming-constituency	speech	unkown-language	2012-01-24 00:00:00	Prelude	41	The Minister should provide us with the figures.
#BrendanHowlin	unknown-#BrendanHowlin-party	unknown-#BrendanHowlin-dob	unknown-#BrendanHowlin-constituency	speech	unkown-language	2012-01-24 00:00:00	Prelude	42	I provided all the figures when I appeared before the relevant committee and made sure to disaggregate everything.  The reality is that these are costs which will have to be met.  The people in question have, by and large, worked for up to 40 years in the public service.  They have made their pension contributions in the expectation of obtaining both a lump sum and a pension at the end of their careers.  This aspect is always factored in when costings are being made.  I accept that some of the cost has been brought forward.The target of the Government - this represents a fundamental alteration of the policy which obtained for the previous ten years - is to downsize the public service by a further 27,500 between now and 2015.  The downsizing to which I refer will be permanent.  We are going to do things differently and, as a result, greater productivity and flexibility will be required.  We have established a programme to achieve this.  I have laid before the committee of which the Deputy is a member all the information on the implementation plans we are pursuing in order to develop a more productive, cost-efficient, efficient and less wasteful public service of which we can be proud.  The Deputy knows this full well.I agree with the Deputy that the proof of the pudding will be in the eating.  In that context, we will be obliged to ensure the various things to which I refer will be implemented.  We are facing into a very difficult couple of months, when the quantum of people in question will leave the public service.  This will test the level of flexibility we will achieve under the Croke Park agreement in order to ensure front-line services will be maintained in the absence of additional costs.
#SeanFleming	unknown-#SeanFleming-party	unknown-#SeanFleming-dob	unknown-#SeanFleming-constituency	speech	unkown-language	2012-01-24 00:00:00	Prelude	43	I have only one point to make on this matter.  The Minister continually provides information on the gross savings to be made from the point of view of payroll.  We know that people are entitled to their lump sums and pensions.  All I ask is that the Minister provide the net figure for savings to the taxpayer.  He continually refers to the savings to be made in one little sub-silo in his Department, namely, public sector pay; however, he has not mentioned the additional costs that will accrue from the payment of lump sums.  When he speaks on this matter, he should indicate what will be the net figure for savings to the taxpayer, not that which relates to sub-silo to which I refer.
#BrendanHowlin	unknown-#BrendanHowlin-party	unknown-#BrendanHowlin-dob	unknown-#BrendanHowlin-constituency	speech	unkown-language	2012-01-24 00:00:00	Prelude	44	I have been extremely transparent in the figures I have provided.  However, I do not believe in double accounting.  I will discuss the matter of the overall cost of pensions in detail following the February deadline in order that everyone will be aware of the exact position.  The lump sum payments will be a once-off cost but the payroll saving will be permanent.  I am not thinking in terms of 2012 alone; I am also considering what will be required for recovery and beyond.  I am interested in developing a much more efficient, restructured and revitalised public service which will be managed differently.  The Department and the relevant office are driving the process in this regard.  As we unveil new initiatives relating to shared management, better procurement which is the responsibility of the Minister of State, Deputy Brian Hayes and so on, I will come before the Joint Committee on Finance, Public Expenditure and Reform to discuss them.  We are going to make matters better.
#BrendanHowlin	unknown-#BrendanHowlin-party	unknown-#BrendanHowlin-dob	unknown-#BrendanHowlin-constituency	speech	unkown-language	2012-01-24 00:00:00	Prelude	45	As Minister for Public Expenditure and Reform, I am extremely conscious of the fiscal crisis facing Ireland and the loss of economic sovereignty which has resulted from the economic mismanagement of the country in previous years.  We continue to work in consultation and partnership with the troika in implementing the EU-IMF programme which provides an agreed but difficult fiscal path for the Government and the people.  The public service pay bill is an important constituent element of the programme on which a substantial part of the burden of adjustment must fall.While comparisons of public service pay rates across countries are not widespread, it is the case that the best available figures, those published by the OECD as part of its Government at a Glance 2010 report, do not show Irish public service pay rates to be significantly out of line with those in other OECD countries across a broad range of disciplines on a purchasing power parity basis.  Furthermore, the statistics on which the OECD based its report predate the pay reductions applied to all public servants, on a progressive basis, under the Financial Emergency Measures in the Public Interest (No. 2) Act 2010.  The pay reductions applied to higher paid public servants under that legislation were based on the recommendations of the review group on higher remuneration in the public sector which conducted a cross-country comparative exercise on pay rates for certain senior grades.  On foot of this, the then Government cut the pay of the highest paid public servants by between 8% and 20%.  A further reduction of 10% was applied to the pay rates of new recruits at entry level across the entire public service from 1 January last year.  Furthermore, to help ensure pay expectations for higher paid public servants are set appropriately and having regard to the resources available to the State, the Government has accepted my proposal to apply a pay ceiling in respect of new appointments at the highest levels in the public service and new appointments at CEO level in the commercial semi-State sector.  This will bring the pay levels of senior public servants into line with those which the Government has accepted for itself.Additional information not given on the floor of the House.The Government aims to reduce the overall cost of paying public servants to deliver public services by €3.5 billion by 2015, or some 20% over the seven year period from the peak in 2008.  That will be achieved through substantially reduced numbers, as well as through the pay cuts applied in 2010 and the ongoing pension-related deduction.  The reductions in the public service pay bill remain on target and have not proved an impediment to our discussions or negotiations with the troika, a fact acknowledged by it last week on the completion of its review.I welcome debate on these important matters but such debate should be honest and transparent.  For those questioning public service pay policy, this requires them to put forward their policy alternatives for consideration.  These alternatives must have regard to those working within the public service who are called upon to deliver more services, in difficult circumstances, in an environment in which resources have never been so stretched and who are themselves taxpayers, mortgage holders and participants in the wider economy.
#StephenDonnelly	unknown-#StephenDonnelly-party	unknown-#StephenDonnelly-dob	unknown-#StephenDonnelly-constituency	speech	unkown-language	2012-01-24 00:00:00	Prelude	46	There were two parts to my question.  Does the Minister believe it is fair that higher paid public sector workers are paid significantly more than their private sector counterparts and their European counterparts?
#BrendanHowlin	unknown-#BrendanHowlin-party	unknown-#BrendanHowlin-dob	unknown-#BrendanHowlin-constituency	speech	unkown-language	2012-01-24 00:00:00	Prelude	47	Is that a fact?
