#SeanPower	unknown-#SeanPower-party	unknown-#SeanPower-dob	unknown-#SeanPower-constituency	speech	unkown-language	2006-09-27 00:00:00	Prelude	0	The interdepartmental working group was established to review a number of complex and fundamental policy issues pertaining to long-term care for older people.  Some of these issues were the subject of the Mercer report on financing long-term care and the O'Shea review of the nursing home subvention scheme.  Following consideration of the group's report, a series of key principles to inform policy was endorsed by the Government and incorporated into the new social partnership agreement, Towards 2016.These principles include, for example, that there should be one standardised national needs assessment for older people needing care.  The use of community and home-based care should be maximised.  Sheltered housing options will be encouraged.  Where residential care is required, it should be quality care and there should be appropriate and equitable levels of co-payment by care recipients based on a national standardised financial assessment.  The level of support for residential care should be indifferent as to whether that care is in a public or private facility.  The financial model to support any new arrangements must also be financially sustainable.That agreement also notes the steps which have already been taken by the Government to improve services for older people this year, including the special funding package of €150 million announced in budget 2006.  Reflecting the new emphasis on home and day care, almost three quarters of this funding is being invested in community care supports, such as home care packages, home helps and day and respite care.The interdepartmental group has continued to meet to help draw up proposals for a new policy on long-term care based on the principles endorsed by Government and the social partners.  I plan to bring proposals to Government as soon as possible.  When the Government has finished its consideration, I expect to be in a position to publish the report of the group.
#MaryHarney	unknown-#MaryHarney-party	unknown-#MaryHarney-dob	unknown-#MaryHarney-constituency	speech	unkown-language	2006-09-27 00:00:00	Prelude	11	He appropriately took action.  Professor Drumm is the CEO and Accounting Officer of the HSE.  I said in my reply that the HSE had gone to tender on this matter, so I cannot speculate on what it will cost until we see the outcome of the tender.  Even if we had an idea, we would not want to influence the tender by suggesting what it might be.  The roll-out of IT is fundamental to reform of the health system, at both hospital level and in community services.  We will have to spend a considerable amount of money updating our technology to deliver the health system that everyone expects.
#MaryHarney	unknown-#MaryHarney-party	unknown-#MaryHarney-dob	unknown-#MaryHarney-constituency	speech	unkown-language	2006-09-27 00:00:00	Prelude	12	I presume the question refers to allegations published in a number of newspapers regarding a company which has expressed an interest in operating private hospitals on the sites of public hospitals.  The company in question has refuted the charges made in the newspaper articles.The Health Service Executive is currently engaged in a public procurement process for the co-location of private hospitals on the sites of public hospitals.  In view of this, I am not in a position to say anything further about any particular company which may be involved in bidding to build a private hospital on the site of a public hospital.  However, I assure the House that bids will be subject to a thorough evaluation by the HSE.  There will be a rigorous value for money assessment of any proposal and this will take account of the value of the public site and the cost of any tax expenditure.  Any transaction will be on a commercial basis and will fully protect the public interest.  In addition, there will be full adherence to public procurement law and best practice.  This initiative is designed for one purpose, namely, to achieve up to 1,000 additional public beds at less than half the traditional capital cost.  I am fully confident it will achieve this objective and our health services will be enhanced as a result.
#JohnGormley	unknown-#JohnGormley-party	unknown-#JohnGormley-dob	unknown-#JohnGormley-constituency	speech	unkown-language	2006-09-27 00:00:00	Prelude	13	I thank the Minister for her reply.  She has correctly identified the company in question as Triad, one of the bidders for six co-located hospitals and which is also managing the Beacon Hospital.  This company is a subsidiary of an American corporation that pleaded guilty to criminal fraud.  This hospital chain, Columbia/HCA, paid a total of €1.7 billion to settle US Government fraud charges.  Triad is currently under contract to its parent company for services that include patient accounting, which was the nub of the fraud case taken by the US Government against it.  Does this information set off alarm bells for the Minister? In light of this information, does the Minister believe that providing massive inducements in the form of giving public land to such American companies is the right way forward?  Instead of cutting costs, could they increase inordinately if the same pattern occurs here?  Hence, while I am aware the Minister believes us to be closer to Boston than Berlin, do we really wish to Americanise our health system so health becomes a commodity to be traded in the market place?  The Minister must realise that health is much more than that.  It concerns people's well-being and using the market model may be ill-advised.
#MaryHarney	unknown-#MaryHarney-party	unknown-#MaryHarney-dob	unknown-#MaryHarney-constituency	speech	unkown-language	2006-09-27 00:00:00	Prelude	14	Members must be careful not to abuse their privileged rights.  The company in question has vehemently denied the Deputy's suggestions.  I understand many newspapers, on receiving correspondence from the company, did not continue to report on the story.  I am not an advocate for any company.  Any company that might be awarded a contract by the Health Service Executive would be obliged to be subjected to a robust due diligence process.As for co-location, on which another question has been raised, there has been significant expression of interest.  On average, there have been approximately six bidders per site, many of which are Irish companies.  The entire purpose of that initiative is to provide additional public bed capacity at less than half the cost of using traditional methods.  Furthermore, currently the State pays 100% of the capital cost of private beds in public hospitals and staffs them.  It pays all the revenue costs while the insurance or self-payers only contribute approximately 45% to 50% of the cost of those beds.  From a patient perspective, this does not make sense.Health care pertains to the provision of high quality services and I do not believe we should have any ideological blinkers as to how that might happen.  We have public provision, not-for-profit provision and for-profit provision.  For example, the Bon Secours group is a not-for-profit organisation that provides outstanding health care.  Hence, it is not the case that we must go exclusively one way or the other.  The different methods of funding health services should complement one another provided the criteria are based on quality of service.  Quality of service to patients is my only interest.
#JohnGormley	unknown-#JohnGormley-party	unknown-#JohnGormley-dob	unknown-#JohnGormley-constituency	speech	unkown-language	2006-09-27 00:00:00	Prelude	15	Does the Minister agree that leaving health care aside, our experience with public private partnerships has been far from rosy and the customer has not benefited?  One needs only to consider the toll roads or the M50 and in my constituency, a public private partnership built a so-called state-of-the-art sewage treatment plant.  These projects have not gone to plan and are costing the consumer far more than anticipated.  Hence, there is no such thing as a free lunch and the idea that public private partnerships can work out cheaper is a myth.  The indisputable evidence regarding this company is that it is a spin-off from Columbia/HCA, which was forced to sell some of its hospitals to pay its fraud bill.  By 2003, Triad Hospital's parent company, if it can be so described, had paid the United States Department of Justice a total of $1.7 billion, a great deal of money.Members have already heard references to other projects such as PPARs and I have raised the question of iSoft.  We appear to have got off on the wrong foot from the outset.  In light of this information, I ask the Minister to remain vigilant.  I also ask her to respond to the initial point, namely, that our experience with public private partnerships has not been good.
#MaryHarney	unknown-#MaryHarney-party	unknown-#MaryHarney-dob	unknown-#MaryHarney-constituency	speech	unkown-language	2006-09-27 00:00:00	Prelude	16	We have hardly any experience of public private partnerships.  We have experience of public projects being constructed by the private sector.  Public private partnerships are about transferring the risk from the public to the private sector, thereby allowing taxpayers' money to be used where one might not attract that kind of interest.  As I have frequently noted, the idea that we should fund 100% of the capital cost of private beds in public hospitals and subsequently run them does not make any sense from the perspective of patients in the health care system.I hold no brief for any company.  As for the company in question, I understand the HSE has proceeded to expressions of interest and has not yet awarded any tenders for any co-locations.  Obviously, a strict due diligence process is required.  However, for fairness, I note the company in question has strongly refuted the allegations made by the Deputy.
#MaryHarney	unknown-#MaryHarney-party	unknown-#MaryHarney-dob	unknown-#MaryHarney-constituency	speech	unkown-language	2006-09-27 00:00:00	Prelude	17	At the outset, I wish to convey again my sincere sympathy to the Walsh family on the death of Mr. Patrick J. Walsh.  Following his death in Monaghan General Hospital on 14 October 2005, the Health Service Executive commissioned Mr. Declan Carey, a consultant surgeon at Belfast City Hospital and an honorary senior lecturer at Queen's University, and Professor John Monson, professor of surgery University of Hull, to carry out an independent and external review.The HSE published the report of the independent inquiry on 7 September.  The report details the difficulties that arose in trying to secure Mr. Walsh's transfer from Monaghan to either Our Lady of Lourdes Hospital, Drogheda or Cavan General Hospital.  It also exposes a failure in communications between clinicians and hospitals in the region.The reviewers considered that making the changes would definitively remove the risk of similar clinical incidents occurring again in the region.  Since the death of Mr. Walsh, a new protocol for patient transfer has been put in place.  It provides that all requests for transfer from Monaghan General Hospital to Cavan General Hospital or Our Lady of Lourdes Hospital, Drogheda should be granted and processed immediately.  The HSE recently established a steering group and a north-east project group to oversee a programme to improve safety and standards across the acute hospital network in the region.The Teamwork report makes a number of short, medium and long-term recommendations.  It concludes that the present system, where five local hospitals deliver acute care to a relatively small population, is exposing patients to increased risks and creating additional professional risks for staff.  The report highlights the need to develop a high quality and responsive emergency and planned service, in line with international standards, by developing local services within existing hospitals and other local centres supported by a new regional hospital.Led by the HSE's National Hospitals Office, a steering group has representation from key stakeholders such as clinicians and primary care providers.  The project group is being led by a consultant surgeon from outside the region, Dr. Eilis McGovern.  The HSE has given me an assurance that, in progressing the implementation of these reports, there will be no discontinuation of existing services until suitable alternative arrangements have been put in place.
#LiamTwomeyIND	unknown-#LiamTwomeyIND-party	unknown-#LiamTwomeyIND-dob	unknown-#LiamTwomeyIND-constituency	speech	unkown-language	2006-09-27 00:00:00	Prelude	18	The events leading up to the death of Mr. Walsh were tragic, but what is emerging from the report into his death is equally damning of the Government.  The report states that the events that led to Mr. Walsh's death still occur daily in the Monaghan Hospital region.  The report also states that the consistent theme that emerged was that neither Cavan Hospital nor Our Lady of Lourdes Hospital has sufficient capacity to deal with current patient demands.On the basis of those findings, I would like the Minister to answer a number of questions.  As matters stand, who is responsible for highlighting new or existing protocols?  A failure in making known to people the existing protocols contributed to Mr. Walsh's death.  Does the Minister know who is responsible for making new or existing protocols known to all staff working in all these hospitals in the area?Does the Minister know if all the acute hospitals in the country have a programme of clinical governance and who is responsible for clinical governance?  Is Professor Drumm ultimately responsible for making sure every hospital has a programme of clinical governance in place to ensure that such an incident will not occur in another hospital?  It is important for the Minister to explain to the House whether such a programme is ongoing.I have two further concerns.  On the basis of the Teamwork report, Our Lady of Lourdes Hospital is expected to take all critically ill patients from the north east, but it has received no additional funding to care for these additional very sick patients.  It is fine for the Minister to say what she said in her reply and we all fully sympathise with the family of Mr. Walsh, but as a member of the Government, the Minister is doing nothing to stop a similar incident occurring, unless she ensures that additional funding is made available to Our Lady of Lourdes Hospital.Another matter of concern that reached my attention is that the proposed extension of Our Lady of Lourdes Hospital under the capital building programme has been suspended.
#SeamusPattison	unknown-#SeamusPattison-party	unknown-#SeamusPattison-dob	unknown-#SeamusPattison-constituency	speech	unkown-language	2006-09-27 00:00:00	Prelude	19	The Deputy should confine himself to asking questions and not make statements.
#LiamTwomeyIND	unknown-#LiamTwomeyIND-party	unknown-#LiamTwomeyIND-dob	unknown-#LiamTwomeyIND-constituency	speech	unkown-language	2006-09-27 00:00:00	Prelude	20	I ask the Minister if that is true.  Is she aware the capital building project for Our Lady of Lourdes Hospital has been put on hold?  Talking about a new hospital for the north east is along the lines of building castles in the sky, when there are currently huge deficiencies in services in the north east.  Talking about doing something for them in 15 years' time is absolute nonsense, when there are problems now in Our Lady of Lourdes Hospital and Cavan General Hospital.I will put a very important question to the Minister.  I do not know if she is aware that Cavan General Hospital is subject to an absolute obligation to receive surgical transfers from Monaghan General Hospital.  A problem which arose in the case of the death of Mr. Walsh was that nobody took responsibility for his transfer.  If Cavan General Hospital is told it must now take every single patient from Monaghan, does the Minister know if restrictions still apply to surgeons in Cavan which preclude them from carrying out major GI surgery?  There is no point in a patient having an absolute right to be transferred from Monaghan to Cavan when, upon arrival, he or she will not be operated on and no intensive care services will be available for them.  That is the reality on the ground and those are the key questions I would like the Minister to answer.
#MaryHarney	unknown-#MaryHarney-party	unknown-#MaryHarney-dob	unknown-#MaryHarney-constituency	speech	unkown-language	2006-09-27 00:00:00	Prelude	21	A new protocol for patient transfer has been put in place.  It is the responsibility of the HSE to oversee what happens in the different hospitals in the region.  We already know that approximately half of the patients in the region attend not local hospitals but hospitals in Dublin.  That is the largest ratio of all the regions in the country for people attending Dublin hospitals rather than those in their own region.
#DamienEnglishFG	unknown-#DamienEnglishFG-party	unknown-#DamienEnglishFG-dob	unknown-#DamienEnglishFG-constituency	speech	unkown-language	2006-09-27 00:00:00	Prelude	22	They have no choice.
#SeymourCrawford	unknown-#SeymourCrawford-party	unknown-#SeymourCrawford-dob	unknown-#SeymourCrawford-constituency	speech	unkown-language	2006-09-27 00:00:00	Prelude	23	Then close them.
#DamienEnglishFG	unknown-#DamienEnglishFG-party	unknown-#DamienEnglishFG-dob	unknown-#DamienEnglishFG-constituency	speech	unkown-language	2006-09-27 00:00:00	Prelude	24	They have no choice, tell the truth.
#MaryHarney	unknown-#MaryHarney-party	unknown-#MaryHarney-dob	unknown-#MaryHarney-constituency	speech	unkown-language	2006-09-27 00:00:00	Prelude	25	Cavan General Hospital has the same number of beds as Mullingar General Hospital.  When comparing inpatient activity, day care or accident and emergency activity, there is a huge difference between what is done in Cavan and what is done in Mullingar, and I have said so on the public record on a number of occasions.  The authorities in Cavan have visited Mullingar and I welcome that.  It is good that hospitals work with each other to improve performance.The report was produced by clinicians, not politicians, administrators or bureaucrats.  Clinicians made the recommendations therein.  One of the most worrying aspects of the report was that attention was drawn to a situation in the region where interpersonal relationships among clinicians interfere with patient care.
#SeymourCrawford	unknown-#SeymourCrawford-party	unknown-#SeymourCrawford-dob	unknown-#SeymourCrawford-constituency	speech	unkown-language	2006-09-27 00:00:00	Prelude	26	That is not new.  We did not need a report for that.
#MaryHarney	unknown-#MaryHarney-party	unknown-#MaryHarney-dob	unknown-#MaryHarney-constituency	speech	unkown-language	2006-09-27 00:00:00	Prelude	27	I only refer to what is in the report.  I am not inventing it.  It is a huge concern to me as Minister for Health and Children.
#SeymourCrawford	unknown-#SeymourCrawford-party	unknown-#SeymourCrawford-dob	unknown-#SeymourCrawford-constituency	speech	unkown-language	2006-09-27 00:00:00	Prelude	28	It has been known for years.
#MaryHarney	unknown-#MaryHarney-party	unknown-#MaryHarney-dob	unknown-#MaryHarney-constituency	speech	unkown-language	2006-09-27 00:00:00	Prelude	29	It is of huge concern if interpersonal relationships interfere with patient safety and care.  That is why, as a matter of priority, the HSE has appointed a group, headed by Dr. Eilis McGovern, who is a well-known heart surgeon and well-respected clinician, to oversee the implementation of the recommendations for the region.  Clearly there will be difficulties implementing the recommendations because change is never easy but we will ensure that what happens at each hospital is founded on patient safety.  Whatever can safely be done in a particular hospital will continue to be done.There are issues around clinical governance nationally but normally it is the responsibility of the medical board of a hospital.  In the context of a new contract of employment we want to move to the clinical directorate model, currently operating very successfully in St James's Hospital in Dublin and representing best practice norms around the world.  On foot of the Harding-Clark report the Department of Health and Children has done some work on these issues.  There are still huge deficiencies in what happens on the ground and legislation may be necessary for the future.
#SeamusPattison	unknown-#SeamusPattison-party	unknown-#SeamusPattison-dob	unknown-#SeamusPattison-constituency	speech	unkown-language	2006-09-27 00:00:00	Prelude	30	We must move on to Question No. 111.
#LiamTwomeyIND	unknown-#LiamTwomeyIND-party	unknown-#LiamTwomeyIND-dob	unknown-#LiamTwomeyIND-constituency	speech	unkown-language	2006-09-27 00:00:00	Prelude	31	Very little of what I asked was answered by the Minister.
#SeamusPattison	unknown-#SeamusPattison-party	unknown-#SeamusPattison-dob	unknown-#SeamusPattison-constituency	speech	unkown-language	2006-09-27 00:00:00	Prelude	32	I ask the Deputy to be brief.
#LiamTwomeyIND	unknown-#LiamTwomeyIND-party	unknown-#LiamTwomeyIND-dob	unknown-#LiamTwomeyIND-constituency	speech	unkown-language	2006-09-27 00:00:00	Prelude	33	The question related to matters over which the Minister has control, namely, the current day-to-day spending increase for Our Lady of Lourdes Hospital, which is to look after critically ill patients, and whether the capital project for Our Lady of Lourdes Hospital has been stopped.  When the Minister said there were problems in Cavan and Mullingar did she, on seeing such glaring problems, make herself aware as to the reason for them?  What are those problems?  I have an idea why they exist but if I were Minister for Health and Children, I would try to do something about them rather than just highlight them as though I were a disinterested party.  If she knows what the problems are between those two hospitals, she should inform the House why they exist and explain the difference between Cavan and Mullingar so that we can do something about it, not just point out that there is a difference.One of the problems with Cavan General Hospital is that the surgeons are restricted in the work they can do.  There is no point sending seriously ill people to Cavan General Hospital if the surgeons there cannot operate on them.  Having a protocol insisting that every surgical patient from Monaghan goes to Cavan is nonsensical.  It does not take a medical professional, administrator or bureaucrat to work that out.  It is daft.
#MaryHarney	unknown-#MaryHarney-party	unknown-#MaryHarney-dob	unknown-#MaryHarney-constituency	speech	unkown-language	2006-09-27 00:00:00	Prelude	34	I have substantially increased the capital funding available to the Health Service Executive this year.  Once I approve a capital programme, I do not try to find out how it is spent every week.  In light of the Teamwork report and given the decision made and endorsed by the Government that we will have a new, state-of-the-art hospital for the region, any decisions made about spending on capital projects or otherwise should fit in with that overall approach.  The region merits and has long deserved a state-of-the-art hospital.  In particular, the urgent developments that need to take place in Monaghan, Cavan, Drogheda and Navan will happen and the HSE will ensure they do so quickly.  Professor Brendan Drumm and his team are committed to making that happen quickly.When we examine budgets and bed numbers in Mullingar and Cavan hospitals, the outputs are different.  This may be because of some of the issues raised by Deputy Twomey.  However, throughout the country we see wide variations and the purpose of reform is to try to have every hospital performing to the highest level of efficiency and effectiveness.  Mr. John O'Brien and his team at the National Hospitals Office are working hospital by hospital to try to bring that about.  The more hospitals learn from each other and work together, the sooner we will achieve that target.
#MaryHarney	unknown-#MaryHarney-party	unknown-#MaryHarney-dob	unknown-#MaryHarney-constituency	speech	unkown-language	2006-09-27 00:00:00	Prelude	35	A review of tertiary paediatric services carried out by McKinsey & Company on behalf of the Health Service Executive recommended the establishment of a single tertiary paediatric hospital in Dublin, co-located with a leading adult academic hospital.  Subsequently, a joint HSE-Department of Health and Children task group was established to advise on the optimum location of the proposed new hospital.  The task group's report was submitted to the board of the HSE on 1 June last, and its recommendation that the new paediatric hospital be developed as an independent hospital on a site to be made available by the Mater Hospital was endorsed by the board.  At its meeting on 8 June, the Government also strongly endorsed the recommendation.Neither the Taoiseach, I nor any other members of the Government had meetings or discussions with the task group during the course of its work.  I am satisfied that the task group undertook a rigorous and robust examination of the key issues in arriving at its recommendation.  To suggest that the decision was influenced by political considerations is an affront to the integrity of the members of the group.A joint HSE-Department of Health and Children transition group has since been established to advance the development of the new hospital.  Among the key items to be addressed are the definition of a high level framework brief for the new hospital and the determination of the scope and location of the urgent care centres.  I understand that the group intends to retain outside expertise to assist it in its work.I recently met representatives from Our Lady's Hospital for Sick Children and was informed that the hospital has commissioned its own report on the issues relating to the location of the national paediatric hospital.  I understand that the joint transition group received a copy of the report in recent days and that it is being examined.  A further meeting with the Crumlin representatives will take place when this process is complete.  The decision about the site for the new hospital has now been made and it is essential that all those involved focus on implementing that decision.  This is in the best interests of the children of this country.
#LizMcManus	unknown-#LizMcManus-party	unknown-#LizMcManus-dob	unknown-#LizMcManus-constituency	speech	unkown-language	2006-09-27 00:00:00	Prelude	36	Does the Minister accept that there is a concern that the decision to locate the hospital on this site was politically influenced and that having looked at the site, there are serious questions over it?  For example, Our Lady's Hospital for Sick Children would transfer its services from a 15-acre site to one restricted to less than four acres to include all paediatric services.  The deal offered to the hospital will be on a flying leasehold under which the hospital would have no ownership or charge of anything underground, including the carparking.  Access is difficult and serious concerns have been raised in the report from Our Lady's Hospital for Sick Children, which I thought the Minister would have made it her business to see.Is the Minister saying she has not seen the report, or that neither she nor the Health Service Executive has received it?
#MaryHarney	unknown-#MaryHarney-party	unknown-#MaryHarney-dob	unknown-#MaryHarney-constituency	speech	unkown-language	2006-09-27 00:00:00	Prelude	37	I thought I said I had received it in the past few days.
#LizMcManus	unknown-#LizMcManus-party	unknown-#LizMcManus-dob	unknown-#LizMcManus-constituency	speech	unkown-language	2006-09-27 00:00:00	Prelude	38	Has the Minister had a chance to look at it?
#MaryHarney	unknown-#MaryHarney-party	unknown-#MaryHarney-dob	unknown-#MaryHarney-constituency	speech	unkown-language	2006-09-27 00:00:00	Prelude	39	I have read only the summary.  I intend to read it over the next few days.  It is a technical report and I am not a building expert who knows about land size and so on but I will read it.
