#EndaKenny	unknown-#EndaKenny-party	unknown-#EndaKenny-dob	unknown-#EndaKenny-constituency	speech	unkown-language	2005-10-12 00:00:00	Prelude	0	Cuirim fáilte roimh an Taoiseach, atá tagtha ar ais ón obair thábhachtach a bhí ar siúl aige inné le Príomh-Aire na Breataine. Dá mba rud é go raibh an Taoiseach anseo, bheadh sé in ann freagra a thabhairt ar cheist faoin ghrianghraf a tógadh ar chostas €3 milliún leis an iar-Aire Micheál Ó Máirtín i gCorcaigh cúpla bliain ó shin.The Taoiseach announced yesterday a review of procedures for the management and control of major ICT projects in the public sector. As Deputy Rabbitte noted yesterday, it seems to involve consultants reviewing consultants.Arising from the Government decision on this matter, will the review involve a look-back audit of projects currently under way, such as the Reach project? In fairness, it has a website, www.reachservices.ie, with many links to Government agencies. I understand, however, that this cost in excess of €31 million and that €24 million of that was paid to consultants. It is a good website but it cost in excess of €31 million. Will the review announced cater for that? John Citizen contacted me by e-mail last night at 10.20 p.m. to say questions should be asked about the Reach project and whether it has been good value for money. Perhaps the review announced by Government might examine that.Will the review examine a major project between the Health Service Executive and a company called iSOFT? This contract relates to hospital information systems projects. In 2003, iSOFT was recommended to undertake this project following a detailed review by none other than Deloitte & Touche. What has happened this €400 million project since is unclear. The Tánaiste yesterday suggested that the Minister, Deputy Martin, had put a stop to it but I have been informed that the contract for iSOFT was signed following emergency high level meetings between the Department of Health and Children, the Taoiseach's Department and the Attorney General's office earlier this year. Will the review announced yesterday include a look-back audit of projects like Reach and major projects like iSOFT?
#Bertie	unknown-#Bertie-party	unknown-#Bertie-dob	unknown-#Bertie-constituency	speech	unkown-language	2005-10-12 00:00:00	Prelude	12	In many cases consultants come in where the public service does not have the expertise to undertake a job. That expertise is necessary. Where members of the public service have the expertise they do that work under the guidelines set by the Department of Finance. It is not the case that whenever someone comes in waste is created. The impression people attempt to give that every time a consultant does a job it creates waste is incorrect. We are trying to manage systems effectively and are doing so very effectively. We now have more resources than ever before which means we must be more careful. That is what we will continue to do.
#PadraicMcCormack	unknown-#PadraicMcCormack-party	unknown-#PadraicMcCormack-dob	unknown-#PadraicMcCormack-constituency	speech	unkown-language	2005-10-12 00:00:00	Prelude	13	The Government will continue to waste resources.
#Bertie	unknown-#Bertie-party	unknown-#Bertie-dob	unknown-#Bertie-constituency	speech	unkown-language	2005-10-12 00:00:00	Prelude	14	There are excellent services in this State and we have more teachers, nurses and staff.
#BernardAllen	unknown-#BernardAllen-party	unknown-#BernardAllen-dob	unknown-#BernardAllen-constituency	speech	unkown-language	2005-10-12 00:00:00	Prelude	15	We have more trolleys.
#DanNeville	unknown-#DanNeville-party	unknown-#DanNeville-dob	unknown-#DanNeville-constituency	speech	unkown-language	2005-10-12 00:00:00	Prelude	16	We have more trolleys and more crime.
#Bertie	unknown-#Bertie-party	unknown-#Bertie-dob	unknown-#Bertie-constituency	speech	unkown-language	2005-10-12 00:00:00	Prelude	17	It is good that we are able to spend €40 billion and we do not have to borrow that as we did before.
#MichaelRing	unknown-#MichaelRing-party	unknown-#MichaelRing-dob	unknown-#MichaelRing-constituency	speech	unkown-language	2005-10-12 00:00:00	Prelude	18	Spending money, that is what the Government is doing.
#DermotAhern	unknown-#DermotAhern-party	unknown-#DermotAhern-dob	unknown-#DermotAhern-constituency	speech	unkown-language	2005-10-12 00:00:00	Prelude	19	What happened when the Opposition was on these benches?
#Bertie	unknown-#Bertie-party	unknown-#Bertie-dob	unknown-#Bertie-constituency	speech	unkown-language	2005-10-12 00:00:00	Prelude	20	We do not have a national debt higher than that of Ethiopia, we have one of the lowest in the world and we should be proud of that.
#RoryOHanlon	unknown-#RoryOHanlon-party	unknown-#RoryOHanlon-dob	unknown-#RoryOHanlon-constituency	speech	unkown-language	2005-10-12 00:00:00	Prelude	21	I call Deputy Rabbitte.
#MichaelRing	unknown-#MichaelRing-party	unknown-#MichaelRing-dob	unknown-#MichaelRing-constituency	speech	unkown-language	2005-10-12 00:00:00	Prelude	22	Is there a machine that can draw up the P60s to get rid of the Government?
#DermotAhern	unknown-#DermotAhern-party	unknown-#DermotAhern-dob	unknown-#DermotAhern-constituency	speech	unkown-language	2005-10-12 00:00:00	Prelude	23	To which party does Deputy Ring belong? Has he joined the Labour Party?
#RoryOHanlon	unknown-#RoryOHanlon-party	unknown-#RoryOHanlon-dob	unknown-#RoryOHanlon-constituency	speech	unkown-language	2005-10-12 00:00:00	Prelude	24	I know Deputy Ring's name begins with an "R" but I called Deputy Rabbitte.
#MichaelRing	unknown-#MichaelRing-party	unknown-#MichaelRing-dob	unknown-#MichaelRing-constituency	speech	unkown-language	2005-10-12 00:00:00	Prelude	25	The Government is weary and dreary.
#WillieODea	unknown-#WillieODea-party	unknown-#WillieODea-dob	unknown-#WillieODea-constituency	speech	unkown-language	2005-10-12 00:00:00	Prelude	26	The Opposition would be dreary and scary in Government.
#MichaelRing	unknown-#MichaelRing-party	unknown-#MichaelRing-dob	unknown-#MichaelRing-constituency	speech	unkown-language	2005-10-12 00:00:00	Prelude	27	Government Members will not get jobs as consultants because they do not consult with anybody.
#PatRabbitte	unknown-#PatRabbitte-party	unknown-#PatRabbitte-dob	unknown-#PatRabbitte-constituency	speech	unkown-language	2005-10-12 00:00:00	Prelude	28	Contrary to what the Taoiseach says, last Tuesday he tried to defend this phenomenal waste. He also denied there was a problem. He instanced the e-Cabinet project as an area into which no consultants were brought and boasted that it cost only €5 million. How many people are involved in the e-Cabinet project, apart from the 15 computer geniuses present? Are there 100 people altogether? This project is intended to be great value for money to put the Minister for Enterprise, Trade and Employment, Deputy Martin, on-line so that he does not read the document anyway.There are two questions at issue: one, to use the dreadful phrase, is what happens "going forward", and the other is what action the Taoiseach will take as a result of what has been exposed? We rely entirely on the media to know what was decided at the Cabinet meeting yesterday. I am still not clear on this from the Taoiseach's remarks this morning. It has all the hallmarks of a solution cobbled together by some intelligent civil servant to get the Government over the hump of the single biggest scandalous waste in its seven years in Government.What does the Taoiseach mean when he says there is to be a peer review of all IT contracts? The Tánaiste told us yesterday in the House that "there was no fixed price contract with the consultants. It appears that the more they worked, the more they got paid. There was no incentive in the contract for the consultants to deliver a particular project ". What kind of outside expertise will the Taoiseach bring in? According to The Irish Times this morning these people might be academics and other independent experts. Will they come in and work for nothing, given that we paid Deloitte & Touche €50 million for a botched job?Will the Taoiseach take any action against those consultants? Will the State initiate legal action against the consultants who got away with €50 million of taxpayers' money to leave a mess behind, which the Tánaiste admitted did not deliver the project? We do not know if the Government is writing this off and putting it down to experience. Will legal action be initiated against the consultants and will the Taoiseach, as Head of Government, take any action against any of the three Ministers who left the taxpayers with this bill of €166 million?
#Bertie	unknown-#Bertie-party	unknown-#Bertie-dob	unknown-#Bertie-constituency	speech	unkown-language	2005-10-12 00:00:00	Prelude	29	The cost of the e-Cabinet project, which was projected to cost €5 million up to the end of last year, was €3.489 million. Civil servants did most of the work on this as additional work, which they did extremely well and kept down the costs. All civil servants can link and feed in to the e-Cabinet system; it is not a system for only 15 of us, it is for the Civil Service to remove the paper mountains that have traditionally been used in the system. It is an effective system, with further enhancements which will be rolled out over the course of the year and next year.Deputy Rabbitte said he is not clear about yesterday's decision. The Department of Finance has a list of Government guidelines to deal with all contracts. Accounting Officers should make sure those guidelines are correctly followed. In the normal course of events when consultants come into the Department they either do work or give advice. There is a distinction between these roles, sometimes they give advice on a short project, sometimes they come in physically to engage in a project as they did with the HSE.The new set of controls the Government agreed yesterday was not cobbled together. It involved issues on which the centre for management, organisation and development, CMOD, in the Department of Finance had been engaged for some time.The Department of Finance became concerned about the PPARS system when the HSE was set up. In the letter, which is in the public domain, and through other meetings it asked the HSE if it really knew where it was going, and was it moving on despite uncertainty about whether it could roll out the package to the entire health system. The Secretary General in the Department of Health and Children also raised the issue and asked for a review of the system over the summer. That is why the HSE was discussing the issue last Thursday.The new set of controls agreed yesterday will ensure that major ICT projects in all areas are managed to best practice standards, namely, Government guidelines which the Department of Finance will consider again to see if there is anything missing. The new cross-departmental peer review process is being introduced with immediate effect to existing and new major projects.The new system will comprise the most senior personnel with a track record of successful project management, both IT and other, of which we have several. In the Revenue Commissioners, the Department of Social and Family Affairs, and the Department of Agriculture and Food, extremely successful schemes have been rolled out that do this country proud and are internationally recognised as top class systems.
#JoanBurtonLAB	unknown-#JoanBurtonLAB-party	unknown-#JoanBurtonLAB-dob	unknown-#JoanBurtonLAB-constituency	speech	unkown-language	2005-10-12 00:00:00	Prelude	30	Why were they not used in the first place?
#Bertie	unknown-#Bertie-party	unknown-#Bertie-dob	unknown-#Bertie-constituency	speech	unkown-language	2005-10-12 00:00:00	Prelude	31	Unfortunately the HSE did not ask them, that is why we are asking them now.
#FinianMcGrath	unknown-#FinianMcGrath-party	unknown-#FinianMcGrath-dob	unknown-#FinianMcGrath-constituency	speech	unkown-language	2005-10-12 00:00:00	Prelude	32	The Taoiseach is waffling.
#Bertie	unknown-#Bertie-party	unknown-#Bertie-dob	unknown-#Bertie-constituency	speech	unkown-language	2005-10-12 00:00:00	Prelude	33	The cross-departmental agency will bring the best of the public service expertise to bear on all agencies. It will be supplemented where necessary by the external expertise of the private sector and internationally. That would be a case of asking somebody in the private sector to give of his or her time and expertise to assist us.
#PadraicMcCormack	unknown-#PadraicMcCormack-party	unknown-#PadraicMcCormack-dob	unknown-#PadraicMcCormack-constituency	speech	unkown-language	2005-10-12 00:00:00	Prelude	34	The Taoiseach should ask them to give the money back.
#Bertie	unknown-#Bertie-party	unknown-#Bertie-dob	unknown-#Bertie-constituency	speech	unkown-language	2005-10-12 00:00:00	Prelude	35	That is a good way of proceeding. One does not need another consultancy firm to do this.On Deputy Rabbitte's last point about what will happen next, the Comptroller and Auditor General is preparing his report and the HSE decided last week to have a comprehensive review at its meeting on 2 December. When the Government receives that report it will decide what else it should do. We should wait and let the HSE undertake a full evaluation of what happened over recent years.
#PadraicMcCormack	unknown-#PadraicMcCormack-party	unknown-#PadraicMcCormack-dob	unknown-#PadraicMcCormack-constituency	speech	unkown-language	2005-10-12 00:00:00	Prelude	36	What will happen to the three Ministers involved?
#PatRabbitte	unknown-#PatRabbitte-party	unknown-#PatRabbitte-dob	unknown-#PatRabbitte-constituency	speech	unkown-language	2005-10-12 00:00:00	Prelude	37	The Taoiseach has said a new set of controls is being introduced to ensure that ICT contracts proceed in accordance with best practice. Most taxpayers, who contribute their hard-earned euro towards the running of this State, including its health services, believed that was already being done. I am not at all clear regarding what will now be different, except that the Taoiseach is to ask a few favoured businessmen to give up their time to sit in on a committee some Thursday morning. I cannot see what change that makes to the situation.An example of the capacity to use weasel words to get out of a series of ever more costly mistakes and errors can be seen in this morning's The Irish Times, in which a spokesperson for the former Minister for Health and Children, Deputy Martin, when asked about the e-portal, raised by Deputy Kenny, that disappeared after €3 million had been spent on it, said all the Minister had been doing was announcing the launch of a concept.
#RoryOHanlon	unknown-#RoryOHanlon-party	unknown-#RoryOHanlon-dob	unknown-#RoryOHanlon-constituency	speech	unkown-language	2005-10-12 00:00:00	Prelude	38	Deputy Rabbitte without interruption.
#PatRabbitte	unknown-#PatRabbitte-party	unknown-#PatRabbitte-dob	unknown-#PatRabbitte-constituency	speech	unkown-language	2005-10-12 00:00:00	Prelude	39	Are there many other such concepts?
#RoryOHanlon	unknown-#RoryOHanlon-party	unknown-#RoryOHanlon-dob	unknown-#RoryOHanlon-constituency	speech	unkown-language	2005-10-12 00:00:00	Prelude	40	The Deputy's time is concluded.
#PatRabbitte	unknown-#PatRabbitte-party	unknown-#PatRabbitte-dob	unknown-#PatRabbitte-constituency	speech	unkown-language	2005-10-12 00:00:00	Prelude	41	Is it like the concept of electronic voting? That was another one. How can the Taoiseach, as head of Government, go on avoiding taking action against any Minister, no matter how great the cock-up inflicted on the taxpayer, who ends up covering the cost? I cannot see what was involved in yesterday's decision other than a formula to get the Taoiseach over the hump of this debacle. Are there other open-ended contracts?
#RoryOHanlon	unknown-#RoryOHanlon-party	unknown-#RoryOHanlon-dob	unknown-#RoryOHanlon-constituency	speech	unkown-language	2005-10-12 00:00:00	Prelude	42	The Deputy's time is concluded.
#PatRabbitte	unknown-#PatRabbitte-party	unknown-#PatRabbitte-dob	unknown-#PatRabbitte-constituency	speech	unkown-language	2005-10-12 00:00:00	Prelude	43	The Tánaiste has admitted that this is an open-ended contract. Are there other such contracts in the system, and how can bringing an official from the Department of Health and Children on a cross-departmental basis to consider a project in the Department of Social and Family Affairs assure us that it is operating in accordance with best practice? Does the Taoiseach intend to take any political action?
#RoryOHanlon	unknown-#RoryOHanlon-party	unknown-#RoryOHanlon-dob	unknown-#RoryOHanlon-constituency	speech	unkown-language	2005-10-12 00:00:00	Prelude	44	The Deputy's time has long since concluded.
#PatRabbitte	unknown-#PatRabbitte-party	unknown-#PatRabbitte-dob	unknown-#PatRabbitte-constituency	speech	unkown-language	2005-10-12 00:00:00	Prelude	45	Is the Government taking advice regarding whether any action will be taken against the consultants, who apparently got away scot-free with €50 million of taxpayers' money for making the biggest hames of an IT project in the history of the State hitherto?
#Bertie	unknown-#Bertie-party	unknown-#Bertie-dob	unknown-#Bertie-constituency	speech	unkown-language	2005-10-12 00:00:00	Prelude	46	I have answered that already and will repeat my replies. I have already said to Deputy Rabbitte that the judgment can be made only when we have a full report on what precisely happened between 2001 and 2005 regarding the HSE contract. I cannot make a judgment on that now; it would be unwise to do so.
#BernardAllen	unknown-#BernardAllen-party	unknown-#BernardAllen-dob	unknown-#BernardAllen-constituency	speech	unkown-language	2005-10-12 00:00:00	Prelude	47	The Taoiseach's Ministers were asleep.
#Bertie	unknown-#Bertie-party	unknown-#Bertie-dob	unknown-#Bertie-constituency	speech	unkown-language	2005-10-12 00:00:00	Prelude	48	I presume I will be unable to convince Deputy Rabbitte one way or the other, but yesterday he said we were introducing a system of consultant upon consultant. Today I explained that is not what is envisaged. Rather, we use people with expertise, although Deputy Rabbitte uses the term "favoured businessperson". Were he not trying to argue a political point, the Deputy would see that the project will enhance the public service. The reason consultants are brought in is that sometimes Departments lack in-house expertise and skills, have insufficient resources to complete a task on time or need an independent and objective view.In ICT and other projects in this country, there has unfortunately been a high failure rate. Plenty of figures have come into the public domain in that regard in the last few days. The OECD has issued many warnings regarding issues of public governance and leadership, failure to identify and manage skills, lack of skills to manage external providers and failure to involve end users.
#JoanBurtonLAB	unknown-#JoanBurtonLAB-party	unknown-#JoanBurtonLAB-dob	unknown-#JoanBurtonLAB-constituency	speech	unkown-language	2005-10-12 00:00:00	Prelude	49	Sounds like——
#RoryOHanlon	unknown-#RoryOHanlon-party	unknown-#RoryOHanlon-dob	unknown-#RoryOHanlon-constituency	speech	unkown-language	2005-10-12 00:00:00	Prelude	50	The Taoiseach without interruption.
#Bertie	unknown-#Bertie-party	unknown-#Bertie-dob	unknown-#Bertie-constituency	speech	unkown-language	2005-10-12 00:00:00	Prelude	51	We have been trying for many years, in most areas, successfully, to have proper guidelines in place that are operated carefully and that Accounting Officers, Ministers and officials try to implement. At times, such as when the roll-out of Revenue was carried out, when the payment system for Revenue was changed, and when agricultural issues such as payments to farmers were addressed, it was highly successful. In other areas, there has not been the same success. It is not the case that every time there is an over-run money has been wasted. In many cases, the system changed, developed or was enhanced. In this case, it seems people simply kept on going, although they were struggling to reach the end. As the Tánaiste said yesterday, the open-ended contract in this case was a poor idea.
#JohnGormley	unknown-#JohnGormley-party	unknown-#JohnGormley-dob	unknown-#JohnGormley-constituency	speech	unkown-language	2005-10-12 00:00:00	Prelude	52	Why did they do it then?
#RoryOHanlon	unknown-#RoryOHanlon-party	unknown-#RoryOHanlon-dob	unknown-#RoryOHanlon-constituency	speech	unkown-language	2005-10-12 00:00:00	Prelude	53	Deputy Gormley, please allow the Taoiseach to conclude.
#Bertie	unknown-#Bertie-party	unknown-#Bertie-dob	unknown-#Bertie-constituency	speech	unkown-language	2005-10-12 00:00:00	Prelude	54	Deputy Rabbitte asked if there were other contracts. Obviously, I mentioned that question would be examined in the review. Regarding taking action against Deloitte & Touche or anyone else, we must base our decision on the report's findings and whether they simply continued based on the contract they were given, which was too open-ended. We have closed down such business in the infrastructural area, and we will do so in this area if necessary. There are many people carrying out individual consultancy contracts — companies both small and large — for Departments and agencies.
#RoryOHanlon	unknown-#RoryOHanlon-party	unknown-#RoryOHanlon-dob	unknown-#RoryOHanlon-constituency	speech	unkown-language	2005-10-12 00:00:00	Prelude	55	The Taoiseach's time is concluded.
#Bertie	unknown-#Bertie-party	unknown-#Bertie-dob	unknown-#Bertie-constituency	speech	unkown-language	2005-10-12 00:00:00	Prelude	56	Many others are actively involved in projects. They are doing a good job, and we should not try to tar everyone as having made a mess of things, since that is not correct.
#CaoimhglinOCaolain	unknown-#CaoimhglinOCaolain-party	unknown-#CaoimhglinOCaolain-dob	unknown-#CaoimhglinOCaolain-constituency	speech	unkown-language	2005-10-12 00:00:00	Prelude	57	On Monday, the Taoiseach attended the launch of a plan to improve the lives of disadvantaged children in Tallaght. I hope that he, and especially his Minister for Finance, Deputy Cowen, will support that plan and provide the necessary funding.I wish to address the Taoiseach regarding the Government's commitment to the needs of all children, with special focus on health care provision for them. Is he at all aware of the depth of anger in the wider community regarding the waste of public moneys on the provision of IT systems to the Department of Health and Children and the health sector that have failed and are simply not working? Can he confirm that there is another example of a failed computer system in the health service, this time in a midlands hospital? Does he appreciate the extent of people's anger at the massive waste of public moneys in the engagement of consultants by a whole raft of Departments, something recently exposed in answers to Dáil questions tabled by my colleague, Deputy Morgan? Do the Taoiseach and his colleagues appreciate the reason for that depth of anger? People know the scale of need in society, and that is what lies behind their anger. They recognise that those needs, especially those of children, are not being met. Yesterday Barnardos launched its proposals to tackle child poverty, and I commend its document to the Taoiseach, the Tánaiste and especially the Minister for Finance as essential reading in the lead-up to the preparation of his budget in December.We understand that the failed PPARS system has now been suspended at a cost of €150 million so far. Is the Taoiseach aware that in reply to a Dáil question from this Deputy——
#RoryOHanlon	unknown-#RoryOHanlon-party	unknown-#RoryOHanlon-dob	unknown-#RoryOHanlon-constituency	speech	unkown-language	2005-10-12 00:00:00	Prelude	58	The Deputy's time is concluded.
#CaoimhglinOCaolain	unknown-#CaoimhglinOCaolain-party	unknown-#CaoimhglinOCaolain-dob	unknown-#CaoimhglinOCaolain-constituency	speech	unkown-language	2005-10-12 00:00:00	Prelude	59	——the Minister for Health and Children advised that it would cost only €160 million to extend full medical card cover to all children and young people under the age of 18? How can the Taoiseach defend a system whereby money that could be spent on providing essential medical cover and care for all children is instead wasted on consultants and IT systems that do not work? When will he prioritise need, end waste and stop rewarding greed?
#RoryOHanlon	unknown-#RoryOHanlon-party	unknown-#RoryOHanlon-dob	unknown-#RoryOHanlon-constituency	speech	unkown-language	2005-10-12 00:00:00	Prelude	60	The Deputy's time is concluded.
#CaoimhglinOCaolain	unknown-#CaoimhglinOCaolain-party	unknown-#CaoimhglinOCaolain-dob	unknown-#CaoimhglinOCaolain-constituency	speech	unkown-language	2005-10-12 00:00:00	Prelude	61	Will the Taoiseach make a commitment to extend full medical card cover to all those under 18?
#ArthurMorganSF	unknown-#ArthurMorganSF-party	unknown-#ArthurMorganSF-dob	unknown-#ArthurMorganSF-constituency	speech	unkown-language	2005-10-12 00:00:00	Prelude	62	Instead of giving it to Deloitte &Touche.
#Bertie	unknown-#Bertie-party	unknown-#Bertie-dob	unknown-#Bertie-constituency	speech	unkown-language	2005-10-12 00:00:00	Prelude	63	The Deputy will appreciate that in most instances where money has been spent to try to improve systems, it is because they are not effective and need to be enhanced. PPARS and other projects were aimed at integrating systems to make them more efficient and so we have more timely information and can provide a better service to the public. That is the reasoning behind them. Regarding the project the Deputy mentioned I attended the other day and the issues raised by Barnardos and other agencies, the Government continues to provide enormous resources across a range of areas, including disadvantage in education, the DATE project and projects on social and community affairs to assist those in need. All the recent UN surveys indicate there has been a dramatic improvement in this regard.However, there are still those who are disadvantaged and excluded and the Government will continue, across health and education, to provide for them. The Deputy is aware the Government has made changes to the medical card system with some 140,000 new cards issued in the last year. Moreover, the Tánaiste has made changes to take net pay into consideration, a measure that helps many families with children. The Government will continue to support the provision of quality housing and other programmes to help those who are disadvantaged.
#CaoimhglinOCaolain	unknown-#CaoimhglinOCaolain-party	unknown-#CaoimhglinOCaolain-dob	unknown-#CaoimhglinOCaolain-constituency	speech	unkown-language	2005-10-12 00:00:00	Prelude	64	The PPARS fiasco is not an enhancement and has so far cost the taxpayer €150 million. Does the Taoiseach realise it would cost in the region of €151 million, a comparable figure, to fund the extension of paternity benefit and maternity and paternity leave over a three-year period up to 2008, as estimated by the National Women's Council of Ireland in its recent comprehensive proposals on child care? What measures will the Government introduce to ensure the best standards of care for children, whether that care is provided in the home by one or more parents or in part-time child care?Will the Taoiseach ensure his Government dispenses with consultants and instead consults parents and children on their needs? Only in this way can one properly be informed of the depth of need in our society in this regard. Will the Taoiseach affirm a commitment to the needs of children? He failed to say in his reply whether the Government will provide an extension of full medical card cover to all children under 18 years of age.
#ArthurMorganSF	unknown-#ArthurMorganSF-party	unknown-#ArthurMorganSF-dob	unknown-#ArthurMorganSF-constituency	speech	unkown-language	2005-10-12 00:00:00	Prelude	65	The Taoiseach has been asked a direct question and should give a direct answer.
