#RoryOHanlon	unknown-#RoryOHanlon-party	unknown-#RoryOHanlon-dob	unknown-#RoryOHanlon-constituency	speech	unkown-language	2005-02-01 00:00:00	Prelude	0	Before proceeding with the business today, I would like to offer a céad míle fáilte, a most sincere welcome to Dáil Éireann to the Speaker of the Parliament of Mongolia, Mr. Nambar Enkhbayar, who is here with us this afternoon in the Distinguished Visitors Gallery. I hope you will find your visit to be interesting, successful and to our mutual benefit.
#TomKitt	unknown-#TomKitt-party	unknown-#TomKitt-dob	unknown-#TomKitt-constituency	speech	unkown-language	2005-02-01 00:00:00	Prelude	1	I move:That, notwithstanding anything in Standing Orders, questions to the Minister for Finance will take place on the conclusion of questions to the Minister of State, Deputy Kitt, and shall conclude at 4.15 p.m.
#TomKitt	unknown-#TomKitt-party	unknown-#TomKitt-dob	unknown-#TomKitt-constituency	speech	unkown-language	2005-02-01 00:00:00	Prelude	2	I propose to take Questions Nos. 1 and 2 together.As Government Chief Whip and Minister of State at the Department of the Taoiseach, I have assumed responsibility for co-ordination of the Government's strategy for the information society as set out in the policy document New Connections. Since my appointment, it has become apparent that there is now a real move towards a knowledge society rather than just an information society, which reflects the shift in emphasis nationally and internationally to building knowledge assets and knowledge-based economies.Our understanding of the challenges and opportunities presented by developing the information society and knowledge economy are evolving rapidly. It is necessary that our policy responses meet these challenges and opportunities. With this in mind, I am overseeing a review of the current arrangements for cross-departmental co-ordination of information society matters in terms of setting new goals and objectives for the development of Ireland's knowledge society. The review comes at an opportune time as the third progress report on New Connections will be published shortly and the final report from the Information Society Commission is due to be published this month. Both reports will inform the review's findings.With the progress report and the Information Society Commission's final report we have much to consider as we plan for the future of Ireland's knowledge society to ensure that we are fully prepared for the exciting challenges we face in the years ahead. I look forward to announcing our plans to ensure the continued development of Ireland's knowledge economy.
#DavidStanton	unknown-#DavidStanton-party	unknown-#DavidStanton-dob	unknown-#DavidStanton-constituency	speech	unkown-language	2005-02-01 00:00:00	Prelude	17	Is the Minister saying that everything is currently at a standstill, pending the publication of these reports? When does he expect to receive the reports? How do we stand in comparison with our main competitors in the information society? What is the most up-to-date information on this from the main international league tables?
#TomKitt	unknown-#TomKitt-party	unknown-#TomKitt-dob	unknown-#TomKitt-constituency	speech	unkown-language	2005-02-01 00:00:00	Prelude	18	There is no question of standing still. I said earlier that the key challenge for us is to stay ahead, to remain innovative and creative and to look at the knowledge side of this and the use to which the knowledge is put. I am trying to outline the broader objectives today. There is a wealth of information coming on stream. I am not in a position today to outline the response to these two reports because they have not yet arrived on my desk. When we get them, we will announce a clear and definite way forward.
#BrianCowen	unknown-#BrianCowen-party	unknown-#BrianCowen-dob	unknown-#BrianCowen-constituency	speech	unkown-language	2005-02-01 00:00:00	Prelude	19	The first formal report from the expenditure review central steering committee on progress, under the expenditure review initiative for the period June 2002 to June 2004, was submitted to me on 3 November 2004 and forwarded to the Joint Committee on Finance and the Public Service on 25 November 2004. This report found that progress had been made by Departments and offices in undertaking systematic evaluation both within and outside the expenditure review initiative and in building an evaluation culture. However, it also highlighted some deficiencies in the process and made a number of recommendations designed to improve it.I am committed to ensuring that we get better value for money from public expenditure. I would like to see greater progress being made in improving the arrangements for carrying out expenditure reviews and in completing reviews. I have, therefore, accepted the steering committee's recommendations.I attach particular importance to the recommendation of the steering committee that expenditure reviews should encompass significant spending programmes, that they should be completed on time and that their recommendations should be followed up. The responsibility for implementation of these and all other recommendations rests in the first instance with Departments. I, therefore, wrote to all Ministers last November on receipt of the steering committee's report urging them to ensure that their Departments and offices take appropriate steps to implement the recommendations. My Department will shortly be inviting Departments and offices to submit topics to Government for the next round of expenditure reviews for the period 2005-07. I will take that opportunity to review progress in the interim and to ensure that the steering committee's recommendations for improvement are reflected in the next round of reviews.
#RichardBruton	Fine Gael	18951	unknown-#RichardBruton-constituency	speech	unkown-language	2005-02-01 00:00:00	Prelude	20	Was the Minister as shocked as I was to discover that the follow-up on the expenditure review process was so poor? Is he aware that, of 143 studies to be completed over the period, only 20 were completed? Less than one in seven was completed and more than 30% of them were totally abandoned. In some of these cases, they were abandoned with the clear acquiescence of the Minister's Department. Why did the Minister acquiesce in the abandonment of so many of the studies? Why are so few studies being completed? Why was none of the recommendations of the Comptroller and Auditor General acted upon, following his report on this matter to the House in 2001? We still have the same problems to which he adverted, including poor quality of work, no central guidance, no quality assessment and no review of the impact of any of these studies on actual decisions. It is a shambles and the Minister needs to take this in hand.
#BrianCowen	unknown-#BrianCowen-party	unknown-#BrianCowen-dob	unknown-#BrianCowen-constituency	speech	unkown-language	2005-02-01 00:00:00	Prelude	21	It is not correct to say that only 20 studies were completed. By the end of September 2004, 93 reviews had been completed. Since then, a further four reviews have been finalised, bringing the total number of completed reviews to 97. That is significantly different from the number the Deputy suggests.
#RichardBruton	Fine Gael	18951	unknown-#RichardBruton-constituency	speech	unkown-language	2005-02-01 00:00:00	Prelude	22	May I correct the Minister?
#RoryOHanlon	unknown-#RoryOHanlon-party	unknown-#RoryOHanlon-dob	unknown-#RoryOHanlon-constituency	speech	unkown-language	2005-02-01 00:00:00	Prelude	23	Let the Minister finish.
#BrianCowen	unknown-#BrianCowen-party	unknown-#BrianCowen-dob	unknown-#BrianCowen-constituency	speech	unkown-language	2005-02-01 00:00:00	Prelude	24	I expect that a number of reports will be finalised soon and that the expenditure review initiative momentum will increase as a result of the steering committee's report.With regard to those which have not been completed, there are various reasons for that, some of which I might not agree with upon examination. I have accepted the steering committee's recommendations but it is not the only mechanism. There are others under the national development plan where other forms of evaluation, such as a sectoral evaluation, take place. I cannot give a general reason for 40 of them not being completed but there are reasons, some of which are good and some of which are bad. However, 97 have been completed.
#RichardBruton	Fine Gael	18951	unknown-#RichardBruton-constituency	speech	unkown-language	2005-02-01 00:00:00	Prelude	25	Much of the hopeless decision making we have seen on spending has its roots in the cavalier attitude that the Minister's Department and other Ministers have to expenditure review. They do not care what the projections or impacts are. That cavalier attitude is the reason for the debacles of electronic voting and Punchestown.The Minister is giving distorted information to the Dáil. There are not 93 completed in respect of the 2002 to 2004 report. If the Minister reads the document, he will see that is so.
#RoryOHanlon	unknown-#RoryOHanlon-party	unknown-#RoryOHanlon-dob	unknown-#RoryOHanlon-constituency	speech	unkown-language	2005-02-01 00:00:00	Prelude	26	A question, please.
#RichardBruton	Fine Gael	18951	unknown-#RichardBruton-constituency	speech	unkown-language	2005-02-01 00:00:00	Prelude	27	The Minister should correct this. He is adding reviews that were conducted six years ago into his total to try to improve the numbers. He has completed only 14% of those in the programme. Does the Minister not agree that the issue of value for money must be taken seriously in the health service, environmental services and road programmes? This arises from the cavalier attitude outlined in the report. The Ministers do not care, they are not carrying out the reviews and nobody is forcing the issue.
#BrianCowen	unknown-#BrianCowen-party	unknown-#BrianCowen-dob	unknown-#BrianCowen-constituency	speech	unkown-language	2005-02-01 00:00:00	Prelude	28	I do not accept that. I am giving Members the facts as they are outlined in my supplementary information file. I am not trying to mislead the House. It is cavalier to suggest that there is no interest in value for money; there is. One of the successes of this Government has been its ability to work its budget, stay within budget and sometimes exceed budget expectations.
#RichardBruton	Fine Gael	18951	unknown-#RichardBruton-constituency	speech	unkown-language	2005-02-01 00:00:00	Prelude	29	What is it delivering?
#BrianCowen	unknown-#BrianCowen-party	unknown-#BrianCowen-dob	unknown-#BrianCowen-constituency	speech	unkown-language	2005-02-01 00:00:00	Prelude	30	There are some areas and programmes where there needs to be greater progress. There have been some improvements both in evaluation and in performance indicators and in terms of what is being produced.I have accepted the review committee's recommendations where it has identified room for improvement and I have told Ministers that I expect them to be implemented in the context of the next series of reviews to take place, which I agree should relate to significant areas of expenditure. That is the best way by which this initiative can be utilised.
#BrianCowen	unknown-#BrianCowen-party	unknown-#BrianCowen-dob	unknown-#BrianCowen-constituency	speech	unkown-language	2005-02-01 00:00:00	Prelude	31	The European Commission was advised of this relief in 1982 and on a number of occasions since then. The Commission has not given a preliminary ruling on this exemption. The Commission was in correspondence with my Department regarding this exemption most recently in April 2004 when it asked for information which would allow it to "establish whether the exemption may be considered compatible with state aid rules". This would clearly imply that the Commission has not made a determination on this matter. The requested information, which included details on the number of stallions, price of nominations, the relevant tax brackets, the estimated number of beneficiaries as well as a precise description of the exemption, was supplied to the Commission in July 2004. No further communication has been received from the Commission to date.
#JoanBurtonLAB	unknown-#JoanBurtonLAB-party	unknown-#JoanBurtonLAB-dob	unknown-#JoanBurtonLAB-constituency	speech	unkown-language	2005-02-01 00:00:00	Prelude	32	Does the Minister accept that, in effect, the European Commission has made a preliminary finding regarding the tax relief for stallions? Has the Government made any further responses recently to inquiries from the Commission for more information, particularly on the point that Irish tax rules relating to stallions breach competition law and act as a State aid to stallion owners and companies in Ireland? Why did the Department of Finance not advise the European Commission about this scheme? It started in 1969 and Ireland joined the European Union in 1973. The Department does not appear to have advised the Commission until 1997, when the scheme was extended. The Department seems to have been aware that, since February 1999, there was no proper notification to the European Commission as there ought to have been. Does the Minister have a view on the implications of this scenario?In recent days, the Minister acknowledged to me in answer to a written question that there is now the phenomenon of the non-resident stallion. In the rules as redefined and reclarified, the owner of a stallion which is non-resident for up to six months in any year can continue to benefit from tax relief. How will the Commission's preliminary findings impact on this phenomenon?
#BrianCowen	unknown-#BrianCowen-party	unknown-#BrianCowen-dob	unknown-#BrianCowen-constituency	speech	unkown-language	2005-02-01 00:00:00	Prelude	33	All I can do is ask the Deputy to listen to the reply when I give it. There is no preliminary finding on the exemption and the Deputy's assertion that there is does not make it happen. The Deputy has also suggested that we have not been in touch with the Commission. We have answered any time it has contacted us about the matter. The Commission was advised of the relief in 1982 and on a number of occasions since. There is no mystery about it. As there has been no preliminary finding, I cannot give an answer to supplementary questions which were predicated on the assertion that there was. The Commission contacted us last in April 2004 and we answered in July 2004. We have not heard from the Commission since. The idea that the matter is exercising everyone's mind on a weekly basis and that some mystery attaches to it is unfounded.I will explain the background to the relief. The stallion stud fees exemption was introduced in the Finance Act 1969 to encourage the development of the Irish bloodstock industry by creating an incentive to invest in Irish stallions. It applied to stallions standing at stud in the State and abroad. Income arising to the owner or part-owner of a stallion from the sale of services or the right to services is exempted from taxation but losses may not be set off against other income. Income from a stud farm is charged to tax in the same way as other profits from farming. The income which is charged to tax in full includes income from the keeping of mares and stallions at a farm. The only income which is exempt is the income arising from stallion fees. While the legislation was amended in the Finance Act 1985 to confine the tax exemption on stallion fees to income earned from stallions at stud in the State, income arising to a part-owner of a foreign-based stallion continued to be exempted where the share had been acquired by a breeder for the purpose of acquiring new breeding lines for a bloodstock enterprise carried on in the Republic of Ireland. That exempting measure is now contained in section 231 of the Taxes Consolidation Act 1997.A key test of the entitlement to the exemption is whether a stallion is ordinarily kept on land in the State. An administrative ruling issued in November 1986 by the Revenue Commissioners in response to a perceived downturn in the industry confirmed that they would continue to regard as ordinarily kept on land in the State any stallion demonstrated to be temporarily exported for genuine commercial purposes for a period not exceeding two years. The ruling was withdrawn by the Revenue Commissioners in September 1998. Since then, stallions which are sent abroad to cover mares, mainly to the southern hemisphere and commonly for a period of up to six months, are regarded as ordinarily kept on land in the State. Except as otherwise provided for in the legislation, only those profits arising in the State are exempt.As Deputy Burton knows, a study in this area was carried out by Indecon on behalf of the Irish Thoroughbred Breeders Association which suggested the estimated gross tax forgone was €3 million. We will have to conduct our own examination of the matter based on whatever information we can glean from this year's review. There are all sorts of questions. Of the yearlings which result from all this bloodstock breeding activity, 85% are exported and cost approximately €140 million. All this money is subject to taxation.
#JoanBurtonLAB	unknown-#JoanBurtonLAB-party	unknown-#JoanBurtonLAB-dob	unknown-#JoanBurtonLAB-constituency	speech	unkown-language	2005-02-01 00:00:00	Prelude	34	Stallions can be non-resident for six months a year with their owners still benefitting from the tax break. This tax break is in place at a time when pensioners pay tax on modest incomes. Are there tests of what constitutes six months non-residence for stallions? In particular, does the Cinderella rule apply? For example, if a stallion is out of the country before midnight, does that count as a full day?
#BrianCowen	unknown-#BrianCowen-party	unknown-#BrianCowen-dob	unknown-#BrianCowen-constituency	speech	unkown-language	2005-02-01 00:00:00	Prelude	35	I am taken by the obsession of the Labour Party with the stallion.
#FinianMcGrath	unknown-#FinianMcGrath-party	unknown-#FinianMcGrath-dob	unknown-#FinianMcGrath-constituency	speech	unkown-language	2005-02-01 00:00:00	Prelude	36	Has the Minister tips for tomorrow's races?
#BrianCowen	unknown-#BrianCowen-party	unknown-#BrianCowen-dob	unknown-#BrianCowen-constituency	speech	unkown-language	2005-02-01 00:00:00	Prelude	37	Indecon, which is regarded a reputable team of consultants, independently compiled a report on behalf of the Irish Thoroughbred Breeders Association and Horse Racing Ireland. Indecon estimates the gross figure foregone is €3 million, although I do not say I agree. I will find out about the Cinderella clause, about which the Deputy is worried, and whether a stallion must be out of the country before or after midnight. That does not make much sense but I will inquire into it.
#JoanBurtonLAB	unknown-#JoanBurtonLAB-party	unknown-#JoanBurtonLAB-dob	unknown-#JoanBurtonLAB-constituency	speech	unkown-language	2005-02-01 00:00:00	Prelude	38	It is important for non-resident taxpayers.
#BrianCowen	unknown-#BrianCowen-party	unknown-#BrianCowen-dob	unknown-#BrianCowen-constituency	speech	unkown-language	2005-02-01 00:00:00	Prelude	39	I did not know they had to be accompanied by a stallion.
#BrianCowen	unknown-#BrianCowen-party	unknown-#BrianCowen-dob	unknown-#BrianCowen-constituency	speech	unkown-language	2005-02-01 00:00:00	Prelude	40	I propose to take Questions Nos. 5 and 6 together.I am taking it that the questions both relate to overpayments by PAYE taxpayers. The PAYE system, which has worked well for almost 45 years, is a "cumulative" deduction system designed to ensure, as far as possible, that an end of year return or adjustment is unnecessary in the vast majority of cases, provided that all due credits and allowances are reflected in the employee's tax credit certificate and that any non-PAYE income has been "coded-in" to the certificate. Where all due credits or allowances have not been given during the tax year, it is reasonable to expect the employee will look for a balancing statement after the end of the tax year. With regard to a number of reliefs such as medical expenses, it may be appropriate to wait until after the end of the year to claim a tax rebate.I am advised by the Revenue Commissioners that they have no reason to doubt that the vast majority of PAYE workers receive their full entitlements each year. These entitlements are, in the first instance, reflected in the tax credit certificates issued at the beginning of each year. Revenue is in the process of issuing more than 2 million certificates to PAYE taxpayers for the 2005 tax year. These certificates reflect the most up-to-date information Revenue has on an individual and a leaflet giving details of the credits or reliefs to which taxpayers may be entitled accompanies them.Where circumstances change in the middle of the tax year, for example, a marriage or a change of job, the employee will normally contact Revenue and arrange for a new tax credit certificate to issue. A number of PAYE taxpayers wait until after the end of the tax year to claim due allowances or credits, to return non-PAYE income or to make sure that there has been no underpayment or overpayment of PAYE tax. For the 2003 tax year, the latest year for which such figures are available, 287,258 PAYE taxpayers, representing 17% of the total PAYE taxpayer base of 1.6 million for that year, have so far made claims or requested reviews of their tax position, of which 8% indicated under payments, 17% resulted in no change and 75% resulted in repayments. A sum of €185 million has been repaid in respect of claims received and processed for 2003 and, on the basis of experience of late claims in previous years, this figure could be expected to eventually increase to an estimated €306 million when all future returns or claims for the 2003 tax year have been submitted. These figures should be seen in the context of the total PAYE revenue of €7.2 billion in 2003.It is not possible or reasonable to extrapolate from the these figures estimates of overpayments or under payments for the full PAYE population. This is because claims or requests for review are, by definition, much more likely to come from those who know they have entitlements to reliefs for which they have not claimed in the first place, for example, medical expenses.The tax code provides that no repayment can be made in the absence of a valid claim or return by the taxpayer. Without such a claim or return, Revenue may not have the full picture to determine entitlement to a rebate. For example, taxable payments from the Department of Social and Family Affairs or dividend income may not have been "coded-in" to the tax credit certificate or the taxpayer may have been self-employed for part of the year.Revenue is engaged in a comprehensive modernisation of its PAYE computer system, which will include the ability to make amendments and claims over the Internet and much closer computer links with the Department of Social and Family Affairs. When the roll-out of the new system commences later on this year, it will provide a greatly improved level of service for PAYE taxpayers including, subject to defined parameters, a facility for automated reviews of liability where Revenue is satisfied that the figures are correct. The Finance Bill, which will be published next Thursday, will include provisions to underpin this new service.
#DanBoyle	unknown-#DanBoyle-party	unknown-#DanBoyle-dob	unknown-#DanBoyle-constituency	speech	unkown-language	2005-02-01 00:00:00	Prelude	41	The figure of €186 million quoted by the Minister, while small in the context of overall PAYE tax collected, is significant. We must make a case for equity between how those who are overcharged within the system are treated as opposed to those who evade tax. The Revenue Commissioners have performed excellently over recent years and have collected hundreds of millions of euro, a sum to which they have added by the imposition of penalties and significant interest rates. Does the Minister not feel that the same principle should apply to overcharged tax, if only to help efficiency within the Revenue Commissioners? There should be a significant interest rate placed on overcharged tax and penalties should be imposed on the Revenue Commissioners to ensure the quickest possible payment and the least possible occurrence of tax overpayment within the system.
#BrianCowen	unknown-#BrianCowen-party	unknown-#BrianCowen-dob	unknown-#BrianCowen-constituency	speech	unkown-language	2005-02-01 00:00:00	Prelude	42	The PAYE system has worked. I have given a detailed reply explaining how it works and that it is a cumulative deductive system. The equity of the position is safeguarded by the fact that claims are speedily dealt with. It is impossible to devise a system where there is an exact balance for every taxpayer, of whom there are 1.6 million, depending on their circumstances, for example subsequent claims for medical expenses or being partly self-employed during the course of the tax year.There are particular circumstances which can arise and for which a taxpayer can claim at the end of the tax year when he or she receives his or her balancing statement. From the total of €7.2 billion collected under the PAYE system for the year 2003, the amount of overpayment was €185 million in respect of those claims already received and processed. That sum may rise to a figure of over €300 million. In the context of the total amount collected, it is probably approximately 3% or 4%. We are introducing further software into the system to enable taxpayers to interact and interface with the Revenue Commissioners on these issues in a way which will ensure the speedy resolution of any issues that might arise, depending on the individual circumstances of any taxpayer.
#PaulMcGrath	unknown-#PaulMcGrath-party	unknown-#PaulMcGrath-dob	unknown-#PaulMcGrath-constituency	speech	unkown-language	2005-02-01 00:00:00	Prelude	43	Of the persons who make claims for a review of their tax affairs for the previous tax year and who look for a balancing statement, 75% of the claims are positive and the person gets a refund. How many of those successful claims were spotted by Revenue or are any spotted by it? Were any refunds made on Revenue's initiative? Why is it that the computer system does not display such overpayments?Why was a change made in the system which means a taxpayer cannot claim for overpayment for in excess of four years? The reclaim period has been cut to a four-year period. However, Revenue can pursue a taxpayer for as far back as it wants. Why has the Minister cut off the making of retrospective claims in excess of four years?The Minister may have inadvertently misled the House when he said that Revenue turned around claims for balancing statements very quickly. There is a delay of at least ten weeks in one of the offices I know. Perhaps the Minister does not consider ten weeks to be a long delay but I do. The Minister should correct the record at some stage.In many cases, overpayments relate to the fact that people do not claim for allowances to which they are entitled. Would the Minister not target some of those people? For example, 105,000 people make claims relating to medical expenses, which represents only 7% of households. Surely there are more people than that who could claim. This area could be targeted.Some 90,000 people make claims for rent relief. I accept the Minister changed the allowance this year but if he made it more attractive to claim against private rented accommodation surely the scheme would be self-financing and there would be a gain in terms of bringing more people into the tax net.A total of 75,000 customers have claimed relief on bin charges, which is only 5% of the total population. What is the other 95% doing with their rubbish? Surely people should be almost automatically entitled to claim for something like that because virtually every household has some kind of refuse collection. Does the Minister agree that he should target these kinds of areas? He should be proactive in ensuring taxpayers are not overpaying.
#BrianCowen	unknown-#BrianCowen-party	unknown-#BrianCowen-dob	unknown-#BrianCowen-constituency	speech	unkown-language	2005-02-01 00:00:00	Prelude	44	On the last point, based on the fact that different rates apply in different local authorities, I do not see how the Revenue Commissioners can centralise the figures at source.
#PaulMcGrath	unknown-#PaulMcGrath-party	unknown-#PaulMcGrath-dob	unknown-#PaulMcGrath-constituency	speech	unkown-language	2005-02-01 00:00:00	Prelude	45	It can be deducted at source.
