#EndaKenny	unknown-#EndaKenny-party	unknown-#EndaKenny-dob	unknown-#EndaKenny-constituency	speech	unkown-language	2003-05-21 00:00:00	Prelude	0	On 4 June, at this very time, students will be one hour into the leaving certificate English examination. They will be marked for clarity and conciseness in their replies. Between now and then, uncertainty is hanging over those 50,000 students and their parents regarding a Government proposal to reintroduce third level fees. They do not know if they will have to pay fees to go to university.I ask the Taoiseach again today to remove the uncertainty that hangs over those students and their parents, in advance of the report from the Minister for Education and Science, by stating that third level fees will not be introduced in the forthcoming academic year, irrespective of the discussions at Cabinet or the contents of the Minister's report. I do not want the reply the Taoiseach gave yesterday but a straight answer. Will he state that the Government does not intend to introduce third level fees for the academic year starting this autumn?
#Bertie	unknown-#Bertie-party	unknown-#Bertie-dob	unknown-#Bertie-constituency	speech	unkown-language	2003-05-21 00:00:00	Prelude	1	With absolute clarity, I hope we can have this matter dealt with and cleared at Cabinet before the leaving certificate examination starts in two weeks' time.
#PaulNicholasGogartyGP	unknown-#PaulNicholasGogartyGP-party	unknown-#PaulNicholasGogartyGP-dob	unknown-#PaulNicholasGogartyGP-constituency	speech	unkown-language	2003-05-21 00:00:00	Prelude	2	No grade, Taoiseach.
#EndaKenny	unknown-#EndaKenny-party	unknown-#EndaKenny-dob	unknown-#EndaKenny-constituency	speech	unkown-language	2003-05-21 00:00:00	Prelude	3	With equal clarity I remind the Taoiseach that the Tánaiste said this would have been better discussed internally before the public discussion. The Minister of State at the Department of Health and Children, Deputy O'Malley, said he is completely opposed to this, as did the Minister for Justice, Equality and Law Reform. The Government Chief Whip, herself an esteemed member of the teaching profession, said we need clarity on this now. With this proposal the Taoiseach has created uncertainty for thousands of students and their parents. The proposal is doomed to failure. Will he abandon ship, forget the proposal and tell the people his Government has no intention of introducing third level fees? The Tánaiste said the property tax of 1980 caused  more fear than the tax it collected and that we must not do that again. Will the Taoiseach show leadership of his Government and tell the nation that third level fees will not be reintroduced?
#Bertie	unknown-#Bertie-party	unknown-#Bertie-dob	unknown-#Bertie-constituency	speech	unkown-language	2003-05-21 00:00:00	Prelude	4	At risk of repeating myself, as I have said on numerous occasions we spend €380 million on student supports at third level, which is a sizeable amount. The free third level fees scheme cost €240 million last year and will cost more this year. The Minister for Education and Science, as part of his expenditure review, is looking at how best to use his resources and at how best to improve access to third level education. He has been looking at a number of issues in an education review for the last few months and in the figures already available from that review, 97% of children from the higher managerial groups receive a third level education. The figure for the lower socio-economic group is 21%, while in many disadvantaged communities the figure is as low as 5%. The Minister has been looking at what he can do in the future to deal with access and his review is almost complete. In the normal course of events the Cabinet will make a decision and that will be conveyed to everyone. Hopefully, that will be done before the leaving certificate starts.
#BernardAllen	unknown-#BernardAllen-party	unknown-#BernardAllen-dob	unknown-#BernardAllen-constituency	speech	unkown-language	2003-05-21 00:00:00	Prelude	5	The Taoiseach is on auto-pilot.
#PadraicMcCormack	unknown-#PadraicMcCormack-party	unknown-#PadraicMcCormack-dob	unknown-#PadraicMcCormack-constituency	speech	unkown-language	2003-05-21 00:00:00	Prelude	6	Is that yes or no?
#BernardAllen	unknown-#BernardAllen-party	unknown-#BernardAllen-dob	unknown-#BernardAllen-constituency	speech	unkown-language	2003-05-21 00:00:00	Prelude	7	Translate it.
#NoelDempsey	unknown-#NoelDempsey-party	unknown-#NoelDempsey-dob	unknown-#NoelDempsey-constituency	speech	unkown-language	2003-05-21 00:00:00	Prelude	8	Perhaps some of the Deputies opposite should go back to school.
#BernardAllen	unknown-#BernardAllen-party	unknown-#BernardAllen-dob	unknown-#BernardAllen-constituency	speech	unkown-language	2003-05-21 00:00:00	Prelude	9	The Minister would want to go back.
#GayMitchell	unknown-#GayMitchell-party	unknown-#GayMitchell-dob	unknown-#GayMitchell-constituency	speech	unkown-language	2003-05-21 00:00:00	Prelude	10	Six of the best for the Minister.
#PatRabbitte	unknown-#PatRabbitte-party	unknown-#PatRabbitte-dob	unknown-#PatRabbitte-constituency	speech	unkown-language	2003-05-21 00:00:00	Prelude	11	According to reports the Government is contemplating the reintroduction of fees at a very high threshold. It is clear the amount of money saved is derisory, with the most recent figures from the Revenue Commissioners suggesting only 3% of income earners admit to an income of over €100,000. If the argument being made relates to equity, then why, during the five years of the boom, did the last Government not improve the Breaking the Cycle programme or the Early Start initiative? Why, in the immediate wake of the general election, did it restrict budgetary funding for the access programmes for school retention? Why was nothing done to improve the chances for young people from disadvantaged backgrounds to get into education? It is derisory to suggest that the purpose is to tackle inequity in education.My understanding is that the Minister, Deputy Noel Dempsey, will put forward a loan scheme in his memorandum. This is a smokescreen. He will bring in a loan scheme which will have the sup port of the Progressive Democrats who have taken to absenting themselves from the House. That loan scheme will put people on moderate incomes in hock. There will be a brain drain as a result of it and what happened in Australia will happen here where young, skilled and educated people, which our economy needs, will emigrate. That is what is wrong with a loan scheme which is being contemplated by the Government, which has the support of the Progressive Democrats and which will save the Minister's neck. It is a disgrace because it will impose significant hardship on ordinary people.
#RoryOHanlon	unknown-#RoryOHanlon-party	unknown-#RoryOHanlon-dob	unknown-#RoryOHanlon-constituency	speech	unkown-language	2003-05-21 00:00:00	Prelude	25	I ask the Deputy to conclude. He has gone well over time.
#NoelDempsey	unknown-#NoelDempsey-party	unknown-#NoelDempsey-dob	unknown-#NoelDempsey-constituency	speech	unkown-language	2003-05-21 00:00:00	Prelude	26	Has the Deputy no principles at all?
#PatRabbitte	unknown-#PatRabbitte-party	unknown-#PatRabbitte-dob	unknown-#PatRabbitte-constituency	speech	unkown-language	2003-05-21 00:00:00	Prelude	27	The Minister, Deputy Noel Dempsey, posing as a socialist is a bit much. He will be on the labour soon, the way he is going.
#MichaelSmith	unknown-#MichaelSmith-party	unknown-#MichaelSmith-dob	unknown-#MichaelSmith-constituency	speech	unkown-language	2003-05-21 00:00:00	Prelude	28	The Deputy's socialist rhetoric is exposed. He is abandoning the poor.
#NoelDempsey	unknown-#NoelDempsey-party	unknown-#NoelDempsey-dob	unknown-#NoelDempsey-constituency	speech	unkown-language	2003-05-21 00:00:00	Prelude	29	Let the disadvantaged wait for a generation.
#RoryOHanlon	unknown-#RoryOHanlon-party	unknown-#RoryOHanlon-dob	unknown-#RoryOHanlon-constituency	speech	unkown-language	2003-05-21 00:00:00	Prelude	30	I ask Deputy Rabbitte to allow the Taoiseach to answer his questions.
#Bertie	unknown-#Bertie-party	unknown-#Bertie-dob	unknown-#Bertie-constituency	speech	unkown-language	2003-05-21 00:00:00	Prelude	31	As I stated at the outset, there has been no decision to reintroduce fees for third level education. What is awaited by people outside this House, who will take an interest in these matters, is a review to see if we can do anything to improve access for people who do not have opportunities. There are 19,000 additional students in full-time third level education while part-time enrolments are up 41%. Our young people are not emigrating. I do not know what period Deputy Rabbitte is talking about but I remember when over 50,000 people per year emigrated, when the advertisement was that we had the best and the brightest, although they were all on their way to the airport, and when people in third level education had no opportunities in this country. People are now working here – there are 600,000 more people at work – and people have an education.
#BernardAllen	unknown-#BernardAllen-party	unknown-#BernardAllen-dob	unknown-#BernardAllen-constituency	speech	unkown-language	2003-05-21 00:00:00	Prelude	32	Why change the system?
#Bertie	unknown-#Bertie-party	unknown-#Bertie-dob	unknown-#Bertie-constituency	speech	unkown-language	2003-05-21 00:00:00	Prelude	33	Whatever the final decision, I will not be lectured by people who say we do not care about the disadvantaged. When last in Government, the parties opposite spent a lousy €0.5 million on disadvantaged education but we are now spending €26 million. We have put money into third level education. Those opposite should be honest, as we will be. Those opposite only care about the people who are wealthy and those who are already in third level education. If one is disadvantaged, living on the margins and on welfare, the Labour Party and Fine Gael do not care two hells about one. Those opposite should just be honest.
#DinnyMcGinley	unknown-#DinnyMcGinley-party	unknown-#DinnyMcGinley-dob	unknown-#DinnyMcGinley-constituency	speech	unkown-language	2003-05-21 00:00:00	Prelude	34	Who is talking about honesty?
#CaoimhglinOCaolain	unknown-#CaoimhglinOCaolain-party	unknown-#CaoimhglinOCaolain-dob	unknown-#CaoimhglinOCaolain-constituency	speech	unkown-language	2003-05-21 00:00:00	Prelude	35	Given that the reintroduction of third level fees is a non-starter, I will address a separate issue. Last week I welcomed the Taoiseach's statement that he is in favour of  the rights of representatives of people in the Six Counties to have access to this House to participate in debates concerning the Good Friday Agreement and other related issues. Does the Taoiseach share my concern that people in the Six Counties who aspire to national democracy rather than to the link with Westminster are now left with no parliamentary forum in which to be represented? They are doubly disenfranchised by the suspension of the Assembly and the cancellation of the elections which were to take place on 29 May.Does the Taoiseach accept that there is no apparent disagreement among the parties in this House regarding this proposition? Given that there is unanimity that it should apply to all MPs north of the Border, the House must be put on notice that Sinn Féin will utilise its Private Members' Business time in the coming week to facilitate a debate on the peace process, the Good Friday Agreement and related matters. In light of that, will the Taoiseach progress his commitment of last week and seek the agreement of all party leaders in this House to invite the presence of all the MPs elected in the Northern constituencies? There is no other step required. The matter is firmly in the Taoiseach's hands and he has the opportunity to proceed. I would like him to confirm that he will avail of this opportunity to move matters forward with the alacrity that the present political vacuum in the North requires and demands.
#Bertie	unknown-#Bertie-party	unknown-#Bertie-dob	unknown-#Bertie-constituency	speech	unkown-language	2003-05-21 00:00:00	Prelude	36	I replied to Deputy Ó Caoláin on this matter last week. The Oireachtas All-Party Committee on the Constitution reported on it well over a year ago and all parties outlined their positions at that stage. There were some procedural issues to be resolved, as I understand from the report prepared at that stage by the Minister, Deputy Brian Lenihan, and Deputy Jim O'Keeffe. There was all-party agreement in the House.The procedures have to be put in place – they are unlikely to be put in place by next week – and, as I indicated last week, I agree with them. If they can be put in place over the next period, we should be in a position by the next session to have the participation of people in debates on the Good Friday Agreement and other relevant issues in the House and committees, as per the agreement set out in the Lenihan report, as it became known. I have no difficulty with that. We had a debate to discuss the issues, but I have no difficulty with and welcome another next week.
#CaoimhglinOCaolain	unknown-#CaoimhglinOCaolain-party	unknown-#CaoimhglinOCaolain-dob	unknown-#CaoimhglinOCaolain-constituency	speech	unkown-language	2003-05-21 00:00:00	Prelude	37	The Taoiseach's response indicates that there is a lesser likelihood of the accommodation of Northern representation here in the coming week. Will the Taoiseach re-examine that because all that is required is confirmation from the leaders of all the parties in the House and for him to instruct the House to make the necessary facilitation for the visiting Members of Parliament from the north of  Ireland. What is required, therefore, is the political will and determination to proceed without further delay. I do not believe that circumstances in the North, owing to the suspension of the Assembly and the cancellation of the elections, are helped by further delay in accommodating the representatives of the disparate opinion in the North. Will the Taoiseach undertake to contact the British Prime Minister to request and demand, on behalf of the people of this island, that the elections that have been cancelled be rescheduled for a date before the end of June 2003?
#Bertie	unknown-#Bertie-party	unknown-#Bertie-dob	unknown-#Bertie-constituency	speech	unkown-language	2003-05-21 00:00:00	Prelude	38	I have already disagreed with and expressed my disappointment at the decision of the British Government to postpone the elections. To remind the Deputy, I do not have the power to instruct the House on the matter but can only make suggestions and proposals to it. In this case, an all-party committee, with which we have all agreed, has provided the blueprint according to which the House should proceed. There is political agreement on that already but to accommodate the Deputy's proposal, the House would have to make some quite significant changes in its normal procedures that have not been set out previously, although I agree with the House making these changes. However, I cannot change the position over night. In the Government's view and, I think, the view of everybody else in the House it was wrong to cancel the elections. I agree with the principle of representation for Northern parties in this House and in committees to debate the Good Friday Agreement and other issues, which is what the report is about.
#CaoimhglinOCaolain	unknown-#CaoimhglinOCaolain-party	unknown-#CaoimhglinOCaolain-dob	unknown-#CaoimhglinOCaolain-constituency	speech	unkown-language	2003-05-21 00:00:00	Prelude	39	Will the Taoiseach press for an election in June?
#Bertie	unknown-#Bertie-party	unknown-#Bertie-dob	unknown-#Bertie-constituency	speech	unkown-language	2003-05-21 00:00:00	Prelude	40	I propose to take Questions Nos. 1 to 18, inclusive, together.Following from the completion of the ratification process for the new agreement, Sustaining Progress, the mechanisms for monitoring and overseeing its implementation are now being put in place. The mechanisms for implementation and monitoring of the agreement are provided for in the agreement itself and they are set out in paragraph 1.9, as follows:a Steering Group for the Agreement representing Government and four representatives from each of the social partner pillars, will be established with overall responsibility for management of the implementation of the Agreement;the Steering Group will review, monitor and report on progress in the implementation-progression of the wider policy framework at the quarterly plenary meetings;social partners will be engaged by relevant Government Departments on specific policy proposals, on the basis of the agreed terms of engagement set out in the Agreement;any issues or difficulties in relation to engagement on issues covered by these chapters can be raised with the Steering Group. The Steering Group may make recommendations as appropriate to ensure the effective delivery of the spirit and intent of the Agreement; andthe Steering Group will also identify, prioritise,timescale and agree those issues which require further study or examination within any of the relevant Institutional Arrangements identified in the Agreement.As Deputies will be aware, my Department exercises the main co-ordinating role for the overall implementation of the Agreement in this respect. In this context, my Department has written to each of the social partner pillars inviting them to put forward their nominees for the steering group, as proposed under Sustaining Progress. The steering group, which is chaired by my Department, has overall responsibility for the management of the implementation of the programme. I attended the inaugural meeting of the steering group on Monday, 12 May, where the  approach to its challenging work programme was discussed and agreed.Ongoing quarterly reviews are also provided for at the Sustaining Progress plenary meetings. The inaugural plenary meeting, which I will be attending with the Minister for Enterprise, Trade and Employment and the Minister for Finance will take place in July. A particularly significant review will take place when the terms of the pay agreement fall due for consideration in 18 months. This will provide an opportunity to take stock of the environment and of progress achieved in relation to the overall goals of the agreement and to consider any opportunities arising to refocus and reprioritise action as improvements in the overall economic climate and the availability of resources might allow.In addition to the annual plenary meeting, I also meet representatives of individual social partner organisations on a regular basis. In this context, I met representatives of the Irish Congress of Trade Unions at their request, together with my colleague the Minister for Transport, on Thursday last to hear at first hand their concerns regarding the development of transport policy. The meeting provided an opportunity for a full and frank exchange of views and the discussions will be continued at official level.The pay agreement that forms part of Sustaining Progress provides for the continuation, with an enhanced role, of the National Implementation Body, which was established under the PPF to ensure the delivery of the industrial relations stability and peace provisions of the new agreement. The body, which is chaired by my Department and represents Government, IBEC, CIF and ICTU, meets as necessary to review ongoing disputes of major national importance. Meetings of the body also provide an opportunity for informal discussions of the broader issues around the social partnership process for the employer and trade union representatives. The NIB has met on a number of occasions recently in the context of industrial action being taken in a number of areas of employment.Liaison officers have also been nominated by all relevant Departments and they will have particular responsibility for supporting the implementation of the terms of Sustaining Progress, and implementing the consultation arrangements appropriate to their Departments. In the case of the community and voluntary pillar of social partnership, the member organisations are those that have endorsed Sustaining Progress. The membership of this pillar has changed as a result of members' views of participation in social partnership under the commitment in An Agreed Programme for Government and the decision of two organisations not to accept Sustaining Progress. The community and voluntary pillar now has 15 member organisations which have endorsed Sustaining Progress, part 6, on an individual basis, and nine organisations representing the areas of older people, disability, housing, children, rural,  local, voluntary and care. My Department met the pillar to explain the arrangement to support the Sustaining Progress agreement and the social partnership process more generally. This gave me an opportunity to meet the new member organisations of the pillar. The organisations which did not endorse Sustaining Progress are not members of the community and voluntary pillar and will not participate with social partners in the various mechanisms set out in the agreement. However, they will have the opportunity to contribute to policy development as part of the consultation process with the voluntary sector, as is the norm in areas of concern to them. Their views will be taken into account in that context.Finally, in response to Deputy Joe Higgins's question about the National Social and Economic Council, the council has completed its term of office and a new council will be appointed soon. The previous council agreed to undertake a study of housing policy and the secretariat is progressing this pending the appointment of a new council for which nominees have been sought from the social partners.
#EndaKenny	unknown-#EndaKenny-party	unknown-#EndaKenny-dob	unknown-#EndaKenny-constituency	speech	unkown-language	2003-05-21 00:00:00	Prelude	41	Is the Taoiseach not concerned that Government actions are responsible for at least half of the serious increase in inflation? Is he not concerned that under the benchmarking agreement this money is channelled into public service pay resulting in the withdrawal of public services in hospitals, the non-implementation of schools programmes, and a complete slow down in the provision of public services? Does that not cast serious doubt upon the State's ability to deliver in respect of the promises and commitments which this Government has given?
#Bertie	unknown-#Bertie-party	unknown-#Bertie-dob	unknown-#Bertie-constituency	speech	unkown-language	2003-05-21 00:00:00	Prelude	42	The benchmarking process which followed from the PPF ensured that there would be no special increases in that period and that an independent review would examine public service pay against equivalent sectors outside the public service. That process went on for almost two years and was reported on. The matter was discussed and came into the partnership talks. Deputy Kenny suggests that we should not have used our resources to pay the individuals concerned in this costly process. However, this was an accumulation of a three year period during which they did not receive special payments as would have happened under the old arrangement. The categories were independently verified. Benchmarking is not linked to pay alone, it is linked to the verification process which is operating, as agreed, a new stringent mechanism whereby change, in some cases substantive, is provided for across a range of areas that have been identified. Part of that mechanism operated in the PPF but this is a far more rigorous assessment.On the inflation issues, some Government decisions led to a part – not half or anything close to that – of the inflation mechanisms.  Under the social partnership process, and generally, the Government is engaged in a campaign to deal with inflationary pressures as far as possible across all areas and, hopefully, it will be successful. The first two meetings of the group on inflation focused on the factors underlining inflation and existing programmes and policies designed to reduce it. The group has also held meetings with representatives of the CSO, the Competition Authority and the Office of the Director of Consumer Affairs. The group will be developing proposals to bring to Government to provide for sustaining progress and inflationary measures. Apart from those suggestions, the Government is involved in an anti-inflationary package.
#EndaKenny	unknown-#EndaKenny-party	unknown-#EndaKenny-dob	unknown-#EndaKenny-constituency	speech	unkown-language	2003-05-21 00:00:00	Prelude	43	The CSO figures indicate that indirect taxes contributed directly to 1.4% of an increase in inflation and other charges levied by the Government brought about an increase of 0.8% in inflation, which is over 2.3%, approximately, of an increase directly attributable to a Government action. I did not say that payments should not be made. Is it not a fact that we do not know the basis upon which benchmarking was introduced? We do not know what the evidence was. How can the Taoiseach monitor changes if we do not have confirmation of what was to be changed? Is it not a fact that having had these discussions and introduced benchmarking, money is now being sucked into the public pay domain to the detriment of the delivery of effective public services, frustrating members of the public when services they should receive are not being delivered?In respect of the national implementation body, could the Taoiseach give an update on the introductory meeting in respect of the settlement of the public health doctors dispute, now in its fifth week? Will he ask the national implementation body to intervene in the long running industrial dispute which affects the operation of agricultural offices at Tralee, Limerick, Galway, Castlebar and in Clonakilty, the hometown of the Minister for Agriculture and Food?
#RoryOHanlon	unknown-#RoryOHanlon-party	unknown-#RoryOHanlon-dob	unknown-#RoryOHanlon-constituency	speech	unkown-language	2003-05-21 00:00:00	Prelude	44	The question on the dispute might be more appropriately put to the Minister.
#EndaKenny	unknown-#EndaKenny-party	unknown-#EndaKenny-dob	unknown-#EndaKenny-constituency	speech	unkown-language	2003-05-21 00:00:00	Prelude	45	What about the national implementation body?
