#EndaKenny	unknown-#EndaKenny-party	unknown-#EndaKenny-dob	unknown-#EndaKenny-constituency	speech	unkown-language	2003-02-05 00:00:00	Prelude	0	Will the Taoiseach ask for the resignations of the Ministers for Defence and Transport in view of the shambles they have allowed to happen at Shannon? A major American airline has decided that one of our key airports is not safe. That airline has been providing jobs and security to the Shannon area for decades. That business has been radically cut because its planes are not safe in our hands.The prime responsibility of any Government is the safety of its citizens and visitors. Shannon is a key strategic airport, yet recent weeks have seen three breaches of security there, the daubing of a plane, two violent attacks and yesterday an RTE reporter wandering unhindered into a restricted area. The short-term implication of this is that people and the economy of Shannon will suffer. The long-term implication is that the world may well decide that no plane, freight or passenger, is safe at one of our major airports. This is nationally damaging and internationally humiliating.Jobs and the economy of Shannon have been damaged, American planes have been attacked, one of our main airports is unsafe and business that has been ours for decades has been lost. In view of this appalling incompetence and this outright shambles, will the Taoiseach ask for the resignations of the Ministers for Defence and Transport?
#PatRabbitte	unknown-#PatRabbitte-party	unknown-#PatRabbitte-dob	unknown-#PatRabbitte-constituency	speech	unkown-language	2003-02-05 00:00:00	Prelude	21	I want to return to the deal between the congregations of religious and the State in respect of child abuse. The Taoiseach dodged the pertinent questions yesterday. He told me on 29 January that the information was in the Library, but most of the information is not there. It is generally accepted that the agreement is a bad one for the taxpayer and a good one for the religious congregations.The net point on which I want to focus is the indemnity which exposes the taxpayer to what the Minister of State, Deputy Parlon, thought last night would be €500 million, but which the Progressive Democrats say is many times more than that figure.I draw the attention of the Taoiseach to the speech of the Minister of State at the Department of Finance, Deputy Parlon, last night. He said:Subsequent to the discussions at official level terminating in October 2001, I understand that the then Minister for Education and Science had further contact with the religious congregations as a result of which he informed Government on 30 January 2002 that he had reached agreement in principle on the amount of the contribution and on an indemnity.If the official discussions had terminated in October, who authorised the Minister for Education and Science to reopen discussions and conclude an indemnity? Was the then Attorney General, Deputy McDowell, at his desk when the agreement was signed off by Government in the dog days of the interregnum and two days before the new Government took office and the former Minister, Deputy Woods, went out of office? Was the Attorney General involved?
#JoeHiggins	unknown-#JoeHiggins-party	unknown-#JoeHiggins-dob	unknown-#JoeHiggins-constituency	speech	unkown-language	2003-02-05 00:00:00	Prelude	22	The Attorney General was up poles.
#PatRabbitte	unknown-#PatRabbitte-party	unknown-#PatRabbitte-dob	unknown-#PatRabbitte-constituency	speech	unkown-language	2003-02-05 00:00:00	Prelude	23	Was the Attorney General going up poles about a project that he condemned in extravagant language, namely, the Bertie Bowl, because of the exposure of taxpayers to its cost, whereas a project for which he had direct responsibility and that cost the taxpayer much more was being apparently signed off—
#RoryOHanlon	unknown-#RoryOHanlon-party	unknown-#RoryOHanlon-dob	unknown-#RoryOHanlon-constituency	speech	unkown-language	2003-02-05 00:00:00	Prelude	24	The Deputy should conclude.
#PatRabbitte	unknown-#PatRabbitte-party	unknown-#PatRabbitte-dob	unknown-#PatRabbitte-constituency	speech	unkown-language	2003-02-05 00:00:00	Prelude	25	–with or without his knowledge? Will the Taoiseach address the question of the involvement of the Department of Finance and of the Attorney General? Were they given the opportunity—
#RoryOHanlon	unknown-#RoryOHanlon-party	unknown-#RoryOHanlon-dob	unknown-#RoryOHanlon-constituency	speech	unkown-language	2003-02-05 00:00:00	Prelude	26	Deputy Rabbitte should resume his seat.
#PatRabbitte	unknown-#PatRabbitte-party	unknown-#PatRabbitte-dob	unknown-#PatRabbitte-constituency	speech	unkown-language	2003-02-05 00:00:00	Prelude	27	–to comment on the extent of the State's exposure?
#Bertie	unknown-#Bertie-party	unknown-#Bertie-dob	unknown-#Bertie-constituency	speech	unkown-language	2003-02-05 00:00:00	Prelude	28	Deputy Rabbitte has asked me a question about the legal indemnity and I will answer it, but I wish to repeat what I stated yesterday. When I made the statement on behalf of the Government on 14 May 1999, I said that the Government's approach to this issue was to do the best for the victims in terms of redressing the wrong done to them. That was our purpose at all times and all the decisions we made along the way were to try to address an issue that had been ongoing for many decades and in which people had suffered abuse and received no compensation, redress or apology. That was what was involved.As regards the legal indemnity which Deputy Rabbitte queried, it was given to the congregations and covers only those cases that could be heard by the redress board but where the victim has opted instead for the court hearing. Cases must be commenced within six years of the date of the indemnity, which was June 2002. I put that date on the record yesterday. The Department of Education and Science is of the view that the overwhelming majority of cases will go to the redress board rather than the courts. In the event that a congregation decides to contest a court case, the case falls outside the indemnity and the costs will fall to be met in accordance with the court's decisions.The details of the legal indemnity took several months of discussions between lawyers representing the congregations and officials of the Department of Education and Science and of the Attorney General's Office. Discussions on this matter continued from early 2001 to October 2001. They broke down at that stage. As the Minister of State, Deputy Parlon, said last night, officials of the Department of Education and Science, the Department of Finance and the Attorney General's Office were involved up to October 2001. The discussions then broke down.The former Minister, Deputy Woods, on behalf of the Cabinet, continued to try to get the discussions back on track. The meetings did not pick up again until March 2002 and, at that stage, the Department of Education and Science had its own legal representative working with Mr. Cox's office, which represented CORI, and the discussions continued.When it came to the final stage, the Department of Finance and the Attorney General's Office were involved. Again it was done properly. It was driven by the then Minister for Education and Science because the institutions were his responsibility. We were trying to deal with enormous problems caused when the State asked religious institutions to care for children, a limited number of whom were, unfortunately, abused. That is why the State has an obligation to try to resolve the matter.
#PatRabbitte	unknown-#PatRabbitte-party	unknown-#PatRabbitte-dob	unknown-#PatRabbitte-constituency	speech	unkown-language	2003-02-05 00:00:00	Prelude	29	The Taoiseach answered many questions I did not ask. We are all in favour of early awards to the victims and acknowledge that the religious institutions have finite resources.It is not true for the Taoiseach to say that discussions resumed in March 2002. The Minister of State, Deputy Parlon, told the House last night that the then Minister, Deputy Woods, informed Government on 30 January 2002 that he had reached agreement in principle on the amount of a contribution and on an indemnity. Why was the State so exposed?Did the memorandum that went to Government include the usual observation of Cabinet procedures, namely, advice from the Department of Finance and the Attorney General? Those are the net questions.I could ask where were the apostles of fiscal rectitude, the Ministers, Deputies Harney and McCreevy? How did they allow the State to be so exposed? Why was it not allocated on the basis of a percentage liability, whatever that may be, such as 50% each to the State and Church? Whatever would happen, the liability would be 50:50. Instead there is a cap on the liability of the religious congregations of about €40 million. For some reason land valued at about €40 million that had been transferred to the State way in advance of this and is not concerned with restitution has also been included. I do not understand why that was included. Was the Attorney General involved?
#Bertie	unknown-#Bertie-party	unknown-#Bertie-dob	unknown-#Bertie-constituency	speech	unkown-language	2003-02-05 00:00:00	Prelude	30	The memorandum brought to Government in June 2002 was a Government memorandum and was dealt with in the proper way. As I stated, these discussions continued for a long time. There was no rushed deal. The negotiations with CORI on the extent of the contribution had commenced at the end of 2000 and concluded in early 2002. The drafting of the legal documents took time.The view of the agreement with CORI was that a contribution had to be meaningful but should not be so high as to destabilise the congregations and the schools to which they still make a huge contribution. We were not operating on the basis that the congregation should pay everything and that we would bankrupt them.We should remember what happened. The State through the decades put pressure on these congregations to accept children into their care. As a result, the State has an obligation when things go wrong to try to assist them.The agreement with the congregations is €41 million in cash, €77 million in property transfers and €10 million in counselling. The State can refuse to accept any property offered and seek alternative purposes when it relates to land.
#CaoimhglinOCaolain	unknown-#CaoimhglinOCaolain-party	unknown-#CaoimhglinOCaolain-dob	unknown-#CaoimhglinOCaolain-constituency	speech	unkown-language	2003-02-05 00:00:00	Prelude	31	Is the Taoiseach aware that, just before the previous general election, the then Minister for Education and Science published a partial list of schools with partial information leading many to believe that essential  works on their schools would be carried out either last year or certainly by this year? The current Minister has published the real list. Is the Taoiseach aware of the anger and sense of betrayal that is the reality for pupils, teachers, parents and boards of management who recognise that their schools' needs will not be addressed in the current year? The information as presented would give rise to concern for hundreds of schools that the programme for refurbishment or new building projects may not be completed in a short number of years.Many of these schools are in a deplorable state. What does the Taoiseach propose to say to teachers who try to teach pupils who are trying to learn in what I can only describe as damp, dilapidated, rat-infested and often overcrowded school conditions at both primary and post-primary level?As the Taoiseach knows, third level students will be staging a demonstration today in this city. Is it the Government's intention to reintroduce fees at third level and replace them with loans? Does the Taoiseach recognise that little improvement has taken place in the proportion of pupils attending third level colleges in this jurisdiction from the more deprived and less supported disadvantaged areas of this jurisdiction? What action does the Government now propose to take to address these very pressing issues?
#Bertie	unknown-#Bertie-party	unknown-#Bertie-dob	unknown-#Bertie-constituency	speech	unkown-language	2003-02-05 00:00:00	Prelude	32	This year €343 million will be invested in primary and post-primary infrastructure. In his announcement last week, the Minister confirmed he would reallocate €20 million in funding from third level capital to the primary schools building programme in order to maintain the increased level of investment. There is a slight reduction in the capital programme this year compared to last year. However, it is about 170% more than five years ago. Almost €500 million will to into second and third level education.
#BernardAllen	unknown-#BernardAllen-party	unknown-#BernardAllen-dob	unknown-#BernardAllen-constituency	speech	unkown-language	2003-02-05 00:00:00	Prelude	33	What has that got to do with it?
#Bertie	unknown-#Bertie-party	unknown-#Bertie-dob	unknown-#Bertie-constituency	speech	unkown-language	2003-02-05 00:00:00	Prelude	34	Some 149 large-scale building projects will be funded this year in addition to the 420 schools that will benefit from grants towards smaller projects. The stages of development are: planning; development; design; tender; and construction. About a year ago I was asked to publish the stage of development at which all schemes were, so that those working hard in various committees throughout the country, those involved in fundraising and members of boards of management would have a clear picture of what we are doing. We have now done that and I am glad Deputy Ó Caoláin has given me the opportunity to congratulate the Minister for Education and Science on this excellent work.
#CaoimhglinOCaolain	unknown-#CaoimhglinOCaolain-party	unknown-#CaoimhglinOCaolain-dob	unknown-#CaoimhglinOCaolain-constituency	speech	unkown-language	2003-02-05 00:00:00	Prelude	35	The Taoiseach talks about clarity, but there is no clarity as a result of the response he has just given me. No amount of  word play will dismiss the fact that people have to teach in absolutely unacceptable conditions and our students, the children of this jurisdiction, are being forced to attend classes in most unsuitable circumstances. Unless we are prepared to invest in education for the future of our youth, which is one of the most important resources we have, we will reap a very sorry result. Will the Taoiseach reconsider the schools building programme in the current year? The Government is duty bound to increase the level of support and ensure that a greater number of schools are dealt with in the current year—
#RoryOHanlon	unknown-#RoryOHanlon-party	unknown-#RoryOHanlon-dob	unknown-#RoryOHanlon-constituency	speech	unkown-language	2003-02-05 00:00:00	Prelude	36	Your minute has concluded.
#CaoimhglinOCaolain	unknown-#CaoimhglinOCaolain-party	unknown-#CaoimhglinOCaolain-dob	unknown-#CaoimhglinOCaolain-constituency	speech	unkown-language	2003-02-05 00:00:00	Prelude	37	–and the rest signposted with guarantees for address in at least the next 12 to 24 months. The Taoiseach has not answered the question in relation to—
#RoryOHanlon	unknown-#RoryOHanlon-party	unknown-#RoryOHanlon-dob	unknown-#RoryOHanlon-constituency	speech	unkown-language	2003-02-05 00:00:00	Prelude	38	Your time has concluded.
#CaoimhglinOCaolain	unknown-#CaoimhglinOCaolain-party	unknown-#CaoimhglinOCaolain-dob	unknown-#CaoimhglinOCaolain-constituency	speech	unkown-language	2003-02-05 00:00:00	Prelude	39	–the reintroduction of third level fees and the responsibility vis-à-vis students accessing third level. That is his responsibility.
#Bertie	unknown-#Bertie-party	unknown-#Bertie-dob	unknown-#Bertie-constituency	speech	unkown-language	2003-02-05 00:00:00	Prelude	40	On third level fees, the Minister has already made it clear that he is examining the position of access to education to try to make sure we can give a higher proportion of people, particularly from disadvantaged areas, the opportunity for third level education. For 2003, the education Estimate on the current side is €5.1 billion, which represents an increase of €290 million, 6% over the Estimate for last year. The capital programme will continue and the level of investment provided in the current Estimate will maintain existing services. We will not be able to build at the level at which we built in recent years – I have already given the figures.There is also increased provision for a number of other areas in education including resource teachers, special needs teachers, school retention initiatives generally and adult literacy. The Minister has clearly given priority to helping the less well off by putting money into education for the disadvantaged. Deputy Ó Caoláin will also be pleased to see that €508 million, which is a large amount of money, is being put into the capital programme. Over coming years we will continue to try to assist those schools that cannot be dealt with this year.
#Bertie	unknown-#Bertie-party	unknown-#Bertie-dob	unknown-#Bertie-constituency	answer	unkown-language	2003-02-05 00:00:00	Prelude	41	I propose to take Questions Nos. 1 to 16, inclusive, together.The tenth progress report on the implementation of the Programmme for Prosperity and Fairness, which was compiled for the 31 October plenary meeting and is available in the Oireachtas Library, and a summary report on overall progress under the PPF, also available in the Oireachtas Library, both set out in considerable detail the substantial progress made during the lifetime of the PPF. Obviously, it would not be practicable for me to go through every item of the 154 page tenth progress report. However, as the final PPF progress report shows, the PPF has been comprehensively implemented.Regarding the national development plan, very good progress has been made in addressing the infrastructure deficits, both economic and social, that the plan was intended to tackle. In the context of negotiations on a PPF successor, the national development plan remains the crucial framework for the delivery of progress on the non-pay agenda. The Government has certainly made clear its full commitment to continued substantive roll-out of the plan over the period to 2006, while acknowledging that not all of the projects will be completed within the timescale originally given.The first item on the NESC's work programme for 2003 was completion of its three yearly strategic review of economic and social developments and policy, entitled An Investment in Quality: Services, Inclusion and Enterprise. The overview, conclusions and recommendations of that report were published in November 2002. The council is now finalising the text of the main report upon which those conclusions and recommendations were based, and I expect it will be published shortly. In the course of its work on that report, the council has decided to undertake a study of housing and land policy. This report will be an important item on the council's work programme for 2003.In the coming months, the council will determine the remainder of its work programme for 2003 and 2004. This will be done in co-operation with the other bodies in the National Economic and Social Development Office – the NESF and the NCPP.My Department chairs the National Implementation Body, which was established under the adjustments to the terms of the Programme for  Prosperity and Fairness in December 2000. This body, representing Government, IBEC, CIF and ICTU meets as necessary to ensure delivery of the stability and peace provisions of the PPF. The body considers, in particular, the potential implications of any ongoing disputes of special national importance. It also provides opportunities for informal discussion of the broader issues relating to the social partnership process, from the employer and trade union perspectives. In the framework being considered as part of a new national agreement, it is envisaged that the National Implementation Body will continue in existence.Together with the Tánaiste and the Minister for Finance, I met the employers and trade unions on Monday, 13 January following a briefing on the then state of play in the negotiations on a successor to the PPF. We presented the two sides with a set of proposals on six of the key issues under discussion – trade union representation, housing, inflation, statutory redundancy, the statutory minimum wage and pay, including implementation of the recommendations of the benchmarking body for the public service. We paid tribute to the efforts being made by all concerned to reach an agreement and urged the employers and trade unions to give favourable consideration to these proposals. We did so on the basis that a new national agreement represented the best way forward for all in the current climate, while acknowledging that we all faced difficult decisions in reaching an agreement. I noted that there was a significant overlap between the objectives of the Government, employers and trade unions and emphasised that the package we were putting forward represented the Government's best effort at charting a way through competing requirements. We looked forward to the early resumption of discussions with all of the social partners on the wider partnership agenda. Both sides responded warmly to the Government's intervention and undertook to consult their membership in the period ahead.In the case of the public service, payment of 75% of the benchmarking awards, and of the general round increases, is dependent on verification of co-operation with flexibility and ongoing change, satisfactory implementation of the agenda for modernisation agreed between the parties, maintenance of stable industrial relations and the absence of industrial action in respect of any matters covered by the agreement.A programme for modernisation of the public service agreed last week includes general provisions on modernisation and flexibility, as well as specific changes for the Civil Service, health, education and local government sectors. These provisions will enable the delivery of services in a manner, which more closely reflects the needs of the public. Performance verification groups, including independent members, will be established to assess progress in each sector.Following a final plenary meeting with the social partners on Saturday last the employer-business, trade union and community and voluntary pillars have indicated their willingness to positively consider a programme encompassing a comprehensive set of proposals on the wider non-pay and social inclusion issues, as presented, subject to some further drafting changes.The key national economic and development tasks to be accomplished relate to the following priorities agreed between the social partners: first, in macroeconomic policy, to consolidate the progress of recent years and achieve a medium-term growth rate capable of sustaining high levels of employment and facilitating the evolution of a more equal society – securing competitively low inflation, sustainable public finances and social, economic and environmental sustainability is central to achieving this objective; second, to build, maintain and share economic development and prosperity to ensure Ireland is provided with a level of physical and social infrastructure that is affordable and underpins economic development and participation in the fruits of that development by all sectors of our society; and third, to build a fair and inclusive society and ensure people have the resources and opportunities to live life with dignity and access to the quality public services that underpin life chances and experiences.The objective across these chapters taken together is to seek, in an integrated way, to reinforce Ireland's consistent policy framework approach and to implement and deliver policy outcomes developed under the Programme for Prosperity and Fairness. The new programme sets out a process of engagement with the social partners on a series of ten special initiatives to be undertaken during the period of the programme, covering areas such as housing and accommodation, insurance, migration, the long-term unemployed, vulnerable workers and those who have been made redundant, tackling educational disadvantage, waste management, care, alcohol and drug misuse, the inclusion of everyone in the information society and ending child poverty.I very much regret that farm organisations do not consider it possible to recommend the text, including a paper on agricultural matters, to their members. Their contribution to the social partnership process over the years has been significant. I understand they had expectations of specific commitments being made at this time in light of the difficult years most full-time farmers have experienced. The very difficult current position has not made possible agreement on these issues at this stage. However, I hope they will reconsider their position and see the merit of remaining within the framework of social partnership to advance their objectives.It is hoped a small number of outstanding issues in relation to both the workplace and wider non-pay issues will be finalised over the coming days so that the Government can be in a position to present to the House very shortly a composite  new agreement covering all the various strands. In the meantime, the text of the draft proposals on non-pay issues has been placed in the Library.
#EndaKenny	unknown-#EndaKenny-party	unknown-#EndaKenny-dob	unknown-#EndaKenny-constituency	speech	unkown-language	2003-02-05 00:00:00	Prelude	42	Media reports this morning indicate that a group of trade unions is preparing to campaign vigorously against the partnership agreement. Is the Taoiseach aware of these reports? Does he intend to meet the trade unions and individuals involved? Does he consider that such opposition poses a serious threat to the conclusion of a new agreement? In respect of the failure to improve public services in recent years despite the huge increase in expenditure, will the Taoiseach explain how, in the event of an agreement being reached, it will benefit the ordinary citizen in terms of increased efficiency in improved public services?
#Bertie	unknown-#Bertie-party	unknown-#Bertie-dob	unknown-#Bertie-constituency	speech	unkown-language	2003-02-05 00:00:00	Prelude	43	I am aware that, outside the main negotiating team from the Irish Congress of Trade Unions and affiliated trade unions with which I have been negotiating, there are those who oppose the agreement. From my long experience of this process, I am aware that some unions and sections within unions traditionally oppose all national agreements and, regrettably, it appears they will take the same approach this time. We have done our utmost in these negotiations to deal with all the issues raised by various groups. A negotiating body represented the concerns of the union membership and we have endeavoured to deal with these in the detailed discussions held over the past three months. There are some outstanding issues on which I have to meet congress shortly. These are not necessarily the same issues on which some of the unions have concerns.Public services have improved substantially in recent years. However, I can understand the Deputy's question in the sense that it is argued that the enormous increase in resources invested in the public services has not led to the improvements in services it should have brought about. It is for this reason that we changed the system in this set of negotiations to one whereby benchmarking payments, if they are to be made, must be accompanied by a more stringent and accountable mechanism. The Department of Finance has been adamant – correctly – that this should be the case.A rather complex performance verification process, which is understood by all involved, has been introduced. This will mean independent groups with independent chairs will monitor the implementation of the modernisation initiatives to ensure the modernisation agreements are implemented before the payments are made. I am not saying the quality assurance groups which operated under the PPF were not good – they were – but the Department of Finance is insisting, due to the levels of resources we will pay under the benchmarking process, that the agreements on the very useful modernisation initiatives already agreed must be implemented.  The Department has spent several weeks negotiating with the verification groups to ensure these systems are implemented.
#EndaKenny	unknown-#EndaKenny-party	unknown-#EndaKenny-dob	unknown-#EndaKenny-constituency	speech	unkown-language	2003-02-05 00:00:00	Prelude	44	Is the Taoiseach satisfied the modernisation concept built into the process will bring about sufficient improvements to pay for the benchmarking process without resort to increased taxation? Who will have to pay? Does he accept that the general wording on commitments, modernisation and flexibility in respect of the public service will be sufficient to bring about real improvements and productivity increases in the public service? Will he tell the House how this will occur?The Taoiseach called on the farming community to reconsider the problems it has with the discussions and the agreement. At a recent meeting I held with the farming organisations, they made clear that they are very concerned about the European and global dimension to the problems they face. Will the Taoiseach invite them to meet him to go through the text of the document with which they were presented to help them reconsider their position? Farmers want to be part of progress, but have genuine concerns about career structures and farming incomes.The Taoiseach referred to a fair and inclusive society which should emerge from a national agreement. Yesterday evening I took the opportunity to walk some of the streets in the vicinity of this House. How can the Taoiseach stand over circumstances in which people are still sleeping in cardboard boxes and under blankets within 200 yards of the national Parliament after the five best economic years we ever had? Surely this is an utter indictment and demonstration of absolute incompetence on the part of the Minister or Ministers responsible for bringing about such a society?
