#LiamTwomeyIND	unknown-#LiamTwomeyIND-party	unknown-#LiamTwomeyIND-dob	unknown-#LiamTwomeyIND-constituency	speech	unkown-language	2013-09-17 00:00:00	Base Erosion and Profit Shifting: Discussion with Trinity College Dublin	0	The subject of this meeting is a review of global taxation and architecture in the context of base erosion and profit shifting. I welcome Professor Frank Barry, professor of international business and development at Trinity College Dublin. Professor Barry will make some opening remarks which will be followed by a question-and-answer session. I remind members, witnesses and those in the public gallery that all mobile phones must be switched off. I advise the witness that by virtue of section 17(2)(l) of the Defamation Act 2009, witnesses are protected by absolute privilege in respect of their evidence to this committee. If the witness is directed by the committee to cease giving evidence on a particular matter and he continues to so do, he is entitled thereafter only to qualified privilege in respect of his evidence. The witness is directed that only evidence connected with the subject matter of these proceedings is to be given, and he is asked to respect the parliamentary practice to the effect that, where possible, he should not criticise or make charges against any person or persons or entity by name or in such a way as to make him, her or it identifiable. Members are reminded of the long-standing ruling of the Chair to the effect that they should not comment on, criticise or make charges against a person outside the Houses or any official by name or in such a way as to make him or her identifiable. I invite Professor Barry to give his presentation.
#	unknown-#-party	unknown-#-dob	unknown-#-constituency	speech	unkown-language	2013-09-17 00:00:00	Base Erosion and Profit Shifting: Discussion with Trinity College Dublin	1	I have been paying attention to this issue for about ten years but really started to research it in detail about six months ago. It was entirely fortuitous that by the time I had figured out what was going on, the Westminster committee and the US Senate sub-committee had released the results of their investigations. I presented a paper at the Institute of European Affairs about a month or six weeks ago to explain the fruits of my research. On foot of that, I was invited here to reprise that. As the committee knows, what we call aggressive tax planning by multinationals is in the news almost every day. In other words, it is entirely legal but it pushes the margins of legality to the limit in terms of trying to avoid global taxation. Clearly, there is an important Irish dimension to this, because Ireland surfaced quite substantially in the Westminster and US Senate hearings. We have a very long history of using corporate taxation to attract foreign direct investment. The slide shows my iconic image of Irish industrialisation. I found it going through the files of The
#LiamTwomeyIND	unknown-#LiamTwomeyIND-party	unknown-#LiamTwomeyIND-dob	unknown-#LiamTwomeyIND-constituency	speech	unkown-language	2013-09-17 00:00:00	Base Erosion and Profit Shifting: Discussion with Trinity College Dublin	11	Yes.
#	unknown-#-party	unknown-#-dob	unknown-#-constituency	speech	unkown-language	2013-09-17 00:00:00	Base Erosion and Profit Shifting: Discussion with Trinity College Dublin	12	The first question was how use of the Caribbean tax havens benefits US multinationals. Is that correct?
#LiamTwomeyIND	unknown-#LiamTwomeyIND-party	unknown-#LiamTwomeyIND-dob	unknown-#LiamTwomeyIND-constituency	speech	unkown-language	2013-09-17 00:00:00	Base Erosion and Profit Shifting: Discussion with Trinity College Dublin	13	Professor Barry said American corporations do not want to highlight too much about the Caribbean because it suits both the politicians and the corporations in America. Is that correct?
#	unknown-#-party	unknown-#-dob	unknown-#-constituency	speech	unkown-language	2013-09-17 00:00:00	Base Erosion and Profit Shifting: Discussion with Trinity College Dublin	14	Intellectual property was much less important in 1997, although everybody now has all sorts of electronic gadgets and it has become much more important. How this situation suits the corporations is that, before 1997, royalty payments for intellectual property were taxed as soon as they were earned, no matter where they were made in the world. Since 1997, however, they are taxed only when they are repatriated to the US. The US multinationals earn this money in the Caribbean but they do not repatriate it, so this does not trigger immediate tax liability. It is like getting an interest-free loan from the American taxation authorities. That is how they benefit from this. As I said, the Republicans in Congress realise this, which is why they are defending the use of the Caribbean tax havens. I paid attention to the Senate sub-committee and I did not particularly get a sense they were trying to hide the role of the Caribbean in all of this, but the Chairman might have read it differently. I believe everybody is aware of the role of the Caribbean. Why Ireland gets mentioned and gets called a tax haven is simply, I think, that the American politicians do not want public recognition of the fact they are responsible for allowing their US corporations to avoid immediate US taxation. There may be good reasons for allowing their companies to exploit these rules, but they just do not want to recognise it. I guess it is populist politics at play, or that would be my understanding of it. The Chairman's second question was why the EU was now looking into Ireland. I was talking to some people about this recently. First, it would be great if it clears us - if the Revenue sends over its Excel files or whatever, Brussels looks at them and everything is fine and above board. From talking with other people in the past couple of weeks, there is a sense that the European Commission has been so sidelined by the euro crisis that it is nowhere near as important as it used to be five years ago. It may be struggling to find a role for itself and it is being overshadowed by the OECD in this matter, so maybe it is saying: "We want a bit of publicity out of this." That is a sceptic's point of view but there may be validity to it.
#PearseDoherty	unknown-#PearseDoherty-party	unknown-#PearseDoherty-dob	unknown-#PearseDoherty-constituency	speech	unkown-language	2013-09-17 00:00:00	Base Erosion and Profit Shifting: Discussion with Trinity College Dublin	15	I welcome Professor Frank Barry to the committee. I have heard him before through the technology of YouTube, where I watched his very informative presentation to the IEA. I want to raise several issues. Professor Barry mentioned tax havens like Bermuda and how the "Double Irish" and "Dutch sandwich" work. Are there others Professor Barry would point to, or is it just Bermuda, the Cayman Islands and the like?
#	unknown-#-party	unknown-#-dob	unknown-#-constituency	speech	unkown-language	2013-09-17 00:00:00	Base Erosion and Profit Shifting: Discussion with Trinity College Dublin	16	No, there is a whole pile of them.
#PearseDoherty	unknown-#PearseDoherty-party	unknown-#PearseDoherty-dob	unknown-#PearseDoherty-constituency	speech	unkown-language	2013-09-17 00:00:00	Base Erosion and Profit Shifting: Discussion with Trinity College Dublin	17	The purpose of this committee is not to determine whether Ireland is a tax haven but to look at how we try to get more from our multinational companies to help contribute to the recovery of the country and ensure we are not being used by multinational companies in legal tax avoidance. On the issue of tax havens, which has come up in the US Senate, Professor Barry says it is Alice in Wonderland stuff and that we should refer to the OECD criteria for tax havens. Would Professor Barry not agree that, using the same criteria of the OECD, his claim that Bermuda or the Cayman Islands is a tax haven is equally Alice in Wonderland because they do not fit the criteria of tax haven as expressed by the OECD, which has been confirmed to this committee by an eminent member of the OECD at the last hearing?
#	unknown-#-party	unknown-#-dob	unknown-#-constituency	speech	unkown-language	2013-09-17 00:00:00	Base Erosion and Profit Shifting: Discussion with Trinity College Dublin	18	I am amazed. Is the Deputy saying the OECD has deemed these Caribbean island states not to be tax havens?
#PearseDoherty	unknown-#PearseDoherty-party	unknown-#PearseDoherty-dob	unknown-#PearseDoherty-constituency	speech	unkown-language	2013-09-17 00:00:00	Base Erosion and Profit Shifting: Discussion with Trinity College Dublin	19	The OECD has confirmed to the committee that there is no tax haven in the world, based on its definition of tax havens.
#	unknown-#-party	unknown-#-dob	unknown-#-constituency	speech	unkown-language	2013-09-17 00:00:00	Base Erosion and Profit Shifting: Discussion with Trinity College Dublin	20	Okay-----
#PearseDoherty	unknown-#PearseDoherty-party	unknown-#PearseDoherty-dob	unknown-#PearseDoherty-constituency	speech	unkown-language	2013-09-17 00:00:00	Base Erosion and Profit Shifting: Discussion with Trinity College Dublin	21	If we were to apply the definitions of tax haven the Americans and the OECD are using to Ireland, we equally have to apply them to the Cayman Islands and Bermuda. The reason I am saying this is that "tax haven", if we go back to the definition, does not mean anything today because tax policy has changed so much, whether Professor Barry believes one place is a tax haven and another person believes it is not.
#	unknown-#-party	unknown-#-dob	unknown-#-constituency	speech	unkown-language	2013-09-17 00:00:00	Base Erosion and Profit Shifting: Discussion with Trinity College Dublin	22	That is a very interesting point. I know that when the OECD initially came up with these criteria, even after the fourth one was vetoed by the Americans, there was a whole batch of states that fit those criteria, including all of the Caribbean countries, but the OECD has progressively forced them to take certain actions to extricate themselves from that precise definition. I did not realise they had all been deemed acceptable now. We know, for example, that one of the things the OECD forced them to do was to sign tax exchange agreements with a minimum of maybe eight other states. What the Caribbean islands did was to sign tax agreements with each other, which is generally regarded as doing the very bare minimum to escape being harassed by the OECD. It is a good point. If there are no longer any tax havens in the world, then I suppose we have to come up with a new definition.
#PearseDoherty	unknown-#PearseDoherty-party	unknown-#PearseDoherty-dob	unknown-#PearseDoherty-constituency	speech	unkown-language	2013-09-17 00:00:00	Base Erosion and Profit Shifting: Discussion with Trinity College Dublin	23	I say this because what the Americans and others say is that it is really about how some companies perform. I do not believe the definition of a country as a tax haven is applicable any longer. To move on to other questions, the table on corporation tax rates is very interesting and shows we have the lowest effective tax rate out of the 33 listed on the table. When we ask the Government in regard to the effective tax rate of this State, it relies on the figure of 11.8%, which emanates from a PricewaterhouseCoopers report. Why has Professor Barry not relied on that report and does he believe it is valid?Is Professor Barry familiar with the PricewaterhouseCoopers report which gives our effective tax rate at 11.9%?
#	unknown-#-party	unknown-#-dob	unknown-#-constituency	speech	unkown-language	2013-09-17 00:00:00	Base Erosion and Profit Shifting: Discussion with Trinity College Dublin	24	Was it done in conjunction with the World Bank?
#PearseDoherty	unknown-#PearseDoherty-party	unknown-#PearseDoherty-dob	unknown-#PearseDoherty-constituency	speech	unkown-language	2013-09-17 00:00:00	Base Erosion and Profit Shifting: Discussion with Trinity College Dublin	25	It was. It used the methodology used by the World Bank.
#	unknown-#-party	unknown-#-dob	unknown-#-constituency	speech	unkown-language	2013-09-17 00:00:00	Base Erosion and Profit Shifting: Discussion with Trinity College Dublin	26	It was probably the same report in which France's rate came in at approximately 5% or 6%.
#PearseDoherty	unknown-#PearseDoherty-party	unknown-#PearseDoherty-dob	unknown-#PearseDoherty-constituency	speech	unkown-language	2013-09-17 00:00:00	Base Erosion and Profit Shifting: Discussion with Trinity College Dublin	27	I am not familiar with it. The reason I ask is that the PricewaterhouseCoopers report, which claimed our effective tax rate was 11.9%, used a standardised methodology as described by the World Bank, whereby to come up with our effective tax rate it examined a company in Ireland which produces ceramic flowerpots and has a gross profit margin of 20%. This company does not trade internationally and operates out of Dublin. It does not have land, leases, machinery or trucks and is not able to avail of any tax relief. I state this because it is about busting these myths. Ireland is not a tax haven because there are no tax havens in the world. The Government tells us Ireland's effective tax rate is 11.9% but this is based on the example of a company which produces flowerpots and is not Apple, Google or any company able to avail of tax incentives. Will Professor Barry comment on this?
#	unknown-#-party	unknown-#-dob	unknown-#-constituency	speech	unkown-language	2013-09-17 00:00:00	Base Erosion and Profit Shifting: Discussion with Trinity College Dublin	28	The PwC report is the same as the World Bank study to which I referred, and they were done in tandem. They take a hypothetical company, exactly as Deputy Doherty states, which is a producer of ceramics which has no exports, and asks what tax rate this company would pay in every country. It is how it came up with its number. It is a bizarre company which is not reflective of the real companies that operate in the world. That is why I dismiss these studies. It is what I call a back-of-an-envelope study. It is done over the space of a few months. I prefer to rely on academics, whose entire life's work is working out how to evaluate appropriate tax rates. Amazingly, 11.1% is close enough to 11.8%, but what really matters is how other countries are ranked. In the PwC study the rate for France was 5% or 6%, whereas in the academic studies it comes in closer to 30%. These numbers are much more plausible because they fit in with the logic, as I explained, of why centrally located large industrialised countries invariably tend to have higher effective tax rates. These numbers are much more credible.
#PearseDoherty	unknown-#PearseDoherty-party	unknown-#PearseDoherty-dob	unknown-#PearseDoherty-constituency	speech	unkown-language	2013-09-17 00:00:00	Base Erosion and Profit Shifting: Discussion with Trinity College Dublin	29	I would also love to see the methodology behind the numbers.
#	unknown-#-party	unknown-#-dob	unknown-#-constituency	speech	unkown-language	2013-09-17 00:00:00	Base Erosion and Profit Shifting: Discussion with Trinity College Dublin	30	Yes. I can make the report available.
#PearseDoherty	unknown-#PearseDoherty-party	unknown-#PearseDoherty-dob	unknown-#PearseDoherty-constituency	speech	unkown-language	2013-09-17 00:00:00	Base Erosion and Profit Shifting: Discussion with Trinity College Dublin	31	I would appreciate that. Much stock is being put on the OECD report by certain sources in the Government. Professor Barry called it a damp squib and I believe his analysis is 100% correct. I put it to the OECD representative who came before the committee, whose name I cannot remember, that the threat of the US vetoing this is enormous and that Professor Barry's analysis with regard to deferral and the headline in The Irish Times from 1975 to which he referred in previous presentations is accurate. If the OECD report is a damp squib - we will go through all of this - and if it is vetoed by the United States, how will we as a country deal with base erosion and profit shifting? What steps can we take to deal with it? I know it is best achieved through global co-operation and, on a secondary basis, through EU co-operation, but there are actions we can take ourselves. Does Professor Barry have any recommendations as to what we could do to deal with this issue?
